doi,publication_date,publication,publisher,title,abstract,database
10.30844/WI_2020_C1-BAIER,2020-04-01,a,,handling concept drifts in regression problems the error intersection approach," Machine learning models are omnipresent for predictions on big data. One challenge of deployed models is the change of the data over time, a phenomenon called concept drift. If not handled correctly, a concept drift can lead to significant mispredictions. We explore a novel approach for concept drift handling, which depicts a strategy to switch between the application of simple and complex machine learning models for regression tasks. We assume that the approach plays out the individual strengths of each model, switching to the simpler model if a drift occurs and switching back to the complex model for typical situations. We instantiate the approach on a real-world data set of taxi demand in New York City, which is prone to multiple drifts, e.g. the weather phenomena of blizzards, resulting in a sudden decrease of taxi demand. We are able to show that our suggested approach outperforms all regarded baselines significantly.",project-academic
10.1007/S42947-020-0138-5,2021-07-01,a,Springer Singapore,automatically detect and classify asphalt pavement raveling severity using 3d technology and machine learning," Raveling is one of the most common asphalt pavement distresses that occur on US highway pavements. Raveling results in safety concerns such as loose stones and hydroplaning; poor ride quality and road/tire noise; and shortened pavement longevity. Traditional raveling survey methods involve manual visual inspection, which is time consuming, subjective, and hazardous to highway workers. With the research project competitively selected and sponsored by the National Cooperative Highway Research Program (NCHRP) Innovation Deserving Exploratory Analysis (IDEA) program, the objective of this study is to develop an accurate raveling detection and classification algorithm using 3D pavement data that has become mainstream technologies for state Department of Transportations (DOTs) in the US for pavement condition evaluation, and to comprehensively validate these methods using large-scale, real-world data based on actual transportation agencies’ distress protocol (Severity levels 1, 2, and 3). A total of 65 miles of 3 D pavement data was collected on I-85 and I-285 in Georgia for training and testing. Three supervised machine learning techniques —AdaBoost with decision trees, support vector machine (SVM) and random forests—were developed for the detection and classification of raveling in the collected data. The random forest classifier had the b est performance, with precision values ranging from 75.6% for level 3 raveling to 97.6% for level 0 (no) raveling and recall values ranging from 86.9% for level 1 raveling to 96.1% for level 0 raveling on real world large-scale data. The developed raveling detection and severity level classification method has been successfully implemented to entire Georgia’s interstate highway system with1452.5 survey miles of asphalt pavements after the large-scale validation and refinement. The proposed method for raveling detection can be deployed to other transportation agencies for safer and more efficient assessment of roadway raveling conditions.",project-academic
10.1145/3369814,2019-12-11,a,Association for Computing Machinery (ACM),cityguard citywide fire risk forecasting using a machine learning approach," Forecasting the fire risk is of great importance to fire prevention deployments in a city, which can reduce loss even deaths caused by fires. However, it is very challenging because fires are influenced by many complex factors, including spatial correlations, temporal dependencies, even the mixture of these two and external factors. Firstly, the fire risk of a region is influenced by temporal effect of internal factors (e.g., the historical fire risk records) and temporal effect of external factors (e.g., weather). Secondly, a region's fire risk is not only influenced by its inherent geospatial attributes (e.g., POIs) but also dependent on other regions in spatial. To address these challenges, we propose a machine learning approach to forecast the fire risk, entitled NeuroFire. NeuroFire can represent internal and external temporal effect then combine the temporal representation and spatial dependencies by a spatial-temporal loss function. Experimental evaluations on real-world datasets show that our NeuroFire outperforms 9 baselines, demonstrating the performance of our approach by several visualizations. Moreover, we implement a citywide fire forecasting system named CityGuard to display the analysis and forecasting results, which can assist the fire rescue department in deploying fire prevention.",project-academic
10.1111/1467-8667.00308,2003-05-01,a,Wiley,case based reasoning for assessing intelligent transportation systems benefits," Current transport planning modeling tools have critical limitations with respect to assessing the benefits of intelligent transportation systems (ITS) deployment. In this paper, a novel framework for developing modeling tools for quantifying ITS deployments benefits is presented. The approach is based on use of case-based reasoning, an artificial intelligence paradigm, to capture and organize the insights gained from running a dynamic traffic assignment (DTA) model. To demonstrate the feasibility of the approach, this study develops a prototype system to evaluate benefits of diverting traffic away from incident locations using variable message signs. A real-world network from the Hartford (Connecticut) area is used in developing the system. Performance of the prototype is evaluated by comparing its predictions to those obtained using a detailed DTA model. The prototype system is shown to yield solutions comparable to those obtained from the DTA model, demonstrating the feasibility of the approach.",project-academic
10.24251/HICSS.2021.120,2021-01-01,p,Hawaii International Conference on System Sciences,switching scheme a novel approach for handling incremental concept drift in real world data sets," Machine learning models nowadays play a crucial role for many applications in business and industry. However, models only start adding value as soon as they are deployed into production. One challenge of deployed models is the effect of changing data over time, which is often described with the term concept drift. Due to their nature, concept drifts can severely affect the prediction performance of a machine learning system. In this work, we analyze the effects of concept drift in the context of a real-world data set. For efficient concept drift handling, we introduce the switching scheme which combines the two principles of retraining and updating of a machine learning model. Furthermore, we systematically analyze existing regular adaptation as well as triggered adaptation strategies. The switching scheme is instantiated on New York City taxi data, which is heavily influenced by changing demand patterns over time. We can show that the switching scheme outperforms all other baselines and delivers promising prediction results.",project-academic
,2020-11-05,a,,switching scheme a novel approach for handling incremental concept drift in real world data sets," Machine learning models nowadays play a crucial role for many applications in business and industry. However, models only start adding value as soon as they are deployed into production. One challenge of deployed models is the effect of changing data over time, which is often described with the term concept drift. Due to their nature, concept drifts can severely affect the prediction performance of a machine learning system. In this work, we analyze the effects of concept drift in the context of a real-world data set. For efficient concept drift handling, we introduce the switching scheme which combines the two principles of retraining and updating of a machine learning model. Furthermore, we systematically analyze existing regular adaptation as well as triggered adaptation strategies. The switching scheme is instantiated on New York City taxi data, which is heavily influenced by changing demand patterns over time. We can show that the switching scheme outperforms all other baselines and delivers promising prediction results.",project-academic
10.1145/3463495,2021-06-24,a,Association for Computing Machinery (ACM),uvlens urban village boundary identification and population estimation leveraging open government data," Urban villages refer to the residential areas lagging behind the rapid urbanization process in many developing countries. These areas are usually with overcrowded buildings, high population density, and low living standards, bringing potential risks of public safety and hindering the urban development. Therefore, it is crucial for urban authorities to identify the boundaries of urban villages and estimate their resident and floating populations so as to better renovate and manage these areas. Traditional approaches, such as field surveys and demographic census, are time consuming and labor intensive, lacking a comprehensive understanding of urban villages. Against this background, we propose a two-phase framework for urban village boundary identification and population estimation. Specifically, based on heterogeneous open government data, the proposed framework can not only accurately identify the boundaries of urban villages from large-scale satellite imagery by fusing road networks guided patches with bike-sharing drop-off patterns, but also accurately estimate the resident and floating populations of urban villages with a proposed multi-view neural network model. We evaluate our method leveraging real-world datasets collected from Xiamen Island. Results show that our framework can accurately identify the urban village boundaries with an IoU of 0.827, and estimate the resident population and floating population with R2 of 0.92 and 0.94 respectively, outperforming the baseline methods. We also deploy our system on the Xiamen Open Government Data Platform to provide services to both urban authorities and citizens.",project-academic
10.1145/3432226,2020-12-17,a,Association for Computing Machinery (ACM),mimu mobile wifi usage inference by mining diverse user behaviors," Mobile WiFi is a newly emerging service in recent years, which provides convenience for users to access online resources and increases revenues for operators via services such as advertisements and application promotions. However, in practice, the prohibitively high system implementation and operational costs, especially the costs of perpetual data traffic, hinder the further deployment of mobile WiFi services. In this paper, we present MIMU, a usage inference system for data traffic saving suitable for ubiquitous mobile WiFi services. We demonstrate the performance of the system via an example from the real-world nationwide edge computing mobile WiFi infrastructure. To address the impact of diverse user behaviors, we investigate the WiFi network usage from the perspective of users and devices, focusing on two unique features of mobile WiFi: user mobility regularity and access irregularity. In particular, we first design a deep learning-based two-dimension usage predictor to infer the future mobile WiFi usage with 1) a user dimension model with temporal attention addressing dominant users with heavy bus WiFi usage, and 2) a device dimension model with spatial attention addressing diverse WiFi usage and connection. Based on the results of the predictor, an application of content caching is implemented in an iterative fashion to save the data traffic. We evaluate MIMU by real-world bus WiFi system data sets of three major cities with 6,643 bus WiFi devices and 150k daily active users in total. Our results show that MIMU outperforms state-of-the-art methods in terms of usage inference. Moreover, we summarize the lessons learned from our large-scale bus WiFi system investigation.",project-academic
10.1109/IVS.2014.6856600,2014-06-08,p,IEEE,looking in and looking out vision for urban intelligent assistance estimation of driver attentive state and dynamic surround for safe merging and braking," This paper details the research, development, and demonstrations of real-world systems intended to assist the driver in urban environments, as part of the Urban Intelligent Assist (UIA) research initiative. A 3-year collaboration between Audi AG, Volkswagen Group of America Electronics Research Laboratory, and UC San Diego, the driver assistance portion of the UIA project focuses on two main use cases of vital importance in urban driving. The first, Driver Attention Guard, applies novel computer vision and machine learning research for accurately tracking the driver's head position and rotation using an array of cameras. The system then infers the driver's focus of attention, alerting the driver and engaging safety systems in case of extended driver inattention. The second application, Merge and Lane Change Assist, applies a novel probabilistic compact representation of the on-road environment, fusing data from a variety of sensor modalities. The system then computes safe and low-cost merge and lane-change maneuver recommendations. It communicates desired speeds to the driver via Head-up Display, when the driver touches the blinker, indicating his desired lane. The fully-implemented systems, complete with HMI, were demonstrated to the public and press in San Francisco in January of 2014.",project-academic
10.1109/JCN.2017.000025,2017-05-05,a,KICS,drivingstyles a mobile platform for driving styles and fuel consumption characterization," Intelligent transportation systems (ITS) rely on connected vehicle applications to address real-world problems. Research is currently being conducted to support safety, mobility and environmental applications. This paper presents the DrivingStyles architecture, which adopts data mining techniques and neural networks to analyze and generate a classification of driving styles and fuel consumption based on driver characterization. In particular, we have implemented an algorithm that is able to characterize the degree of aggressiveness of each driver. We have also developed a methodology to calculate, in real-time, the consumption and environmental impact of spark ignition and diesel vehicles from a set of variables obtained from the vehicle’s electronic control unit (ECU). In this paper, we demonstrate the impact of the driving style on fuel consumption, as well as its correlation with the greenhouse gas emissions generated by each vehicle. Overall, our platform is able to assist drivers in correcting their bad driving habits, while offering helpful tips to improve fuel economy and driving safety.",project-academic
,2016-11-28,a,,drivingstyles a mobile platform for driving styles and fuel consumption characterization," Intelligent Transportation Systems (ITS) rely on connected vehicle applications to address real-world problems. Research is currently being conducted to support safety, mobility and environmental applications. This paper presents the DrivingStyles architecture, which adopts data mining techniques and neural networks to analyze and generate a classification of driving styles and fuel consumption based on driver characterization. In particular, we have implemented an algorithm that is able to characterize the degree of aggressiveness of each driver. We have also developed a methodology to calculate, in real-time, the consumption and environmental impact of spark ignition and diesel vehicles from a set of variables obtained from the vehicle's Electronic Control Unit (ECU). In this paper, we demonstrate the impact of the driving style on fuel consumption, as well as its correlation with the greenhouse gas emissions generated by each vehicle. Overall, our platform is able to assist drivers in correcting their bad driving habits, while offering helpful tips to improve fuel economy and driving safety.",project-academic
10.1109/MCI.2010.938363,2010-11-01,a,IEEE,multi agent system in urban traffic signal control," Multi-agent system is a rapidly developing field of distributed artificial intelligence that has gained significant importance because of its ability to solve complex real-world problems. It provides a highly flexible and modular structure, which incorporates the domain expertise in the system, to achieve the optimal solution. Multi-agent system also allows a problem to be divided into smaller sub-problems that require less domain expertise compared to solving the problem as a whole. In recent years, multi-agent system has gained significant attention in solving traffic signal control problems because of the advantages it offers in solving complex problems with uncertainties. In this paper, two different types of multi-agent architectures that have been implemented on a simulated complex urban traffic network in Singapore for adaptive intelligent signal control are discussed. The results obtained indicate the superior performance of the multi-agent signal controller in comparison to pre-timed and signal control methods which are currently in use.",project-academic
10.1145/3199667,2018-11-27,a,ACM,autocalib automatic traffic camera calibration at scale," Emerging smart cities are typically equipped with thousands of outdoor cameras. However, these cameras are usually not calibrated, i.e., information such as their precise mounting height and orientation is not available. Calibrating these cameras allows measurement of real-world distances from the video, thereby enabling a wide range of novel applications such as identifying speeding vehicles and city road planning. Unfortunately, robust camera calibration is a manual process today and is not scalable. In this article, we propose AutoCalib, a system for scalable, automatic calibration of traffic cameras. AutoCalib exploits deep learning to extract selected key-point features from car images in the video and uses a novel filtering and aggregation algorithm to automatically produce a robust estimate of the camera calibration parameters from just hundreds of samples. We have implemented AutoCalib as a service on Azure that takes in a video segment and computes the camera calibration parameters. Using video from real-world traffic cameras, we show that AutoCalib is able to estimate real-world distances with an error of less than 12%.",project-academic
10.1109/SEAMS.2017.8,2017-05-20,p,IEEE,self adaptive learning in decentralized combinatorial optimization a design paradigm for sharing economies," The democratization of Internet of Things and ubiquitous computing equips citizens with phenomenal new ways for online participation and decision-making in application domains of smart grids and smart cities. When agents autonomously self-determine the options from which they make choices, while these choices collectively have an overall system-wide impact, an optimal decision-making turns into a combinatorial optimization problem known to be NP-hard. This paper contributes a new generic self-adaptive learning algorithm for a fully decentralized combinatorial optimization: I-EPOS, the Iterative Economic Planning and Optimized Selections. In contrast to related algorithms that simply parallelize computations or big data and deep learning systems that often require personal data and overtake of control with implication on privacy-preservation and autonomy, I-EPOS relies on coordinated local decision-making via structured interactions over tree topologies that involve the exchange of entirely local and aggregated information. Strikingly, the cost-effectiveness of I-EPOS in regards to performance vs. computational and communication cost highly outperforms other related algorithms that involve non-local brute-force operations or exchange of full information. The algorithm is also evaluated using real-world data from two state-of-the-art pilot projects of participatory sharing economies: (i) energy management and (ii) bicycle sharing. The contribution of an I-EPOS open source software suite implemented as a paradigmatic artifact for community aspires to settle a knowledge exchange for the design of new algorithms and application scenarios of sharing economies towards highly participatory and sustainable digital societies.",project-academic
10.1155/2019/7057612,2019-04-09,a,Hindawi,modern machine learning techniques for univariate tunnel settlement forecasting a comparative study," Tunnel settlement commonly occurs during the tunnel construction processes in large cities. Existing forecasting methods for tunnel settlements include model-based approaches and artificial intelligence (AI) enhanced approaches. Compared with traditional forecasting methods, artificial neural networks can be easily implemented, with high performance efficiency and forecasting accuracy. In this study, an extended machine learning framework is proposed combining particle swarm optimization (PSO) with support vector regression (SVR), back-propagation neural network (BPNN), and extreme learning machine (ELM) to forecast the surface settlement for tunnel construction in two large cities of China P.R. Based on real-world data verification, the PSO-SVR method shows the highest forecasting accuracy among the three proposed forecasting algorithms.",project-academic
10.1109/TVT.2020.2981959,2020-03-19,a,IEEE,machine learning aided air traffic flow analysis based on aviation big data," Timely and efficient air traffic flow management (ATFM) is a key issue in future dense air traffic. The emerging demands for unmanned aerial vehicles and general aviation aircraft aggravate the burden of the ATFM. Thanks to the advanced automatic dependent surveillance-broadcast (ADS-B) technique, the aerial vehicles can be tracked and monitored in a real-time and accurate manner, providing possibility for establishing a more intelligent ATFM architecture. In this article, we first form an aviation Big Data platform by using the distributed ADS-B ground stations and the obtained ADS-B messages. By exploring the constructed dataset and mapping the extracted information to the routes, the air traffic flow between different cities can be counted and predicted, where the prediction task is implemented on the basis of two machine learning methods, respectively. The experimental results based on real-world data demonstrate that the proposed traffic flow prediction model adopting long short-term memory (LSTM) can achieve better performance, especially when abnormal factors in traffic control are considered.",project-academic
,2019-02-04,a,,paracosm a language and tool for testing autonomous driving systems," Systematic testing of autonomous vehicles operating in complex real-world scenarios is a difficult and expensive problem. We present Paracosm, a reactive language for writing test scenarios for autonomous driving systems. Paracosm allows users to programmatically describe complex driving situations with specific visual features, e.g., road layout in an urban environment, as well as reactive temporal behaviors of cars and pedestrians. Paracosm programs are executed on top of a game engine that provides realistic physics simulation and visual rendering. The infrastructure allows systematic exploration of the state space, both for visual features (lighting, shadows, fog) and for reactive interactions with the environment (pedestrians, other traffic). We define a notion of test coverage for Paracosm configurations based on combinatorial testing and low dispersion sequences. Paracosm comes with an automatic test case generator that uses random sampling for discrete parameters and deterministic quasi-Monte Carlo generation for continuous parameters. Through an empirical evaluation, we demonstrate the modeling and testing capabilities of Paracosm on a suite of autonomous driving systems implemented using deep neural networks developed in research and education. We show how Paracosm can expose incorrect behaviors or degraded performance.",project-academic
10.1109/TSG.2020.2969650,2020-01-28,a,IEEE,enhanced coordinated operations of electric power and transportation networks via ev charging services," Electric power and transportation networks become increasingly coupled through electric vehicles (EV) charging station (EVCS) as the penetration of EVs continues to grow. In this paper, we propose a holistic framework to enhance the operation of coordinated electric power distribution network (PDN) and urban transportation network (UTN) via EV charging services. Under this framework, a bi-level model is formulated to optimally determine EVCS charging service fees (CSF) for guiding EV charging behaviors and minimizing the total social cost. At the upper level, PDN with wind power generation is formulated as a second-order cone problem (SOCP) where CSF is determined. Given the settings calculated at the upper level, the lower level problem is described as a traffic assignment problem (TAP) which is subject to the user equilibrium (UE) principle and captures the individual rationality of single EV owners in UTN. The uncertainties in wind power output and origin-destination (O-D) traffic demands are considered in the proposed model and a deep reinforcement learning (DRL)-based solution framework is developed to decouple and approximately solve the stochastic bi-level problem. Both gradient-based and gradient-free training algorithms are implemented in this paper and the respective results are compared. The case studies on a 5-node system, 24-node Sioux-Falls system and real-world Xi’an city in China are conducted to verify the effectiveness of the proposed model, which demonstrates the enhanced operation of coordinated PDN and UTN networks by reducing the traffic congestion and improving the integration of renewable energy.",project-academic
10.1109/TSG.2019.2924183,2020-01-01,a,Institute of Electrical and Electronics Engineers (IEEE),a hybrid distribution feeder long term load forecasting method based on sequence prediction," Distribution feeder long-term load forecast (LTLF) is a critical task many electric utility companies perform on an annual basis. The goal of this task is to forecast the annual load of distribution feeders. The previous top-down and bottom-up LTLF methods are unable to incorporate different levels of information. This paper proposes a hybrid modeling method using sequence prediction for this classic and important task. The proposed method can seamlessly integrate top-down, bottom-up, and sequential information hidden in multi-year data. Two advanced sequence prediction models long short-term memory (LSTM) and gated recurrent unit (GRU) networks are investigated in this paper. They successfully solve the vanishing and exploding gradient problems a standard recurrent neural network has. This paper first explains the theories of LSTM and GRU networks and then discusses the steps of feature selection, feature engineering and model implementation in detail. In the end, a real-world application example for a large urban grid in West Canada is provided. LSTM and GRU networks under different sequential configurations and traditional models including bottom-up, ARIMA, and feed-forward neural network are all implemented and compared in detail. The proposed method demonstrates superior performance and great practicality.",project-academic
10.1109/SSCI.2017.8285360,2017-11-01,p,IEEE,accurate vehicle position estimation using a kalman filter and neural network based approach," Accurate detection of vehicle position plays an important role in many intelligent transportation systems, especially vehicle-to-vehicle applications. In this paper, we propose an Extended Kalman Filter (EKF) based method to detect Global Positioning System (GPS) errors for such vehicle-based applications. A machine learning methodology is presented for Kalman filter parameter tuning with application to GPS error correction in vehicle positioning. We also present a model free neural network that is trained on past vehicle GPS trajectories to predict the current vehicle position. Experimental results on real-world data show that the proposed system is effective for detecting and reducing GPS errors. The machine learning algorithm for EKF parameter tuning can be implemented through in-vehicle learning, and the proposed GPS error detection method can be implemented for in-vehicle applications.",project-academic
,2020-11-15,a,,deep ordinal regression using optimal transport loss and unimodal output probabilities," We propose a framework for deep ordinal regression, based on unimodal output distribution and optimal transport loss. Despite being seemingly appropriate, in many recent works the unimodality requirement is either absent, or implemented using soft targets, which do not guarantee unimodal outputs at inference. In addition, we argue that the standard maximum likelihood objective is not suitable for ordinal regression problems, and that optimal transport is better suited for this task, as it naturally captures the order of the classes. Inspired by the well-known Proportional Odds model, we propose to modify its design by using an architectural mechanism which guarantees that the model output distribution will be unimodal. We empirically analyze the different components of our propose approach and demonstrate their contribution to the performance of the model. Experimental results on three real-world datasets demonstrate that our proposed approach performs on par with several recently proposed deep learning approaches for deep ordinal regression with unimodal output probabilities, while having guarantee on the output unimodality. In addition, we demonstrate that the level of prediction uncertainty of the model correlates with its accuracy.",project-academic
10.33012/2019.16899,2019-09-20,p,Institute of Navigation,resilient multipath prediction and detection architecture for low cost navigation in challenging urban areas," GNSS remains one of the key building blocks in mass-market positioning applications, many of which require a high level of accuracy, integrity and availability. Conventionally, the GNSS receiver and antenna are a part of a multisensor integrated solution with an inertial measurement unit (IMU) at the core of the navigation system. One of the multisensor fusion challenges is to continuously adjust the Kalman filter stochastic model to reflect the environment of operation. Apart from poor satellite geometry, the reception of multipath-contaminated signals is the main factor contributing to GNSS performance degradation in urban areas. Signal quality monitoring (SQM) techniques are implemented to first detect and then exclude, de-weight or correct the multipath-contaminated GNSS measurements to minimize the impact of multipath-induced errors on the multisensor data fusion filter performance. The implementation of such an approach for kinematic scenarios in deep urban canyons with mass-market hardware suffers from high rates of false-positive and false-negative multipath detection due to frequent cycle slips, discontinuous satellite tracking, and a complex multipath environment. The alternative approach for the IMU/GNSS integration filter stochastic model tuning is to extract the a priori statistics characterizing the probability of the multipath-contaminated signal reception from a GNSS multipath environment map. The map is generated with collectively recorded carrier-to-noise-density ratio (C/N0) readings streamed from the connected vehicles operating in a given urban area and assigned to a space-time cube. While improving positioning accuracy, the application of the concept is constrained by the GNSS multipath environment map availability only to the areas directly surveyed by the connected vehicles. The novel contributions of this paper are as follows. To extend availability of the GNSS multipath environment map, a random forest machine-learning model for predicting the spatial pattern of the map is developed. The model is trained with a real-world GNSS multipath environment map covering the area of ten square kilometres including downtown Montreal. A LiDAR elevation profile, 2D building polygons, street polygons, street types and foliage polygons are used as feature data. An 89% map prediction accuracy is reached. Further, the Extended Kalman Filter (EKF) stochastic model adjustment architecture combining the SQM multipath detection and the GNSS multipath environment map-aided multipath prediction is developed. The architecture aims to address the limitations of each method and allows for continuous multipath monitoring increasing the resilience of the multisensor data fusion. The method is tested in several use cases with low-cost hardware: loosely-coupled and tightly-coupled IMU/GNSS integration. The evaluation of the proposed method shows 20% positioning accuracy improvement compared to standard Kalman filter performance. The results of this work are expected to facilitate future improved integration of GNSS in multisensor platforms operating in challenging urban areas.",project-academic
10.1145/3365871.3365881,2019-10-22,p,ACM,interactive machine learning for the internet of things a case study on activity detection," The advances in Internet of Things lead to an increased number of devices generating and streaming data. These devices can be useful data sources for Activity Recognition by using Machine Learning. However, as the set of available sensors may vary over time, e.g. due to mobility of the sensors and technical failures, the feature space might also change over time. Moreover, the labelled data necessary for the training is often costly to acquire. Active Learning is a type of Interactive Machine Learning where the model is given a budget for requesting labels from an oracle, and aims to maximize accuracy by careful selection of what data points to label. It is generally assumed that a query always gets a correct response, but in many real-world scenarios this is not a realistic assumption. In this work we investigate different Proactive Learning strategies, which explore the human factors of the oracle and aspects that might influence a user to provide or withhold labels. We implemented four proactive strategies and hybrid versions of them. They were evaluated on two datasets to examine how a more proactive, or reluctant, user affects performance. The results show that a more proactive user can improve the performance, especially when the user is influenced by the accuracy of earlier predictions. The experiments also highlight challenges related to evaluating performance when the set of classes is changing over time.",project-academic
10.1016/J.TRC.2020.102912,2021-03-01,a,Pergamon,urban flow prediction with spatial temporal neural odes," Abstract None None With the recent advances in deep learning, data-driven methods have shown compelling performance in various application domains enabling the Smart Cities paradigm. Leveraging spatial–temporal data from multiple sources for (citywide) traffic forecasting is a key to strengthen the smart city management in areas such as urban traffic control, abnormal event detection, etc. Existing approaches of traffic flow prediction mainly rely on the development of various deep neural networks –e.g., Convolutional Neural Networks such as ResNet are used for modeling spatial dependencies among different regions, whereas recurrent neural networks are increasingly implemented for temporal dynamics modeling. Despite their advantages, the existing approaches suffer from limitations of intensive computations, lack of capabilities to properly deal with missing values, and simplistic integration of heterogeneous data. In this paper, we propose a novel urban flow prediction framework by generalizing the hidden states of the model with continuous-time dynamics of the latent states using neural ordinary differential equations (ODE). Specifically, we introduce a discretize-then-optimize approach to improve and balance the prediction accuracy and computational efficiency. It not only guarantees the prediction error but also provides high flexibility for decision-makers. Furthermore, we investigate the factors, both intrinsic and extrinsic, that affect the city traffic volume and use separate neural networks to extract and disentangle the influencing factors, which avoids the brute-force data fusion in previous works. Extensive experiments conducted on the real-world large-scale datasets demonstrate that our method outperforms the state-of-the-art baselines, while requiring significantly less memory cost and fewer model parameters.",project-academic
10.1016/J.TRC.2021.102967,2021-05-01,a,Pergamon,automated eco driving in urban scenarios using deep reinforcement learning," Abstract None None Urban settings are challenging environments to implement eco-driving strategies for automated vehicles. It is often assumed that sufficient information on the preceding vehicle pulk is available to accurately predict the traffic situation. Because vehicle-to-vehicle communication was introduced only recently, this assumption will not be valid until a sufficiently high penetration of the vehicle fleet has been reached. Thus, in the present study, we employed Reinforcement Learning (RL) to develop eco-driving strategies for cases where little data on the traffic situation are available. None An A-segment electric vehicle was simulated using detailed efficiency models to accurately determine its energy-saving potential. A probabilistic traffic environment featuring signalized urban roads and multiple preceding vehicles was integrated into the simulation model. Only information on the traffic light timing and minimal sensor data were provided to the control algorithm. A twin-delayed deep deterministic policy gradient (TD3) agent was implemented and trained to control the vehicle efficiently and safely in this environment. None Energy savings of up to 19% compared with a simulated human driver and up to 11% compared with a fine-tuned Green Light Optimal Speed Advice (GLOSA) algorithm were determined in a probabilistic traffic scenario reflecting real-world conditions. Overall, the RL agents showed a better travel time and energy consumption trade-off than the GLOSA reference.",project-academic
10.1109/FUZZ-IEEE.2015.7337843,2015-11-30,p,IEEE,a big data processing framework for uncertainties in transportation data," Transportation infrastructure takes a primary role in urban development planning. To better facilitate or understand the infrastructure status and demands, a huge amount of transportation data such as traffic flow counts has been collected from numerous transportation monitoring systems. Making full use of harvested data samples to discover important patterns has become an increasingly appealing research topic, in which a sophisticated and uncertainty-processing framework is required. In this paper, a big-data processing framework is introduced to analyse the transportation data, particularly taking the classification problem of the parking occupation status as an illustrative example. Three modules are implemented to crawl the raw records, generate high-level features, and apply the machine learning algorithm for classification. In addition, the fuzzification algorithm is also introduced to quantify the key attributes of the data, which helps in removing the data redundancy and inconsistency. The proposed framework then is evaluated using a real-world dataset collected from twelve car parks in a university. Simulation results show that the proposed framework performs well with a convincing classification accuracy.",project-academic
10.1016/J.ENVPOL.2020.115900,2021-04-01,a,Elsevier Ltd.,understanding the true effects of the covid 19 lockdown on air pollution by means of machine learning," During March 2020, most European countries implemented lockdowns to restrict the transmission of SARS-CoV-2, the virus which causes COVID-19 through their populations. These restrictions had positive impacts for air quality due to a dramatic reduction of economic activity and atmospheric emissions. In this work, a machine learning approach was designed and implemented to analyze local air quality improvements during the COVID-19 lockdown in Graz, Austria. The machine learning approach was used as a robust alternative to simple, historical measurement comparisons for various individual pollutants. Concentrations of NO2 (nitrogen dioxide), PM10 (particulate matter), O3 (ozone) and Ox (total oxidant) were selected from five measurement sites in Graz and were set as target variables for random forest regression models to predict their expected values during the city's lockdown period. The true vs. expected difference is presented here as an indicator of true pollution during the lockdown. The machine learning models showed a high level of generalization for predicting the concentrations. Therefore, the approach was suitable for analyzing reductions in pollution concentrations. The analysis indicated that the city's average concentration reductions for the lockdown period were: -36.9 to -41.6%, and -6.6 to -14.2% for NO2 and PM10, respectively. However, an increase of 11.6-33.8% for O3 was estimated. The reduction in pollutant concentration, especially NO2 can be explained by significant drops in traffic-flows during the lockdown period (-51.6 to -43.9%). The results presented give a real-world example of what pollutant concentration reductions can be achieved by reducing traffic-flows and other economic activities.",project-academic
,2021-07-05,a,,learning a model for inferring a spatial road lane network graph using self supervision," Interconnected road lanes are a central concept for navigating urban roads. Currently, most autonomous vehicles rely on preconstructed lane maps as designing an algorithmic model is difficult. However, the generation and maintenance of such maps is costly and hinders large-scale adoption of autonomous vehicle technology. This paper presents the first self-supervised learning method to train a model to infer a spatially grounded lane-level road network graph based on a dense segmented representation of the road scene generated from onboard sensors. A formal road lane network model is presented and proves that any structured road scene can be represented by a directed acyclic graph of at most depth three while retaining the notion of intersection regions, and that this is the most compressed representation. The formal model is implemented by a hybrid neural and search-based model, utilizing a novel barrier function loss formulation for robust learning from partial labels. Experiments are conducted for all common road intersection layouts. Results show that the model can generalize to new road layouts, unlike previous approaches, demonstrating its potential for real-world application as a practical learning-based lane-level map generator.",project-academic
10.1109/ITSC48978.2021.9564899,2021-07-05,p,IEEE,learning a model for inferring a spatial road lane network graph using self supervision," Interconnected road lanes are a central concept for navigating urban roads. Currently, most autonomous vehicles rely on preconstructed lane maps as designing an algorithmic model is difficult. However, the generation and maintenance of such maps is costly and hinders large-scale adoption of autonomous vehicle technology. This paper presents the first self-supervised learning method to train a model to infer a spatially grounded lane-level road network graph based on a dense segmented representation of the road scene generated from onboard sensors. A formal road lane network model is presented and proves that any structured road scene can be represented by a directed acyclic graph of at most depth three while retaining the notion of intersection regions, and that this is the most compressed representation. The formal model is implemented by a hybrid neural and search-based model, utilizing a novel barrier function loss formulation for robust learning from partial labels. Experiments are conducted for all common road intersection layouts. Results show that the model can generalize to new road layouts, unlike previous approaches, demonstrating its potential for real-world application as a practical learning-based lane-level map generator.",project-academic
