id,datePublished,description,title,downloadUrl,publisher,journals,doi,database
228303340,2019-01-01T00:00:00,"The progress in sensor technologies, computer capabilities and artificial intelligence has endowed the unmanned aircraft system (UAS) with more autonomous abilities. Motivated by the 6th International Unmanned Aerial Vehicle Innovation Grand Prix (UAVGP), a UAS with high degree of autonomy was developed to perform the mission of building a simulated tower using prefabricated components. According to the requirement of the competition, the UAS was designed and implemented from the following four parts: 1) navigation and control, 2) recognition and location, 3) grasp and construction, and 4) task planning and scheduling. Different levels of autonomy have been given to the UAS based on these parts. The system hardware was developed on a quadrotor platform by integrating various components, including sensors, computers, power and grasp mechanism. Software which included precise navigation, mission planning, real-time perception and control was implemented and integrated with the developed UAS hardware. The performance in the test environment and actual competition showed that the UAS could perform the mission without human intervention with high autonomy and reliability. This paper addresses the major components and development process of the UAS and describes its application to the practical mission",A vision-based unmanned aircraft system for autonomous grasp transport,,'Institute of Electrical and Electronics Engineers (IEEE)',,,core
144001529,2003-08-13T00:00:00,"Este trabalho trata do estudo de concepções de arquitetura do controle aplicadas aos robôs móveis autônomos e da proposição de um delas à instrumentação e controle em tempo real de um modelo de embarcação naval de alto desempenho. Tal veículo remotamente operado foi desenvolvido como parte das atividades do projeto temático ""Comportamento em Ondas de Embarcações de Alto Desempenho"" (proc.Fapesp 1997/13090-3). Realizou-se uma investigação dos diversos paradigmas de inteligência artificial que orientaram a evolução dos robôs móveis autônomos até o presente momento e, em particular, as concepções baseadas em modelos sócio-antropológicos e computacionais (teoria de agentes e orientação a objetos) através de sua aplicação à implementação de um sistema de aquisição e controle orientado a objetos, modelado através da UML (Unified Modeling Language), para o veículo mencionado. Testes de validação da arquitetura do controle foram realizados, sendo obtidos resultados experimentais que permitiram análises a respeito da dinâmica, manobrabilidade e navegação do veículo, as quais sugerem vários aperfeiçoamentos para o sistema de hardware e software em trabalhos futuros.This work deals with the study of control architecture approaches applied to autonomous mobile robots, and proposes one of them for the control system of a self-propelled high speed ship model. Such unmanned vehicle was developed for the research project Comportamento em Ondas de Embarcações de Alto Desempenho"" (proc. FAPESP 1997/13090-3). A number of artificial intelligence paradigms, related to the autonomous robot evolution up to now, were investigated. Models based on the socio-anthropological paradigm and the corresponding computer science approaches, i.e. agent theory and object-oriented modeling, were emphasized. Object-oriented control software based on the UML (Unified Modeling Language) was designed for the real-time embedded system of the ship model. Validation tests of the control architecture were carried out. Experimental results, related to vehicle dynamics, maneuverability and navigation were acquired by the embedded system and analyzed in this work. These results suggest a number of improvements for future works on the software and hardware systems",Development of a control architecture based on objects for an aquatic mobile robot.,,"'Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)'",,10.11606/D.3.2003.tde-31072003-153011,core
296651874,2015-11-26T15:16:45Z,"Environment perception is a major research issue which is very important in the field of robotic system. In order to identify the horizon line and the drivable region, we have proposed a visual-perception system based on an automatic image discarding method as a simple solution to improve the system performance. In this paper, all these previous methods are organized in a visual-perception layer which also includes a method for estimating the risk-of-collision based on Pearson's Correlation Coefficient and an evolution of the Threshold and Horizon Finder (TH Finder). These methods were successfully evaluated from real data. © 2012 IEEE.16IEEE Latin American Robotics CouncilBonin-Font, F., Ortiz, A., Oliver, G., Visual Navigation for Mobile Robots: A Survey (2008) Journal of Intelligent and Robotic SystemsKim, B., Hubbard, P., Necsulescu, D., (2003) Swarming Unmanned Aerial Vehicles: Concept Development and Experimentation, A State of the Art Review on Flight and Mission Control, , DRDC-OTTAWATM-2003-176Technical MemorandumThrun, S., Stanley, the robot that won the DARPA Grand Challenge (2006) Journal of Robotic Systems, 23 (9), pp. 661-692. , DARPA Grand Challenge(2007) Spirit of Berlin: An Autonomous Car for the DARPA Urban Challenge Hardware and Software Architecture, , http://www.darpa.mil/grandchallenge/TechPapers/Team_Berlin.pdf, Team Berlin retrieved 02 Dec. 2010Gietelink, O., Ploeg, J., De Schutter, B., Verhaegen, M., Development of advanced driver assistance systems with vehicle hardware-in-the-loop simulations (2006) Vehicle System Dynamics, 44 (7), pp. 569-590Miranda Neto, A., Rittner, L., A Simple and Efficient Road Detection Algorithm for Real Time Autonomous Navigation based on Monocular Vision (2006) Proceedings of the 2006 IEEE 3rd Latin American Robotics SymposiumUlrich, I., Nourbakhsh, I., Appearance-Based Obstacle Detection with Monocular Color Vision (2000) Proceedings of the AAAI National Conference on Artificial Intelligence, July/August 2000, pp. 866-871Bertozzi, M., Broggi, A., Fascioli, A., Vision-based intelligent vehicles: State of the art and perspectives (2000) Robotics and Autonomous Systems, 32, pp. 1-16Miranda Neto, A., Rittner, L., Leite, N., Zampieri, D.E., Lotufo, R., Mendeleck, A., Pearson's Correlation Coefficient for Discarding Redundant Information in Real Time Autonomous Navigation System (2007) IEEE International Conference on Control Applications Part of IEEE Multi-conference on Systems and Control (CCA - MSC 2007), SingapuraMiranda Neto, A., Rittner, L., Leite, N., Zampieri, D.E., Victorino, A.C., Nondeterministic Criteria to Discard Redundant Information in Real Time Autonomous Navigation Systems based on Monocular Vision (2008) IEEE Multi-conference on Systems and Control (ISIC - MSC 2008), San Antonio, Texas, US, , ISIC Invited PaperMiranda Neto, A., Victorino, A.C., Fantoni, I., Zampieri, D.E., Real-Time Dynamic Power Management based on Pearson's Correlation Coefficient (2011) IEEE International Conference on Advanced Robotics (ICAR 2011), Tallinn, EstoniaRodgers, J.L., Nicewander, W.A., Thirteen Ways to Look at the Correlation Coefficient (1988) The American Statistician, 42, pp. 59-66Pearson, K., (1895) Royal Society Proceedings, 58, p. 241Eugene, Y.K., Johnston, R.G., (1996) The Ineffectiveness of the Correlation Coefficient for Image Comparisons, , Technical Report LA-UR-96-2474, Los Alamos(2005) DARPA Grand Challenge, , http://www.darpa.mil/grandchallenge05/, DARPA(2006) Stanford Racing Team's Entry in the 2005 DARPA Grand Challenge, , http://www.stanfordracing.org/, June 10Gonzalez, C.R., Woods, E.R., (2000) Digital Image Processing, , Ed. Edgard Blücher, S.Paulo, BrazilSahoo, P.K., Soltani, S., Wong, A.K.C., A survey of thresholding techniques (1988) Comput. Vision Graphics Image Processing, 41, pp. 233-260Otsu, N., A threshold selection method from gray-level histogram (1978) IEEETransactions on Systems, Man, and CyberneticsLee, U.S., Chung, Y.S., Park, H.R., A Comparative Performance Study of Several Global Thresholding Techniques for Segmentation (1990) Computer Vision, Graphics, and Image ProcessingLim, K.H., Vision-based Lane-Vehicle Detection and Tracking (2009) Chapter 13 of IAENG Transactions on Engineering Technologies, 3, pp. 157-171. , Special Edition', American Institute of PhysicsDahlkamp, H., Self-Supervised Monocular Road Detection in Desert Terrain (2006) Proceedings of the Robotics Science and Systems ConferenceEttinger, S., Vision-Guided Flight Stability and Control for Micro Air Vehicles (2003) Advanced Robotics, 17, pp. 617-640Sezgin, M., Sankur, B., Survey over image thresholding techniques and quantitative performance evaluation (2004) Journal of Electronic Imaging, 13, pp. 146-165Miranda Neto, A., Victorino, A.C., Fantoni, I., Zampieri, D.E., Robust Horizon Finding Algorithm for Real Time Autonomous Navigation based on Monocular Vision (2011) IEEE International Conference on Intelligent Transportation Systems (ITSC 2011), Washinton DC, USRauskolb, F.W., Caroline: An autonomously driving vehicle for urban environments (2008) Journal of Field Robotics, 25 (9), pp. 674-724http://www.youtube.com/user/kingdombr, April, 25 201",A Visual-perception Layer Applied To Reactive Navigation,,,,10.1109/SBR-LARS.2012.8,core
83859063,2017-07-18T00:00:00,"Developing and testing algorithms for autonomous vehicles in real world is an
expensive and time consuming process. Also, in order to utilize recent advances
in machine intelligence and deep learning we need to collect a large amount of
annotated training data in a variety of conditions and environments. We present
a new simulator built on Unreal Engine that offers physically and visually
realistic simulations for both of these goals. Our simulator includes a physics
engine that can operate at a high frequency for real-time hardware-in-the-loop
(HITL) simulations with support for popular protocols (e.g. MavLink). The
simulator is designed from the ground up to be extensible to accommodate new
types of vehicles, hardware platforms and software protocols. In addition, the
modular design enables various components to be easily usable independently in
other projects. We demonstrate the simulator by first implementing a quadrotor
as an autonomous vehicle and then experimentally comparing the software
components with real-world flights.Comment: Accepted for Field and Service Robotics conference 2017 (FSR 2017","AirSim: High-Fidelity Visual and Physical Simulation for Autonomous
  Vehicles",http://arxiv.org/abs/1705.05065,,,,core
230461017,2002-12-01T08:00:00,"The contribution of this research effort was to show that a reliable RPV could be built, tested, and successfully used for flight testing and parameter estimation purposes, in an academic setting. This was a fundamental step towards the creation of an automated Unmanned Aerial Vehicle (UAV). This research project was divided into four phases. Phase one involved the construction, development, and initial flight of a Remotely Piloted Vehicle (RPV), the West Virginia University (WVU) Boeing 777 (B777) aircraft. This phase included the creation of an onboard instrumentation system to provide aircraft flight data. The objective of the second phase was to estimate the longitudinal and lateral-directional stability and control derivatives from actual flight data for the B777 model. This involved performing and recording flight test maneuvers used for analysis of the longitudinal and lateral-directional estimates. Flight maneuvers included control surface doublets produced by the elevator, aileron, and rudder controls. A parameter estimation program known as pEst, developed at NASA Dryden Flight Research Center (DFRC), was used to compute the off-line estimates of parameters from collected flight data. This estimation software uses the Maximum Likelihood (ML) method with a Newton-Raphson (NR) minimization algorithm. The mathematical model used a traditional static and dynamic derivative buildup. Phase three focused on comparing a linear model obtained from the phase two ML estimates, with linear models obtained from a (i) Batch Least Squares Technique (BLS) and (ii) a technique from the Matlab system identification toolbox. Historically, aircraft parameter estimation has been performed off-line using recorded flight data from specifically designed maneuvers. In recent years, several on-line parameter identification techniques have been evaluated for real-time on-line applications. Along this research line, a novel contribution of this work was to compare the off-line estimation results with results obtained using a recently introduced frequency based on-line estimation method. Specifically, phase four focused on comparing the ML results with a frequency domain based on-line estimation technique. The RPV vehicle and payload was designed and constructed with the combined efforts of WVU researchers, graduate and undergraduate students of the Mechanical and Aerospace Engineering Department, and a private sub-contractor, Craig Aviation",Flight testing of a remotely piloted vehicle for aircraft parameter estimation purposes,https://core.ac.uk/download/230461017.pdf,The Research Repository @ WVU,,,core
268659813,2017-08-01T07:00:00,"Deep Convolutional Neural Networks (CNN) have emerged as the dominant approach for solving many problems in computer vision and perception. Most state-of-the-art approaches to these problems are designed to operate using RGB color images as input. However, there are several settings that CNNs have been deployed in where more information about the state of the environment is available. Systems that require real-time perception such as self-driving cars or drones are typically equipped with sensors that can oﬀer several complementary representations of the environment. CNNs designed to take advantage of features extracted from multiple sensor modalities have the potential to increase the perception capability of autonomous systems. The work in this thesis extends the real-time CNN segmentation model ENet [39] to learn using a multimodal representation of the environment. Namely we investigate learning from disparity images generated by SGM [20] in conjunction with RGB color images from the Cityscapes dataset [10]. To do this we create a network architecture called MM-ENet composed of two symmetric feature extraction branches followed by a modality fusion network. We avoid using depth encoding strategies such as HHA [15] due to their computational cost and instead operate on raw disparity images. We also constrain the resolution of training and testing images to be relatively small, downsampled by a factor of four with respect to the original Cityscapes resolution. This is because a deployed version of this system must also run SGM in real-time, which could become a computational bottleneck if using higher resolution images. To design the best model for this task, we train several architectures that diﬀer with respect to the operation used to combine features: channel-wise concatenation, element-wise multiplication, and element-wise addition. We evaluate all models using Intersection-over-Union (IoU) as a primary performance metric and the instance-level IoU (iIoU) as a secondary metric. Compared to the baseline ENet model, we achieve comparable segmentation performance and are also able to take advantage of features
that cannot be extracted from RGB images alone. The results show that at this particular fusion location, elementwise multiplication is the best overall modality combination method. Through observing feature activations at diﬀerent points in the network we show that depth information helps the network reason about object edges and boundaries that are not as salient in color space, particularly with respect to spatially small object classes such as persons. We also present results that suggest that even though each branch learned to extract unique features, these features can have complementary properties. By extending the ENet model to learn from multimodal data we provide it with a richer representation of the environment. Because this extension simply duplicates layers in the encoder to create two symmetric feature extraction branches, the network also maintains real-time inference performance. Due to the network being trained on smaller resolution images to remain within the constraints of an embedded system, the overall performance is competitive but below state-of-the-art models reported on the Cityscapes leaderboard. When deploying this model in a high-performance system such as an autonomous vehicle that has the ability to generate disparity maps in real-time at a high resolution, MM-ENet can take advantage of unused data modalities to improve overall performance on semantic segmentation",Deep Multimodal Fusion Networks for Semantic Segmentation,https://core.ac.uk/download/268659813.pdf,Clemson University Libraries,,,core
479186071,2021-04-01T00:00:00,"Due to the predicted rise of Unmanned Aircraft Systems (UAS) in commercial, civil, and military operations, there is a desire to make UASs more energy efficient so they can proliferate with ease of deployment and maximal life per charge. To address current limitations, a three-tiered approach is investigated to mitigate Unmanned Aerial Vehicle (UAV) hover time, reduce network datalink transmission to a ground station, and provide a real-time framework for Sense-and-Avoidance (SAA) target classification. An energy-efficient UAS architecture framework is presented, and a corresponding SAA prototype is developed using commercial hardware to validate the proposed architecture using an experimental methodology. The proposed architecture utilizes classical computer vision methods within the Detection Subsystem coupled with deeply learned Convolutional Neural Networks (CNN) within the Classification Subsystem. Real-time operations of three frames per second are realized enabling UAV hover time and associated energy consumption during SAA processing to be effectively eliminated. Additional energy improvements are not addressed in the scope of this work. Inference accuracy is improved by 19% over baseline COTS models and current non-adaptive, single-stage SAA architectures. Overall, by pushing SAA processing to the edge of the sensors, network offload transmissions and reductions in processing time and energy consumption are feasible and realistic in future battery-powered electric air transportation systems",Energy-Efficient On-Platform Target Classification for Electric Air Transportation Systems,,'MDPI AG',"[{'title': 'Electricity', 'identifiers': ['issn:2673-4826', '2673-4826']}]",10.3390/electricity2020007,core
22924004,2013-08-16,"This paper describes system identification techniques based on neural networks for a nonlinear, Multi-Input Multi-Output (MIMO) system such as the Unmanned Aerial Vehicle (UAV). A novel training scheme for an online neural network model has been tested and implemented on the UAV and the results are presented. The online model is compared to a trained offline neural network model to bring out the merits and demerits in both of them. To improve the performance, the online and offline models are used in combination to form a multi-network architecture with a dynamic selection technique to choose between the outputs of each model based on a selection criterion. The neural network models are based on the autoregressive technique. The techniques have been developed as a part of the autonomous UAV program carried out at our research institution. These identification models can be developed for different stages of flight and their outputs can be optimally chosen to aid the control process. Each of the neural models have been validated on a Real-time Hardware In the Loop (HIL) simulation technique. I",Real-time System Identification Techniques Based on Neural Networks for a Low-cost UAV,,,,,core
296648423,2015-11-26T15:11:39Z,"The perception of the environment is a major issue in autonomous robots. In our previous works, we have proposed a visual perception system based on an automatic image discarding method as a simple solution to improve the performance of a real-time navigation system. In this paper, we take place in the obstacle avoidance context for vehicles in dynamic and unknown environments, and we propose a new method for Collision Risk Estimation based on Pearson's Correlation Coefficient (PCC). Applying the PCC to real-time CRE has not been done yet, making the concept unique. This paper provides a novel way of calculating collision risk and applying it for object avoidance using the PCC. This real-time perception system has been evaluated from real data obtained by our intelligent vehicle. © 2013 IEEE.4045ANR; French National Research AgencyThrun, S., Stanley, the robot that won the DARPA Grand Challenge (2006) Journal of Robotic Systems, 23 (9), pp. 661-692. , DARPA Grand Challenge(2007) Spirit of Berlin: An Autonomous Car for the DARPA Urban Challenge Hardware and Software Architecture, , http://www.darpa.mil/grandchallenge/TechPapers/Team_Berlin.pdf, Team Berlin retrieved 02 Dec. 2010Gietelink, O., Ploeg, J., De Schutter, B., Verhaegen, M., Development of advanced driver assistance systems with vehicle hardware-in-The-loop simulations (2006) Vehicle System Dynamics, 44 (7), pp. 569-590Ulrich, I., Nourbakhsh, I., Appearance-based obstacle detection with monocular color vision (2000) Proceedings of the AAAI National Conference on Artificial Intelligence, pp. 866-871. , July/AugustBonin-Font, F., Ortiz, A., Oliver, G., Visual navigation for mobile robots: A survey (2008) Journal of Intelligent and Robotic SystemsKim, B., Hubbard, P., Necsulescu, D., Swarming unmanned aerial vehicles: Concept development and experimentation, a state of the art review on flight and mission control (2003) Technical MemorandumDugarry, A., (2004) Advanced Driver Assistance Systems Information Management and Presentation, , PhD Thesis, Cranfield University School of Engineering Applied Mathematics and Computing GroupBeauchemin, S., Barron, J.L., The computation of optical flow (1995) ACM Computing Surveys, 27, pp. 433-467State of the art report and requirement specifications (2009) Hybrid Intelligent Virtual Actors, Integrating Research in Interactive Storytelling, , http://www.irisa.fr/, INRIA Report retrieved Feb. 03, 2011Pearson, K., (1895) Royal Society Proceedings, 58, p. 241Eugene, Y.K., Johnston, R.G., (1996) The Ineffectiveness of the Correlation Coefficient for Image Comparisons, , Technical Report LA-UR-96-2474, Los Alamos, 1996Miranda Neto, A., Rittner, L., Leite, N., Zampieri, D.E., Victorino, A.C., Nondeterministic criteria to discard redundant information in real time autonomous navigation systems based on monocular vision (2008) ISIC Invited Paper, 2008 IEEE Multi-conference on Systems and ControlMiranda Neto, A., Rittner, L., Leite, N., Zampieri, D.E., Lotufo, R., Mendeleck, A., Pearson's correlation coefficient for discarding redundant information in real time autonomous navigation systems (2007) Proceedings of the 2007 IEEE Multi-conference on Systems and ControlGreco, C.R., (2008) Real-Time Forward Urban Environment Perception for An Autonomous Ground Vehicle Using Computer Vision and Lidar, , Master of Science (thesis), Brigham Young UniversityBertozzi, M., Broggi, A., Fascioli, A., Vision-based intelligent vehicles: State of the art and perspectives (2000) Robotics and Autonomous Systems, 32, pp. 1-16Dahlkamp, H., Self-supervised monocular road detection in desert terrain (2006) Proceedings of the Robotics Science and Systems ConferenceRadio Spectrum Committee, European Commission, , http://ec.europa.eu/information_society/policy/ecomm/radio_spectrum /_document_storage/rsc/rsc32_public_docs/rscom10_35.pdf, Public Document, Brussels, 5 July 2010, RSCOM10-35 [retrieved Dec. 02, 2010]Gietelink, O.J., Ploeg, J., Schutter, B., Verhaegen, M., Development of a driver information and warningsystem with vehicle hardware-in-theloop simulations (2009) Mechatronics, 19, pp. 1091-1104Müller, D., Pauli, J., Nunn, C., Görmer, S., Müller-Schneiders, S., Time to contact estimation using interest points (2009) IEEE Proceedings of the International Conference on Intelligent Transportation Systems (ITSC 2009), , St.Louis, USAAlenya, G., Negre, A., Crowley, J.L., A comparison of three methods for measure of time to contact (2009) IEEE Proceedings of the International Conference on Intelligent Transportation Systems (ITSC 2009), , St.Louis, USADagan, E., Mano, O., Stein, G.P., Shashua, A., Forward collision warning with a single camera (2004) Intelligent Vehicles Symposium, IEEE, pp. 37-42Negre, A., Braillon, C., Crowley, J., Laugier, C., Real-time time-to-collision from variation of intrinsic scale (2006) INRIA Base, Proc. of the Int. Symp. on Experimental RoboticsHorn, B.K.P., (1986) Robot Vision, , The MIT PressWu, S., Decker, S., Chang, P., Camus, T., Eledath, J., Collision sensing by stereo vision and radar sensor fusion (2009) IEEE Transactions on Intelligent Transportation Systems, 10 (4)Beyeler, A., Zufferey, J.C., Floreano, D., Vision-based control of near-obstacle flight (2009) Autonomous Robots, 27 (3), pp. 201-219Ruffier, F., Franceschini, N., Optic flow regulation: The key to aircraft automatic guidance (2005) Robotics Autonomous Systems, 50, pp. 177-194Mesbah, M., Gradient-based optical flow: A critical review (1999) Proc. of the Fifth Int. Symp. on Signal Processing and Its Applications. ISSPA '99, 1, pp. 467-470. , 1999Otsu, N., A threshold selection method from graylevel histogram (1978) IEEE Transactions on Systems, Man, and CyberneticsRodgers, J.L., Nicewander, W.A., Thirteen ways to look at the correlation coefficient (1988) The American Statistician, 42, pp. 59-66Yanqing, W., Deyun, C., Chaoxia, S., Peidong, W., Vision-based road detection by monte carlo method (2010) Information Technology Journal, 9, pp. 481-487Sahoo, P.K., Soltani, S., Wong, A.K.C., A survey of thresholding techniques (1988) Comput. Vision Graphics Image Processing, 41, pp. 233-260Lee, U.S., Chung, Y.S., Park, H.R., A comparative performance study of several global thresholding techniques for segmentation (1990) Computer Vision, Graphics, and Image ProcessingSezgin, M., Sankur, B., Survey over image thresholding techniques and quantitative performance evaluation (2004) Journal of Electronic Imaging, 13, pp. 146-165Gonzalez, C.R., Woods, E.R., (1991) Digital Image Processing, , Addison-Wesley Publishing CompanyCanny, J.F., A computational approach to edge detection (1986) IEEE Trans. Pattern Anal. Machine Intell., 8 (6), pp. 679-698(2005) DARPA Grand Challenge Rulebook, , http://www.darpa.mil/grandchallenge05/, DARPA(2006) Stanford Racing Team's Entry in the 2005 DARPA Grand Challenge, , http://www.stanfordracing.org, June 10http://youtu.be/J8YuZlJFEx",Real-time Collision Risk Estimation Based On Pearson's Correlation Coefficient,,,,10.1109/WORV.2013.6521911,core
186272931,2020-02-13T00:00:00,"Once self-driving car becomes a reality and passengers are no longer worry
about it, they will need to find new ways of entertainment. However, retrieving
entertainment contents at the Data Center (DC) can hinder content delivery
service due to high delay of car-to-DC communication. To address these
challenges, we propose a deep learning based caching for self-driving car, by
using Deep Learning approaches deployed on the Multi-access Edge Computing
(MEC) structure. First, at DC, Multi-Layer Perceptron (MLP) is used to predict
the probabilities of contents to be requested in specific areas. To reduce the
car-DC delay, MLP outputs are logged into MEC servers attached to roadside
units. Second, in order to cache entertainment contents stylized for car
passengers' features such as age and gender, Convolutional Neural Network (CNN)
is used to predict age and gender of passengers. Third, each car requests MLP
output from MEC server and compares its CNN and MLP outputs by using k-means
and binary classification. Through this, the self-driving car can identify the
contents need to be downloaded from the MEC server and cached. Finally, we
formulate deep learning based caching in the self-driving car that enhances
entertainment services as an optimization problem whose goal is to minimize
content downloading delay. To solve the formulated problem, a Block Successive
Majorization-Minimization (BS-MM) technique is applied. The simulation results
show that the accuracy of our prediction for the contents need to be cached in
the areas of the self-driving car is achieved at 98.04% and our approach can
minimize delay","Deep Learning Based Caching for Self-Driving Car in Multi-access Edge
  Computing",http://arxiv.org/abs/1810.01548,,,,core
467112496,2021-07-17T00:00:00,"Autonomous car racing is a challenging task in the robotic control area.
Traditional modular methods require accurate mapping, localization and
planning, which makes them computationally inefficient and sensitive to
environmental changes. Recently, deep-learning-based end-to-end systems have
shown promising results for autonomous driving/racing. However, they are
commonly implemented by supervised imitation learning (IL), which suffers from
the distribution mismatch problem, or by reinforcement learning (RL), which
requires a huge amount of risky interaction data. In this work, we present a
general deep imitative reinforcement learning approach (DIRL), which
successfully achieves agile autonomous racing using visual inputs. The driving
knowledge is acquired from both IL and model-based RL, where the agent can
learn from human teachers as well as perform self-improvement by safely
interacting with an offline world model. We validate our algorithm both in a
high-fidelity driving simulation and on a real-world 1/20-scale RC-car with
limited onboard computation. The evaluation results demonstrate that our method
outperforms previous IL and RL methods in terms of sample efficiency and task
performance. Demonstration videos are available at
https://caipeide.github.io/autorace-dirl/Comment: 8 pages, 8 figures. IEEE Robotics and Automation Letters (RA-L) &
  IROS 202","Vision-Based Autonomous Car Racing Using Deep Imitative Reinforcement
  Learning",http://arxiv.org/abs/2107.08325,,,,core
19759283,2013-12-03T00:00:00,"Safety concerns in the operation of autonomous aerial systems require safe-landing protocols be followed during situations where the a mission should be aborted due to mechanical or other failure. On-board cameras provide information that can be used in the determination of potential landing sites, which are continually updated and ranked to prevent injury and minimize damage. Pulse Coupled Neural Networks have been used for the detection of features in images that assist in the classification of vegetation and can be used to minimize damage to the aerial vehicle. However, a significant drawback in the use of PCNNs is that they are computationally expensive and have been more suited to off-line applications on conventional computing architectures. As heterogeneous computing architectures are becoming more common, an OpenCL implementation of a PCNN feature generator is presented and its performance is compared across OpenCL kernels designed for CPU, GPU and FPGA platforms. This comparison examines the compute times required for network convergence under a variety of images obtained during unmanned aerial vehicle trials to determine the plausibility for real-time feature detection",Pulse-coupled neural network performance for real-time identification of vegetation during forced landing,https://core.ac.uk/download/19759283.pdf,,,,core
233120453,2019-07-19T00:00:00,"Autonomous vehicle is a vehicle that can guide itself without human conduction. It is capable of sensing its environment and moving with little or no human input. This kind of vehicle has become a concrete reality and may pave the way for future systems where computers take over the art of driving. Advanced artificial intelligence control systems interpret sensory information to identify appropriate navigation paths, as well as obstacles and relevant road signs. In this paper, we introduce an intelligent road signs classifier to help autonomous vehicles to recognize and understand road signs. The road signs classifier based on an artificial intelligence technique. In particular, a deep learning model is used, Convolutional Neural Networks (CNN). CNN is a widely used Deep Learning model to solve pattern recognition problems like image classification and object detection. CNN has successfully used to solve computer vision problems because of its methodology in processing images that are similar to the human brain decision making. The evaluation of the proposed pipeline was trained and tested using two different datasets. The proposed CNNs achieved high performance in road sign classification with a validation accuracy of 99.8% and a testing accuracy of 99.6%. The proposed method can be easily implemented for real time application",To Perform Road Signs Recognition for Autonomous Vehicles Using Cascaded Deep Learning Pipeline,https://core.ac.uk/download/233120453.pdf,'Bilingual Publishing Co.',,10.30564/aia.v1i1.569,core
384449133,,"Unmanned aerial vehicle (UAV)-assisted device-to-device (D2D) communications can be deployed flexibly thanks to UAVs’ agility. By exploiting the direct D2D interaction supported by UAVs, both the user experience and network performance can be substantially enhanced at public events. However, the continuous moving of D2D users, limited energy and flying time of UAVs are impediments to their applications in real-time. To tackle this issue, we propose a novel model based on deep reinforcement learning in order to find the optimal solution for the energy-harvesting time scheduling in UAV-assisted D2D communications. To make the system model more realistic, we assume that the UAV flies around a central point, the D2D users move continuously with random walk model and the channel state information encountered during each time slot is randomly time-variant. Our numerical results demonstrate that the proposed schemes outperform the existing solutions. The associated energy efficiency game can be solved in less than one millisecond by an off-the-shelf processor using trained neural networks. Hence our deep reinforcement learning techniques are capable of solving real-time resource allocation problems in UAV-assisted wireless networks",Real-time energy harvesting aided scheduling in UAV-assisted D2D networks relying on deep reinforcement learning,,'Institute of Electrical and Electronics Engineers (IEEE)',,10.1109/ACCESS.2020.3046499,core
227320072,2019-10-27T00:00:00,"International audienceReplacing the human driver to perform the Dynamic Driving Task (DDT)[1] will require perception, complex analysis and assessment of traffic situation. The path leading to success the deployment of fully Autonomous Vehicle (AV) depends on the resolution of a lot of challenges. Both the safety and the security aspects of AV constitute the core of regulatory compliance and technical research. The Autonomous Driving System (ADS) should be designed to ensure a safe manoeuvre and a stable behaviour despite the technological limitations, the uncertainties and hazards which characterize the real traffic conditions. In fully Autonomous Driving situation, detecting all relevant objects and agents should be sufficient to generate a warning, however the ADS requires further complex data analysis steps to quantify and improve the safety of decision making. This paper aims to improve the robustness of decision-making in order to mimic human-like decision ability. The approach is based on machine learning to identify the criticality of the dynamic situation and enabling ADS to make appropriate decision and fulfil safe manoeuvre",Machine learning method to ensure robust decision-making of AVs,https://core.ac.uk/download/227320072.pdf,HAL CCSD,,,core
326450695,2020-01-01T00:00:00,"Tracking moving objects like pedestrian have a wide range of applications for intelligent autonomous vehicle. While object detection using modern deep learning-based approach such as Convolutional Neural Network (CNN) have advanced significantly, autonomous system such as ground mobile robots still face problems in real-time implementation. These methods include CNN based human tracking due to occlusions, illumination changes and camera view variations. The aim of this project is to identify the optimal deep learning algorithm, in terms of speed and accuracy. Human tracking by detection using selected real-time object detector is also implemented. Firstly, in terms of performance speed, in terms of Frames per Second (FPS), One-stage Detectors, Single Shot Detector (SSD) achieve 19 FPS, You Only Look Once (YOLOv3) achieve 22 FPS as compared to Two-stage Detectors, such as Mask Region-Convolutional Neural Network (Mask R-CNN) which achieve 1 FPS, with this, it is concluded that One-stage Detectors is more suitable for real time implementation. In addition, Multiple Object Tracking Precision (MOTP) is used as a measure for detection accuracy, it is found that SSD achieved 68.4%, YOLOv3 achieved 72.9% and Mask R-CNN achieved 74.0%. Thus, YOLOv3 is used in this project as it is the optimal object detector. Next, the detection output coordinates as bounding boxes (in pixels) from the YOLOv3 is passed to the tracking algorithm that associate detections over frames to create a trajectory of any tracked person. The decision rule to associate detection over frames is computed by Hungarian Algorithm (Kuhn-Munkres) that takes on motion affinity and appearance similarity as inputs. For motion affinity, Intersection Over Union (IOU) provides information on physical proximity between the new detections and the tracked persons. The appearance similarity is measured by computing Euclidean distance between the last CNN features of the detected person. Promising results were obtained in the various tests carried out. Finally, the tracking algorithm is tested on mobile robot with Robot Operating System (ROS) framework, with images captured from Orbbec Astra RGB-D camera which is passed into object detection algorithm. The tracking is performed subsequently in real-time. Two major challenges faced during testing were ID switching and missing detections. While the latter is limited by the detection algorithm, ID switch occurs when two similar looking persons are very close and tracking algorithm are unable to differentiate them.Bachelor of Engineering (Electrical and Electronic Engineering",Human motion tracking using deep learning,,'Nanyang Technological University',,,core
