doi,url,title,abstract,publisher,publication_date,database,query_name,query_value
498d2af9cc63221849912b2d792b1fbd5ad1230d,https://www.semanticscholar.org/paper/498d2af9cc63221849912b2d792b1fbd5ad1230d,Sustainable agriculture by the Internet of Things - A practitioner's approach to monitor sustainability progress,,Comput. Electron. Agric.,2022.0,semantic_scholar,citation,citation
a5d7840fecf6f175e8be42348c1352f71a572cb9,https://www.semanticscholar.org/paper/a5d7840fecf6f175e8be42348c1352f71a572cb9,"Technological revolutions in smart farming: Current trends, challenges & future directions",,Comput. Electron. Agric.,2022.0,semantic_scholar,citation,citation
a1c2abe6436e47db59599657a983462c7cc1d639,https://www.semanticscholar.org/paper/a1c2abe6436e47db59599657a983462c7cc1d639,Big Data Privacy in Smart Farming: A Review,"Smart farming aims to improve farming using modern technologies and smart devices. Smart devices help farmers to collect and analyze data regarding different aspects of their business. These data are utilized by various stakeholders, including farmers, technology providers, supply chain investigators, and agricultural service providers. These data sources can be considered big data due to their volume, velocity, and variety. The wide use of data collection and communication technologies has increased concerns about the privacy of farmers and their data. Although some previous studies have reviewed the security aspects of smart farming, the privacy challenges and solutions are not sufficiently explored in the literature. In this paper, we present a holistic review of big data privacy in smart farming. The paper utilizes a data lifecycle schema and describes privacy concerns and requirements in smart farming in each of the phases of this data lifecycle. Moreover, it provides a comprehensive review of the existing solutions and the state-of-the-art technologies that can enhance data privacy in smart farming.",Sustainability,2022.0,semantic_scholar,citation,citation
80d99654c35eb56a7fd0eec98d9896be2b55e0b0,https://www.semanticscholar.org/paper/80d99654c35eb56a7fd0eec98d9896be2b55e0b0,Blockchain traceability for agroindustry - a literature review and future agenda,"The development of technology is increasingly fast, making the demands of life also continue to increase. Until this blockchain technology is present, interest in research on the blockchain has risen in recent times. This literature study was conducted to discover the current development of blockchain technology and research trends focusing on contributions to traceability systems. After knowing the latest research developments and trends, it is hoped that other researchers can take the gap to develop the research further and utilise this technology in a variety of industrial applications. The method approach used in this article uses the literature review method. Scopus is used as a source of data to determine the development of blockchain research from year to year. Search results data from the web Scopus with the keyword ‘Blockchain Traceability’, filtered and sorted based on research methods, study subjects and content analysis. The development of current research trends that are still limited by conceptual and descriptive methods on issues of computer science studies can be seen. With content analysis in the financial or financial sector, recommendations are given for further research (future research) for researchers based on current research trends.",IOP Conference Series: Earth and Environmental Science,2022.0,semantic_scholar,citation,citation
ce46858a0d51c0d6f4f9876c3761f55201414ed5,https://www.semanticscholar.org/paper/ce46858a0d51c0d6f4f9876c3761f55201414ed5,"Agriculture 4.0: a systematic literature review on the paradigm, technologies and benefits",,Futures,2022.0,semantic_scholar,citation,citation
f4360db4fc327c97416a5f55218da89c820e57e1,https://www.semanticscholar.org/paper/f4360db4fc327c97416a5f55218da89c820e57e1,The Interplay between the Internet of Things and agriculture: A bibliometric analysis and research agenda,,Internet Things,2022.0,semantic_scholar,citation,citation
3a8df5aa618e1171d20f5449d24707bbee7abb50,https://www.semanticscholar.org/paper/3a8df5aa618e1171d20f5449d24707bbee7abb50,The role of digital technologies in supporting and improving fishery and aquaculture across the supply chain – Quo Vadis?,,Aquaculture and Fisheries,2022.0,semantic_scholar,citation,citation
6628b47818ff846effaf170b7b3c6319fb96f06e,https://www.semanticscholar.org/paper/6628b47818ff846effaf170b7b3c6319fb96f06e,Smart Dairy Farm - Digitalization and Innovation,"Digitalization is an important part of modern agriculture. Digital dairy farming is developing based on modern digital technologies. These technologies allow the formation of a sufficient cloud of data in accordance with the physiological and technological requirements of different categories of dairy cattle. The article assesses the development of various digital technologies together with biometric sensors and blockchain technologies in dairy cattle breeding, respectively in a modern dairy farm. The tendencies and perspectives for digital innovation and digitalization of dairy farms and complexes are studied. It is concluded that the main factors influencing the development of digital technologies in dairy farming are their price, validity and response time. The aim of the current study is to make a retrospective review, characterization and analysis of modern scientific achievements of various digital technologies and systems applied in the technological cycle of dairy cattle breeding.",2022 8th International Conference on Energy Efficiency and Agricultural Engineering (EE&AE),2022.0,semantic_scholar,citation,citation
57210f8285a75b7c9b904640a22a16ee242065ce,https://www.semanticscholar.org/paper/57210f8285a75b7c9b904640a22a16ee242065ce,Application of Edge Computing and Blockchain in Smart Agriculture System,"The development of Internet technology provides a lot of convenience for the promotion of smart agriculture. At present, smart agriculture has gradually realized unmanned and automatic management, which can realize monitoring, supervision, and real-time image monitoring. However, the data in smart agriculture system cannot be guaranteed to be complete and vulnerable to attack. Based on this, this paper studies and analyzes the application of edge computing and blockchain in smart agriculture systems. Based on the simple analysis of the development of smart agriculture, the edge computing framework and the advantages of blockchain are used to build the framework system of smart agriculture. The classical architecture of edge computing and the confidentiality of blockchain are used to realize the analysis and storage of data. In view of the shortcomings of crop image overlap detection, it is proposed to detect the overlapping area and determine the feature points to analyze the image based on the edge computing and hash algorithm. In terms of data integrity, based on the advantages of blockchain, an edge data detection method based on short signature is proposed, and experiments are designed to analyze the accuracy and effectiveness of the algorithm. The simulation results show that the image mosaic algorithm can extract the contour information of the image and realize the fast image matching. The edge data integrity calculation based on short signature can meet the requirements and shorten the response time.",Mathematical Problems in Engineering,2022.0,semantic_scholar,citation,citation
55c505cafce63ad013a480f07643daad34277770,https://www.semanticscholar.org/paper/55c505cafce63ad013a480f07643daad34277770,Internet of Things Applications in Precision Agriculture: A Review,"The goal of this paper is to review the implementation of an Internet of Things (IoT)-based system in the precision agriculture sector. Each year, farmers suffer enormous losses as a result of insect infestations and a lack of equipment to manage the farm effectively. The selected article summarises the recommended systematic equipment and approach for implementing an IoT in smart farming. This review's purpose is to identify and discuss the significant devices, cloud platforms, communication protocols, and data processing methodologies. This review highlights an updated technology for agricultural smart management by revising every area, such as crop field data and application utilization. By customizing their technology spending decisions, agriculture stakeholders can better protect the environment and increase food production in a way that meets future global demand. Last but not least, the contribution of this research is that the use of IoT in the agricultural sector helps to improve sensing and monitoring of production, including farm resource usage, animal behavior, crop growth, and food processing. Also, it provides a better understanding of the individual agricultural circumstances, such as environmental and weather conditions, the growth of weeds, pests, and diseases.",Journal of Robotics and Control (JRC),2022.0,semantic_scholar,citation,citation
c6311a57419530084b62e10ef053bde8135cf490,https://www.semanticscholar.org/paper/c6311a57419530084b62e10ef053bde8135cf490,Utilization of Internet of Things and Wireless Sensor Networks for Sustainable Smallholder Agriculture,"Agriculture is the economy’s backbone for most developing countries. Most of these countries suffer from insufficient agricultural production. The availability of real-time, reliable and farm-specific information may significantly contribute to more sufficient and sustained production. Typically, such information is usually fragmented and often does fit one-on-one with the farm or farm plot. Automated, precise and affordable data collection and dissemination tools are vital to bring such information to these levels. The tools must address details of spatial and temporal variability. The Internet of Things (IoT) and wireless sensor networks (WSNs) are useful technology in this respect. This paper investigates the usability of IoT and WSN for smallholder agriculture applications. An in-depth qualitative and quantitative analysis of relevant work over the past decade was conducted. We explore the type and purpose of agricultural parameters, study and describe available resources, needed skills and technological requirements that allow sustained deployment of IoT and WSN technology. Our findings reveal significant gaps in utilization of the technology in the context of smallholder farm practices caused by social, economic, infrastructural and technological barriers. We also identify a significant future opportunity to design and implement affordable and reliable data acquisition tools and frameworks, with a possible integration of citizen science.",Sensors,2022.0,semantic_scholar,citation,citation
580a1fe126e1c00fbea9d0ce96c894702148c0d0,https://www.semanticscholar.org/paper/580a1fe126e1c00fbea9d0ce96c894702148c0d0,Artificial Intelligence and Blockchain Integration in Business: Trends from a Bibliometric-Content Analysis,,Information systems frontiers : a journal of research and innovation,2022.0,semantic_scholar,citation,citation
e1c162aee01f4bb44a0a8289f00e7c2a9e0c4b1e,https://www.semanticscholar.org/paper/e1c162aee01f4bb44a0a8289f00e7c2a9e0c4b1e,FARMIT: continuous assessment of crop quality using machine learning and deep learning techniques for IoT-based smart farming,,Clust. Comput.,2022.0,semantic_scholar,citation,citation
83c59f0fd310f595ec72c462a3350f4fb298d2ac,https://www.semanticscholar.org/paper/83c59f0fd310f595ec72c462a3350f4fb298d2ac,Ontology-Based IoT Middleware Approach for Smart Livestock Farming toward Agriculture 4.0: A Case Study for Controlling Thermal Environment in a Pig Facility,"Integrated farm management (IFM) is promoted as a whole farm approach toward Agriculture 4.0, incorporating smart farming technologies for attempting to limit livestock production’s negative impacts on the environment while increasing productivity with regard to the economic viability of rural communities. The Internet of Things (IoT) may serve as an enabler to ensure key properties—such as interconnectivity, scalability, agility, and interoperability—in IFM systems so that they could provide object-based services while adapting to dynamic changes. This paper focuses on the problem of facilitating the management, processing, and sharing of the vast and heterogeneous data points generated in livestock facilities by introducing distributed IoT middleware as the core of a responsive and adaptive service-oriented IFM system, specifically targeted to enable smart livestock farming in view of its unique requirements. The proposed IoT middleware encompasses the context-awareness approach via the integration of a flexible ontology-based structure for modeling and reasoning. The IoT middleware was assessed in actual conditions on the grounds of a case study for smart control of the thermal environment in a medium-sized pig farming facility. As derived from the obtained evaluation results, the system appears to perform quite satisfactorily in terms of computational performance as well as ontology coherence, consistency, and efficiency.",Agronomy,2022.0,semantic_scholar,citation,citation
97ca9902f2c832180b3c94b8b420932e55da89ab,https://www.semanticscholar.org/paper/97ca9902f2c832180b3c94b8b420932e55da89ab,IoT and Raspberry Pi application in the food industry: a systematic review,"The Industry 4.0 technologies are in ascension in the worldwide market, in Brazil still needs to be explored. It was made a Systematic Review to measure the application of IoT in the food industry. Some platforms were used to select works, applying the string “IoT AND Raspberry Pi AND Cheese”. It was possible to evidence the majority of IoT applications in the food industry, focus on the control of temperature, humidity, color, traceability of productive chain, and enlargement of sustainability in the food industry. The most difficulties faced in the conventional application of IoT are related to the high cost of proprietary arquitectures, qualified manpower and obstacles of data security implementation. There are alternatives that aim to reduce the costs of implementation, like the utilization of Raspberry Pi. The food industry presents potential application of technologies that aim for the quality of products, being an excellent opportunity.","Research, Society and Development",2022.0,semantic_scholar,citation,citation
fd9831a712a1b32aadfcb9eed65a3a23431f6549,https://www.semanticscholar.org/paper/fd9831a712a1b32aadfcb9eed65a3a23431f6549,A mesh network case study for digital audio signal processing in Smart Farm,,Internet Things,2022.0,semantic_scholar,citation,citation
9dd21d2fa34bb99d486b85508232427ea3dd8b59,https://www.semanticscholar.org/paper/9dd21d2fa34bb99d486b85508232427ea3dd8b59,Cloud and distributed architectures for data management in agriculture 4.0 : Review and future trends,,J. King Saud Univ. Comput. Inf. Sci.,2021.0,semantic_scholar,citation,citation
80022db53ee7bff7b3ab53ddd0e452f668d26800,https://www.semanticscholar.org/paper/80022db53ee7bff7b3ab53ddd0e452f668d26800,Remote monitoring system for livestock environmental information based on LoRa wireless ad hoc network technology,": The environmental quality of livestock houses is key to livestock breeding and directly affects the growth and health of animals. To target the characteristics of long application cycles and large coverage areas for environmental monitoring in large-scale livestock breeding, the current study designed a remote monitoring system to provide livestock environmental information based on LoRa wireless ad hoc network technology. The system consisted of collection terminals, control terminals, LoRa gateways, and Alibaba Elastic Compute Service. It realized real-time collection, wireless transmission, storage of multi-sensor node data, and remote control. The system was not limited by the selected time or region, because data interaction was achieved by accessing cloud servers using GPRS technology. Users could browse and obtain data from computers and a WeChat mini program from any location with network coverage. Additionally, the system used the improved receiver-based auto rate (RBAR) rate-adaptive algorithm in the LoRa wireless communication component. After application on a dairy farm, the results showed that the whole system collected 6140 sets of environmental data from four dairy houses. The packet loss rate was less than 1% within a communication distance of 604 m, and the communication success rate was greater than 99%. The control instructions were real-time and accurate, and the response time was less than 10 s, which met the remote control needs of large farms. The system provided powerful data and technical support for precision animal production.",International Journal of Agricultural and Biological Engineering,2022.0,semantic_scholar,citation,citation
45be9c0ba36402bbabe06b43c9c66fb80a53152e,https://www.semanticscholar.org/paper/45be9c0ba36402bbabe06b43c9c66fb80a53152e,Mitigation using an Internet of Things based Plant,"This special issue of Frontiers focuses on the innovations from recent technological applications in IoT Communications for future knowledge curiosity minds. This special issue gives significant cutting edge specialized applications enhanced core operations for humanity. This Special issue entirely focuses on the Internet of Things enhanced computational communications and its applications for various fields like Agricultural, smart farming, Autonomous Agriculture Irrigation systems, Wireless Sensor Networks operations, Aerial View Culturing Monitoring, etc. The first paper has been at the forefront of focus areas across the energy enhancement in Wireless Sensor Networks using ANT Colony Optimization approach to the Internet of Things(IOT), This paper gives a qualitative comparative study using the real-time environment for the best way to understand this field to upcoming researchers needs, and global manufacturing industries using the Industrial Internet of Things (IIoT). The authors modeled the predictive maintenance tool for condition-based Optimization enhanced WSN operations are run safely with predictable fields. . In this study, we examine two more base papers in which the throughput increased. Still, the energy level fell compared to ant colony optimization utilizing ZRP. This work boosts energy levels while also increasing output. The second paper has been developed with the principal objective of identifying global warming and exploring better approaches for serving various factors while keeping up with the minimal expense and multiple techniques of the new technologies enhanced Global Warming Mitigation using an Internet of Things based Plant Monitoring System. The authors designed the paper for recent times; one of the challenges has been global warming. Every living being on the earth is being affected due to Global warming. It gives rise to many problems like melting the icecaps, expanding ocean levels, evaporating water bodies, and increasing the average temperature. Deforestation is the primary factor of global warming. Deforestation impact on biodiversity in various ways. Afforestation Ab stract Reduce delay, load, and enhance the energy level of packet delivery fraction using wireless sensor network-based energy enhancement employing ant colony optimization and Cygwin. The number of sensor nodes moving on the network simulator is greater than 20 to 40, and the energy level is increased by employing the zone routing protocol. Ant Net is a routing system for IP networks that adapts to the best effort routing. Ant Net's architecture is based on ant colony optimization (ACO), which investigates ant behavior processes by denying a meta-heuristic inspired by nature for combinatorial optimization in the lowest possible time. It has been used to solve various combinatorial problems with great success. Ant Net was the first packet-switched route optimization method developed by ACO. This ACO-based algorithm has several interesting characteristics: it works in a highly decentralized environment, is very flexible to changing network and traffic conditions, and uses lightweight mobile agents (dubbed ""ants"") to sample-path assets. In this study, we examine two more base papers in which the throughput increased, but the energy level fell compared to ant colony optimization utilizing ZRP. This work boosts energy levels while also increasing output. Abstract- In recent times, one of the challenges has been global warming. Every living being on the earth is being affected due to Global warming. It gives rise to many problems like melting the icecaps, expanding ocean levels, evaporating water bodies, and increasing the average temperature. Deforestation is the primary factor of global warming. Deforestation has a significant impact on biodiversity in various ways. Afforestation is the only key to lessening global warming. Since the population of cities is more and the majority of those living in cities are too busy earning their lives, it is difficult for them to find more places as land is scarce and they have no time to do plantation. This manuscript aims at an IoT-based plant monitoring device for the healthy growth of the plant. The designed system mentioned here does the tasks like taking care of the plant and preventing environmental changes and other damage. An additional concept here is the usage of sentiment analysis, which communicates the state of the plant directly to the user's mobile phone so that the user may visit his field based on the necessity. This method can enhance the plantation process in cities, which increases greenery and helps in minimizing global warming. Abstract: With the progression of automation, life is getting smooth and facile in all facets. In the moment's world, Automatic setup is chosen over manual labor setup. The mechanical design is a booming system of the ordinary thing from industrial machines to consumer goods that can carry through the tasks while engaged with other works. Indian country population is compassed beyond 1.2 billion. The population rate is adding day by day also the next 30-40 years, and there will be a severe scarcity of food, so the development of cultivation is needed. Moment, the cultivators are suffering from the de*cit of rain and water. The initial idea of this paper is to give IOT Based Automated Agricultural Irrigation Control System, thereby saving time, power & money for the agronomist. Conventional cropland irrigation requires manual intervention with automation. It can be diminished whenever there is an alteration in the temperature and moisture of the surroundings. These sensors sense the modifications in temperature and humidity and give an interrupt signal to the microcontroller. Abstract: In the two or multi-decade, the prospect of associating existing processing gadgets has delivered another idea called ""Interfacing Things. ""In light of the advances in data assortment innovation in sensors, like installed gadgets, universal and RFID innovation has driven an enormous number of devices associated in the network which are reliably sending their information throughout the time. This information acquired is precious to numerous undertakings, so there is a need for a secure mass stockpiling framework for this information. The developing utilization of Interfacing Things IoT gadgets associations has expanded the number of assault vectors accessible to attackers because of the less secure nature of the gadgets. The broadly embraced bring your gadget (BYOG) strategy permits a representative to get any Interfacing Things device into the work station and connect it to a private network, chances of increasing the high level of attacks. In this paper, We have made an itemized concentrate on the new advancements in customized medical care and cultivating systems with the concentration towards DL and IoT, Cloud computing, and FC-based applications. Features different boosting and well-being industry issues can be settled utilizing the synergistic application of DL and IoT. Past work finished with these innovations is examined. Also, we have introduced a plan to converge with DL and the IoT, an explicit spotlight on the total cycle of applying Deep Learning in areas like farming and so forth information to make expectations for applications. Here we reflect the quickly developing requirements of the better-cultivating frameworks and give conceivable future work guidelines.",,,semantic_scholar,citation,citation
c5759b216749da5e2108d03c1b250bc1010b4e3b,https://www.semanticscholar.org/paper/c5759b216749da5e2108d03c1b250bc1010b4e3b,Problems of implementation of digital technologies in animal husbandry,"The analysis of the level of development of animal husbandry in Ukraine which indicates negative trends in the development of animal husbandry has been performed: a decrease in livestock, a significant decrease in productivity, deterioration in the quality of animals. It is noted that there is a difficult state in the development of the industry caused by a number of negative phenomena, some of which are of a long-term and systemic nature, without overcoming which the current state can lead to a complete loss of individual segments of animal husbandry and will further worsen the food security of the state. Transforming livestock into a competitive high-tech industry with high labor productivity and low overhead costs requires a technological breakthrough, where the introduction of digital technologies is an integral part. Digital technologies in animal husbandry make it possible to implement systems of feeding, milking, product quality control, remote control of production processes in real time, and provide continuous collection, analysis and use of information to comply with safety measures and respect to the environment. The current level of development of information and communication technologies and means of their implementation in animal husbandry has been analyzed as well as factors slowing down their development and problems of their implementation have been identified including high prices for equipment, an acute shortage of IT specialists, legal and ethical issues, a reduction in the number of employees, compatibility of knowledge and experience of farmers with these technologies, stable Internet and electricity supply.",,2022.0,semantic_scholar,citation,citation
951e23785638c3246933e215f9c603eb77d0d2f3,https://www.semanticscholar.org/paper/951e23785638c3246933e215f9c603eb77d0d2f3,The Application of Artificial Intelligence (AI) and Internet of Things (IoT) in Agriculture: A Systematic Literature Review,,Artificial Intelligence Research,2022.0,semantic_scholar,citation,citation
ab2bf5c123c5c1de3e3d7d0f2135c7add26a639d,https://www.semanticscholar.org/paper/ab2bf5c123c5c1de3e3d7d0f2135c7add26a639d,A Survey on the Role of IoT in Agriculture for the Implementation of Smart Livestock Environment,"The Internet of Things (IoT) is an emerging paradigm that is transforming real-world things (objects) into smarter devices. IoT is applicable to a variety of application domains including healthcare, smart grid, and agriculture. This domain has started revolutionizing the agriculture industry by providing smart solutions for precision farming, greenhouse management, and livestock monitoring. This article aims to present a comprehensive survey on the role of IoT in the Livestock field by categorizing and synthesizing existing research work in this area. To this end, a detailed discussion has been provided on IoT network infrastructure, topologies and platforms employed for livestock management. In addition, a list of communication protocols and connections of IoT-based livestock systems with relevant technologies have also been explored. Furthermore, numerous IoT-based livestock monitoring, controlling, and tracking applications have been discussed. Apart from this, it also analyses distinct security issues in IoT-based livestock field and developed a collaborative security model to detect and minimize the security risk. Lastly, pertinent open research challenges in the domain of IoT-based livestock management have been presented with future research directions.",IEEE Access,2022.0,semantic_scholar,citation,citation
f2028bdceffac01fd6e567c0dbb6fdcba185f8ab,https://www.semanticscholar.org/paper/f2028bdceffac01fd6e567c0dbb6fdcba185f8ab,Edge computing–Foundations and applications,,"AI, Edge and IoT-based Smart Agriculture",2022.0,semantic_scholar,citation,citation
08af0a197132c60d3eab0ac0afd2c6c0ee0218d2,https://www.semanticscholar.org/paper/08af0a197132c60d3eab0ac0afd2c6c0ee0218d2,A Comprehensive Evaluation of Internet-of-Things Platforms,"Internet of things (IoT) has attracted researchers in recent years as it has a great potential to solve many emerging problems. An IoT platform is missioned to operate as a horizontal key element for serving various vertical IoT domains such as structure monitoring, smart agriculture, healthcare, miner safety monitoring, smart home, and healthcare. In this chapter, the authors propose a comprehensive analysis of IoT platforms to evaluate their capabilities. The selected metrics (features) to investigate the IoT platforms are “ability to serve different domains,” “ability to handle different data formats,” “ability to process unlimited size of data from various context,” “ability to convert unstructured data to structured data,” and “ability to produce complex reports.” These metrics are chosen by considering the reporting capabilities of various IoT platforms, big data concepts, and domain-related issues. The authors provide a detailed comparison derived from the metric analysis to show the advantages and drawbacks of IoT platforms.","Emerging Trends in IoT and Integration with Data Science, Cloud Computing, and Big Data Analytics",2022.0,semantic_scholar,citation,citation
97d9438fe31cf6cfaf4d65f4684686f2e448efb1,https://www.semanticscholar.org/paper/97d9438fe31cf6cfaf4d65f4684686f2e448efb1,Blockchain Applications in Agriculture: A Scoping Review,"Blockchain is a distributed, immutable ledger technology initially developed to secure cryptocurrency transactions. Following its revolutionary use in cryptocurrencies, blockchain solutions are now being proposed to address various problems in different domains, and it is currently one of the most “disruptive” technologies. This paper presents a scoping review of the scientific literature for exploring the current research area of blockchain applications in the agricultural sector. The aim is to identify the service areas of agriculture where blockchain is used, the blockchain technology used, the data stored in it, its combination with external databases, the reason it is used, and the variety of agricultural products, as well as the level of maturity of the respective approaches. The study follows the PRISMA-ScR methodology. The purpose of conducting these scoping reviews is to identify the evidence in this field and clarify the key concepts. The literature search was conducted in April 2021 using Scopus and Google Scholar, and a systematic selection process identified 104 research articles for detailed study. Our findings show that in the field, although still in the early stages, with the majority of the studies in the design phase, several experiments have been conducted, so a significant percentage of the work is in the implementation or piloting phase. Finally, our research shows that the use of blockchain in this domain mainly concerns the integrity of agricultural production records, the monitoring of production steps, and the monitoring of products. However, other varied and remarkable blockchain applications include incentive mechanisms, a circular economy, data privacy, product certification, and reputation systems. This study is the first scoping review in this area, following a formal systematic literature review methodology and answering research questions that have not yet been addressed.",SSRN Electronic Journal,2022.0,semantic_scholar,citation,citation
df474bc26a3b79976e1a8b5e1cafa7273c2434f6,https://www.semanticscholar.org/paper/df474bc26a3b79976e1a8b5e1cafa7273c2434f6,Introduction of IoT-Based Surrogate Parameters in the Ex-Post Countermeasure of Industrial Sectors in Integrated Permit Policy,"New approaches and techniques are required for environmental management in workplaces that emit pollutants. The best available techniques (BATs) that are suggested by the integrated environmental permit system (IEPS) play a pivotal role in providing state-of-the-art approaches and techniques to workplaces. For the workplaces that install facilities with the BATs, it is necessary to perform real-time monitoring to determine whether pollutant emission facilities and treatment facilities are operating normally and whether such facilities can maintain the optimal condition during the emission of pollutants. The environmental management measures used before the IEPS had limitations for workplaces that are subjected to integrated environmental management because they consider the entire workplace as a single pollution source by combining all media. In addition, only the emission concentrations and amounts of pollutants were monitored because only the points at which most pollutants are discharged, i.e., stacks for air pollutant emission facilities and final effluent outlets for water pollutant emission facilities, are monitored. These monitoring approaches in a variety of facilities involve considerable costs, and most of them (95% for stacks in workplaces under IEPS, Korea) cannot perform real-time observation even though some of them are capable of it (5% for stacks managed by Tele Monitoring System, TMS). In this study, the applicability of a wireless sensor monitoring network was examined as a new approach for environmental management in workplaces. Based on the sensor monitoring network, surrogate parameters that can indirectly monitor the critical operating factors of pollutant emission and prevention facilities were developed and then measured in real time to examine the status of these facilities. Surrogate parameters can be used instead of directly measuring pollutants as the former has high efficiency, such as cost reduction, and can provide reliable data on the emission characteristics of pollutants. The wireless network is based on an Internet of Things (IoT) platform under real-time conditions in the emission and production facilities in a workplace. This study suggested that a wireless network using the IoT platform improves the BAT assessment methodology to understand the efficiency of environmental pollution reduction and the economic contribution to the workplace.",Sustainability,2021.0,semantic_scholar,citation,citation
458d85a1161de74ff6439383c8d195c0894c4480,https://www.semanticscholar.org/paper/458d85a1161de74ff6439383c8d195c0894c4480,Factors impacting digital transformations of the food industry by adoption of blockchain technology,"
Purpose
This study aims to blockchain facilitate information sharing among different players in the food industry, such as farmers, food suppliers and investors, enabling an effective decision-making process where the information about goods is traceable without any inherent risk. Although blockchain technology is emerging, its use in the food industry needs to be explored from different angles, such as organizations’ policy, adoption strategies and potential technology innovations which could positively impact business processes.


Design/methodology/approach
For this purpose, the authors survey 84 organizations in the food industry. Further, the authors conducted in-depth- interviews with three organizations that applied blockchain technology in the production phase to address the pros and cons of this adaption and discuss how the technology could be improved based on the challenges they faced. Moreover, an overview of current and potential digital transformation uses cases of blockchain technology in the food industry has been provided.


Findings
The results suggested that perceived efficiency, transparency, standardization and platform development and traceability factors positively influenced intention to use (ITU).


Practical implications
The adoption of the blockchain cloud solution is neither time-consuming nor expensive; organizations may attempt to predict how regulations or standards will be developed to create a blockchain solution compatible with them.


Originality/value
This study is among the primary studies investigating the role of blockchain technology in the food sector from the organizations’ viewpoint, highlighting the factors influencing the ITU.
",Journal of Business & Industrial Marketing,2021.0,semantic_scholar,citation,citation
97135ccef9ec0aa1c5a12154992671add3bf2442,https://www.semanticscholar.org/paper/97135ccef9ec0aa1c5a12154992671add3bf2442,A Review on Deep Reinforcement Learning for the management of SDN and NFV in Edge-IoT,"The Internet of Things (IoT) represents billions of devices collecting valuable information through different sensors to be transferred to the Cloud, where it is stored and processed to infer valuable knowledge. In this regard, Edge Computing (EC) architectures allow providing shorter service response times and reducing the cost of processing IoT data in the Cloud. Moreover, Network Function Virtualization (NFV) provide mechanisms to reduce costs when sharing physical network resources transparently by different user entities. Software-Defined Networks (SDN), closely related to the NFV, are also used to manage virtual networks in a flexible and dynamic way. However, different applications on shared IoT networks may demand different Quality of Service (QoS). Therefore, intelligent mechanisms and algorithms are needed to optimize virtual data flows in networks, such as Deep Reinforcement Learning techniques. This papers presents a review of the existing approaches on DRL for the management of SDN/NFV in Edge-IoT scenarios.",2021 IEEE Globecom Workshops (GC Wkshps),2021.0,semantic_scholar,citation,citation
c6047f2403a431088295edd6a3e4342c1aef3c93,https://www.semanticscholar.org/paper/c6047f2403a431088295edd6a3e4342c1aef3c93,Impact of Internet of Things in Agriculture,,Proceedings of International Conference on Data Science and Applications,2021.0,semantic_scholar,citation,citation
c4ae90cccde15951b903e97d594c5b5bf12f6b8e,https://www.semanticscholar.org/paper/c4ae90cccde15951b903e97d594c5b5bf12f6b8e,Research and Technology Trend Analysis by Big Data-Based Smart Livestock Technology: a Review,,Journal of Biosystems Engineering,2021.0,semantic_scholar,citation,citation
f2aa63da6790911aea109b85514fc56be2af6d99,https://www.semanticscholar.org/paper/f2aa63da6790911aea109b85514fc56be2af6d99,A Systematic Literature Review of Blockchain Technology for Smart Villages,,Archives of computational methods in engineering : state of the art reviews,2021.0,semantic_scholar,citation,citation
2253d22c42ddf44a65074f98c9fd849978b55f00,https://www.semanticscholar.org/paper/2253d22c42ddf44a65074f98c9fd849978b55f00,"Internet of Things (IoT) and Sensors Technologies in Smart Agriculture: Applications, Opportunities, and Current Trends",,Building Climate Resilience in Agriculture,2021.0,semantic_scholar,citation,citation
779a25b387c03615fc34ab2b4ca212122615afd1,https://www.semanticscholar.org/paper/779a25b387c03615fc34ab2b4ca212122615afd1,A Taxonomy of Food Supply Chain Problems from a Computational Intelligence Perspective,"In the last few years, the Internet of Things, and other enabling technologies, have been progressively used for digitizing Food Supply Chains (FSC). These and other digitalization-enabling technologies are generating a massive amount of data with enormous potential to manage supply chains more efficiently and sustainably. Nevertheless, the intricate patterns and complexity embedded in large volumes of data present a challenge for systematic human expert analysis. In such a data-driven context, Computational Intelligence (CI) has achieved significant momentum to analyze, mine, and extract the underlying data information, or solve complex optimization problems, striking a balance between productive efficiency and sustainability of food supply systems. Although some recent studies have sorted the CI literature in this field, they are mainly oriented towards a single family of CI methods (a group of methods that share common characteristics) and review their application in specific FSC stages. As such, there is a gap in identifying and classifying FSC problems from a broader perspective, encompassing the various families of CI methods that can be applied in different stages (from production to retailing) and identifying the problems that arise in these stages from a CI perspective. This paper presents a new and comprehensive taxonomy of FSC problems (associated with agriculture, fish farming, and livestock) from a CI approach; that is, it defines FSC problems (from production to retail) and categorizes them based on how they can be modeled from a CI point of view. Furthermore, we review the CI approaches that are more commonly used in each stage of the FSC and in their corresponding categories of problems. We also introduce a set of guidelines to help FSC researchers and practitioners to decide on suitable families of methods when addressing any particular problems they might encounter. Finally, based on the proposed taxonomy, we identify and discuss challenges and research opportunities that the community should explore to enhance the contributions that CI can bring to the digitization of the FSC.",Sensors,2021.0,semantic_scholar,citation,citation
478f23ba883f448d7fef6157c89616f863a724dc,https://www.semanticscholar.org/paper/478f23ba883f448d7fef6157c89616f863a724dc,LoRaWAN: Application of Nonlinear Optimization to Base Stations Location,,"Communication, Smart Technologies and Innovation for Society",2021.0,semantic_scholar,citation,citation
