paperId,url,title,abstract,venue,year,database,query_name,query_value,externalIds.DOI
be49e6c6ff3488433b44a0b542e4cf8f2429800d,https://www.semanticscholar.org/paper/be49e6c6ff3488433b44a0b542e4cf8f2429800d,strengthening public institutions and social inclusion of vulnerable groups in a developing country - innovation in organizations and artificial intelligence implications,"Background: In the context of a developing nation, children's participation in communal life is almost non-existent. The goal of the study is to contribute to national policies for local development that should prioritize the safety and well-being of the most vulnerable populations, particularly children under the age of 18. Innovating, including children in decision-making and maintaining local services in three pilot municipalities in order to prevent and combat all forms of exploitation to which they are exposed. How can Youth engagement in social and political community life be improved through better understanding of their needs and interests, and what are the artificial intelligence implications? Method: The methodology was used and designed to re-validate an existing program using pre-defined components of an agreement between the Italian and Lebanese governments. A needs study on the socio-demographic profile of youth and a situational analysis was conducted answering three objectives in the program of the Child Friendly City initiative. Results: Assuring the long-term viability and social inclusion of a significant socio-demographic group was successfully implemented: a free call center, software applications, a library, a digital network center, and the involvement of children on the municipal board of directors were established. The findings need to be adapted to various locations using artificial intelligence (AI) solutions and strategies for social awareness and behavior analysis. Conclusion: The importance of this study was underscored during the Covid-19 sanitary crisis, when some of these technologies enabled young people in impacted areas to integrate and become aware of the pandemic's risk. The case was based on theories such as Gender Inequalities and Children's Inclusion, Municipal Governance & Reform, Organizational Innovation (Public Sector), and Social Inclusion, and it demonstrates the value of innovating in the public sector and protecting vulnerable populations through the use of AI.",Pacific Asia Journal of the Association for Information Systems,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.17705/1pais.14304
3c0bffd0afff7e3ad7d2e32bc633a304ceee0734,https://www.semanticscholar.org/paper/3c0bffd0afff7e3ad7d2e32bc633a304ceee0734,machine learning and artificial intelligence in physiologically based pharmacokinetic modeling.,"Physiologically based pharmacokinetic (PBPK) models are useful tools in drug development and risk assessment of environmental chemicals. PBPK model development requires collection of species-specific physiological, and chemical-specific absorption, distribution, metabolism and excretion (ADME) parameters, which can be a time-consuming and expensive process. This raises a need to create computational models capable of predicting input parameter values for PBPK models, especially for new compounds. In this review, we summarize an emerging paradigm for integrating PBPK modeling with machine learning (ML) or artificial intelligence (AI)-based computational methods. This paradigm includes three steps: (a) obtain time-concentration PK data and/or ADME parameters from publicly available databases, (b) develop ML/AI-based approaches to predict ADME parameters, and (c) incorporate the ML/AI models into PBPK models to predict PK summary statistics (e.g., area under the curve and maximum plasma concentration). We also discuss a neural network architecture ""neural ordinary differential equation (Neural-ODE)"" that is capable of providing better predictive capabilities than other ML methods when used to directly predict time-series PK profiles. In order to support applications of ML/AI methods for PBPK model development, several challenges should be addressed: (1) as more data become available, it is important to expand the training set by including structural diversity of compounds to improve the prediction accuracy of ML/AI models; (2) due to the black box nature of many ML models, lack of sufficient interpretability is a limitation; (3) Neural-ODE has great potential to be used to generate time-series PK profiles for new compounds with limited ADME information, but its application remains to be explored. Despite existing challenges, ML/AI approaches will continue to facilitate efficient development of robust PBPK models for a large number of chemicals.",Toxicological Sciences,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1093/toxsci/kfac101
157600e0348b99bbc4187b95fd0c438a2189a841,https://www.semanticscholar.org/paper/157600e0348b99bbc4187b95fd0c438a2189a841,"imtidad: a reference architecture and a case study on developing distributed ai services for skin disease diagnosis over cloud, fog and edge","Several factors are motivating the development of preventive, personalized, connected, virtual, and ubiquitous healthcare services. These factors include declining public health, increase in chronic diseases, an ageing population, rising healthcare costs, the need to bring intelligence near the user for privacy, security, performance, and costs reasons, as well as COVID-19. Motivated by these drivers, this paper proposes, implements, and evaluates a reference architecture called Imtidad that provides Distributed Artificial Intelligence (AI) as a Service (DAIaaS) over cloud, fog, and edge using a service catalog case study containing 22 AI skin disease diagnosis services. These services belong to four service classes that are distinguished based on software platforms (containerized gRPC, gRPC, Android, and Android Nearby) and are executed on a range of hardware platforms (Google Cloud, HP Pavilion Laptop, NVIDIA Jetson nano, Raspberry Pi Model B, Samsung Galaxy S9, and Samsung Galaxy Note 4) and four network types (Fiber, Cellular, Wi-Fi, and Bluetooth). The AI models for the diagnosis include two standard Deep Neural Networks and two Tiny AI deep models to enable their execution at the edge, trained and tested using 10,015 real-life dermatoscopic images. The services are evaluated using several benchmarks including model service value, response time, energy consumption, and network transfer time. A DL service on a local smartphone provides the best service in terms of both energy and speed, followed by a Raspberry Pi edge device and a laptop in fog. The services are designed to enable different use cases, such as patient diagnosis at home or sending diagnosis requests to travelling medical professionals through a fog device or cloud. This is the pioneering work that provides a reference architecture and such a detailed implementation and treatment of DAIaaS services, and is also expected to have an extensive impact on developing smart distributed service infrastructures for healthcare and other sectors.",Italian National Conference on Sensors,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.3390/s22051854
d821e5bdf1ab94bcd0e1a9e11fe1c296a01e3f02,https://www.semanticscholar.org/paper/d821e5bdf1ab94bcd0e1a9e11fe1c296a01e3f02,how different groups prioritize ethical values for responsible ai,"Private companies, public sector organizations, and academic groups have outlined ethical values they consider important for responsible artificial intelligence technologies. While their recommendations converge on a set of central values, little is known about the values a more representative public would find important for the AI technologies they interact with and might be affected by. We conducted a survey examining how individuals perceive and prioritize responsible AI values across three groups: a representative sample of the US population (N=743), a sample of crowdworkers (N=755), and a sample of AI practitioners (N=175). Our results empirically confirm a common concern: AI practitioners’ value priorities differ from those of the general public. Compared to the US-representative sample, AI practitioners appear to consider responsible AI values as less important and emphasize a different set of values. In contrast, self-identified women and black respondents found responsible AI values more important than other groups. Surprisingly, more liberal-leaning participants, rather than participants reporting experiences with discrimination, were more likely to prioritize fairness than other groups. Our findings highlight the importance of paying attention to who gets to define “responsible AI.”","Conference on Fairness, Accountability and Transparency",2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1145/3531146.3533097
41953da351150461612e5f72f914e45bdcbba31a,https://www.semanticscholar.org/paper/41953da351150461612e5f72f914e45bdcbba31a,ai-driven data monetization: the other face of data in iot-based smart and connected health,"As the trajectory of the Internet of Things (IoT) moving at a rapid pace and with the rapid worldwide development and public embracement of wearable sensors, these days, most companies and organizations are awash in massive amounts of data. Determining how to profit from data deluge can give companies an edge in the market because data have the potential to add tremendous value to many aspects of a business. The market has already seen a level of monetization across vertical domains in the form of layering connected devices with a variety of Software-as-a-Service (SaaS) choices, such as subscription plans or smart device insights. Out of this arena is evolving a “machine economy” in which the ability to correctly monetize data rather than simply hoard it, will provide a significant advantage in a competitive digital environment. The recent advent of the technological advances in the fields of big data, analytics, and artificial intelligence (AI) has opened new avenues of competition, where data are utilized strategically and treated as a continuously changing asset able to unleash new revenue opportunities for monetization. Such growth has made room for an onslaught of new tools, architectures, business models, platforms, and marketplaces that enable organizations to successfully monetize data. In fact, emerging business models are striving to alter the power balance between users and companies that harvest information. Start-ups and organizations are offering to sell user data to data analytics companies and other businesses. Monetizing data goes beyond just selling data. It is also possible to include steps that add value to data. Generally, organizations can monetize data by: 1) utilizing it to make better business decisions or improve processes; 2) surrounding flagship services or products with data; or 3) selling information to current or new markets. This article will address all important aspects of IoT data monetization with more focus on the healthcare industry and discuss the corresponding challenges, such as data management, scalability, regulations, interoperability, security, and privacy. In addition, it presents a holistic reference architecture for the healthcare data economy with an in-depth case study on the detection and prediction of cardiac anomalies using multiparty computation (MPC) and privacy-preserving machine learning (PPML) techniques.",IEEE Internet of Things Journal,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1109/jiot.2020.3027971
6a16d761ca5f28fca358b64db53f3cedbd4d83a1,https://www.semanticscholar.org/paper/6a16d761ca5f28fca358b64db53f3cedbd4d83a1,an ai bill of rights: implications for health care ai and machine learning—a bioethics lens,"Just last week (October 4, 2022), the U.S. White House released a blueprint for an A.I. Bill of Rights, consisting of “five principles and associated practices to help guide the design, use, and deployment of automated systems to protect the rights of the American public in the age of artificial intelligence.” The white paper states, “Developed through extensive consultation with the American public, these principles are a blueprint for building and deploying automated systems that are aligned with democratic values and protect civil rights, civil liberties, and privacy.” It further articulates that, “this framework provides a national values statement and toolkit that is sector-agnostic to inform building these protections into policy, practice, or the technological design process. Where existing law or policy—such as sector-specific privacy laws and oversight requirements—do not already provide guidance, the Blueprint for an AI Bill of Rights should be used to inform policy decisions” (Office of Science and Technology 2022). I applaud the development of this blueprint, but, after briefly describing each principle, highlight some challenges and questions that bioethicists working on AI and machine learning in health care ought to consider.",American Journal of Bioethics,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1080/15265161.2022.2135875
fbf4872593d24a7d5f24e98f662ab85962a2f2d7,https://www.semanticscholar.org/paper/fbf4872593d24a7d5f24e98f662ab85962a2f2d7,ai empowered big data analytics for industrial applications,"We proposed the idea of editing a special issue that would compile the fruitful research that resulted from the stimulating discussions that occurred during the workshop that was held during the 5th International Conference on Intelligent Computing, Chennai on 25th & 26th March 2022. The objective of this special issue is to call for high-quality papers covering the latest data analytic concepts and technologies of big data and artificial intelligence. This special issue serves as a forum for researchers across the globe to discuss their work and recent advances in this field. The best papers from Artificial intelligence and Big Data Analytics (BAM) in the domains of Product, Finance, Health, and Environment were invited, peer-reviewed. The best high-quality papers were selected based on the innovativeness and relevance of the theme. The amount of data being generated and stored in various fields such as education, energy, environment, healthcare, fraud detection, and traffic is increasing exponentially in the modern era of Big Data. Simultaneously, there is a significant paradigm shift in business and society worldwide due to rapid advancements in fields such as artificial intelligence, machine learning, deep learning, and data analytics. This creates significant challenges for decision-making and the potential for transformation in areas such as the economy, government, and industry. Artificial Intelligence tools, techniques, and technologies, in conjunction with Big Data, improve the predictive power of the systems created and allow the government, public, and private sectors to discover new patterns and trends, as well as improve public values such as accountability, safety, security, and transparency to enable better decision-making, policies, and governance. They also have a wide range of capabilities to perform complex tasks that humans cannot. They could be used to collect, organize, and analyze large, diverse data sets to discover patterns and trends that address a variety of problems related to the development of the economy, such as identifying new sources of revenue, expanding the customer base for business, product reviews, and promotion, disease prediction and prevention, climatic variation prediction, and the provision of energy solutions. The wide variety of subject areas discussed at the 5th International Conference on Intelligent Computing is reflected in the seven accepted papers presented in the following section.",Journal of universal computer science (Online),2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.3897/jucs.94155
ee0b4a0e65de3576aaeb57150d0f29184f7d2e60,https://www.semanticscholar.org/paper/ee0b4a0e65de3576aaeb57150d0f29184f7d2e60,resnet-50 for 12-lead electrocardiogram automated diagnosis,"Nowadays, the implementation of Artificial Intelligence (AI) in medical diagnosis has attracted major attention within both the academic literature and industrial sector. AI would include deep learning (DL) models, where these models have been achieving a spectacular performance in healthcare applications. According to the World Health Organization (WHO), in 2020 there were around 25.6 million people who died from cardiovascular diseases (CVD). Thus, this paper aims to shad the light on cardiology since it is widely considered as one of the most important in medicine field. The paper develops an efficient DL model for automatic diagnosis of 12-lead electrocardiogram (ECG) signals with 27 classes, including 26 types of CVD and a normal sinus rhythm. The proposed model consists of Residual Neural Network (ResNet-50). An experimental work has been conducted using combined public databases from the USA, China, and Germany as a proof-of-concept. Simulation results of the proposed model have achieved an accuracy of 97.63% and a precision of 89.67%. The achieved results are validated against the actual values in the recent literature.",Computational Intelligence and Neuroscience,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1155/2022/7617551
4d14d554a9d6359f1faba70abb530ae03fe7eb89,https://www.semanticscholar.org/paper/4d14d554a9d6359f1faba70abb530ae03fe7eb89,the opacity of automated decision-making systems (adms) and its challenges for political legitimacy in a democracy,"This paper focuses specifically on Automated Decision-Making Systems (ADMS) based on Artificial Intelligence (AI). Since the last decades, AI systems are increasingly deployed by governments across the planet to manage public infrastructures and resources, as well as to engage with citizens for the provision of public services. Their introduction is advertised as a cost-cutting tool, as well as an instrument to combat traditional institutional disfunctions such as inefficiency, understaffing, corruption and human bias. While AI offers an incredible potential for progress, an emerging body of literature highlights the challenges that AI-driven decision-making may raise for a public sector ethics. A common trait of these challenges is their being related to some form of ""epistemological opacity"" that undermines the capacity of humans to explain and justify decisions based on AI systems, detect errors or unfairness and adopt corrective actions. The situation may entail public officers and citizens taking the outcomes of AI systems at face value, thus basing their actions (wholly or in part) on pieces of information that cannot be scrutinized and/or corrected if necessary. This paper intends to contribute to an emerging but still underdeveloped trend in normative political theory that study how AI-driven decision-making is reshaping the conceptualization and assessment of interactions between citizens and public officials. The overall goal of the paper is to analyze how various sources of ""epistemological opacity"" (algorithmic/legal/illiteracy/discursive) affecting AI systems, may undermine the democratic legitimacy of public decisions based on them. Broadly speaking, legitimacy is the property that grounds the exercise of political authority, where authority standardly means the right to rule [1]. In this paper, democratic legitimacy is understood as a distinctive form of political authority grounded in the recognition of citizens as joint legislators. The paper offers a conception of democratic legitimacy conditional on the capacity of decision-making procedures and outcomes to realize the principle of public equality, which requires citizens' control over public decision-making, as well as respect for their equal status as political decision-makers. Specifically, the paper argues that the ""epistemological opacity"" affecting AI-driven decision-making systems, brings about a mistreatment of citizens as coauthors of public decisions, which is a premise of the idea of democratic citizenship. The main conjecture is that different sources of ""epistemological opacity"" (algorithmic/legal/illiteracy/discursive) are causing the disengagement of citizens and public officers from public decision-making, either because they directly undermine necessary conditions for the realization of public equality (co-authorship/accountability/publicity), or because they hide from the public eye instances of illegitimate automation and privatization of decisional power. The paper offers a normative conception of democratic legitimacy that may contribute to efforts in various fields, including ""AI fairness"" and ""Explainable AI"", to better adapt technological tools to equality requirements distinctive of public decision-making within democratic societies.","AAAI/ACM Conference on AI, Ethics, and Society",2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1145/3514094.3539563
f42f2e756bcf3683431af97f36527231117edcda,https://www.semanticscholar.org/paper/f42f2e756bcf3683431af97f36527231117edcda,duty to respond,"Social service providers play a vital role in the developmental outcomes of underprivileged youth as they transition into adulthood. Educators, mental health professionals, juvenile justice officers, and child welfare caseworkers often have first-hand knowledge of the trials uniquely faced by these vulnerable youth and are charged with mitigating harmful risks, such as mental health challenges, child abuse, drug use, and sex trafficking. Yet, less is known about whether or how social service providers assess and mitigate theonline risk experiences of youth under their care. Therefore, as part of the National Science Foundation (NSF) I-Corps program, we conducted interviews with 37 social service providers (SSPs) who work with underprivileged youth to determine what (if any) online risks are most concerning to them given their role in youth protection, how they assess or become aware of these online risk experiences, and whether they see value in the possibility of using artificial intelligence (AI) as a potential solution for online risk detection. Overall, online sexual risks (e.g., sexual grooming and abuse) and cyberbullying were the most salient concern across all social service domains, especially when these experiences crossed the boundary between the digital and the physical worlds. Yet, SSPs had to rely heavily on youth self-reports to know whether and when online risks occurred, which required building a trusting relationship with youth; otherwise, SSPs became aware only after a formal investigation had been launched. Therefore, most SSPs found value in the potential for using AI as an early detection system and to monitor youth, but they were concerned that such a solution would not be feasible due to a lack of resources to adequately respond to online incidences, access to the necessary digital trace data (e.g., social media), context, and concerns about violating the trust relationships they built with youth. Thus, such automated risk detection systems should be designed and deployed with caution, as their implementation could cause youth to mistrust adults, thereby limiting the receipt of necessary guidance and support. We add to the bodies of research on adolescent online safety and the benefits and challenges of leveraging algorithmic systems in the public sector.",Proc. ACM Hum. Comput. Interact.,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1145/3567556
f88d67729038ea99558d4176112e1c1025761f13,https://www.semanticscholar.org/paper/f88d67729038ea99558d4176112e1c1025761f13,stochastic development on corporate environmental behavior resolution for quantum modelling of political adjudication from excise tax of all assumpsit actions,"Artificial Intelligence (AI) on cybersecurity is designed to control financial transactions and agreements worldwide. It is an innovative regulatory tool architecturally networked to combat cyber threats and attacks in various degrees of war and crime perpetration from various banking industries and its corresponding government authority functions with implementing arms for execution of monitoring, reporting, and compliance. Regulatory Technology (RegTech) is an AI tool used by treasury departments and institutions, both local and private, for tracking malicious threats possible for money laundering and terrorism financing concealed in various settlements around the world. However, cybersecurity decisions need conformity in regulations and proceedings that it aims to engineer code development involving attacks under Regulatory Technology usage for administrative functions in favor of the financial intelligence authorities for combating and resolving issues on cyberwar. Therefore, political adjudication is a developing means of resolving gaps and optimizing judicial process principles within the policy function of financial intelligence. Hence, international laws and its accompanied policies must be globally harmonized in terms of federal and transnational tracking of financial flows of assets. Corporate Governance is a systematic design of stakeholders and their corporate social responsibility to advocate sustainable development. Tax aggressiveness is the obligation of the company to provide revenue distribution to public sector. Unlawful behavior on tax aggressiveness is known as tax evasion while tax avoidance is not a violation and serves as a loophole to the taxation system. UNCITRAL model law is a legal arbitra tion concept of making “commercial” expand to other comparable jurisdiction of international trade. Hague Convention drafted travaux preparatoires to conceptualize a legal framework of making the commercial transactions universal to other extended territories in terms of international trade law. This paper aims to develop tax avoidance based on statutory interpretation concerning Hague Convention as its extrinsic material to extend the legal principle of travaux preparatoires, hence, utilizing UNCITRAL legal modelling framework to make commercial transactions universal to trade law, for addressing legal gaps in marketing behavior of taxation system involving intellectual property, thus, in lack of legal measures in protecting public safety resulting to increase in domestic violence proportional to massive terrorism serving as professional deontology problem. Therefore, in terms of tax avoidance, the strict liability of the company must be addressed with constitutional issues and commercial responsibilities of marketing its product designed with elemental performance of domestic",International journal of foreign trade and international business,2022,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.33545/26633140.2022.v4.i2a.77
c484ebb51b1b762867cb8367c9daf401d3db3e38,https://www.semanticscholar.org/paper/c484ebb51b1b762867cb8367c9daf401d3db3e38,factors influencing artificial intelligence adoption in the accounting profession: the case of public sector in kuwait,"
Purpose
This study aims to investigate the organizational and individual factors that influence the adoption of artificial intelligence (AI) in Kuwait's public accounting sector.


Design/methodology/approach
The methodology of this study is a cross-sectional survey of 393 experienced accounting professionals, using partial least square structural equation modeling to analyze the data.


Findings
The findings show that organizational culture, regulatory support, perceived usefulness and ease of use have a direct positive effect on AI adoption, while perceived usefulness and ease of use also have an indirect positive effect through accounting profit and behavioral intention. However, the availability of resources, effective communication channels and competition pressure have an insignificant impact on AI adoption.


Originality/value
This study pioneers a structural framework to elucidate the perceived enhancement of accounting quality through AI system integration. Further, this research adds to the literature on AI adoption in accounting. This study also offers empirical evidence regarding how organizations in Kuwait's public accounting sector view AI systems in accounting.
",Competitiveness Review: An International Business Journal,2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1108/cr-09-2022-0137
d307942d1a6d69584afff0c68d9811540fb8a2e4,https://www.semanticscholar.org/paper/d307942d1a6d69584afff0c68d9811540fb8a2e4,the implication of generative artificial intelligence towards intellectual property rights (examining the multifaceted implications of generative artificial intelligence on intellectual property rights),"Generative Artificial Intelligence (Generative AI) is transforming content creation, enabling faster and cheaper production of text, images, and more. However, it raises complex issues regarding intellectual property rights and ownership. This article explores the evolving landscape of AI-generated content, focusing on its alignment with existing intellectual property regulations. It delves into legal disputes exemplified by cases like Getty Images, INC. v. Stability AI, INC, and Doe v. Github, INC, which highlight the challenges of AI-generated content regarding intellectual property. The article also discusses the impact on the creative sector and offers recommendations, including the need for ethical guidelines, education, hybrid collaboration, public involvement, and international cooperation. Addressing these challenges is crucial to harmonize intellectual property rights and maximize the benefits of AI in content creation.",West Science Law and Human Rights,2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.58812/wslhr.v1i04.330
c2b6f0cf3c76d314a8c1f46cd8c831e67f2e16bb,https://www.semanticscholar.org/paper/c2b6f0cf3c76d314a8c1f46cd8c831e67f2e16bb,chatgpt and the generation of digitally born “knowledge”: how does a generative ai language model interpret cultural heritage values?,"The public release of ChatGPT, a generative artificial intelligence language model, caused wide-spread public interest in its abilities but also concern about the implications of the application on academia, depending on whether it was deemed benevolent (e.g., supporting analysis and simplification of tasks) or malevolent (e.g., assignment writing and academic misconduct). While ChatGPT has been shown to provide answers of sufficient quality to pass some university exams, its capacity to write essays that require an exploration of value concepts is unknown. This paper presents the results of a study where ChatGPT-4 (released May 2023) was tasked with writing a 1500-word essay to discuss the nature of values used in the assessment of cultural heritage significance. Based on an analysis of 36 iterations, ChatGPT wrote essays of limited length with about 50% of the stipulated word count being primarily descriptive and without any depth or complexity. The concepts, which are often flawed and suffer from inverted logic, are presented in an arbitrary sequence with limited coherence and without any defined line of argument. Given that it is a generative language model, ChatGPT often splits concepts and uses one or more words to develop tangential arguments. While ChatGPT provides references as tasked, many are fictitious, albeit with plausible authors and titles. At present, ChatGPT has the ability to critique its own work but seems unable to incorporate that critique in a meaningful way to improve a previous draft. Setting aside conceptual flaws such as inverted logic, several of the essays could possibly pass as a junior high school assignment but fall short of what would be expected in senior school, let alone at a college or university level.",Knowledge,2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.3390/knowledge3030032
b35e3ff63756648bf2b68f959f2f6e76b80a0290,https://www.semanticscholar.org/paper/b35e3ff63756648bf2b68f959f2f6e76b80a0290,the disruptive impacts of next generation generative artificial intelligence,"T he growing influence of generative artificial intelligence (GAI) on our personal and professional lives continues to give it the appearance of a truly disruptive innovation. Kivimaa et al noted the characteristics of disruptive innovations to include high-intensity disruption or deletion of entire job markets, resetting of process or business models, and a “technological substitution process.” Artificial intelligence (AI) applications have already been shown to be quite capable of acting as technological substitutions for human processes. Generative AI, though, moves beyond just the automation facets of AI into something more complex and curious that has captured the public's imagination. The impacts of GAI are continuing to unfold within healthcare delivery and education, with both value and cautions yet to be fully realized. Active engagement on the part of all nurses, particularly nurse informaticists, is required in order to shape the technology moving forward and to alleviate potential negative impacts and misuse.","Computers, Informatics, Nursing",2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1097/CIN.0000000000001044
e43ae5635f02cd1cca81f0b76d46ce21ce164d4c,https://www.semanticscholar.org/paper/e43ae5635f02cd1cca81f0b76d46ce21ce164d4c,generative ai in electricity distribution: a qualitative exploration,"Purpose- The purpose of this study is to explore the application and potential of generative artificial intelligence (AI) within the context of electricity distribution companies. The study aims to investigate how these advanced AI technologies, particularly Generative Adversarial Networks (GANs), can address the sector's pressing challenges, such as load forecasting, power outage prediction, and preventive maintenance.
Methodology- The study employs a qualitative case study methodology, providing an in-depth analysis of real-world applications of generative AI within electricity distribution companies. The selection of cases represents a wide variety of experiences and contexts, facilitated by both primary data collected through semi-structured interviews with key personnel within the organizations and secondary data derived from an extensive review of company reports, public documentation, and industry publications. The gathered data was systematically analyzed using thematic analysis to identify and report recurring patterns and themes.
Findings- The analysis reveals that generative AI has been successfully implemented in various operational aspects of electricity distribution. The first case study presents how GANs have significantly improved load forecasting accuracy in an Eastern Turkish electricity distribution company. The second case study from Southern Turkey showcases how GANs have been used for predicting power outages, thereby aiding efficient resource allocation, reducing downtime, and enhancing customer satisfaction. Lastly, the third case from Northern Turkey demonstrates how generative AI has contributed to effective preventive maintenance of distribution equipment, improving overall system reliability.
Conclusion- Based on the analysis findings, it may be concluded that generative AI holds transformative potential for the electricity distribution sector. While the implementation of these technologies is associated with challenges such as data privacy, security, and the requirement of technical expertise, the benefits in terms of improved accuracy, system reliability, and resource efficiency provide a strong justification for their adoption. The paper underlines the importance of an interdisciplinary collaboration between AI researchers, electrical engineers, industry professionals, and policymakers for furthering the adoption of these technologies. As the field of generative AI continues to evolve, it is expected to have an even greater impact on the electricity distribution sector, thereby opening up exciting opportunities for future research and application.

Keywords: Generative artificial intelligence (ai), electricity distribution companies, generative adversarial networks (gans), load forecasting, outage prediction, preventive maintenance
JEL Codes: M40, M41
",Pressacademia,2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.17261/pressacademia.2023.1788
52aaea84c922c27c35260aaca8ff43f8debd1a2d,https://www.semanticscholar.org/paper/52aaea84c922c27c35260aaca8ff43f8debd1a2d,towards community-driven generative ai,"—While the emerging market of Generative Artiﬁcial Intelligence (AI) is increasingly dominated and controlled by the Tech Giants, there is also a growing interest in open-source AI code and models from smaller companies, research organisations and individual users. They often have valuable data that could be used for training, but their computing resources are limited, while data privacy concerns prevent them from sharing this data for public training. A possible solution to overcome these two issues is to utilise the crowd-souring principles and apply federated learning techniques to build a distributed privacy-preserving architecture for training Generative AI. This paper discusses how these two key enablers, together with some other emerging technologies, can be effectively combined to build a community-driven Generative AI ecosystem, allowing even small actors to participate in the training of Generative AI models by securely contributing their training data. The paper also discusses related non-technical issues, such as the role of the community and intellectual property rights, and outlines further research directions associated with AI moderation.",Conference on Computer Science and Information Systems,2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.15439/2023f5494
33be6d7c2d61bfac798a29e22ea0267e9fe16b05,https://www.semanticscholar.org/paper/33be6d7c2d61bfac798a29e22ea0267e9fe16b05,systematic and axiological capacities in artificial intelligence applied in the public sector,"Artificial Intelligence (AI) as a technological development is being implemented in the public sector with the intention of improving service delivery, as well as to help solve complex problems. However, there is a wide range of capabilities that AI can perform and that public officials perceive and implement in different ways. This paper aims to describe and analyze some categories into which AI capabilities in the public sector are divided. Using an Exploratory Factor Analysis (EFA), our results show that the capabilities of AI from the perspective of public officials can be classified into two aspects: systematic factors and axiological factors. Systematic factors are related to the analysis and behavior of data, including monitoring, analyzing, interacting, remembering, and anticipation. Axiological factors refer to the impacts of values, ethics, and decisions, including acting, feeling, moralizing, creating, and deciding capacities. This categorization of AI capabilities in the public sector sheds light on the perception of public officials about the implementation of this technological development.",Public Policy and Administration,2023,semantic_scholar,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value',10.1177/09520767231170321
