id,datePublished,description,title,downloadUrl,journals,publisher,doi,database,query_name,query_value
323317300,2011-04-08T00:00:00,"[EN] This paper proposes a methodology for the recognition of surgical maneuvers in laparoscopic surgical interventions. The aim is to create an interface between the surgeon and a surgical robotic assistant for two arms of minimally invasive surgery procedures. The proposed interface receives information about the positioning of surgical tools of the surgeon using 3D sensors and the recognition system facilitates the current maneuver is completed. Therefore, the recognition system maneuvers that supports this interface requires a library of models of maneuvers to work. The models chosen to represent the surgical maneuvers are Hidden Markov Models. To validate the proposed methodology, we have developed a series of in-vitro experiments.[ES] Este trabajo propone una metodología para el reconocimiento de maniobras quirúrgicas en intervenciones de cirugía laparoscópica. El objetivo es la creación de un interfaz entre el cirujano y un asistente robótico quirúrgico de dos brazos para procesos de cirugía mínimamente invasiva. El interfaz propuesto recibe la información sobre el posicionado de las herramientas quirúrgicas del cirujano mediante sensores 3D y el sistema de reconocimiento facilita la maniobra actual que se ha realizado. Por lo tanto, el sistema de reconocimiento de maniobras sobre el que se apoya este interfaz necesita una librería de modelos de maniobras para trabajar. Los modelos elegidos para representar las maniobras quirúrgicas son los Modelos Ocultos de Markov. Para validar la metodología propuesta, se han desarrollado una serie de experimentos in-vitro.Estebañez, B.; Del Saz-Orozco, P.; García-Morales, I.; Muñoz, VF. (2011). Interfaz Multimodal para un Asistente Robótico Quirúrgico: Uso de Reconocimiento de Maniobras Quirúrgicas. Revista Iberoamericana de Automática e Informática industrial. 8(2):24-34. https://doi.org/10.1016/S1697-7912(11)70023-1OJS243482Baum, L. E., Petrie, T., Soules, G., & Weiss, N. (1970). A Maximization Technique Occurring in the Statistical Analysis of Probabilistic Functions of Markov Chains. The Annals of Mathematical Statistics, 41(1), 164-171. doi:10.1214/aoms/1177697196Bauzano E y otros (2009). Three-Layer Control for Active Wrists in Robotized Laparoscopic Surgery. IEEE/RSJ International Conference on Intelligent Robots and Systems, Missouri, EEUU.Brell, M., & Hein, A. (2007). Positioning Tasks in Multimodal Computer-Navigated Surgery. IEEE Multimedia, 14(4), 42-51. doi:10.1109/mmul.2007.81Butner, S. E., & Ghodoussi, M. (2003). Transforming a surgical robot for human telesurgery. IEEE Transactions on Robotics and Automation, 19(5), 818-824. doi:10.1109/tra.2003.817214Fernández J.J., “Robots para movimiento de la cámara en cirugía laparoscópica”, ETSII, Universidad de Málaga, 2002.Finlay, P. A., & Ornstein, M. H. (1995). Controlling the movement of a surgical laparoscope. IEEE Engineering in Medicine and Biology Magazine, 14(3), 289-291. doi:10.1109/51.391775Gan Q., et al., “Comparison of two measurement fusion methods for Kalman filter based multisensory data fusion”, IEEE Transactions on Aerospace and Electronic Systems, 37(1), pp. 273–280.Kalman, R. E. (1960). A New Approach to Linear Filtering and Prediction Problems. Journal of Basic Engineering, 82(1), 35-45. doi:10.1115/1.3662552Megali, G., Sinigaglia, S., Tonet, O., & Dario, P. (2006). Modelling and Evaluation of Surgical Performance Using Hidden Markov Models. IEEE Transactions on Biomedical Engineering, 53(10), 1911-1919. doi:10.1109/tbme.2006.881784Miklós, I., & Meyer, I. M. (2005). BMC Bioinformatics, 6(1), 231. doi:10.1186/1471-2105-6-231Murphy K., “Hidden Markov Model (HMM)”, Toolbox for Matlab [Online]. Disponible: http://www.ai.mit.edu/∼murphyk/Software/HMM/hmm.html.Nishikawa, A., Hosoi, T., Koara, K., Negoro, D., Hikita, A., Asano, S., … Monden, M. (2003). FAce MOUSe: a novel human-machine interface for controlling the position of a laparoscope. IEEE Transactions on Robotics and Automation, 19(5), 825-841. doi:10.1109/tra.2003.817093Rabiner, L. R. (1989). A tutorial on hidden Markov models and selected applications in speech recognition. Proceedings of the IEEE, 77(2), 257-286. doi:10.1109/5.18626Rabiner, L., & Juang, B. (1986). An introduction to hidden Markov models. IEEE ASSP Magazine, 3(1), 4-16. doi:10.1109/massp.1986.1165342Rosen J., et al., “Objective Laparoscopic Skills Assessments of Surgical Residents Using Hidden Markov Models Based on Haptic Information and Tool/Tissue Interactions”, Studies in Health Technology and Informatics - Medicine Meets Virtual Reality, Newport Beach, CA, Enero 2001.Rosen, J., Hannaford, B., Richards, C. G., & Sinanan, M. N. (2001). Markov modeling of minimally invasive surgery based on tool/tissue interaction and force/torque signatures for evaluating surgical skills. IEEE Transactions on Biomedical Engineering, 48(5), 579-591. doi:10.1109/10.918597Rosen, J., Brown, J. D., Chang, L., Sinanan, M. N., & Hannaford, B. (2006). Generalized Approach for Modeling Minimally Invasive Surgery as a Stochastic Process Using a Discrete Markov Model. IEEE Transactions on Biomedical Engineering, 53(3), 399-413. doi:10.1109/tbme.2005.869771Sackier, J. M., Wooters, C., Jacobs, L., Halverson, A., Uecker, D., & Wang, Y. (1997). Voice activation of a surgical robotic assistant. The American Journal of Surgery, 174(4), 406-409. doi:10.1016/s0002-9610(97)00128-1Satava, R. M. (1993). Virtual reality surgical simulator. Surgical Endoscopy, 7(3), 203-205. doi:10.1007/bf00594110Tsekos, N. V. (2009). MRI-guided robotics at the U of houston: EvolvingMethodologies for interventions and surgeries. 2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society. doi:10.1109/iembs.2009.5333681Viterbi, A. J. (2006). A personal history of the Viterbi algorithm. IEEE Signal Processing Magazine, 23(4), 120-142. doi:10.1109/msp.2006.1657823Wang et al., Wang Y., et al., “Automated endoscope system for optimal positioning”, Patente de invención número US5815640, Estados Unidos.Zhang, S. H., Wang, D. X., Zhang, Y. R., Wang, Y. H., Wang, Y. G., & Ma, X. P. (s. f.). The human machine interface implementation for the robot assisted endoscopic surgery system. Proceedings. 11th IEEE International Workshop on Robot and Human Interactive Communication. doi:10.1109/roman.2002.104566",'Elsevier BV',Multimodal Interface for a Surgical Robotic Assistant: Surgical Maneuvers Recognition Approach,10.1016/S1697-7912(11)70023-1,http://hdl.handle.net/10251/144524,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
213007942,2011,"Burkholderia pseudomallei is a saprophytic bacterium which is the causative agent of melioidosis, a common cause of fatal bacterial pneumonia and sepsis in the tropics. The incidence of melioidosis is clustered spatially and temporally and is heavily linked to rainfall and extreme weather events. Clinical case clustering has recently been reported in Townsville, Australia, and has implicated Castle Hill, a granite monolith in the city center, as a potential reservoir of infection. Topsoil and water from seasonal groundwater seeps were collected around the base of Castle Hill and analyzed by quantitative real-time PCR targeting the type III secretion system genes for the presence of B. pseudomallei. The organism was identified in 65% (95% confidence interval [CI], 49.5 to 80.4) of soil samples (n =40) and 92.5% (95% CI, 83.9 to 100) of seasonal groundwater samples (n =40). Further sampling of water collected from roads and gutters in nearby residential areas after an intense rainfall event found that 88.2% (95% CI, 72.9 to 100) of samples (n =16) contained viable B. pseudomallei at concentrations up to 113 CFU/ml. Comparison of isolates using multilocus sequence typing demonstrated clinical matches and close associations between environmental isolates and isolates derived from clinical samples from patients in Townsville. This study demonstrated that waterborne B. pseudomallei from groundwater seeps around Castle Hill may facilitate exposure to B. pseudomallei and contribute to the clinical clustering at this site. Access to this type of information will advise the development and implementation of public health measures to reduce the incidence of melioidosis. © 2011, American Society for Microbiology",American Society for Microbiology,Groundwater seeps facilitate exposure to Burkholderia pseudomallei,10.1128/AEM.05048-11,https://core.ac.uk/download/pdf/213007942.pdf,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
82663801,4/30/2010,"Background/PurposeThe postweaning multisystemic wasting syndrome, caused by the porcine circovirus type 2 (PCV-2), is a major disease that poses a significant threat to the global swine industry. The purpose of this study was to establish a real-time polymerase chain reaction (PCR) method for the quantification of PCV-2 and to enable the rapid differentiation of porcine circoviruses type 1 and 2 (PCV-1 and PCV-2). Such a method would significantly speed up the process of clinical diagnosis, and could also be used to study the pathogenic mechanisms of diseases associated with PCV-2.MethodsMultiplex real-time PCR, together with LightCycler PCR data analysis software, was used for the quantification of PCV-2, and for the rapid differentiation of PCV-1 and PCV-2. A 263-bp DNA fragment was amplified from the 3′ end of the open reading frame-2 of PCV-2 by nested PCR, and its DNA sequence was verified as having 100% identity with a PCV-2 standard (NCBI accession number: AF055394). The 263-bp DNA fragment was cloned into the pGEM-T easy vector, and the recombinant plasmid was serially diluted and quantified using real-time PCR. A standard curve was then constructed for quantification of the PCV-2 levels in field samples. The differentiation of PCV-1 and PCV-2 was carried out by analyzing the melting temperatures of the genotype-specific PCR products.ResultsTo quantify the PCV-2 levels in field samples, a standard curve (1 × 102 −1 × 109 copies/μL) was constructed. PCV-2 concentrations as low as 1 × 102 copies/mL could be detected in specimens taken from the lymph nodes or infected tissues in samples of PCV-2-infected pigs. The diagnosis of PCV-1 and PCV-2 infections and the quantification of the viral load in the field samples could be completed within 45 minutes after extracting the viral DNA using a commercial extraction kit.ConclusionThis study demonstrate that real-time PCR is a clinically feasible method for the accurate quantification of PCV-2, and for the rapid differentiation of PCV-1 and PCV-2",Taiwan Society of Microbiology. Published by Elsevier Taiwan LLC.,Fast Diagnosis and Quantification for Porcine Circovirus Type 2 (PCV-2) Using Real-Time Polymerase Chain Reaction ,10.1016/S1684-1182(10)60014-X,https://core.ac.uk/download/pdf/82663801.pdf,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
275593073,2011-01-01T00:00:00,"Electronic version of an article published as International Journal on Arti cial Intelligence Tools
Vol. 20, No. 4 (2011) 663-691. DOI10.1142/S0218213011000395  © [copyright World Scientific Publishing Company] [http://www.worldscientific.com/]This work proposes a new coordination system for the environment of a Multi-Agent System by merging the features from two important contributions to this field of research, Organizational Mechanisms and Artifacts. Organizational mechanisms can be introduced into a Multi-Agent System with the aim of influencing the behavior of agents populating it to achieve their goals in a proper way. In this paper, we propose to model organizational mechanisms by means of artifacts, which are non-proactive entities used by agents. Artifacts were presented within the Agents & Artifacts conceptual framework, and that present good advantages for coordinating agents' environments. We put forward a formal model that defines how organizational mechanisms can be designed by using artifacts theory. We validate the approach by presenting a case study focused on a real health care domain problem. Additionally, the Artifacts for Organizational Mechanisms are compared with some different proposed artifacts. © 2011 World Scientific Publishing Company.This work is supported by TIN2009-13839-C03 and PROMETEO/2008/051 projects of the Spanish government, CONSOLIDER-INGENIO 2010 under grant CSD2007-00022, and the COST Action IC0801.Esparcia García, S.; Argente Villaplana, E.; Centeno, R.; Hermoso, R. (2011). Enhancing MAS environments with organizational mechanisms. International Journal on Artificial Intelligence Tools. 20(4):663-690. https://doi.org/10.1142/S0218213011000395S663690204E. Argente, Frontiers in Artificial Intelligence and Applications 113 (IOS Press, 2004) pp. 309–316.A. Omicini, Agent-Oriented Software Engineering (Springer, 2001) pp. 311–326.Parunak, H. V. D., & Weyns, D. (2006). Guest editors’ introduction, special issue on environments for multi-agent systems. Autonomous Agents and Multi-Agent Systems, 14(1), 1-4. doi:10.1007/s10458-006-9003-4BERNON, C., COSSENTINO, M., & PAVÓN, J. (2005). Agent-oriented software engineering. The Knowledge Engineering Review, 20(2), 99-116. doi:10.1017/s0269888905000421Hübner, J. F., Boissier, O., Kitio, R., & Ricci, A. (2009). Instrumenting multi-agent organisations with organisational artifacts and agents. Autonomous Agents and Multi-Agent Systems, 20(3), 369-400. doi:10.1007/s10458-009-9084-yVan Gigch, J. P. (1991). System Design Modeling and Metamodeling. doi:10.1007/978-1-4899-0676-2Norman, T. J., Preece, A., Chalmers, S., Jennings, N. R., Luck, M., Dang, V. D., … Fiddian, N. J. (2004). Agent-based formation of virtual organisations. Knowledge-Based Systems, 17(2-4), 103-111. doi:10.1016/j.knosys.2004.03.00",'World Scientific Pub Co Pte Lt',Enhancing MAS environments with organizational mechanisms,10.1142/S0218213011000395,https://riunet.upv.es/bitstream/10251/40667/2/ws-ijait.pdf,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
303744834,2011-10-01T00:00:00,"Burkholderia pseudomallei is a saprophytic bacterium which is the causative agent of melioidosis, a common cause of fatal bacterial pneumonia and sepsis in the tropics. The incidence of melioidosis is clustered spatially and temporally and is heavily linked to rainfall and extreme weather events. Clinical case clustering has recently been reported in Townsville, Australia, and has implicated Castle Hill, a granite monolith in the city center, as a potential reservoir of infection. Topsoil and water from seasonal groundwater seeps were collected around the base of Castle Hill and analyzed by quantitative real-time PCR targeting the type III secretion system genes for the presence of B. pseudomallei. The organism was identified in 65% (95% confidence interval [CI], 49.5 to 80.4) of soil samples (n = 40) and 92.5% (95% CI, 83.9 to 100) of seasonal groundwater samples (n = 40). Further sampling of water collected from roads and gutters in nearby residential areas after an intense rainfall event found that 88.2% (95% CI, 72.9 to 100) of samples (n = 16) contained viable B. pseudomallei at concentrations up to 113 CFU/ml. Comparison of isolates using multilocus sequence typing demonstrated clinical matches and close associations between environmental isolates and isolates derived from clinical samples from patients in Townsville. This study demonstrated that waterborne B. pseudomallei from groundwater seeps around Castle Hill may facilitate exposure to B. pseudomallei and contribute to the clinical clustering at this site. Access to this type of information will advise the development and implementation of public health measures to reduce the incidence of melioidosis",'American Society for Microbiology',Groundwater seeps facilitate exposure to Burkholderia pseudomallei,10.1128/AEM.05048-11,,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
323317331,2011-01-04T00:00:00,"[EN] This paper proposes a Computational Decision Support System, the Fire Emergency Manager (GCF), designed for assisting a person to make decisions in real time during emergency situations, specifically during a fire in a building. The dynamics of the GCF is based on the estimation of the final state related to each alternative via a net of concepts and some evolution functions that define how the initial state will evolve given a certain alternative. The GCF scores the alternatives computing their expected utility and so, it requires a probability value associated to each possible final state. The estimated values of the criteria that characterize a state are bounded using fuzzy sets, which provide an easy method for assigning probability values. The GCF considers that it could be necessary to carry out simultaneously more than one alternative to mitigate a fire emergency.[ES] Este trabajo propone un Sistema Computacional de Ayuda a la Decisión, el Gestor de Crisis de Fuego (GCF), diseñado para ayudar a una persona a tomar decisiones en tiempo real en situaciones de emergencia, concretamente, en caso de incendio en un edificio. El funcionamiento del GCF se basa principalmente en la estimación del estado final asociado a cada alternativa a través de una red de conceptos y unas funciones de evolución que serán aplicadas al estado inicial. El GCF tiene en cuenta que para mitigar la crisis producida por un incendio pueden ser necesarias varias alternativas ejecutándose simultáneamente.Este  trabajo  se  ha  desarrollado  dentro  del  marco  del  proyecto HESPERIA (CDTI-Programa CENIT-2005).Iglesias, Á.; Del Castillo, MD.; Serrano, JI.; Oliva, J. (2011). Sistema de Ayuda a la Decisión Aplicado a Situaciones de Emergencia en Tiempo Real. Revista Iberoamericana de Automática e Informática industrial. 8(1):80-88. https://doi.org/10.1016/S1697-7912(11)70010-3OJS808881Aamodt, A., & Plaza, E. (1994). Case-Based Reasoning: Foundational Issues, Methodological Variations, and System Approaches. AI Communications, 7(1), 39-59. doi:10.3233/aic-1994-7104Aleskerov, F., Say, A. I., Toker, A., Akin, H. L., & Altay, G. (2005). A cluster-based decision support system for estimating earthquake damage and casualties. Disasters, 29(3), 255-276. doi:10.1111/j.0361-3666.2005.00290.xBonazountas, M., Kallidromitou, D., Kassomenos, P., & Passas, N. (2007). A decision support system for managing forest fire casualties. Journal of Environmental Management, 84(4), 412-418. doi:10.1016/j.jenvman.2006.06.016Church, R. L. (2002). Geographical information systems and location science. Computers & Operations Research, 29(6), 541-562. doi:10.1016/s0305-0548(99)00104-5Hamalainen, R. P., Lindstedt, M. R. K., & Sinkko, K. (2000). Multiattribute Risk Analysis in Nuclear Emergency Management. Risk Analysis, 20(4), 455-468. doi:10.1111/0272-4332.204044Iliadis, L. S. (2005). A decision support system applying an integrated fuzzy model for long-term forest fire risk estimation. Environmental Modelling & Software, 20(5), 613-621. doi:10.1016/j.envsoft.2004.03.006Mowrer, F. W. (2009). Driving Forces for Smoke Movement and Management. Fire Technology, 45(2), 147-162. doi:10.1007/s10694-008-0077-1Overton, I. C. (2005). Modelling floodplain inundation on a regulated river: integrating GIS, remote sensing and hydrological models. River Research and Applications, 21(9), 991-1001. doi:10.1002/rra.867Ray, S. K., & Singh, R. P. (2007). Recent Developments and Practices to Control Fire in Undergound Coal Mines. Fire Technology, 43(4), 285-300. doi:10.1007/s10694-007-0024-6Stylios, C. D., Georgopoulos, V. C., Malandraki, G. A., & Chouliara, S. (2008). Fuzzy cognitive map architectures for medical decision support systems. Applied Soft Computing, 8(3), 1243-1251. doi:10.1016/j.asoc.2007.02.022Zadeh, L. A. (1975). The concept of a linguistic variable and its application to approximate reasoning—I. Information Sciences, 8(3), 199-249. doi:10.1016/0020-0255(75)90036-5Zadeh, L. . (1978). Fuzzy sets as a basis for a theory of possibility. Fuzzy Sets and Systems, 1(1), 3-28. doi:10.1016/0165-0114(78)90029-5Zhang, J., Delichatsios, M., & Colobert, M. (2008). Assessment of Fire Dynamics Simulator for Heat Flux and Flame Heights Predictions from Fires in SBI Tests. Fire Technology, 46(2), 291-306. doi:10.1007/s10694-008-0072-",'Elsevier BV',A Decision Support System Applied to Emergency Situations in Real Time,10.1016/S1697-7912(11)70010-3,http://hdl.handle.net/10251/144669,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
55619437,2008-01-01T00:00:00,"The nosocomial infection has a critical impact on the mortality and morbidity of the patients in healthcare units, especially in intensive care units, and has been studied in order to be mitigated. The registration of information about this phenomenon in databases is, more and more, a reality, turning viable the representation of this information through mathematical formalisms that, conjugated with the application of Artificial Intelligence techniques, will allow the discovery of knowledge related with the critical factors, processes and infectious agents. The ultimate goal has been to construct a web-based computational tool to automate the registration process to support the clinical body work, monitoring the performance and identifying the procedures that can be implemented in order to reduce the impact of the infections","Institute for Systems and Technologies of Information, Control and Communication (INSTICC)",A web-based system to reduce the nosocomial infection impact in healtcare units,,,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
224742248,2010-07-14T00:00:00,"Due to increasing numbers of wind energy converters, the accurate assessment of the lifespan of their structural parts and the entire converter system is becoming more and more paramount. Lifespan-oriented design, inspections and remedial maintenance are challenging because of their complex dynamic behavior. Wind energy converters are subjected to stochastic turbulent wind loading causing corresponding stochastic structural response and vibrations associated with an extreme number of stress cycles (up to 109 according to the rotation of the blades). Currently, wind energy converters are constructed for a service life of about 20 years. However, this estimation is more or less made by rule of thumb and not backed by profound scientific analyses or accurate simulations. By contrast, modern structural health monitoring systems allow an improved identification of deteriorations and, thereupon, to drastically advance the lifespan assessment of wind energy converters. In particular, monitoring systems based on artificial intelligence techniques represent a promising approach towards cost-efficient and reliable real-time monitoring. Therefore, an innovative real-time structural health monitoring concept based on software agents is introduced in this contribution. For a short time, this concept is also turned into a real-world monitoring system developed in a DFG joint research project in the authors’ institute at the Ruhr-University Bochum. In this paper, primarily the agent-based development, implementation and application of the monitoring system is addressed, focusing on the real-time monitoring tasks in the deserved detail",,REAL-TIME MONITORING OF WIND CONVERTERS BASED ON SOFTWARE AGENTS,,https://core.ac.uk/download/224742248.pdf,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
74313337,2002-01-01T00:00:00,"In this paper we present two novel techniques, namely a local unwarping polynomial (LUP) and a hierarchical radial basis function (HRBF) network, to correct geometric distortions in XRII images. The two techniques have been implemented and compared, in terms of residual error measured at control and intermediate points, with local and global methods reported in the previous literature. In particular, LUP rests on a locally optimized 3rd degree polynomial applied within each quadrilateral cell on the rectilinear calibration grid of points. HRBF, based on a feed-forward neural network paradigm, is constituted by a set of hierarchical layers at increasing cut-off frequency, each characterized by a set of Gaussian functions. Extensive experiments have been performed both on simulated and real data. In simulation, we tested the effect of pincushion, sigmoidal and local distortions, along with the number of calibration points. Provided that a sufficient number of cells of the calibration grid is available, the obtained accuracy for both LUP and HRBF is comparable to or better than that of global polynomial technique. Tests on real data, carried out by using two different (12 in. and 16 in.) XRIIs, showed that the global polynomial accuracy (0.16 ±.08 pixels) is slightly worse than that of LUP (0.07±0.05 pixels) and HRBF (0.08 ± 0.04 pixels). The effects of the discontinuity at the border of the local areas and the decreased accuracy at intermediate points, typical of local techniques, have been proved to be smoothed for both LUP and HRBF. © 2002 American Association of Physicists in Medicine",'Wiley',Distortion correction for x-ray image intensifiers: Local unwarping polynomials and RBF neural networks,10.1118/1.1488602,,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
203190541,8/31/2011,"AbstractObjective(s)Patient-specific simulated rehearsal (PsR) is a technological advance within the domain of endovascular virtual reality (VR) simulation. It allows incorporation of patient-specific computed tomography Digital Imaging and Communications in Medicine (CT DICOM) data into the simulation and subsequent rehearsal of real patient cases. This study aimed to evaluate whether a part-task rehearsal (PTr) of a carotid artery stenting procedure (CAS) on a VR simulator is as effective as a full-task (FTr) preoperative run through.MethodsMedical trainees were trained in the CAS procedure and randomised to a PTr or FTr of a challenging CAS case (Type-II arch). PTr consisted of 30min of repeated catheterisations of the common carotid artery (CCA). Thereafter, both groups performed the CAS procedure in a fully functional simulated operating suite (SOS) with an interventional team. Technical performances were assessed using simulator-based metrics and expert ratings. Other aspects of performance were assessed using the Non-Technical Skills for Surgeons (NOTSS) scoring.ResultsTwenty trainees were evenly randomised to either PTr or FTr. No differences in performance were seen except for the total time the embolic protection device (EPD) was deployed (9.4min for the PT vs. 8.1min for the FT, p=0.02). Total time (26.3 vs. 25.5min, p=0.94), fluoroscopy time (15.8 vs. 14.4min, p=0.68), number of roadmaps (10.5 vs. 11.0, p=0.54), amount of contrast (53.5 vs. 58.0ml, p=0.33), time to deploy the EPD (0.9 vs. 0.8min, p=0.31) and time to catheterise the CCA (9.2 vs. 8.9min, p=0.94) were similar. Qualitative performances as measured by expert ratings (score 24 vs. 24, p=0.49) and NOTSS (p>0.05 for all categories) were also comparable.ConclusionsPart- and full-task rehearsals are equally effective with respect to the operative performance of a simulated CAS intervention. This finding makes a patient-specific rehearsal more efficient and may increase the feasibility of implementation of this technology into medical practice",European Society for Vascular Surgery. Published by Elsevier Ltd.,Efficient Implementation of Patient-specific Simulated Rehearsal for the Carotid Artery Stenting Procedure: Part-task Rehearsal ,10.1016/j.ejvs.2011.03.032,,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
302828628,2003-10-01T00:00:00,"Tuberculosis remains one of the leading infectious causes of death worldwide. The emergence of drug-resistant strains of Mycobacterium tuberculosis is a serious public health threat. Resistance to isoniazid (INH) is the most prevalent form of resistance in M. tuberculosis and is mainly caused by mutations in the catalase peroxidase gene (katG). Among high-level INH-resistant isolates (MIC > or = 2), 89% are associated with a mutation at codon 315 of katG. There is a need to develop rapid diagnostic tests to permit appropriate antibiotic treatment and to improve clinical management. Therefore, a single-tube real-time PCR, using a novel kind of probe (3'-minor groove binder-DNA probe), was developed to detect either the wild-type or the mutant codon directly in Ziehl-Neelsen-positive sputum samples. The detection limit of the assay for purified DNA was 5 fg per well (one mycobacterial genome), and with spiked sputum samples, it was 20 copies per well, corresponding to 10(3) mycobacteria per ml of sputum. Sputum samples from 20 patients living in Kazakhstan or Moldova and infected with monodrug- or multidrug-resistant M. tuberculosis and 20 sputum samples from patients infected with INH-susceptible M. tuberculosis were tested. The sensitivities and specificities of the probes were 70 and 94% for the wild-type probe and 82 and 100% for the mutant probe. Binding to either probe was nonambiguous. This real-time PCR allows the rapid identification of a mutant katG allele and can easily be implemented in a clinical microbiology laboratory",'American Society for Microbiology',Detection of a point mutation associated with high-level isoniazid resistance in Mycobacterium tuberculosis by using real-time PCR technology with 3'-minor groove binder-DNA probes.,10.1128/jcm.41.10.4630-4635.2003,,"[{'title': 'Journal of Clinical Microbiology', 'identifiers': ['0095-1137', 'issn:0095-1137']}]",core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
155470840,2008-01-01T00:00:00,"Fluorescence quantitative real-time PCR (FQ-PCR) is a recently developed technique increasingly used for clinical diagnosis by detection of hepatitis B virus (HBV) DNA in serum. FQ-PCR is also used in scientific research for detection of HBV DNA in cell culture. Understanding potential FQ-PCR interference factors can improve the accuracy of HBV DNA quantification in cell culture medium. HBV positive serum was diluted with culture medium to produce three test groups with HBV DNA levels of 5 x 107 copies/ml (high), 5 x 105 copies/ml (medium), and 5 x 103 copies/ml (low). Chromosome DNA was extracted from HepG2 cells and then added to high, medium, and low group samples at final concentrations of 0, 12.5, 25, 50, and 100 mu g/ml. The samples were quantified by FQ-PCR and data were evaluated using statistical software. No marked changes were seen in the quantitative curves for high level HBV DNA samples when the samples were supplemented with 0-100 mu g/ml of chromosome DNA. Interference was observed in medium level samples when 50 and 100 mu g/ml of chromosome DNA was added. Interference was also observed in low level HBV DNA samples when the concentration of added chromosome DNA was greater than 25 mu g/ml. The interference was eliminated when samples were digested by DNase I prior to PCR detection. In Conclusions, the presence of cellular chromosome DNA can interfere with the detection of HBV DNA by FQ-PCR. Removal of cellular chromosome DNA from culture media prior to FQ-PCR is necessary for reliable HBV DNA quantitative detection.VirologySCI(E)PubMed3ARTICLE147-528",'Wiley',Cellular chromosome DNA interferes with fluorescence quantitative   real-time PCR detection of HBV DNA in culture medium,10.1002/jmv.21042,,"[{'title': 'Journal of Medical Virology', 'identifiers': ['0146-6615', 'issn:0146-6615']}]",core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
199265210,1998-01-01T00:00:00,"During reactor upset/abnormal conditions, emphasis is placed on the plant operator's ability to quickly identify the problem and perform diagnosis and initiate recovery action to ensure the safety of the plant. However, the reliability of human action is adversely affected at the time of crisis due to time stress and psychological factors. The availability of operational aids capable of monitoring the status of the plant and quickly identifying the deviation from normal operation is expected to significantly improve the operator reliability. The development of operator support systems using probabilistic safety assessment (PSA) techniques and information is finding wide application in nuclear plant operation. Often it is observed that most of the applications use a rule-based approach for diagnosis as well as safety status/transient conditions monitoring. A more efficient approach using artificial neural networks for safety status/transient condition monitoring and rule-based systems for diagnosis and emergency procedure generation has been applied for the development of a prototype operator adviser (OPAD) system for a 100 MW(th) heavy water moderated, cooled and natural uranium fueled research reactor. The development objective of this system is to improve the reliability of operator action and hence the reactor safety at the time of crisis as well as in normal operation. In order to address safety objectives at various stages of development of OPAD, the PSA techniques and tools have been used for knowledge representation. It has been demonstrated, with recall tests on the artificial neural network, that it can efficiently identify the reactor status in real-time scenario. This paper discusses various issues related to the development of an operator support system in a comprehensive way, right from the study of safety objectives, to data collection, to implementation of such a system. (C) 1998 Elsevier Science Limited",'Elsevier BV',An operator support system for research reactor operations and fault diagnosis through a connectionist framework and PSA based knowledge based systems,10.1016/S0951-8320(97)00154-3,,"[{'title': 'Reliability Engineering & System Safety', 'identifiers': ['issn:0951-8320', '0951-8320']}]",core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
