doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/AERO.2015.7118976,An efficient way to enable prognostics in an onboard system,IEEE,Conferences,"Prognostics and Health Management (PHM) systems are becoming increasingly important for monitoring and maintaining high value assets. In order to enable real time onboard diagnostic and prognostic capabilities, mechanisms for reading, manipulating and analyzing the data need to be architected into the onboard system. Machine learning and statistical algorithms provide tools to develop data models for enabling prognostics that are typically developed off-board by mining historical data. Once trained, the logic of processing real time data is then embedded on a real time onboard system. A straightforward approach for incorporating the knowledge and intelligence for real time data processing is to add the needed logic and algorithms as an integral part of the onboard software. While this method can serve the purpose of enabling real time health assessment and analysis, it is very restrictive in nature. Every time the analytics need to be updated or algorithms need refinement, it requires a refresh of the complete onboard software. The ability to fine tune onboard embedded logic for the purpose of making the analysis smarter is crucial for creating a successful and sound health monitoring system. In addition, it is desired that the process of encoding logic and algorithms should be simple and easy to incorporate into the system. User friendliness of the process of embedding intelligent logic is critical for long term maintenance of the system as well. This paper discusses an approach to build algorithms and logic into an onboard system such that they are programmatically decoupled from the onboard software. The approach described in this paper allows users the ease of use and flexibility in building knowledge into the system. In addition, as more historical data is collected and richer knowledge is discovered from mining the data, algorithms can be improved over time without having to update the onboard software.",https://ieeexplore.ieee.org/document/7118976/,2015 IEEE Aerospace Conference,7-14 March 2015,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SNPD.2016.7515873,An improved model for PM2.5 inference based on support vector machine,IEEE,Conferences,"PM2.5 is one of the major ambient air pollutants to threaten our health in urban area. However, there are only a few air monitoring stations in a city, which make it difficult to precisely measure PM2.5 concentration at the place without installation of air monitor. In this paper, we consider the PM2.5 inference problem and propose a model taking the PM2.5 nonlinear characteristic into account based on support vector machine (SVM). We collect the features of meteorology, geographical locations and PM2.5 indexes observed by air monitoring stations. Unlike the previous work, we add points of interest (POIs) feature and reduce its dimension by latent Dirichlet allocation (LDA) model due to its sparsity and adopt wavelet decomposition to improve the inference accuracy. Numerical results show that the proposed approach outperforms other related methods in terms of RMSE, correlation coefficient and mean absolute error (MAE) with the real value.",https://ieeexplore.ieee.org/document/7515873/,"2016 17th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)",30 May-1 June 2016,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/COGINF.2011.6016132,An intelligent fault recognizer for rotating machinery via remote characteristic vibration signal detection,IEEE,Conferences,"Monitoring industrial machine health in real-time is not only highly demanded but also significantly complicated and difficult. Possible reasons for this include: (a) Access to the machines on site is sometimes impracticable; and (b) The environment in which they operate is usually not human-friendly due to pollution, noise, hazardous wastes, etc. Despite the theoretically sound findings on developing intelligent solutions for machine condition based monitoring, there are few commercial tools in the market that can readily be used. This paper reports on the development of an intelligent fault recognition and monitoring system (Melvin I), which detects and diagnoses rotating machine conditions according to changes in fault frequency indicators. The signals and data are remotely collected from designated sections of machines via data acquisition cards. They are processed by a signal processor in order to extract characteristic vibration signals of ten key performance indicators (KPIs). A 3-layer neural network is designed to recognize and classify faults based on the set of KPIs. The system implemented in our laboratory and applied in the field can also incorporate new experiences into the knowledge base without overwriting previous training. Preliminary results have demonstrated that Melvin I is a smart tool for both system vibration analysts and industrial machine operators.",https://ieeexplore.ieee.org/document/6016132/,IEEE 10th International Conference on Cognitive Informatics and Cognitive Computing (ICCI-CC'11),18-20 Aug. 2011,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IAEAC.2017.8054124,An intelligent monitoring system for hydraulic pipes based on multiple sensors,IEEE,Conferences,"In hydraulic piping system, health management has become a challenging task. As operating in harsh environment, damage detection and fault diagnosis are important to hydraulic pipes. In this paper, an intelligent monitoring system is proposed for hydraulic pipes based on multiple sensors. Firstly, it collects and records various parameters of pipes such as vibration, hydraulic pressure, temperature, flow, and distributed strain at real-time. Secondly, comprehensive analysis on all data is implemented intelligently in the system, which includes natural frequency extraction, status detection, and fault alarm. Through kinds of experiments, the proposed system can evaluate pipe's health status quickly and efficiently.",https://ieeexplore.ieee.org/document/8054124/,"2017 IEEE 2nd Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)",25-26 March 2017,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/PuneCon52575.2021.9686524,"Analysis of WBC, RBC, Platelets Using Deep Learning",IEEE,Conferences,"Human blood composition is mainly described into three components which are White Blood Cell (WBCs), Red Blood Cell (RBCs) and platelets. The Complete Blood Cell (CBC)count is used to diagnose the health of a particular person. Proper identification of blood components is the major factor for various uncertainties and health issues in the human body. This paper deals with the analysis of different blood cells using the You Only Look Once (YOLO) framework and has been trained with a dataset of blood smear images taken from BCCD (Blood Cell Count and Detection). Diseases such as dengue, bone marrow disorder, thyroid condition, iron deficiency require blood cell count for the diagnosis. Ordinary methods used in the hospital laboratories require counting of blood cells manually using devices. This led to imprecise outcomes which were strenuous, slow and laborious. The proposed method focuses on obtaining better accuracy with YOLOv5 as compared to previous versions of YOLO models which is based on automatic detection, segmentation and count of each blood cell from blood smear images. Also, Real time implementation can take place and immediately results can be sent for further diagnosis of patient. The main objective of this paper is to identify three major categories of blood cells and improved accuracy is achieved for detection and segmentation of blood cells. The outcome of the experiment on YOLO v5s concludes that highest mAP was observed for 8 batches,75 epochs with mAP value as 93%.",https://ieeexplore.ieee.org/document/9686524/,2021 IEEE Pune Section International Conference (PuneCon),16-19 Dec. 2021,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/EEBDA53927.2022.9744847,Application of Computer Sports Big Data Informatization Construction Comprehensive Intelligent Information System,IEEE,Conferences,"This article is based on the computer artificial intelligence algorithm for the design of a comprehensive planning system for sports athletes&#x0027; physical fitness indicators monitoring big data informatization construction. At the same time, we build a conceptual structure model of the athlete&#x0027;s physical index monitoring system database. From the aspects of system hardware control, software design and database design, the article optimizes the design of the system design and implementation plan, so that the designed system meets the actual application requirements. We realize real-time monitoring of high-intensity sports and health level testing based on the monitoring results. The simulation results show that the designed high-intensity sports load state monitoring system has high accuracy in monitoring exercise parameters.",https://ieeexplore.ieee.org/document/9744847/,"2022 IEEE International Conference on Electrical Engineering, Big Data and Algorithms (EEBDA)",25-27 Feb. 2022,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICPHM.2019.8819421,Application of Deep Learning for Fault Diagnostic in Induction Machine’s Bearings,IEEE,Conferences,"Recent developments in sensor technologies and advances in communication systems have resulted in deployment of a large number of sensors for collecting condition monitoring (CM) data in order to monitor health condition of a manufac-tring/industrial system. Efficient utilization of sensory data leads to highly accurate results in system fault diagnostics/prognostics. The exponential growth of CM data poses significant analytical challenges, due to their high variety, high dimensionality and high velocity rendering conventional health monitoring tools impractical. In this regard, the paper proposes a deep learning-based framework for fault diagnosis of an induction machine's bearing based on real data set provided by Case Western Reserve University bearing data center. In particular, we focus on deep bidirectional long short-term memory (BiD-LSTM) networks fed with raw signals for fault diagnosis to address drawbacks of conventional machine learning (ML) solutions such as support vector machines. A numerical example is provided to illustrate the complete procedure of the proposed framework, which shows the great potentials of the BiD-LSTM for detection of different types of the bearing fault with high accuracy. The effectiveness of the proposed model is demonstrated through a comparison with a recently developed deep neural network (DNN) that considers temporal coherence for the same data set. The results indicate that the proposed framework provides considerably improved performance in comparison to its counterparts.",https://ieeexplore.ieee.org/document/8819421/,2019 IEEE International Conference on Prognostics and Health Management (ICPHM),17-20 June 2019,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IRTM54583.2022.9791529,Application of IoT and Artificial Intelligence in Road Safety,IEEE,Conferences,"This paper explores the advancement of the Internet of Things (IoT) and Machine Learning in the field of Road Safety and accident prevention with a state-of-the-art review of various techniques adopted for implementing an intelligent road Safety System. In this review, emphasis is given on the behavior of drivers, the condition of vehicles (two-wheelers, four-wheelers), health condition of roads and bridges, and theft-related issues using Radio Frequency Identification (RFID). It is seen that, with the help of IoT, the safety system can be updated on a real-time basis which can help to create a smart, intelligent, and highly efficient Road Safety system. Artificial Intelligence (AI) is applied to enhance the technology further for detecting the driver&#x0027;s behavior like drowsiness with the help of real-time camera feed or high-resolution images. Additionally, the role of AI in detecting the condition of roads and bridges in preventing road accidents is also discussed. Though the paper provides a good insight into the application of IoT and Machine Learning in the smart Road safety system, certain limitations are highlighted.",https://ieeexplore.ieee.org/document/9791529/,2022 Interdisciplinary Research in Technology and Management (IRTM),24-26 Feb. 2022,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SysCon48628.2021.9447056,Application of Statistical Machine Learning Algorithms for Classification of Bridge Deformation Data Sets,IEEE,Conferences,"This paper presents the design and development of a structural health monitoring (SHM) system specifically tailored for transportation infrastructure components such as bridges. If focuses mainly the application of statistical machine learning (ML) algorithms to classify deformation datasets of a bridge. A model of a steel bridge was constructed and contactless sensors were placed to collect deformation data. Four loads were applied at each of the pre-defined four locations identified to represent heavy loads across the real bridge. Computer simulation in ANSYS and application of gradient boosting neural networks were performed to produce a comparative and predictive analysis of the behavior of transportation infrastructures, which can be used to understand the health of the structure and make informed decisions. Deformation levels at 100 critical locations on the bridge model were collected in each experiment by using sensors. The experiments were repeated to get average data for processing. Python programming language was used for coding and the analysis was performed in a Google Collaboratory Notebook. Development and training of the models were done using the Pycaret, which is a Python based framework that supports a variety of ML tools. Performance of each ML technique was evaluated by means of the accuracy. The final is capable of simulating multiple load conditions on structures, identifying possible failure points, and detecting and predicting failure scenarios. Both hardware and software implementations of a model of a bridge were performed as a pilot project to validate the proposed system.",https://ieeexplore.ieee.org/document/9447056/,2021 IEEE International Systems Conference (SysCon),15 April-15 May 2021,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCCNT51525.2021.9579722,Architecture Design of AI and IoT based System to Identify COVID-19 Protocol Violators in Public Places,IEEE,Conferences,"The World Health Organization (WHO) describes COVID-19 as a pandemic that is causing a worldwide health disaster. Wearing a face mask in public places is the most effective method to curb the spread of the virus. The Internet of Things is emerging as one of the most significant innovations and playing a vital role during the pandemic. Affordable remote health monitoring devices help doctors to track quarantined patients. Our government is trying its best to control the spread of the virus. Citizens who do not follow the protocols serve as the reason for these widespread infections. Our work proposes a system to identify protocol violators in real-time. Our system consists of a face mask detection module, a social distance monitoring module, and a non-contact temperature monitoring module. We intend to deploy our proposed approach in public places such as airports, schools, and hospitals. These modules depend on video feeds from general security cameras and IoT sensor nodes deployed around public areas. Health care and security officials can subscribe to real-time data feeds to track public behaviour.",https://ieeexplore.ieee.org/document/9579722/,2021 12th International Conference on Computing Communication and Networking Technologies (ICCCNT),6-8 July 2021,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ITAIC.2019.8785620,Architecture Design of Distributed Medical Big Data Platform Based on Spark,IEEE,Conferences,"An Apache Spark based distributed computing and storage system designed for large-scale health data. The system provides the solution for health data digitalization and analysis, while enabling high-throughput data processing, real-time processing and messaging capabilities. The design of the system has the potential to provide many health-related services to medical professionals, such as data retrieving/processing, real-time alerts, data mining. The article described key considerations throughout the system designing process, including comparison of different component, finding the optimal data flow mechanics for specific tasks, etc. During the design and implementation, these core technologies are involved: (1) Java, Scala, programming languages, with IntelliJ IDEA IDE. (2)Apache Spark, general purpose distributed data processing engine. (3)Apache Hadoop: HDFS and YARN,distributed storage system and computational resource manager, respectively. (4)MySQL, relational database engine.(5)Apache Hive, distributed relational database engine.(6)Apache Kafka, distributed messaging system.",https://ieeexplore.ieee.org/document/8785620/,2019 IEEE 8th Joint International Information Technology and Artificial Intelligence Conference (ITAIC),24-26 May 2019,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ANTS50601.2020.9342795,Artificial Intelligence-based Approach for Gait Pattern Identification Using Surface Electromyography (SEMG),IEEE,Conferences,"Internet of Things (IoT) is gaining significant development for various applications, including healthcare and medical field. The connectivity of sensor nodes using IoT enables the possibility of extracting more features from the data gathered. This information can be used to prepare real-time assistive technology and help in supervision, alert generation, training, and logging the activity for future purposes. In this work wearable Electromyography (EMG) based system is being presented to measure gait parameters in everyday life. EMG is implemented for recording the electrical activity of muscle tissue. Therefore, surface EMG (SEMG) is employed in most research works to get information related to muscle movements in health and posture recognition. We use gait prediction of a person using SEMG to monitor daily living activities, which includes climbing, walking, jogging, and jumping. The MyoWare muscle sensor is used for the experiment. The fetched data is processed using a deep neural network model to recognize the above-mentioned activities. The 98.44 percent accuracy is observed with the convolutional neural network model.",https://ieeexplore.ieee.org/document/9342795/,2020 IEEE International Conference on Advanced Networks and Telecommunications Systems (ANTS),14-17 Dec. 2020,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/I-SMAC.2018.8653700,Artificial Neural Network for Prediction of Breast Cancer,IEEE,Conferences,"Technologies play a vital role in cancer care. Data mining approach has helped a lot in medical science due to its high efficiency in the prediction of the future health condition, and also helps in reduction of medical cost and improving the health of people and quality in real time which helps in saving lives' of people. Breast Tissue is the reason due to which breast cancer develops. It takes the second place for the most cancer diagnoses in the women after skin cancer. There are humungous data and information which gives an opportunity for analysing and understanding the process and make some researches using machine learning techniques. The main part of this paper is to create a tool for early prediction of breast cancer with the highest accuracy possible and low error rate. This was done by applying machine learning algorithms and with help of Artificial Neural Network (ANN) using Wisconsin Breast Cancer (Diagnostic) Dataset. Experimental results show that ANN gives the accuracy up to 98% with low error rate. The Experiment is conducted using Dev.-C++ software and implemented using C-language.",https://ieeexplore.ieee.org/document/8653700/,"2018 2nd International Conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC)I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC), 2018 2nd International Conference on",30-31 Aug. 2018,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/COMPSAC51774.2021.00049,Assessing Palliative Care Needs Using Machine Learning Approaches,IEEE,Conferences,"Palliative care improves quality of life for patients and their families when facing a life-threatening illness. Studies have shown that physicians tend to over-estimate prognoses, which in combination with treatment inertia results in underutilization of end-of-life care plans. In our study, we apply machine learning methods to patients’ Electronic Health Record (EHR) data to predict patients who are likely to benefit from palliative care. Our work is based on a real-world dataset of 1,462,862 hospitalization records from the State Inpatient Database (SID) of Florida from 2012 to 2015. We examine the performance of five popular machine learning algorithms on all-cause and ten individual disease subgroups. Our experimental results demonstrate that machine learning models can achieve approximately 68% and 60% predictive accuracy for the patients who ""need"" and ""do-not-need"" end-of-life care respectively. Given the successful palliative needs identification rate is less than 50% among current hospital practices, our models can be used as an auxiliary tool to assist in palliative care resource allocation.",https://ieeexplore.ieee.org/document/9529635/,"2021 IEEE 45th Annual Computers, Software, and Applications Conference (COMPSAC)",12-16 July 2021,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/TENSYMP50017.2020.9230630,Assistive Technology for Visually Impaired using Tensor Flow Object Detection in Raspberry Pi and Coral USB Accelerator,IEEE,Conferences,"Assistive Technology (AT) becomes an interesting field of research in this present era. According to the World Health Organisation (WHO - https://www.who.int), there are approximately 285 million visually impaired people around the world. To address this issue, many researchers are employing new technologies, e.g. Machine Learning (ML), Computer Vision (CV), Image Processing, etc. This paper aims to develop an assistive technology based on Computer Vision, Machine Learning and Tensor Flow to support visually impaired people. The proposed system will allow the users to navigate independently using real-time object detection and identification. Hardware implementation is done to test the performance of the system, and the performance is tracked using a monitoring server. The system is developed on Raspberry pi 4 and a dedicated server with NVIDIA Titan X graphics where Google coral USB accelerator is used to boost processing power.",https://ieeexplore.ieee.org/document/9230630/,2020 IEEE Region 10 Symposium (TENSYMP),5-7 June 2020,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCUBEA.2018.8697871,Automated IoT Based Healthcare System for Monitoring of Remotely Located Patients,IEEE,Conferences,"Automated healthcare system is the need and future of healthcare in India. The challenges in implementation of healthcare systems in developing country like India are technology, infrastructure, trained doctors and connectivity among all stakeholders. Due the rapid growth in population providing the healthcare services is becoming difficult day by day specially in rural areas. The remotely located patients are the patients away from doctor but needs his constant monitoring and support. Such as patients in ICU, at home or may be at distant places. The problems also lies in updating doctors of the monitoring parameters and the history of patients time to time. This paper presents the implementation of automated IoT based helthcare system for remotely located patients which helps doctors and guide them accordingly. The system provides alerts by the means of E-mails in case of abnormal conditions observed in the monitoring parameters of the patient. It also takes care of supporting the decision making of severity of health conditions. An example of heart patient monitoring is taken for demonstration of the implemented system. The implemented system is successful to provide an interface among doctors, the nurses in hospitals and the relatives of the patient.",https://ieeexplore.ieee.org/document/8697871/,2018 Fourth International Conference on Computing Communication Control and Automation (ICCUBEA),16-18 Aug. 2018,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/TENCON.2019.8929348,Automatic Detection of Cardiac Arrhythmias Using Ensemble Learning,IEEE,Conferences,"Objectives: Electrocardiogram (ECG) is an important clinical tool for diagnosis of cardiac abnormalities. Physicians make diagnoses by visual examination of ECGs. Analysing huge amounts of ECGs however, can be very time consuming and cumbersome. Hence, developing analytic software is of great importance to automatically analyse these ECG signals to detect efficiently the common cardiac arrhythmias. Methods: Proposed an ensemble learning approach for automatic processing of ECG signals and classification of arrhythmias. Twenty six features (based on wavelets, heartbeat intervals, and RR-intervals) are extracted and three algorithms, namely, Random Forest (RF), Adaptive Boosting (AdaBoost) and Artificial Neural Network (ANN) are utilized for classification. Results: The proposed method is evaluated on ECG signals from 44 recordings of the MIT-BIH arrhythmia database. The overall classification accuracy of the RF, AdaBoost, and ANN are 96.16%, 96.16% and 94.49%, respectively. Additionally, the overall classification accuracy of the ensemble model is improved to 96.18%. Conclusion: Experimental results show that the performance of the ensemble model for ECG heartbeat classification improves the overall accuracy. Significance: This paper proposes an accurate and easy to use approach to classify heartbeats into one of the five classes recommended by ANSI/AAMI standard, which can be used in real-time within a tele-health monitoring framework.",https://ieeexplore.ieee.org/document/8929348/,TENCON 2019 - 2019 IEEE Region 10 Conference (TENCON),17-20 Oct. 2019,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/wicom.2011.6040629,Automatic Reminder System of Medical Orders Based on Bluetooth,IEEE,Conferences,"The accurate and real-time implementation of medical orders will be directly related to the patient's health. To improve the accurate and real-time implementation of medical orders, the implementation of medical orders in real time automated reminder system based on wireless communication technology will be introduced in this paper. Through the design of embedded data acquisition, timing light alarm, time display of the automated reminder by touching the screen, the research on the extraction and transformation of the medical orders, design of time reminder device and the development of the information query system and the information management system of medical orders execution. Eventually, we could remind nurses to deal with the nursery content of patients real time and ensure the accuracy of medical advice and real-time implementation by using text messages to remind nurses and adding reminder alarm kit to the drug box.",https://ieeexplore.ieee.org/document/6040629/,"2011 7th International Conference on Wireless Communications, Networking and Mobile Computing",23-25 Sept. 2011,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/CPEEE54404.2022.9738723,Battery Degradation Modelling and Prediction with Combination of Machine Learning and Semi-empirical Methods,IEEE,Conferences,"Battery energy storage systems (BESS) are being widely deployed as part of the energy transition. Accurate battery degradation modelling and prediction play an important role in BESS investment and revenue, planning and sizing, operational monitoring, and warranty check-ups. Complex operational behaviors and system variability make the battery degradation modelling and prediction more challenging. In this paper, we propose a novel methodology of combining a machine learning model with semi-empirical equations to have a robust state of health (SOH) estimation. Together with cycle decomposition analysis, this model can be deployed for real-time degradation analysis of BESS.",https://ieeexplore.ieee.org/document/9738723/,"2022 12th International Conference on Power, Energy and Electrical Engineering (CPEEE)",25-27 Feb. 2022,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/MLISE54096.2021.00065,Battery Degradation Prediction Using Incremental Capacity Analysis Based on Real-world Data,IEEE,Conferences,"Power battery degradation is inevitable during usage and it greatly affects the overall performance of the electric vehicle (EV). Therefore, reasonable state of health evaluation of power battery plays a vital role in ensuring safe and reliable operation of EVs. In this paper, a robust battery degradation prediction model is established based on real-world operational data of one specific EV. The method overcomes the difficulty lying in data pre-processing and feature extraction by systematically incorporating incremental capacity analysis, Gaussian smoothing and decision tree regression. Results show that the proposed estimation model can accurately predict the driving mileage with the maximum relative absolute error is beneath X%. Considering the low computational requirement of the proposed method, it has great potential to be applied and implemented in real-world battery management system on EV s.",https://ieeexplore.ieee.org/document/9611678/,2021 International Conference on Machine Learning and Intelligent Systems Engineering (MLISE),9-11 July 2021,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ITEC-India.2017.8333827,Battery aging estimation with deep learning,IEEE,Conferences,"Battery Management System (BMS) is a critical component in EV (Electric Vehicle) powertrains. The precise knowledge of the battery's state of health and capacity impacts the estimation and control strategies of many other EV components. Current battery aging models are physics-based and complex, with limited capability to run in real-time. In this paper, we apply deep learning techniques to design an estimator of battery capacity using a combination of virtual and real battery data, and which can be run in real-time on the EV ECU. The estimator is implemented in an Amesim model of the EV powertrain and experimental results of its performance with standard drive cycles are demonstrated.",https://ieeexplore.ieee.org/document/8333827/,2017 IEEE Transportation Electrification Conference (ITEC-India),13-15 Dec. 2017,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACOMP.2019.00011,Blueprinting the Workflow of Medical Diagnosis through the Lens of Machine Learning Perspective,IEEE,Conferences,"The association of machine learning into medical data and healthcare communities embraces substantial improvement in both health care and machine learning itself. Many companies are racing to integrate machine learning into medical diagnosis process that boosts the automatic medical decision, reducing the inferior effects of data overload and increasing the accurate prediction and time effectiveness. It is one of today's most rapidly growing technical fields, lying at the intersection between health care and computer science in general. Thus, there is an urgent need to optimize medical processes, guidelines and workflows to increase the workload capacity while reducing costs and improving efficiencies. Moreover, no medical doctor or experts can manually keep pace today due to increasingly large and complex datasets. In this paper, the authors aim at addressing the mentioned issue by proposing a workflow of medical diagnosis through the lens of the machine learning perspective. An intensive comparison has been conducted applying 5 well-known machine learning algorithms on 8 real-world categorized datasets. A mobile application has been also deployed to enhance the incorporation from hospital experts.",https://ieeexplore.ieee.org/document/9044271/,2019 International Conference on Advanced Computing and Applications (ACOMP),26-28 Nov. 2019,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.23919/TRONSHOW.2017.8275077,Bridge structural monitoring and warning system application in Thailand — Experiences learned,IEEE,Conferences,"Engineering structures have been regarded as a one of the crucial foundations of societal and economic development of the nation. As significantly impact life quality and safety, monitoring and warning mechanisms are required. Structural members are considerably affected by several loadings imposed by normal operation, disaster and environment. Proper inspection and detection are thus crucial both during regular and unsafe events. An Enhanced Structural Health Monitoring System Using Stream Processing and Artificial Neural Network Techniques (SPANNeT) has been developed, tested and evaluated. SPANNeT applies wireless sensor network, real-time data stream processing and artificial neural network based upon the measured bending strains. Off-the-shelf sensor platform including strain gauge, data logger and base station were employed. Like other wireless sensor network (WSN) applications, several limitations based upon the resource constraint are recognized and additional restrictions are unforeseen. Several experiences learned from applying SPANNeT to an existing bridge structure in Bangkok, Thailand are described in this paper. Adaptations were conducted to the strain gauge to avoid inaccurate readings due to the non-uniform texture of the concrete. Furthermore, the distance between strain gauge and data logger was increased by using electrical cable to overcome device installation restriction and to tackle battery recharge problems. Even the distance between data logger and base station was decreased, completely reliable data delivery could not be achieved. At least 90% of successful data communication was observed. Such experiences can be considered as a preliminary guideline of system enhancement and deployment in the future.",https://ieeexplore.ieee.org/document/8275077/,2017 TRON Symposium (TRONSHOW),13-14 Dec. 2017,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICII.2018.00024,Brightics-IoT: Towards Effective Industrial IoT Platforms for Connected Smart Factories,IEEE,Conferences,"Industrial Internet-of-Things (IIoT) supports machines, computers and users to enable intelligent operations using advanced device management and data analytics. In recent years, thanks to standardized IoT platforms and advanced Artificial Intelligence (AI) technologies, there have been great advances in IIoT, and now it promises revolutions on various manufacturing domains such as transport, health, factory and energy. In this paper, based on our experience operating IIoT in various factory applications, we present the technical challenges of manufacturing facilities needed to be dealt with to collect huge amount of data in real-time and counteraction points of an IoT platform regarding these technical challenges and what kinds of features need to be implemented for intelligent services in the smart manufacturing. Finally, we introduce a story of applying industrial IoT platform in production to show how iterative development approaches can achieve business requirements based on elastically scaled-out architecture.",https://ieeexplore.ieee.org/document/8539113/,2018 IEEE International Conference on Industrial Internet (ICII),21-23 Oct. 2018,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/INFOCOM.2019.8737513,Brush like a Dentist: Accurate Monitoring of Toothbrushing via Wrist-Worn Gesture Sensing,IEEE,Conferences,"Oral health has significant impact on people&#x2019;s over-all well-being. While many activity recognition systems exist in the literature, accurately sensing toothbrushing activities remains an unsolved challenging problem due to the diversity of tooth-brushing habits among different users and subtle distinctions between different brushing actions. In this work, we propose Hygiea, an energy-efficient and highly-accurate toothbrushing monitoring system which exploits IMU-based wrist-worn gesture sensing using unmodified toothbrushes. To address toothbrushing variety, Hygiea incorporates a number of novel signal preprocessing techniques to automatically transform the sensory input during arbitrary toothbrushing activities to the consistent user coordinate system. To distinguish different brushing actions, Hygiea leverages an emerging deep learning model (e.g., AT-LSTM) to achieve fine-grained activity recognitions. Moreover, a POMDP model is incorporated for sampling control to balance activity detection and energy efficiency. Extensive real-world experiments show that the Hygiea system achieves a 11.7&#x0025; accuracy gain compared to the state-of-the-art while maintaining energy-efficiency and zero modification on the toothbrushes.",https://ieeexplore.ieee.org/document/8737513/,IEEE INFOCOM 2019 - IEEE Conference on Computer Communications,29 April-2 May 2019,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/BIBM49941.2020.9313562,CLUE: Personalized Hospital Readmission Prediction Against Data Insufficiency under Imbalanced-Data Environment,IEEE,Conferences,"Hospital readmission prediction employs reliable predictive models to evaluate the readmission risk of patients upon discharge. Identifying patients with high readmission risk and paying additional attention to them can ease the burden on both patients and society. Recently, considerable attention has been paid to personalized readmission predictions, i.e., building an independent model for each target patient. However, existing personalized predictive models can be easily affected by data insufficiency and provide poor generalization capabilities. To address these challenges, in this paper, we propose the CLusterbased mUlti-task lEarning model (CLUE) to achieve personalized hospital readmission prediction. CLUE groups patients into different clusters based on a multi-angle similarity metric to preserve the interrelated information of patients with highly similar clinical behaviors. Due to different group characteristics of patients, the clusters of patients are imbalanced. Given that, CLUE treats the hospital readmission prediction for each cluster of patients as one task and learns multiple tasks jointly by parameter sharing mechanisms. In this way, not only can the data insufficiency problem be alleviated by supplementing individual models with the shared information from other clusters, but also the specific information of each cluster can be preserved for personalization. We conduct extensive experiments on a real-world dataset of electronic health records, and show that CLUE significantly outperforms competitive comparative methods.",https://ieeexplore.ieee.org/document/9313562/,2020 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),16-19 Dec. 2020,ieeexplore,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
