contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Article,doi:10.1007/s10961-021-09914-w,Automation and related technologies: a mapping of the new knowledge base,The Journal of Technology Transfer,10.1007/s10961-021-09914-w,Springer,2022-01-07,"Using the entire population of USPTO patent applications published between 2002 and 2019, and leveraging on both patent classification and semantic analysis, this paper aims to map the current knowledge base centred on robotics and AI technologies. These technologies are investigated both as a whole and distinguishing core and related innovations, along a 4-level core-periphery architecture. Merging patent applications with the Orbis IP firm-level database allows us to put forward a twofold analysis based on industry of activity and geographic location. In a nutshell, results show that: (i) rather than representing a technological revolution, the new knowledge base is strictly linked to the previous technological paradigm; (ii) the new knowledge base is characterised by a considerable—but not impressively widespread—degree of pervasiveness; (iii) robotics and AI are strictly related, converging (particularly among the related technologies and in more recent times) and jointly shaping a new knowledge base that should be considered as a whole, rather than consisting of two separate GPTs; (iv) the US technological leadership turns out to be confirmed (although declining in relative terms in favour of Asian countries such as South Korea, China and, more recently, India).",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10961-021-09914-w,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00146-021-01377-9,The social and ethical impacts of artificial intelligence in agriculture: mapping the agricultural AI literature,AI & SOCIETY,10.1007/s00146-021-01377-9,Springer,2022-01-03,"This paper will examine the social and ethical impacts of using artificial intelligence (AI) in the agricultural sector. It will identify what are some of the most prevalent challenges and impacts identified in the literature, how this correlates with those discussed in the domain of AI ethics, and are being implemented into AI ethics guidelines. This will be achieved by examining published articles and conference proceedings that focus on societal or ethical impacts of AI in the agri-food sector, through a thematic analysis of the literature. The thematic analysis will be divided based on the classifications outlined through 11 overarching principles, from an established lexicon (transparency, justice and fairness, non-maleficence, responsibility, privacy, beneficence, freedom and autonomy, trust, dignity, sustainability, and solidarity). While research on AI agriculture is still relatively new, this paper aims to map the debate and illustrate what the literature says in the context of social and ethical impacts. It aim is to analyse these impacts, based on these 11 principles. This research will contrast which impacts are not being discussed in agricultural AI and which issues are not being discussed in AI ethics guidelines, but which are discussed in relation to agricultural AI. The aim of this is to identify gaps within the agricultural literature, and gaps in AI ethics guidelines, that may need to be addressed.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00146-021-01377-9,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-89511-2_109,Treatment Robot for Children with Autism Based on Deep Learning,The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy,10.1007/978-3-030-89511-2_109,Springer,2022-01-01,"Autism is a condition of social communication disorder and repetitive sensory use. In recent years, the incidence of autism has gradually increased, and the number of children with autism has also increased. According to the reality of relevant data investigation, the time to diagnose autism is directly proportional to the effect of intervention treatment. At present, more and more experts have put forward insights on the diagnosis and treatment of children with autism, incorporating the technology of therapeutic robots into it. The application scenario of machine as the main technology builds a system for treating children with autism. By introducing classroom learning videos of children with autism, the current emotions of students can be judged in time, and students’ performance can be evaluated and evaluated in a deep learning environment. Tracking effectively reduces the pressure on teachers.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-89511-2_109,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-85365-5_17,Robust Model for Rural Education Using Deep Learning and Robotics,"Advances in Deep Learning, Artificial Intelligence and Robotics",10.1007/978-3-030-85365-5_17,Springer,2022-01-01,"Rural Education is important for the overall development of villages. National Achievement Survey (NAS) has surveyed and reported in many States of India consistent decline in the learning levels of students in mathematics, language and science from class III to class VIII studying in the government school system. Smart Villages is only possible if the literacy level and infrastructure improves considerably. This paper aims to perform a reality check of the situation by comparing different rural areas of various countries including India and study of related work done. The paper proposes a Robust Model for Rural Education by developing an intelligent humanoid robot using the Deep Learning approach, Human recognition, Object Recognition and Speech Recognition. The data set consists of Primary and Secondary Student data of around 10,000 Students (5 years) from 5 villages. The Proposed Model would be compared with existing models on the parameters of Learnability, Decision making, Flexibility and Cost-effectiveness. The implementation of this Model will help in decreasing the drop out rate, evaluate Students and give them a Learning platform based on their characteristics, increase adaptive and self paced learning. This Model can also be executed for Rural Adult Education and Skill building so that the Smart Village concept can become a reality.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-85365-5_17,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-5529-6_34,Artificial Intelligence-Based Rubber Tapping Robot,Inventive Communication and Computational Technologies,10.1007/978-981-16-5529-6_34,Springer,2022-01-01,"Rubber tapping is the process of extracting latex from rubber trees. Rubber tree ( Hevea brasiliensis ) is the most prevalent plantation crop in Kerala, India, and it was discovered to be the main source of income for the over 11.5 lakh people who live there. Because of its outstanding qualities, natural rubber is often used in everyday life. Manual tapping is currently the most popular method of accessing natural rubber. Rubber tree tapping is considered a skilled labor-intensive task, and the availability of such labor is dwindling. This is considered to be one of the factors affecting natural rubber production in Indian plantations. As a solution to the problems faced by the rubber industry, an AI-based rubber tapping robot is proposed that can automatically move from one tree to another in a rubber plantation and tap each tree.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-5529-6_34,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-19-4546-5_48,A Semi-supervised Learning Based on Variational Autoencoder for Visual-Based Robot Localization,Computer Supported Cooperative Work and Social Computing,10.1007/978-981-19-4546-5_48,Springer,2022-01-01,"Robot localization, the task of determining the current pose of a robot, is a crucial problem of mobile robotic. Visual-based robot localization, which using only cameras as exteroceptive sensors, has become extremely popular due to the relatively cheap cost of cameras. However, current approaches such as Bayes Filter based methods and Visual Odometry need knowledge of prior location and also rely on the feature points in images. This paper presents a novel semi-supervised learning method based on Variational Autoencoder (VAE) for visual-based robot localization, which does not rely on the prior location and feature points. Because our method does not need prior knowledge, it also can be used as a correction of dead reckoning. We adopt VAE as an unsupervised learning method to preprocess the environment images, followed by a supervised learning model to learn the mapping between the robot’s location and processed images. Therefore, one merit of the proposed approach is that it can adopt any state-of-the-art supervised learning models. Furthermore, this semi-supervised learning scheme is also suitable for improving other supervised learning problems by adding extra unlabeled data to the training data set to solve the problem in a semi-supervised manner. We show that this semi-supervised learning scheme can get a high accuracy for pose prediction using a surprisingly small number of labeled images compared to other machine learning methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-19-4546-5_48,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-92442-3_24,Model Free Error Compensation for Cable-Driven Robot Based on Deep Learning with Sim2real Transfer Learning,"Informatics in Control, Automation and Robotics",10.1007/978-3-030-92442-3_24,Springer,2022-01-01,"The paper deals with model-free error compensation for cable-driven parallel robots based on the sim2real deep transfer learning. Particular attention is paid to simulation-based error estimation for different payloads attached to the robot end-effector and the use of the Transfer Learning approach for error compensation. This allows to reduce physical experiments with a real robot and gather sufficient data set within a reasonable time, which is required for deep learning. The obtained results were applied and validated for underactuated 4-dof (degrees of freedom) cable-driven parallel robot. Model-free Deep learning-based methods for a considerable training dataset provides better accuracy than simple linear error compensators using model-based calibration procedure. The proposed sim2real Transfer Learning method allowed to speed up the process of robotics system integration and recalibration due to the significant sample efficiency improvement.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-92442-3_24,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-05230-9_80,Real-Time Mobile Robot Perception Based on Deep Learning Detection Model,"New Technologies, Development and Application V",10.1007/978-3-031-05230-9_80,Springer,2022-01-01,"The recent advances in deep learning models have enabled the robotics community to utilize their potential. The mobile robot domain on which deep learning has the most influence is scene understanding. Scene understanding enables mobile robots to exist and execute their tasks through processes such as object detection, semantic segmentation, or instance segmentation. A perception system that can recognize and locate objects in the scene is of the highest importance for achieving autonomous behavior of robotic systems. Having that in mind, we develop the mobile robot perception system based on deep learning. More precisely, we utilize an accurate and fast Convolution Neural Network (CNN) model to enable a mobile robot to detect objects in its scene in a real-time manner. The integration of two CNN models (SSD and MobileNet) is performed and implemented on mobile robot RAICO (Robot with Artificial Intelligence based COgnition). The experimental results show that the proposed perception system enables a high degree of object recognition with satisfying inference speed, even with limited processing power provided by Nvidia Jetson Nano integrated within RACIO.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-05230-9_80,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-92574-1_21,"Automatic Navigation Research for Multi-directional Mobile Robots on the Basis of Artificial Intelligence Application, Q-Learning Algorithm",Advances in Engineering Research and Application,10.1007/978-3-030-92574-1_21,Springer,2022-01-01,"In this article, research on the applications of artificial intelligence in implementing reinforcement learning is a subset of machine learning that deals with learning decisions from rewards given by the environment. Classic reinforcement learning algorithms are usually applied to small sets of states and actions. However, in real applications, the state spaces are of a large scale and this will bring the problems of the generalization and the curse of dimensionality. In this paper, we integrate neural network into reinforcement learning methods to generalize the value of all the states. Simulation results on the Gazebo framework show the feasibility of the proposed method. The robot can complete navigation tasks safely in an unpredicted dynamic environment and becomes a truly intelligent system with strong self-learning and adaptive abilities.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-92574-1_21,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-6554-7_35,Policy Gradient Reinforcement Learning Method for Backward Motion Control of Tractor-Trailer Mobile Robot,Proceedings of the 11th International Conference on Computer Engineering and Networks,10.1007/978-981-16-6554-7_35,Springer,2022-01-01,A policy gradient reinforcement learning method for backward motion control of tractor-trailer mobile robot is proposed in this paper. The kinematic model is built firstly. Then the control action of mobile robot is trained by reinforcement learning. Policy gradient (PG) learning algorithm is designed to train the backward control action of the TTMR system. The PG based neural network structure is constructed and the parameters of neural network are updated through the PG method. The mobile robot learns a strategy by finite iterations finally. The experimental results show that the mobile robot can reverse the trailer stably in large enough iterations. The designed learning method based on PG algorithm is effective in the motion control of mobile robot with trailer.,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-6554-7_35,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-12848-6_5,Understanding Machine Learning Through AI-powered Educational Robotics - Pilot Study with Undergraduate Students,Robotics in Education,10.1007/978-3-031-12848-6_5,Springer,2022-01-01,"Artificial Intelligence (AI) has influenced practically every aspect of our lives in recent years and its speed of development is accelerated every year. Many children may have used or seen AI-assistants in action. There is a broader understanding among politicians, industries, and educators across fields from computer science, AI, to education that it is crucial to promote AI literacy in K-12 schools. What is specifically urgent is to prepare K-12 students for their future professions, which might not currently exist, and become citizens capable of understanding and utilizing AI-enhanced technologies in the right way in the future so that they would not benefit some populations over others. There have been various initiatives developed focusing on promoting AI literacy from around the world. This paper reports a AI-powered educational robotics tool and the process that a group of undergraduate students went through in the development of an AI-powered educational robotics projects introducing AI literacy, specifically machine learning and training data. It specifically focuses on their experience creating training data for object recognition that they used with their robot and, as a result, it has deepened their understanding of what they intend to teach.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-12848-6_5,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11042-021-11643-z,Modeling and assessing an intelligent system for safety in human-robot collaboration using deep and machine learning techniques,Multimedia Tools and Applications,10.1007/s11042-021-11643-z,Springer,2022-01-01,"The introduction of technological innovations is essential for accident mitigation in work environments. In a human-robot collaboration scenario, the current number of accidents raises a safety problem that must be dealt. This work proposes an intelligent system that aims to address such problems using deep and machine learning techniques. More specifically, this solution is divided into two modules: (i) collision detection between humans and robots and (ii) worker’s clothing detection. We evaluated these modules separately and concluded that the proposed intelligent system is efficient in supporting safe human-robot collaboration. The results achieved a sensitivity level greater than 90% in identifying collisions and an accuracy above 94% in identifying the worker’s clothing.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11643-z,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-11647-6_43,"A Teacher without a Soul? Social-AI, Theory of Mind, and Consciousness of a Robot Tutor","Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners’ and Doctoral Consortium",10.1007/978-3-031-11647-6_43,Springer,2022-01-01,"Is consciousness required for social robots to serve as a tutor? This study explored the effects of a tutor robot’s social-AI on participants’ perception of social robots’ Theory of Mind abilities, perception of social robots’ consciousness, and acceptance of social robots in education. We were also interested in the relationships between these variables. One hundred and twenty participants from Amazon Mechanical Turk were randomly assigned to one of four conditions. The participants completed an online survey that included two short videos of a robot tutor interacting with a student, followed by several questionnaires. We manipulated the robot’s social-AI abilities with respect to two social abilities: emotion Expression and Detection, resulting in a 2 × 2 controlled research design. Participants’ responses to the Social Robots Theory of Mind Assessment Scale revealed that the robot’s social AI behavior had an impact on its perceived ability to detect and influence others’ feelings. Perceptions of social robots’ TOM and consciousness had a significant positive correlation with acceptance of social robots in education.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-11647-6_43,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-85318-1_75,Remarks on a Quaternion Neural Network-Based Controller Applied to a Three-Link Robot Manipulator,15th European Workshop on Advanced Control and Diagnosis (ACD 2019),10.1007/978-3-030-85318-1_75,Springer,2022-01-01,"In this study, the application of a quaternion neural network to control a robot manipulator is investigated. The quaternion neural network is a multilayer feed-forward network with a split-type activation function of neurons and that uses a tapped-delay-line input. In the control system, a feedback error-learning scheme is used to train the network. In the computational experiments, a three-link robot manipulator is controlled using the proposed quaternion neural network-based controller, and the simulation results demonstrate the feasibility of the proposed controller.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-85318-1_75,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-82544-7_26,AI-Powered Educational Robotics as a Learning Tool to Promote Artificial Intelligence and Computer Science Education,Robotics in Education,10.1007/978-3-030-82544-7_26,Springer,2022-01-01,"AI is considered as a rapidly advancing technological domain capable of altering every aspect of our lives and society. Many children may have used AI-assistants, and some have had the privilege of growing up with AI-assistants or AI-assisted smart devices in their homes. Educators across fields from computer science, AI, to education strongly suggest that it is crucial to help people understand the science behind AI, its limits, and potential societal impacts in our everyday lives as well as in the future. What is specifically urgent is to prepare K-12 students for their future professions, which might not currently exist, and becoming citizens capable of understanding and utilizing AI-enhanced technologies in the right way in the future so that they would not benefit some populations over others. AI4K12, a joint project between CSTA (CS Teacher Association) and AAAI (Association for Advancing Artificial Intelligence, is developing K-12 AI guidelines for teachers and students organized around the Five Big Ideas in AI which were introduced in 2019. Aligned with Computer Science Standards and the standards of the core subjects, the Five Big Ideas in AI can guide students’ learning of AI while learning computer science concepts and the concepts of other subjects. This position paper explores the idea to promote computing education, including computer science and computational thinking skills, and AI education through AI-powered educational robotics as a motivating learning tool.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-82544-7_26,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-96737-6_1,"Deep Learning in Robotics for Strengthening Industry 4.0.: Opportunities, Challenges and Future Directions",Robotics and AI for Cybersecurity and Critical Infrastructure in Smart Cities,10.1007/978-3-030-96737-6_1,Springer,2022-01-01,"The twenty-first century is undergoing a fundamental transition in the way things are created and services are provided. The digitalization of services has resulted in a compelling, major change in the sector, which is now referred to as Industry 4.0. One of the major changes embracing this industrial revolution is the development of robotics. Today, with the tasks becoming increasingly complex, robots are more trusted to perform the tasks with accuracy. They are rapidly substituting human skills in terms of speed, accuracy, and replaceability. Over the years, they have made vital contributions to some of the major industries, like 3D printing, autonomous vehicles, computer chip building, health and safety, agriculture, and so on. Robotics is a key Industry 4.0 technology that gives significant possibilities in the realm of production. However, with the introduction of Industry 4.0, it has become increasingly impossible for a corporation to remain relevant without incorporating some type of intelligent technology. Big data, which is generated by a wide range of sensors, necessitates complicated systems capable of distilling usable information and making intelligent judgments. This is where technology such as artificial intelligence and deep learning may help. The major result of combining these technologies with modern robotics is the creation of intelligent factories that are very powerful, safe, and cost-effective. The current research discussed the function of deep learning in robots for bolstering Industry 4.0. The authors discussed the various ways in which deep learning algorithms may be employed to improve the performance of robotics systems. Object identification, robotic grip, acoustic modelling, and motion control are the four key subjects covered in the article. A subsequent study discusses some of the significant problems for the same.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-96737-6_1,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-92442-3_8,A Novel Gradient Feature Importance Method for Neural Networks: An Application to Controller Gain Tuning for Mobile Robots,"Informatics in Control, Automation and Robotics",10.1007/978-3-030-92442-3_8,Springer,2022-01-01,"In the paper, a novel gradient-based feature importance method for neural networks is described. This method is compared to the existing feature importance method using a trained neural network, which predicts the optimal gains in real time, for a steering controller on a mobile robot. The neural network is trained using the Covariance Matrix Adaptation Evolution Strategy (CMA-ES) algorithm, in order to minimize an objective function. From an analysis using the feature importance methods, key inputs are determined, and their contribution to the neural network’s prediction are observed. Furthermore, using a first-order Taylor approximation of the neural network, an improved control law is determined and tested based on the results of the gradient-based feature importance method. This analysis is then applied to an existing neural network using real-world experiments, in order to determine the behavior of the gains with respect to each input, and allows for a glimpse into the neural network’s inner workings in order to improve its explainability.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-92442-3_8,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-90618-4_5,AI-Based Smart Robot for Restaurant Serving Applications,AI and IoT for Sustainable Development in Emerging Countries,10.1007/978-3-030-90618-4_5,Springer,2022-01-01,"With magnetic trail and infrared matching techniques, limitation in paths and high processing create difficulties in restaurant serving techniques. This article provides a user-friendly serving system by adopting real-time image processing and robot guidance application. SLAM (A technology used by Japan for simultaneously localizing and mapping) can overcome the above-mentioned difficulties but is much costly and has slow processing. To overcome SLAM drawbacks, all map localization processing has been shifted on a server processor which made RSR (Restaurant Serving Robot) less costly than other techniques. RSR is fully equipped by modern innovations in AI (Artificial Intelligence). Map localization in server knows about the little movement in restaurant hall and decides appropriate path for a robot. A restaurant serving robot is a real-time path deciding robot which is designed using simulation software, camera, a database for predefined paths, an android application, a WLAN communication system, and a robot based on Arduino. Simulation software gets real time frames from the camera, declares appropriate path, and keep an eye on serving robots.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-90618-4_5,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-98015-3_15,Accelerated Reward Policy (ARP) for Robotics Deep Reinforcement Learning,Advances in Information and Communication,10.1007/978-3-030-98015-3_15,Springer,2022-01-01,"Reward policy is a crucial part for Deep Reinforcement Learning (DRL) applications in Robotics. The challenges for autonomous systems with “human-like” behavior have posed significant need for a better, faster, and more robust training based on optimized reward function. Inspired by the Berkeley and Google’s work, this paper addresses our recent development in reward policy/function design. In particular, we have formulated an accelerated reward policy (ARP) based on a non-linear functions. We have applied this reward function to SAC (Soft Actor Critic) algorithm for 6 DoF (Degree of Freedom) robot training in simulated environment using Unity Gaming platform and a 6 DoF robot. This nonlinear ARP function gives bigger reward to accelerate the robot’s positive behavior during the training. Comparing to the existing algorithm our experimental results demonstrated faster convergence and bigger, better accumulative reward. With limited experimental data, the results show improved accumulative reward function as much as 2 times of the previous results.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-98015-3_15,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-981-16-8997-0_14,Understanding the Utilization of Artificial Intelligence and Robotics in the Service Sector,"The Impact of Artificial Intelligence on Governance, Economics and Finance, Volume 2",10.1007/978-981-16-8997-0_14,Springer,2022-01-01,"Artificial Intelligence (AI) is increasingly posing a threat to human service jobs in several sectors. According to projections, AI will put a remarkable percent of service sector employment at risk, including a wide range of jobs. Since AI offers chances to improve service provision efficacy and enhance consumer engagement, it is expected that artificial intelligence and service robots will become widespread in many countries. It is anticipated that service provision tasks will be affected by automation and artificial intelligence in different ways. Regarding the replacement of jobs, it is envisaged that job designs will transform on a task-based rather than top-down basis, with simple cognitive and analytical tasks being performed first by service robots, and then complex emotional and social tasks are likely to be supported by robot-human collaboration. As a result, it is critical to assess artificial intelligence as it penetrates every aspect of our life, particularly in terms of consumer acceptance & use and the service industry, where it is perceived as a significant threat to service jobs. Depending on the predictions regarding the widespread applications of AI shortly and the change of job designs in the service sector, the evaluation of the current research in the area is critical for reducing the gap between practitioners and academic studies. Until far, most AI for service research has classified the service tasks and attempted to explain how the transformation of jobs can take place on a task basis. On the other hand, some research has conceptually discussed the potential benefits and drawbacks of AIs in the service industry. A stream of research has empirically measured user acceptance of different AI applications, their antecedents, and consequences. Hence, this chapter aims to synthesize and discuss the previous literature findings to have a broad understanding of the current research output. Some literature gaps, particularly in terms of human-robot interaction, have been identified, and avenues for future research have been emphasized. Finally, a roadmap for future research is presented.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-8997-0_14,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-89508-2_20,Adaptive Sliding Mode Control of Crawler Robot Based on Fuzzy Neural Network,The 2021 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy,10.1007/978-3-030-89508-2_20,Springer,2022-01-01,"For the nonlinear system with structural instability and parameter uncertainty, this paper combines neural network theory and sliding mode control based on fuzzy neural network and designs a controller for the control problem of uncertain nonlinear system. This paper first establishes the kinematic model of crawler robot, based on adaptive sliding mode control theory, equivalent controller and switching controller based on fuzzy neural network theory to ensure the global stability and convergence of the controller. Simulation s demonstrate that it are highly adaptive and robust to the s system, a nonlinear system of crawler robot, using neural networks. And has the characteristics of rapid response and strong tracking performance.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-89508-2_20,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-7011-4_45,Analytical and Deep Neural Network Based Hybrid Modelling of Single-Segment Continuum Robot,Proceedings of International Conference on Industrial Instrumentation and Control,10.1007/978-981-16-7011-4_45,Springer,2022-01-01,"Hyper-redundancy and ability to propagate through complex curvilinear pathways have made the continuum robots immensely popular in different fields of application. Precise control of continuum robot position relies on the accurate knowledge of the manipulator kinematics. However, the inverse kinematic model of continuum robots based on analytical modelling fails to include the unmodeled dynamics and effect of disturbances due to gravity and friction resulting in low accuracy in modelling and control. On the other hand, purely data driven continuum models require huge amount of data and time for training and suffer from high inaccuracy in modelling as well. Hybrid modelling in this scenario has been perceived to achieve better accuracy by combining the advantages of these two modelling approaches. Therefore, in the present work, we focus on the inverse kinematics of the single-segment continuum robot by using the analytical and deep neural network based hybrid modelling approach. Experimental results indicate that the proposed method increases the modelling accuracy and also at the same time it reduces the network training time significantly.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-7011-4_45,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-08341-9_6,AI-Driven Intent-Based Networking for 5G Enhanced Robot Autonomy,Artificial Intelligence Applications and Innovations. AIAI 2022 IFIP WG 12.5 International Workshops,10.1007/978-3-031-08341-9_6,Springer,2022-01-01,"Innovative 5G orchestration architectures so far, have been mainly designed and optimized for Quality of Service (QoS), but are not aware of Quality of Experience (QoE). This makes intent recognition and End-to-End interpretability an inherited problem for orchestration systems, leading to possible creation of ineffective control policies. In this paper, an AI-driven intent-based networking for autonomous robots is proposed and demonstrated through the 5G-ERA project. In particular, to map an intent from individual vertical action to a global OSM control policy, a workflow of four tools is proposed: i) Action Sequence Generation, ii) Network Intent Estimation, iii) Resource Usage Forecasting, and iv) OSM Control Policy Generation. All of these tools are described in the paper with specific function descriptions, inputs, outputs and the semantic models/Machine Learning tools that have been used. Finally, the paper presents the developed intent-based dashboard for the visualization of the tools’ outputs, whilst taking QoE into consideration.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-08341-9_6,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-3-030-83620-7_12,Robotics in Healthcare,Handbook of Artificial Intelligence in Healthcare,10.1007/978-3-030-83620-7_12,Springer,2022-01-01,"A robot is a programmed actuated mechanism with a degree of autonomy. Medical robots came a long way since first prototypes based on industrial robots in the 1960s-70 s to become modern complex systems that assist surgeons, patients, and nurses. Over time, robots proved their usefulness and evolved for the ability to operate in confined spaces inside human bodies, help people recover the functions of injured limbs, or provide support to physically and cognitively impaired persons. This chapter provides an overview along with the challenges of current robotics in healthcare.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-83620-7_12,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter,doi:10.1007/978-981-16-8170-7_15,Romancing & Dancing With Robots,Inventions in Sociology,10.1007/978-981-16-8170-7_15,Springer,2022-01-01,"In this chapter, the author introduces sociological tools for studying and understanding robots in the context of brain and mind studies. He makes a distinction between “social robots” and “sociable robots.” “Social robots” are designed for social interaction with humans on human terms—they are capable in principle of expressing emotions, demonstrating consciousness, and thinking and moving about autonomously. “Sociable robots,” by contrast, are designed for friendly companionship, teddy bears with computer chips. Robots have been advertised as technological boons to human life and on the other hand as existential threats. The author claims that robots are human creations and we have nothing more to fear from them than we do from our fellow humans. Robot engineers have traditionally relied on psychological and biological theories for programming robots. They will have to draw on sociology to construct social robots.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-8170-7_15,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-12848-6_17,"Software Testing, AI and Robotics (STAIR) Learning Lab",Robotics in Education,10.1007/978-3-031-12848-6_17,Springer,2022-01-01,"In this paper we presented the Software Testing, AI and Robotics (STAIR) Learning Lab. STAIR is an initiative started at the University of Innsbruck to bring robotics, Artificial Intelligence (AI) and software testing into schools. In the lab physical and virtual learning units are developed in parallel and in sync with each other. Its core learning approach is based the develop of both a physical and simulated robotics environment. In both environments AI scenarios (like traffic sign recognition) are deployed and tested. We present and focus on our newly designed MiniBot that are both built on hardware which was designed for educational and research purposes as well as the simulation environment. Additionally, we describe first learning design concepts and a showcase scenario (i.e., AI-based traffic sign recognition) with different exercises which can easily be extended.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-12848-6_17,springer,robotics,'robotics' AND 'machine learning' AND ('real-world' AND 'deploy')
