doi,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1109/JSAC.2017.2680898,filtered,IEEE Journal on Selected Areas in Communications,IEEE,2017-05-01 00:00:00,ieeexplore,Caching in the Sky: Proactive Deployment of Cache-Enabled Unmanned Aerial Vehicles for Optimized Quality-of-Experience,https://ieeexplore.ieee.org/document/7875131/,"In this paper, the problem of proactive deployment of cache-enabled unmanned aerial vehicles (UAVs) for optimizing the quality-of-experience (QoE) of wireless devices in a cloud radio access network is studied. In the considered model, the network can leverage human-centric information, such as users' visited locations, requested contents, gender, job, and device type to predict the content request distribution, and mobility pattern of each user. Then, given these behavior predictions, the proposed approach seeks to find the user-UAV associations, the optimal UAVs' locations, and the contents to cache at UAVs. This problem is formulated as an optimization problem whose goal is to maximize the users' QoE while minimizing the transmit power used by the UAVs. To solve this problem, a novel algorithm based on the machine learning framework of conceptor-based echo state networks (ESNs) is proposed. Using ESNs, the network can effectively predict each user's content request distribution and its mobility pattern when limited information on the states of users and the network is available. Based on the predictions of the users' content request distribution and their mobility patterns, we derive the optimal locations of UAVs as well as the content to cache at UAVs. Simulation results using real pedestrian mobility patterns from BUPT and actual content transmission data from Youku show that the proposed algorithm can yield 33.3% and 59.6% gains, respectively, in terms of the average transmit power and the percentage of the users with satisfied QoE compared with a benchmark algorithm without caching and a benchmark solution without UAVs.",autonomous vehicle
10.1109/TSG.2020.2970156,filtered,IEEE Transactions on Smart Grid,IEEE,2020-07-01 00:00:00,ieeexplore,Intelligent Damage Classification and Estimation in Power Distribution Poles Using Unmanned Aerial Vehicles and Convolutional Neural Networks,https://ieeexplore.ieee.org/document/8972612/,"Damage estimation is part of daily operation of power utilities, often requiring a manual process of crew deployment and damage report to quantify and locate damages. Advancement in unmanned aerial vehicles (UAVs) as well as real-time communication and learning technologies could be harnessed towards efficient and accurate automation of this process. This paper develops a model to automate the process of estimating and localizing damages in power distribution poles, which utilizes the images taken by UAVs transferred in real-time to an intelligent damage classification and estimation (IDCE) unit. The IDCE unit integrates four convolutional neural networks to learn the states of poles from images, extract the image characteristics, and train an automated intelligent tool to replace manual fault location and damage estimation. The proposed model first determines the type of pole damages, including falling and burning, and then estimates the percentage of damage in each type. The IDCE unit also localizes damages in the poles by locating possible burning or arcing parts. A data set of 1615 images is utilized to train, validate and test the proposed model, which demonstrates high accuracy of the model in classifying and estimating damages in distribution poles.",autonomous vehicle
10.1109/ICCC47050.2019.9064450,filtered,2019 IEEE 5th International Conference on Computer and Communications (ICCC),IEEE,2019-12-09 00:00:00,ieeexplore,3D Deployment of Multi-UAV for Energy-Saving: A Game-Based Learning Approach,https://ieeexplore.ieee.org/document/9064450/,"In this paper, we investigate the problem of three-dimensional (3D) coverage deployment of unmanned aerial vehicles (UAVs). The downlink scenario of air-to-ground communication networks is considered, where UAVs are supposed to maximize the coverage utility of mission area with minimal transmission power. We decompose the problem into two sub-problems, which are UAV deployment and power allocation, respectively. In the first sub-problem, we adjust the 3D locations of UAVs to maximize the coverage utility. In the second sub-problem, we adjust the transmission power to maximize the energy efficiency. By constructing marginal utility function, we prove that these two problems are exact potential games (EPG) and exist Nash equilibrium (NE) points. After that, an algorithm based on binary log-linear learning is proposed to achieve the NE point. The simulation results verify the efficiency of the algorithm and the stability of the model.",autonomous vehicle
10.1109/PIMRC48278.2020.9217205,filtered,"2020 IEEE 31st Annual International Symposium on Personal, Indoor and Mobile Radio Communications",IEEE,2020-09-03 00:00:00,ieeexplore,A Fast Deployment Strategy for UAV Enabled Network Based on Deep Learning,https://ieeexplore.ieee.org/document/9217205/,"In this paper, a fast deployment strategy of unmanned aerial vehicles (UAVs) served as base stations (BSs) in an object region is investigated. To be specific, it solves a problem of how to find proper BSs position for multi-UAV as quickly as possible, and it also achieves the goal of maximizing the sum of downlink rates in a communication network. For this purpose, we design a geographical position information learning (GPI-Learning) algorithm to learn the GPI relationship between users and UAVs. This approach consumes less time by avoiding calculation of exact channels and fills a gap existed in the scenario of setting multi-UAV rapidly to serve multi-user. Without loss of generality, we apply GPI-Learning in different scenarios, such as changes in user number or area size. As for different area size, simulation reveals that a proper size is adequate to any smaller size on condition that the smaller size is included in training set. Numerical results witness the good performance of our proposed algorithm.",autonomous vehicle
10.1109/VTCFall.2019.8891286,filtered,2019 IEEE 90th Vehicular Technology Conference (VTC2019-Fall),IEEE,2019-09-25 00:00:00,ieeexplore,A Game Approach for Distributed Channel Selection in UAV Communication Networks,https://ieeexplore.ieee.org/document/8891286/,"Due to the low cost, easy deployment and high flexibility, unmanned aerial vehicles (UAVs) have attracted much attention for civil and military applications. In this paper, we investigate the problem of channel selection for multiple UAV clusters where UAVs work cooperatively to accomplish tasks in a large area. Firstly, the problem is formulated as a game model to minimize the aggregate interference and decrease channel switching cost. Secondly, we prove the game is an exact potential game which ensures the existence of Nash equilibrium (NE). Thirdly, we solve the game using a distributed way and propose two learning methods with different update rules. Finally, we verify the optimality of proposed algorithms. Comparing with the traditional baseline scheme, we demonstrate the effectiveness of proposed algorithms.",autonomous vehicle
10.1109/ICCWorkshops50388.2021.9473768,filtered,2021 IEEE International Conference on Communications Workshops (ICC Workshops),IEEE,2021-06-23 00:00:00,ieeexplore,A Reinforcement Learning Algorithm for Data Collection in UAV-aided IoT Networks with Uncertain Time Windows,https://ieeexplore.ieee.org/document/9473768/,"Unmanned aerial vehicles (UAVs) have been considered as an efficient solution to collect data from ground sensor nodes in Internet-of-Things (IoT) networks due to their several advantages such as flexibility, quick deployment and maneuverability. Studies on this subject have been mainly focused on problems where limited UAV battery is introduced as a tight constraint that shortens the mission time in the models, which significantly undervalues the UAV potential. Moreover, the sensors in the network are typically assumed to have deterministic working times during which the data is uploaded. In this study, we revisit the UAV trajectory planning problem with a different approach and revise the battery constraint by allowing UAVs to swap their batteries at fixed stations and continue their data collection task, hence, the planning horizon can be extended. In particular, we develop a discrete time Markov process (DTMP) in which the UAV trajectory and battery swapping times are jointly determined to minimize the total data loss in the network, where the sensors have uncertain time windows for uploading. Due to the so-called curse-of-dimensionality, we propose a reinforcement learning (RL) algorithm in which the UAV is trained as an agent to explore the network. The computational study shows that our proposed algorithm outperforms two benchmark approaches and achieves significant reduction in data loss.",autonomous vehicle
10.1109/ATNAC.2018.8615400,filtered,2018 28th International Telecommunication Networks and Applications Conference (ITNAC),IEEE,2018-11-23 00:00:00,ieeexplore,A Reinforcement Learning Based User Association Algorithm for UAV Networks,https://ieeexplore.ieee.org/document/8615400/,"There have been increasing interests in employing unmanned aerial vehicles (UAVs) such as drones for telecommunication purpose. In such networks, UAVs act as base stations and provide downloading service to users. Compared with conventional terrestrial base stations, such UAV-BSs can dynamically adjust their locations to improve network performance. However, there exists two important issues in UAV networks, handoff overhead and UAV deployment. The handoff overhead issue is particularly important for UAVs because UAV BSs are connected to cellular BSs via wireless backhaul links, which are costly in terms of spectrum usage and energy consumption. Hence, it is highly desirable to eliminate any unnecessary handoff to minimise the waste of wireless backhaul. The UAV deployment, on the other hand, introduces a new tool for radio resource management, since BS positions are open for network optimisation. In this paper, a smart user association algorithm, named reinforcement learning handoff (RLH), is devised to reduce redundant handoffs in UAV networks and two methods of UAV mobility control are designed to co-operate with the proposed RLH algorithm to optimise the system throughput. In the RLH algorithm, users perform handoffs according to the reward of a reinforcement learning process. In UAV deployment two UAV mobility control methods are proposed respectively base on the SNR estimation and based on the K-Means approach. According to our simulation results, the RLH algorithm can reduce the number of handoffs by 75%.",autonomous vehicle
10.1109/VTC2020-Fall49728.2020.9348512,filtered,2020 IEEE 92nd Vehicular Technology Conference (VTC2020-Fall),IEEE,2020-12-16 00:00:00,ieeexplore,Adaptive Deployment of UAV-Aided Networks Based on Hybrid Deep Reinforcement Learning,https://ieeexplore.ieee.org/document/9348512/,"Unmanned aerial vehicles (UAVs) can be used as air base stations to provide fast wireless connections for ground users. Due to their constraints on both mobility and energy consumption, a key problem is how to deploy UAVs adaptively in a geographic area with changing traffic demand of mobile users, while meeting the aforemetioned constraints. In this paper, we propose an adaptive deployment strategy for UAV-aided networks based on hybrid deep reinforcement learning, where a UAV can adjust its movement direction and distance to serve users who move randomly in the target area. Through hybrid deep reinforcement learning, UAVs can be trained offline to obtain the global state information and learn a completely distributed control strategy, with which each UAV only needs to take actions based on its observed state in the real deployment to be fully adaptive. Moreover, in order to improve the speed and effect of learning, we improve hybrid reinforcement learning, by adding genetic algorithms and TD-error-based resampling optimization mechanism. Simulation results show that the hybrid deep reinforcement learning algorithm has better efficiency and robustness in multi-UAV control, and has better performance in terms of coverage, energy consumption and average throughput, by which average throughput can be increased by 20% to 60%.",autonomous vehicle
10.1109/ECMR50962.2021.9568788,filtered,2021 European Conference on Mobile Robots (ECMR),IEEE,2021-09-03 00:00:00,ieeexplore,Adaptive Path Planning for UAV-based Multi-Resolution Semantic Segmentation,https://ieeexplore.ieee.org/document/9568788/,"In this paper, we address the problem of adaptive path planning for accurate semantic segmentation of terrain using unmanned aerial vehicles (UAVs). The usage of UAVs for terrain monitoring and remote sensing is rapidly gaining momentum due to their high mobility, low cost, and flexible deployment. However, a key challenge is planning missions to maximize the value of acquired data in large environments given flight time limitations. To address this, we propose an online planning algorithm which adapts the UAV paths to obtain high-resolution semantic segmentations necessary in areas on the terrain with fine details as they are detected in incoming images. This enables us to perform close inspections at low altitudes only where required, without wasting energy on exhaustive mapping at maximum resolution. A key feature of our approach is a new accuracy model for deep learning-based architectures that captures the relationship between UAV altitude and semantic segmentation accuracy. We evaluate our approach on the application of crop/weed segmentation in precision agriculture using real-world field data.",autonomous vehicle
10.1109/ATNAC.2017.8215356,filtered,2017 27th International Telecommunication Networks and Applications Conference (ITNAC),IEEE,2017-11-24 00:00:00,ieeexplore,Adaptive data transfer methods via policy evolution for UAV swarms,https://ieeexplore.ieee.org/document/8215356/,"This paper presents an adaptive robotic swarm of Unmanned Aerial Vehicles (UAVs) enabling communications between separated non-swarm devices. The swarm nodes utilise machine learning and hyper-heuristic policy evolution to provide agility within the swarm, enabling each swarm member to select the most appropriate mobility policy for the environment given the swarm's abilities. The swarm evolution process of this study is found to successfully create different data transfer methods depending on the separation of non-swarm devices and the communication range of the swarm members. These methods are either human-designed, which the swarm adopts when most appropriate, or are novel hybridisations that the swarm creates for the problem. This paper also tests the swarm with individuals being removed during deployment. It is found that the swarm is immune to most alterations, though removal of specialised members of the heterogeneous swarm leads to temporary failure. The swarm evolution can then correct this failure by adjusting the swarm behaviour.",autonomous vehicle
10.1109/ICC40277.2020.9148788,filtered,ICC 2020 - 2020 IEEE International Conference on Communications (ICC),IEEE,2020-06-11 00:00:00,ieeexplore,An Actor-Critic-Based UAV-BSs Deployment Method for Dynamic Environments,https://ieeexplore.ieee.org/document/9148788/,"In this paper, the real-time deployment of unmanned aerial vehicles (UAVs) as flying base stations (BSs) for optimizing the throughput of mobile users is investigated for UAV networks. This problem is formulated as a time-varying mixed-integer non-convex programming (MINP) problem, which is challenging to find an optimal solution in a short time with conventional optimization techniques. Hence, we propose an actor-critic-based (AC-based) deep reinforcement learning (DRL) method to find near-optimal UAV positions at every moment. In the proposed method, the process searching for the solution iteratively at a particular moment is modeled as a Markov decision process (MDP). To handle infinite state and action spaces and improve the robustness of the decision process, two powerful neural networks (NNs) are configured to evaluate the UAV position adjustments and make decisions, respectively. Compared with heuristic algorithm, sequential least-squares programming and fixed UAVs methods, simulation results have shown that the proposed method outperforms these three benchmarks in terms of the throughput at every moment in UAV networks.",autonomous vehicle
10.15439/2021F001,filtered,2021 16th Conference on Computer Science and Intelligence Systems (FedCSIS),IEEE,2021-09-05 00:00:00,ieeexplore,An Efficient Connected Swarm Deployment via Deep Learning,https://ieeexplore.ieee.org/document/9555749/,"In this paper, an unmanned aerial vehicles (UAVs) deployment framework based on machine learning is studied. It aims to maximize the sum of the weights of the ground users covered by UAVs while UAVs forming a connected communication graph. We focus on the case where the number of UAVs is not necessarily enough to cover all ground users.We develop an UAV Deployment Deep Neural network (UD-DNNet) as a UAV’s deployment deep network method. Simulation results demonstrate that UDDNNet can serve as a computationally inexpensive replacement for traditionally expensive optimization algorithms in real-time tasks and outperform the state-of-the-art traditional algorithms.",autonomous vehicle
10.1109/WCNC.2019.8885648,filtered,2019 IEEE Wireless Communications and Networking Conference (WCNC),IEEE,2019-04-18 00:00:00,ieeexplore,An Intelligent UAV Deployment Scheme for Load Balance in Small Cell Networks Using Machine Learning,https://ieeexplore.ieee.org/document/8885648/,"In wireless networks, network load can be highly unbalanced due to the mobility of user equipments (UEs). Unmanned Aerial Vehicles (UAVs) supported base station with the advantage of flexible deployment, ubiquitous wireless coverage and high speed data rate, is a promising approach to handle with the foregoing problem. However, how to achieve cost-effective UAV deployment in an autonomous and dynamic manner is a significant challenge. Facing this problem, we propose a novel UAV base station intelligent deployment scheme based on machine learning and evaluate its performance on a realworld dataset. First, we conduct data preprocessing to process, clean, and transform raw data into formatted data. Missing values are filled by Conditional Mean Imputation (CMI) method and outliers are corrected by pauta criterion. Then, we use hybrid approach which contains ARIMA model and XGBoost model. Linear predictions are carried out by ARIMA model and later nonlinear model XGBoost are applied on residue of ARIMA. Resultant prediction is obtained by adding linear and nonlinear prediction, hybrid model is estimated by Root Mean Square Error (RMSE) and R2 score. Finally, according to predicted results, UAV base stations can be deployed to cater for dynamically changing demands in the hotspot areas and achieve cost-effective deployment. Simulation results show that the propose scheme is superior to other benchmark schemes in load balancing.",autonomous vehicle
10.1109/DCOSS.2019.00111,filtered,2019 15th International Conference on Distributed Computing in Sensor Systems (DCOSS),IEEE,2019-05-31 00:00:00,ieeexplore,An Open Source and Open Hardware Deep Learning-Powered Visual Navigation Engine for Autonomous Nano-UAVs,https://ieeexplore.ieee.org/document/8804776/,"Nano-size unmanned aerial vehicles (UAVs), with few centimeters of diameter and sub-10 Watts of total power budget, have so far been considered incapable of running sophisticated visual-based autonomous navigation software without external aid from base-stations, ad-hoc local positioning infrastructure, and powerful external computation servers. In this work, we present what is, to the best of our knowledge, the first 27g nano-UAV system able to run aboard an end-to-end, closed-loop visual pipeline for autonomous navigation based on a state-of-the-art deep-learning algorithm, built upon the open-source CrazyFlie 2.0 nano-quadrotor. Our visual navigation engine is enabled by the combination of an ultra-low power computing device (the GAP8 system-on-chip) with a novel methodology for the deployment of deep convolutional neural networks (CNNs). We enable onboard real-time execution of a state-of-the-art deep CNN at up to 18Hz. Field experiments demonstrate that the system's high responsiveness prevents collisions with unexpected dynamic obstacles up to a flight speed of 1.5m/s. In addition, we also demonstrate the capability of our visual navigation engine of fully autonomous indoor navigation on a 113m previously unseen path. To share our key findings with the embedded and robotics communities and foster further developments in autonomous nano-UAVs, we publicly release all our code, datasets, and trained networks.",autonomous vehicle
10.1109/ICTC49870.2020.9289536,filtered,2020 International Conference on Information and Communication Technology Convergence (ICTC),IEEE,2020-10-23 00:00:00,ieeexplore,Applications and Challenges in Video Surveillance via Drone: A Brief Survey,https://ieeexplore.ieee.org/document/9289536/,"Our society is moving quickly towards smart homes and smart cities, requiring more and more deployment of Internet of Things (IoT) devices. To achieve smart urbanization, continuous surveillance is necessary. Research about video surveillance via Closed-Circuit Television (CCTV) cameras is in play for decades but poses different problems, i.e., limited area coverage, no location sharing, and tracking capabilities. On the other hand, vision sensors mounted on drones are more scalable and flexible with more comprehensive surveillance coverage. But at the same time, drones also encounter several challenges, such as limited processing and power resources, trembling camera effects in the video feed, disturbance in transmission signals, etc. Drones surveillance lacks the researcher's attentiveness, and therefore, we collect the related literature and confer their practical viewpoint broadly. This article focuses on video surveillance using drones in object detection and tracking, video summarization, persistent monitoring of the target, search and rescue operation in a hostile environment, traffic management in smart cities, and disaster management in an apocalyptic situation. This brief survey sheds light on the research gaps and profound insights of the methods used in the mentioned articles by opening up future research tracks for the Computer Vision (CV) enthusiasts using Unmanned Aerial Vehicles (UAV).",autonomous vehicle
10.1109/VTC2020-Fall49728.2020.9348719,filtered,2020 IEEE 92nd Vehicular Technology Conference (VTC2020-Fall),IEEE,2020-12-16 00:00:00,ieeexplore,BLOCK-ML: Blockchain and Machine Learning for UAV-BSs Deployment,https://ieeexplore.ieee.org/document/9348719/,"Unmanned aerial vehicles (UAVs) are expected to be extensively used as an integral part in the future generations of communication networks, to provide ubiquitous connectivity. The mobile nature of UAVs make them a tempting candidate to provide seamless connectivity in environments where the installation of conventional terrestrial base stations (BS) is not feasible. Nonetheless, there are major deployment issues related to optimal placement of UAV-mounted base stations (UAV-BSs) due to limited number of UAV-BSs, limited energy availability and trade-off between coverage area and its altitude. In this paper, we address UAV-BSs placement issues by proposing a novel Machine learning (ML) based intelligent deployment mechanism. More specifically, for intelligent deployment of UAV-BSs based on energy, computational power, nature of available data and criticality of the scenario, we use two different approaches: Support Vector Machine (SVM) and Deep Learning (DL), which is composed of sequential time series learning process. Moreover, to address the security and privacy challenges emanating from the wireless connectivity and untrusted broadcast nature of UAV-BSs, we propose a Blockchain-based novel information-sharing scheme. To evaluate the performance of our combined secure and intelligent proposed approach, we have improved energy consumption by almost twice in contrast with the normal deployment of UAV-BSs.",autonomous vehicle
10.1109/ICCES51350.2021.9488948,filtered,2021 6th International Conference on Communication and Electronics Systems (ICCES),IEEE,2021-07-10 00:00:00,ieeexplore,Block Chain-based access control and intrusion detection system in IoD,https://ieeexplore.ieee.org/document/9488948/,"The Internet of Drones (IoD), a layered network, has attracted more attention among the research community due to its wide range of applications, such as packet transmission, rescue operations, traffic surveillance, and so on. Various drones known as Unmanned Aerial Vehicles (UAVs) are deployed in various flying zones to transmit important information to the Ground station server (GSS). Hence, secure transmission is the major challenging aspect of IoD. Hence, this paper introduces a novel technique for secure transmission in IoD by effective blockchain-assisted access control and intrusion detection approach using the newly devised Deep Neuro-Fuzzy Network system. Typically, Blockchain-based access control consists of mainly four phases, like pre-deployment, registration, authentication, and access control phase for transferring the crucial information in the IoD environment. Besides, intrusion in IoD is detected using the proposed Deep Neuro-Fuzzy Network. However, the proposed approach achieved a minimum delay of 1.253, a maximum precision rate of 88.375, and a maximum recall measure of 89.263 while considering the Neptune attack.",autonomous vehicle
10.1109/AECT47998.2020.9194188,filtered,2019 International Conference on Advances in the Emerging Computing Technologies (AECT),IEEE,2020-02-10 00:00:00,ieeexplore,Clustering Based UAV Base Station Positioning for Enhanced Network Capacity,https://ieeexplore.ieee.org/document/9194188/,"Unmanned aerial vehicles (UAVs) are expected to be deployed in a variety of applications in future mobile networks due to several advantages they bring over the deployment of ground base stations. However, despite the recent interest in UAVs in mobile networks, some issues still remain, such as determining the placement of multiple UAVs in different scenarios. In this paper we propose a solution to determine the optimal 3D position of multiple UAVs in a capacity enhancement use-case, or in other words, when the ground network cannot cope with the user traffic demand. For this scenario, real data from the city of Milan, provided by Telecom Italia is utilized to simulate an event. Based on that, a solution based on k-means, a machine learning technique, to position multiple UAVs is proposed and it is compared with two other baseline methods. Results demonstrate that the proposed solution is able to significantly outperform other methods in terms of users covered and quality of service.",autonomous vehicle
10.1109/DASC43569.2019.9081802,filtered,2019 IEEE/AIAA 38th Digital Avionics Systems Conference (DASC),IEEE,2019-09-12 00:00:00,ieeexplore,Cost-Effective NLOS Detection for Privacy Invasion Attacks by Consumer Drones,https://ieeexplore.ieee.org/document/9081802/,"The pervasive operation of customer drones, or small-scale unmanned aerial vehicles (UAVs), has raised serious concerns about their privacy threats to the public. In recent years, privacy invasion events caused by customer drones have been frequently reported. Given such a fact, timely detection of invading drones has become an emerging task. Existing solutions using active radar, video or acoustic sensors are usually too costly (especially for individuals) or exhibit various constraints (e.g., requiring visual line of sight). Recent research on drone detection with passive RF signals provides an opportunity for low-cost deployment of drone detectors on commodity wireless devices. However, the state of the arts in this direction rely on line-of-sight (LOS) RF signals, which makes them only work under very constrained conditions. The support of more common scenarios, i.e., non-line-of-sight (NLOS), is still missing for low-cost solutions. In this paper, we propose a novel detection system for privacy invasion caused by customer drone. Our system is featured with accurate NLOS detection with low-cost hardware (under $50). By exploring and validating the relationship between drone motions and RF signal under the NLOS condition, we find that RF signatures of drones are somewhat “amplified” by multipaths in NLOS. Based on this observation, we design a two-step solution which first classifies received RSS measurements into LOS and NLOS categories; deep learning is then used to extract the signatures and ultimately detect the drones. Our experimental results show that LOS and NLOS signals can be identified at accuracy rates of 98.4% and 96% respectively. Our drone detection rate for NLOS condition is above 97% with a system implemented using Raspberry PI 3 B+.",autonomous vehicle
10.1109/ISC2.2018.8656971,filtered,2018 IEEE International Smart Cities Conference (ISC2),IEEE,2018-09-19 00:00:00,ieeexplore,Coupling Deep Learning and UAV for Infrastructure Condition Assessment Automation,https://ieeexplore.ieee.org/document/8656971/,"We propose coupling the state-of-the-art computer technology deep learning and unmanned aerial vehicles (UAV) to automatically detect and assess the health condition of civil infrastructure such as bridges and pavements. UAV carrying high resolution camera and infrared thermography camera to collect a large amount of image data from the target infrastructure, which serves as inputs of trained deep neural networks for damage classification and condition assessment. Details of the framework that may guide the automation process are explained. We demonstrated preliminary application of using UAV and deep neural network in concrete crack and asphalt pavement distress classification. Challenges and needs for deployment of UAV and deep learning are briefly discussed in the end.",autonomous vehicle
10.1109/CISCE52179.2021.9445927,filtered,"2021 International Conference on Communications, Information System and Computer Engineering (CISCE)",IEEE,2021-05-16 00:00:00,ieeexplore,Deep Learning Based Robust Beamforming for UAV Communication System,https://ieeexplore.ieee.org/document/9445927/,"Unmanned aerial vehicles (UAVs) have shown its application potentiality in communication system because of its inherent mobility and ease of organization. In this paper, we develop a robust beamforming method for an UAV communication system by deep learning (DL), in which a eavesdropping UAV attempts to wiretap the confidential transmission. Specifically, by modeling the legitimate channel and eavesdropping channel undergo Rician fading, a robust beamforming neural network (RBNN) is trained to maximize the average secrecy rate. Both perfect and imperfect channel state information (CSI) are used to train the RBNN in the off-line train stage, then all weights are fixed for on-line deployment stage with only imperfect CSI. Simulation results verify that the proposed DL based beamforming method outperforms benchmark beamforming methods with imperfect legitimate CSI and eavesdropper CSI, and generalization ability of the trained RBNN is shown. Last but not least, the proposed beamforming method is still effective while the eavesdropper CSI is completely unknown.",autonomous vehicle
10.1109/WCSP.2019.8928091,filtered,2019 11th International Conference on Wireless Communications and Signal Processing (WCSP),IEEE,2019-10-25 00:00:00,ieeexplore,Deep RL-based Trajectory Planning for AoI Minimization in UAV-assisted IoT,https://ieeexplore.ieee.org/document/8928091/,"Due to the flexibility and low deployment cost, unmanned aerial vehicles (UAVs) have been widely used to assist cellular networks in providing extended coverage for Internet of Things (IoT) networks. Existing throughput or delay-based UAV trajectory planning methods cannot meet the requirement of collecting fresh information from IoT devices. In this paper, by taking age-of-information (AoI) as a measure of information freshness, we investigate AoI-based UAV trajectory planning for fresh data collection. To model the complicated association and interaction pattern between UAV and IoT devices, the UAV trajectory planning problem is formulated as a Markov decision process (MDP) to capture the dynamics of UAV locations. As network topology and traffic generation pattern are unknown ahead, we propose an AoI-based trajectory planning (A-TP) algorithm using deep reinforcement learning (RL) technique. To accelerate the learning process during online decision making, the off-line pre-training of deep neural networks is performed. Extensive simulation results demonstrate that the proposed algorithm can significantly reduce the AoI of collected IoT data, as compared to other benchmark approaches.",autonomous vehicle
10.1109/GLOBECOM38437.2019.9013924,filtered,2019 IEEE Global Communications Conference (GLOBECOM),IEEE,2019-12-13 00:00:00,ieeexplore,Deep Reinforcement Learning for Minimizing Age-of-Information in UAV-Assisted Networks,https://ieeexplore.ieee.org/document/9013924/,"Unmanned aerial vehicles (UAVs) are expected to be a key component of the next-generation wireless systems. Due to their deployment flexibility, UAVs are being considered as an efficient solution for collecting information data from ground nodes and transmitting it wirelessly to the network. In this paper, a UAV-assisted wireless network is studied, in which energy-constrained ground nodes are deployed to observe different physical processes. In this network, a UAV that has a time constraint for its operation due to its limited battery, moves towards the ground nodes to receive status update packets about their observed processes. The flight trajectory of the UAV and scheduling of status update packets are jointly optimized with the objective of achieving the minimum weighted sum for the age- of-information (AoI) values of different processes at the UAV, referred to as weighted sum-AoI. The problem is modeled as a finite- horizon Markov decision process (MDP) with finite state and action spaces. Since the state space is extremely large, a deep reinforcement learning (RL) algorithm is proposed to obtain the optimal policy that minimizes the weighted sum-AoI, referred to as the age-optimal policy. Several simulation scenarios are considered to showcase the convergence of the proposed deep RL algorithm. Moreover, the results also demonstrate that the proposed deep RL approach can significantly improve the achievable sum- AoI per process compared to the baseline policies, such as the distance-based and random walk policies. The impact of various system design parameters on the optimal achievable sum-AoI per process is also shown through extensive simulations.",autonomous vehicle
10.1109/GLOCOMW.2018.8644345,filtered,2018 IEEE Globecom Workshops (GC Wkshps),IEEE,2018-12-13 00:00:00,ieeexplore,Deployment and Movement for Multiple Aerial Base Stations by Reinforcement Learning,https://ieeexplore.ieee.org/document/8644345/,"A novel framework for Quality of experience (QoE)-driven deployment and movement of multiple unmanned aerial vehicles (UAVs) is proposed. The problem of joint non-concave 3D deployment and dynamic movement for maximizing the sum mean opinion score (MOS) of users is formulated, which is proved to be NP-hard. In an effort to solve this problem, we proposed a three-step approach to obtain 3D deployment and dynamic movement of multiple UAVs. More specifically, in the first step, GAK-means algorithm is invoked to obtain the cell partitioning of ground users. Secondly, Q-learning based deployment algorithm is proposed, in which each UAV is considered as an agent, making its own decision to obtain 3D position. In contrast to conventional genetic algorithm based learning algorithms, the proposed algorithm is capable of training the policy of making decision offline. Thirdly, Q-learning algorithm is invoked when the ground users roam. Unlike the other trajectory obtaining algorithms, the proposed approach enables each UAV learn its movement gradually through trials and errors, and updates the direction selection strategy until it reaches convergence. Numerical results reveal that the proposed 3D deployment scheme outperforms K-means algorithm and IGK algorithm with low complexity. Additionally, with the aid of proposed approach, 3D real-time dynamic movement of UAVs is obtained.",autonomous vehicle
10.1109/ETFA.2015.7301549,filtered,2015 IEEE 20th Conference on Emerging Technologies & Factory Automation (ETFA),IEEE,2015-09-11 00:00:00,ieeexplore,Design and implementation for multiple-robot deployment in intelligent space,https://ieeexplore.ieee.org/document/7301549/,"This paper presents the problem of robot deployment for a number of scattered tasks. We aim to minimize the duration it takes for all robots to reach their assigned task locations. In previous work, we have proposed a team composed of one carrier robot (CR) and several servant robots to accomplish the mission. Then we have suggested an algorithm that determines a path of the CR for an efficient deployment under a few constraints, which is verified by simulations. Assuming that the servant robots are unmanned aerial vehicles (UAVs), the present paper extends the discussion to a real robot experiment. We design and implement a deployment system in intelligent space. The feasibility of the study is demonstrated through an experiment.",autonomous vehicle
10.23919/DATE.2018.8342149,filtered,"2018 Design, Automation & Test in Europe Conference & Exhibition (DATE)",IEEE,2018-03-23 00:00:00,ieeexplore,DroNet: Efficient convolutional neural network detector for real-time UAV applications,https://ieeexplore.ieee.org/document/8342149/,"Unmanned Aerial Vehicles (drones) are emerging as a promising technology for both environmental and infrastructure monitoring, with broad use in a plethora of applications. Many such applications require the use of computer vision algorithms in order to analyse the information captured from an on-board camera. Such applications include detecting vehicles for emergency response and traffic monitoring. This paper therefore, explores the trade-offs involved in the development of a single-shot object detector based on deep convolutional neural networks (CNNs) that can enable UAVs to perform vehicle detection under a resource constrained environment such as in a UAV. The paper presents a holistic approach for designing such systems; the data collection and training stages, the CNN architecture, and the optimizations necessary to efficiently map such a CNN on a lightweight embedded processing platform suitable for deployment on UAVs. Through the analysis we propose a CNN architecture that is capable of detecting vehicles from aerial UAV images and can operate between 5-18 frames-per-second for a variety of platforms with an overall accuracy of ~ 95%. Overall, the proposed architecture is suitable for UAV applications, utilizing low-power embedded processors that can be deployed on commercial UAVs.",autonomous vehicle
