contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Article,doi:10.1007/s11747-022-00873-8,The effect of marketing department power on investor responses to announcements of AI-embedded new product innovations,Journal of the Academy of Marketing Science,10.1007/s11747-022-00873-8,Springer,2022-05-23,"Even as more companies integrate artificial intelligence (AI) into their new products and services, little research outlines the strategic implications of such AI adoption. Therefore, the present study investigates how investors respond to announcements of new product innovations integrated with AI by non-software firms (AI-NPIs), with the prediction that they respond favorably if the firms feature a marketing department with substantial power; such firms likely possess the marketing resources and assets needed to ensure the success of AI-NPIs. An event study with a sample of 341 announcements by 77 S&P 500 firms between 2009–2018 supports this prediction. Furthermore, the relationship between marketing department power and investor response intensifies when the announcement (1) occurs in later innovation stages, (2) involves the sourcing of external innovation assets, and (3) refers to more complex innovations. These findings have both theoretical and managerial implications.",http://dx.doi.org/10.1007/s11747-022-00873-8,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s42486-022-00101-w,From driving trajectories to driving paths: a survey on map-matching Algorithms,CCF Transactions on Pervasive Computing and Interaction,10.1007/s42486-022-00101-w,Springer,2022-05-23,"With the widespread deployment of built-in Global Positioning System (GPS) devices, numerous volumes of driving trajectories can be recorded conveniently. Affected by GPS equipment precision and driving environments, raw GPS trajectories will deviate from the paths that vehicles really drove on. Such inaccurate data is not beneficial to the upstream applications. Therefore, map matching is applied to identify the true driving paths in the road network from the GPS trajectories data. A lot of studies in the filed of map matching have been proposed, but there still exist three problems: (1) there lacks a comprehensive review on recent map matching algorithms with new techniques; (2) the existing map-matching algorithms still fail to meet the requirements of both high precision and high efficiency simultaneously; (3) there is a lack of comparison between various types of matching algorithms on a unified experimental environment. In this paper, we review the existing matching algorithms and propose a new categorisation based on their methodologies. The proposed categorisation can better reveal their properties and facilitate the future utilization. In addition, we conduct an experimental comparison among four representative algorithms to give a deep insight to the properties of different categories. Experimental results reveal the importance of some solutions to improve matching accuracy and efficiency.",http://dx.doi.org/10.1007/s42486-022-00101-w,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00138-022-01305-x,Attention-based global context network for driving maneuvers prediction,Machine Vision and Applications,10.1007/s00138-022-01305-x,Springer,2022-05-21,"Driving maneuvers prediction is one of the most challenging tasks in modern Advanced Driver Assistance System. Such predictions can improve driving safety by alerting the driver to the danger of unsafe or risky traffic situations. In this research, we presents a novel Attention-based Global Context Network (AGCNet) for driving maneuvers prediction from multiple modality data, including front view video data and driver physiological signals. Firstly, with Global Context block, the AGCNet has an ability of modeling the long-range dependency contextual features from multi-modal data with lightweight computation. Secondly, the Channel-wise Attention is introduced in AGCNet to focus on valuable features. Finally, a custom-built Dual attention-based Long Short-Term Memory (DaLSTM) network is designed to learn co-occurrence features and predict driving maneuvers. Specially, the DaLSTM can employ attention mechanisms over heterogeneous features and time steps simultaneously. The experimental results show that the AGCNet is capable of learning the latent features of driving maneuvers and achieving significantly better performance than other advanced models on a real-world driving dataset.",http://dx.doi.org/10.1007/s00138-022-01305-x,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s43681-022-00167-3,Meaningful human control: actionable properties for AI system development,AI and Ethics,10.1007/s43681-022-00167-3,Springer,2022-05-18,"How can humans remain in control of artificial intelligence (AI)-based systems designed to perform tasks autonomously? Such systems are increasingly ubiquitous, creating benefits - but also undesirable situations where moral responsibility for their actions cannot be properly attributed to any particular person or group. The concept of meaningful human control has been proposed to address responsibility gaps and mitigate them by establishing conditions that enable a proper attribution of responsibility for humans; however, clear requirements for researchers, designers, and engineers are yet inexistent, making the development of AI-based systems that remain under meaningful human control challenging. In this paper, we address the gap between philosophical theory and engineering practice by identifying, through an iterative process of abductive thinking, four actionable properties for AI-based systems under meaningful human control, which we discuss making use of two applications scenarios: automated vehicles and AI-based hiring. First, a system in which humans and AI algorithms interact should have an explicitly defined domain of morally loaded situations within which the system ought to operate. Second, humans and AI agents within the system should have appropriate and mutually compatible representations. Third, responsibility attributed to a human should be commensurate with that human’s ability and authority to control the system. Fourth, there should be explicit links between the actions of the AI agents and actions of humans who are aware of their moral responsibility. We argue that these four properties will support practically minded professionals to take concrete steps toward designing and engineering for AI systems that facilitate meaningful human control.",http://dx.doi.org/10.1007/s43681-022-00167-3,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10586-022-03606-2,Managing data security in fog computing in IoT devices using noise framework encryption with power probabilistic clustering algorithm,Cluster Computing,10.1007/s10586-022-03606-2,Springer,2022-05-17,"With the development of cloud computing and its technologies, most institutions and users are interested in storing their sensitive information on third-party servers. Most of the data has been collected using the Internet of Things (IoT) devices which must be saved in the cloud for further analysis. Intermediate access or unauthorized users trying to access sensitive information during the data storage causes data confidentiality, integrity, and privacy-related issues. The IoT devices are integrated with fog computing to carry out the specific computation, latency, and storage over the internet backbone. However, the IoT with Fog computing process ensures the enormous way of managing data security, data latency, privacy, and security are significant issues. In this work, the cryptographic algorithm with the clustering algorithm is developed to manage data security in a distributed environment to overcome this issue. Initially, the cluster heads are identified according to the power probabilistic criteria, and the clustering process is performed for making the data transmission in the fog systems. During data transmission, data security is managed by applying the noise protocol framework encryption process. The encryption technique utilized the various cryptographic functions that effectively manage the privacy and security of the data. The introduced system has been compared with another probabilistic clustering scheme named energy-Efficient Heterogeneous Clustering Algorithm (EEHCA). The discussed process to minimize the intermediate attacks also overcome the node high energy consumption while transmitting the data.",http://dx.doi.org/10.1007/s10586-022-03606-2,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11241-022-09383-w,Optimally ordering IDK classifiers subject to deadlines,Real-Time Systems,10.1007/s11241-022-09383-w,Springer,2022-05-14,"A classifier is a software component, often based on Deep Learning, that categorizes each input provided to it into one of a fixed set of classes. An IDK classifier may additionally output “I Don’t Know” (IDK) for certain inputs. Multiple distinct IDK classifiers may be available for the same classification problem, offering different trade-offs between effectiveness, i.e. the probability of successful classification, and efficiency, i.e. execution time. Optimal offline algorithms are proposed for sequentially ordering IDK classifiers such that the expected duration to successfully classify an input is minimized, optionally subject to a hard deadline on the maximum time permitted for classification. Solutions are provided considering independent and dependent relationships between pairs of classifiers, as well as a mix of the two.",http://dx.doi.org/10.1007/s11241-022-09383-w,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10586-022-03599-y,Deep reinforcement learning approach towards a smart parking architecture,Cluster Computing,10.1007/s10586-022-03599-y,Springer,2022-05-10,"Finding a vacant parking slot in densely populated areas leads to excessive emission of Carbon Dioxide, fuel, and time wastage. Recently, the Industrial Internet of Things (IIoT) has shown significant potential to strengthen the notion of smart cities equipped with smart parking. In this paper, we propose a Deep Reinforcement Learning (DRL)-based framework for IIoT enabled smart parking system to solve the parking issues. The proposed framework is consist of smart cameras, fog nodes, and a cloud server. The DRL is used in fog devices to classify the vehicles and intelligently allocate the vacant parking slots to vehicles. The smart cameras are deployed at the entry point of the parking space and in the parking lanes as well. The ground cameras capture the image, detect the vehicle and transmit the information to the fog node. On the fog node, the online deep Q-learning algorithm updates the reward score. The proposed framework helps to recognize the vehicle, identify the vacant parking slot for the vehicle in minimum time with high accuracy. We compare the performance of the proposed DRL based technique with the state-of-the-art techniques in terms of accuracy and processing time. Experimental results demonstrate that the proposed DRL based approach not only has high detection accuracy but also minimizes the processing time than the compared techniques.",http://dx.doi.org/10.1007/s10586-022-03599-y,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00521-022-07244-y,Memory-enhanced deep reinforcement learning for UAV navigation in 3D environment,Neural Computing and Applications,10.1007/s00521-022-07244-y,Springer,2022-05-10,"It is a long-term challenging task to develop an intelligent agent that is able to navigate in 3D environment using only visual input in an end-to-end manner. In this paper, we introduce a goal-conditioned reinforcement learning framework for vision-based UAV navigation, and then develop a Memory Enhanced DRL agent with dynamic relative goal, extra action penalty and non-sparse reward to tackle the UAV navigation problem. This enables the agent to escape from the objective-obstacle dilemma. By performing experimental evaluations in high-fidelity visual environments simulated by Airsim, we show that our proposed memory-enhanced model can achieve higher success rate with less training steps compared to the DRL agents without memories.",http://dx.doi.org/10.1007/s00521-022-07244-y,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s42514-022-00100-4,EdgeWare: toward extensible and flexible middleware for connected vehicle services,CCF Transactions on High Performance Computing,10.1007/s42514-022-00100-4,Springer,2022-05-09,"The dramatic development of Edge Computing technologies is strongly stimulating the adoption of machine learning models on connected and autonomous vehicles (CAVs) so that they can provide a variety of intelligent onboard services. When multiple services running on the resource-constrained CAVs, how limited resources can dynamically support the desired services is of the utmost importance for both automakers and domain researchers. In this context, efficiently and dynamically managing vehicle services becomes critical for autonomous driving. While previous research focused on service scheduling, computation offloading, and virtual machine migration, we propose EdgeWare, an extensible and flexible middleware to manage the execution of vehicle services, which is open-source to the community with four key features: i ) on-demand model switch, i.e.,  easily switch and upgrade machine learning models, ii ) function consolidation and deduplication to eliminate duplicate copies of repeating functions and maximize the reusability of vehicle services, iii ) build event-driven applications to reduce workload, and iv ) dynamic workflow customization which enables customizing workflow to extend the functionality. Our experiment results show that EdgeWare accelerates the execution of services about 2.6 $$\times$$ × faster compared to the silo approach and save CPU and memory utilization up to around 50% and 17% respectively, and it allows domain researchers to dynamically add new services on CAVs or easily switch to the upgraded applications for the life cycle management of vehicle services.",http://dx.doi.org/10.1007/s42514-022-00100-4,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11042-022-12300-9,Imitation learning based decision-making for autonomous vehicle control at traffic roundabouts,Multimedia Tools and Applications,10.1007/s11042-022-12300-9,Springer,2022-05-04,"The essential of developing an advanced driving assistance system is to learn human-like decisions to enhance driving safety. When controlling a vehicle, joining roundabouts smoothly and timely is a challenging task even for human drivers. In this paper, we propose a novel imitation learning based decision making framework to provide recommendations to join roundabouts. Our proposed approach takes observations from a monocular camera mounted on vehicle as input and use deep policy networks to provide decisions when is the best timing to enter a roundabout. The domain expert guided learning framework can not only improve the decision-making but also speed up the convergence of the deep policy networks. We evaluate the proposed framework by comparing with state-of-the-art supervised learning methods, including conventional supervised learning methods, such as SVM and kNN, and deep learning based methods. The experimental results demonstrate that the imitation learning-based decision making framework, which ourperforms supervised learning methods, can be applied in driving assistance system to facilitate better decision-making when approaching roundabouts.",http://dx.doi.org/10.1007/s11042-022-12300-9,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s40747-022-00755-0,End-to-end human inspired learning based system for dynamic obstacle avoidance,Complex & Intelligent Systems,10.1007/s40747-022-00755-0,Springer,2022-05-03,"As a first, the paper proposes modelling and learning of specific behaviors for dynamic obstacle avoidance in end-to-end motion planning. In the literature many end-to-end methods have been used in simulators to drive a car and to apply the learnt strategies to avoid the obstacles using the lane changing, following the vehicle as per the traffic rules, driving in-between the lane boundaries, and many more behaviors. The proposed method is designed to avoid obstacles in the scenarios where a dynamic obstacle is headed directly towards the robot from different directions. To avoid the critical encounter of the dynamic obstacles, we trained a novel deep neural network (DNN) with two specific behavioral obstacle avoidance strategies, namely “head-on collision avoidance” and “stop and move” . These two strategies of obstacle avoidance come from the human behavior of obstacle avoidance. Looking at the current frame only, for a very similar visual display of the scenario, the two strategies have contrasting outputs and overall outcomes that makes learning very difficult. A random data recording over general simulations is unlikely to record the corner cases of both behaviors that rarely occur, and a behavior-specific training used in this paper intensifies the same cases for a better learning of the robot in such corner cases. We calculate the intention of the obstacle, whether it will move or not. This proposed method is compared with three state-of-the-art methods of motion planning, namely Timed-Elastic Band, Dynamic Window Approach and Nonlinear Probabilistic Velocity Obstacle. The proposed method beats all the state-of-the-art methods used for comparisons.",http://dx.doi.org/10.1007/s40747-022-00755-0,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s42979-022-01172-3,A Systematic Review of Voice Assistant Usability: An ISO 9241–11 Approach,SN Computer Science,10.1007/s42979-022-01172-3,Nature,2022-05-03,"Voice assistants (VA) are an emerging technology that have become an essential tool of the twenty-first century. The VA ease of access and use has resulted in high usability curiosity in voice assistants. Usability is an essential aspect of any emerging technology, with every technology having a standardized usability measure. Despite the high acceptance rate on the use of VA, to the best of our knowledge, not many studies were carried out on voice assistants’ usability. We reviewed studies that used voice assistants for various tasks in this context. Our study highlighted the usability measures currently used for voice assistants. Moreover, our study also highlighted the independent variables used and their context of use. We employed the ISO 9241-11 framework as the measuring tool in our study. We highlighted voice assistant’s usability measures currently used; both within the ISO 9241-11 framework, as well as outside of it to provide a comprehensive view. A range of diverse independent variables are identified that were used to measure usability. We also specified that the independent variables still not used to measure some usability experience. We currently concluded what was carried out on voice assistant usability measurement and what research gaps were present. We also examined if the ISO 9241-11 framework can be used as a standard measurement tool for voice assistants.",http://dx.doi.org/10.1007/s42979-022-01172-3,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00500-021-06496-5,Blockchain for federated learning toward secure distributed machine learning systems: a systemic survey,Soft Computing,10.1007/s00500-021-06496-5,Springer,2022-05-01,"Federated learning ( FL ) is a promising decentralized deep learning technology, which allows users to update models cooperatively without sharing their data. FL is reshaping existing industry paradigms for mathematical modeling and analysis, enabling an increasing number of industries to build privacy-preserving, secure distributed machine learning models. However, the inherent characteristics of FL have led to problems such as privacy protection, communication cost, systems heterogeneity, and unreliability model upload in actual operation. Interestingly, the integration with Blockchain technology provides an opportunity to further improve the FL security and performance, besides increasing its scope of applications. Therefore, we denote this integration of Blockchain and FL as the Blockchain-based federated learning ( BCFL ) framework. This paper introduces an in-depth survey of BCFL and discusses the insights of such a new paradigm. In particular, we first briefly introduce the FL technology and discuss the challenges faced by such technology. Then, we summarize the Blockchain ecosystem. Next, we highlight the structural design and platform of BCFL . Furthermore, we present the attempts ins improving FL performance with Blockchain and several combined applications of incentive mechanisms in FL . Finally, we summarize the industrial application scenarios of BCFL .",http://dx.doi.org/10.1007/s00500-021-06496-5,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11227-021-04212-6,Knowledge-based virtual outdoor weather event simulator using unity 3D,The Journal of Supercomputing,10.1007/s11227-021-04212-6,Springer,2022-05-01,"During the past two decades, 3D simulation models have gained importance in the development of software solutions that aim to mimic real-world events and phenomena with increasing levels of accuracy and detail. In this context, knowledge representation and processing have recently shown a significant contribution to the simulation modeling domain, where knowledge graphs have been used in different fields to build knowledge representations for multiple purposes. In this paper, we introduce VOWES, a Virtual Outdoor Weather Event Simulator to replicate and measure outdoor weather events in vivid 3D visualizations. We design and implement an integrated knowledge graph (KG) representation for VOWES, by creating two constituent KGs: (i) Weather KG describing weather data and events, and (ii) Simulator KG describing 3D simulation components and properties, and connecting them with the (iii) Semantic Sensor Network (SSN) KG to form an integrated structure serving as the knowledge backbone of the VOWES simulation environment. We make use of the Unity 3D engine to build and design the simulator environment and its virtual sensors, and integrate the Mapbox SDK and the WeatherStack API for realistic real-world weather mapping. We have conducted qualitative evaluations involving 13 expert and 30 non-expert testers, to assess the quality of VOWES’ KGs and its simulation environment. Results show that more than 80% of the testers gave a combined quality score ≥ 3 out of 4 on most evaluation criteria. We have also conducted performance evaluations to test VOWES loading, execution, and data search time, among other features. Results show that most operations require almost instantaneous or linear time, where search, refresh, and export operations share almost identical performance levels, with execution time increasing by approximately 179 μs for every added game object. This highlights the simulation tool’s time performance in running large simulation projects, and its ability to simulate complex weather environments with large numbers of sensors and weather phenomena.",http://dx.doi.org/10.1007/s11227-021-04212-6,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s43681-021-00047-2,"Community-in-the-loop: towards pluralistic value creation in AI, or—why AI needs business ethics",AI and Ethics,10.1007/s43681-021-00047-2,Springer,2022-05-01,"Today, due to growing computing power and the increasing availability of high-quality datasets, artificial intelligence (AI) technologies are entering many areas of our everyday life. Thereby, however, significant ethical concerns arise, including issues of fairness, privacy and human autonomy. By aggregating current concerns and criticisms, we identify five crucial shortcomings of the current debate on the ethics of AI. On the threshold of a third wave of AI ethics, we find that the field eventually fails to take sufficient account of the business context and deep societal value conflicts the use of AI systems may evoke. For even a perfectly fair AI system, regardless of its feasibility, may be ethically problematic, a too narrow focus on the ethical implications of technical systems alone seems insufficient. Therefore, we introduce a business ethics perspective based on the normative theory of contractualism and conceptualise ethical implications as conflicts between values of diverse stakeholders. We argue that such value conflicts can be resolved by an account of deliberative order ethics holding that stakeholders of an economic community deliberate the costs and benefits and agree on rules for acceptable trade-offs when AI systems are employed. This allows AI ethics to consider business practices, to recognise the role of firms, and ethical AI not being at risk to provide a competitive disadvantage or in conflict with the current functioning of economic markets. By introducing deliberative order ethics, we thus seek to do justice to the fundamental normative and political dimensions at the core of AI ethics.",http://dx.doi.org/10.1007/s43681-021-00047-2,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11277-021-09390-3,Detection and Mitigation of Smart Blackhole and Gray Hole Attacks in VANET Using Dynamic Time Warping,Wireless Personal Communications,10.1007/s11277-021-09390-3,Springer,2022-05-01,"VANET topology is highly dynamic, wherein the vehicles frequently move across locations. Due to the continually changing topology and lack of security infrastructure, routing protocols in VANET are vulnerable to several attacks. In this paper, we focus on the black hole and the gray hole attacks due to its severity. In black hole and gray hole attacks, the attacker gains access to the wireless network and drops the received packets fully/selectively that impacts on the safety applications of VANET. This paper presents a novel security approach called Smart Blackhole and Gray hole Mitigation (SBGM) to detect and mitigate both black hole and gray hole nodes in VANET using a time series analysis of the dropped packets of each node. The computation of the packet drop distance threshold based on Dynamic Time Warping improves the detection accuracy in SBGM. We assess the performance of SBGM using AODV and OLSR routing protocols under low-dense and high-dense traffic scenarios in terms of Packet Delivery Ratio, Throughput, Average End-to-End Delay, and Packet Drop percentage. From the experimental results, it is evident that the proposed SBGM outperforms the existing techniques in detecting the black and gray hole attacks. The proposed SBGM achieves a detection rate of 99.87% in highway scenarios and 99.68% in urban scenarios.",http://dx.doi.org/10.1007/s11277-021-09390-3,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s40684-021-00398-5,Cyber-Physical Systems as an Enabler of Circular Economy to Achieve Sustainable Development Goals: A Comprehensive Review,International Journal of Precision Engineering and Manufacturing-Green Technology,10.1007/s40684-021-00398-5,Springer,2022-05-01,"Industrialization has brought wealth, prosperity, and abundance to many nations. However, it has had many drawbacks on people’s health and the environment. Several paradigms have been proposed and implemented in an effort to suppress and reverse the adverse impacts of human activities and industrialization. A popular approach that serves as a solution to many of the negative implications of industry today is the circular economy (CE). With today’s top-notch technologies, the transition from the conventional linear economy to CE has been made easier. For example, the implementation of cyber-physical systems (CPSs), an Industry 4.0 (I4.0) tool, within a CE can substantially increase efficiency and reduce waste. This work presents a thorough review on the applications of cyber-physical systems within each of the CE stages, the contribution of different CPS technologies to the sustainable development goals (SDGs), and the current state of the CE assessment tools. The contribution of different CPS tools to each CE stage is demonstrated through several practical examples. In addition, this work reveals how the different CPS technologies applications contribute to the attainment of different SDGs set by the United Nations. It is also deduced from the review of the current state of the CE assessment tools that there is a need for a standardized comprehensive CE measuring or rating system to allow businesses on the micro, meso, and macro levels of the economy improve their circulatory.",http://dx.doi.org/10.1007/s40684-021-00398-5,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00500-022-06878-3,Detection of tyre defects using weighted quality-based convolutional neural network,Soft Computing,10.1007/s00500-022-06878-3,Springer,2022-05-01,"In this world, travelling is the daily routine to reach the desired places such as schools, hospitals, offices and so on. Everyone makes use of their vehicles like two-wheelers or four-wheelers to reach the destination. Vehicle condition plays a major role which includes many parameters such as tyre condition, engine overheating, low fuel mileage. This paper concentrates on the examination of tyre track design for deformities. The mileage of a vehicle relies upon different components. However, it depends on different parameters like street condition, tyre weight and numerous others. For smooth driving and for safe traffic reasons, the auspicious maintenance of tyres plays a vital task. Consequently, the likelihood of prediction of tyre imperfections is assumed to play a vital role to fleet proprietors, government and tyre makers. Researchers make use of recent technologies such as machine learning and deep learning concepts to provide a solution to various real-life problems. The creation of a weighted quality-based convolutional neural network with the purpose of discovery of imperfections on tyres by the examination of pictures of tyre track designs is being proposed. The proposed system with the accessible data-set made public by different tyre producers is included for evaluation. The consequences of our tests demonstrate that it is conceivable to predict the deformities and durability of a tyre from its track designs through a weighted quality-based convolutional neural network. The proposed methodology is used to identify the group of feature values from the tyre image. These kinds of feature values are utilized to implement the dissimilarity of the feature related pixels. The number of epochs is varied as a callback mechanism has been used to validate the proposed model. Binary accuracy and mean absolute error are the best metrics to evaluate the performance which are discussed in the results section. Also, precision, recall and F-measure are used as validation parameters for the proposed model.",http://dx.doi.org/10.1007/s00500-022-06878-3,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-021-02908-z,Deep learning based decomposition for visual navigation in industrial platforms,Applied Intelligence,10.1007/s10489-021-02908-z,Springer,2022-05-01,"In the heavy asset industry, such as oil & gas, offshore personnel need to locate various equipment on the installation on a daily basis for inspection and maintenance purposes. However, locating equipment in such GPS denied environments is very time consuming due to the complexity of the environment and the large amount of equipment. To address this challenge we investigate an alternative approach to study the navigation problem based on visual imagery data instead of current ad-hoc methods where engineering drawings or large CAD models are used to find equipment. In particular, this paper investigates the combination of deep learning and decomposition for the image retrieval problem which is central for visual navigation. A convolutional neural network is first used to extract relevant features from the image database. The database is then decomposed into clusters of visually similar images, where several algorithms have been explored in order to make the clusters as independent as possible. The Bag-of-Words (BoW) approach is then applied on each cluster to build a vocabulary forest. During the searching process the vocabulary forest is exploited to find the most relevant images to the query image. To validate the usefulness of the proposed framework, intensive experiments have been carried out using both standard datasets and images from industrial environments. We show that the suggested approach outperforms the BoW-based image retrieval solutions, both in terms of computing time and accuracy. We also show the applicability of this approach on real industrial scenarios by applying the model on imagery data from offshore oil platforms.",http://dx.doi.org/10.1007/s10489-021-02908-z,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s43684-022-00025-3,Machine learning techniques for robotic and autonomous inspection of mechanical systems and civil infrastructure,Autonomous Intelligent Systems,10.1007/s43684-022-00025-3,Springer,2022-04-29,"Machine learning and in particular deep learning techniques have demonstrated the most efficacy in training, learning, analyzing, and modelling large complex structured and unstructured datasets. These techniques have recently been commonly deployed in different industries to support robotic and autonomous system (RAS) requirements and applications ranging from planning and navigation to machine vision and robot manipulation in complex environments. This paper reviews the state-of-the-art with regard to RAS technologies (including unmanned marine robot systems, unmanned ground robot systems, climbing and crawler robots, unmanned aerial vehicles, and space robot systems) and their application for the inspection and monitoring of mechanical systems and civil infrastructure. We explore various types of data provided by such systems and the analytical techniques being adopted to process and analyze these data. This paper provides a brief overview of machine learning and deep learning techniques, and more importantly, a classification of the literature which have reported the deployment of such techniques for RAS-based inspection and monitoring of utility pipelines, wind turbines, aircrafts, power lines, pressure vessels, bridges, etc. Our research provides documented information on the use of advanced data-driven technologies in the analysis of critical assets and examines the main challenges to the applications of such technologies in the industry.",http://dx.doi.org/10.1007/s43684-022-00025-3,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10846-022-01603-6,"Continual Learning for Real-World Autonomous Systems: Algorithms, Challenges and Frameworks",Journal of Intelligent & Robotic Systems,10.1007/s10846-022-01603-6,Springer,2022-04-23,"Continual learning is essential for all real-world applications, as frozen pre-trained models cannot effectively deal with non-stationary data distributions. The purpose of this study is to review the state-of-the-art methods that allow continuous learning of computational models over time. We primarily focus on the learning algorithms that perform continuous learning in an online fashion from considerably large (or infinite) sequential data and require substantially low computational and memory resources. We critically analyze the key challenges associated with continual learning for autonomous real-world systems and compare current methods in terms of computations, memory, and network/model complexity. We also briefly describe the implementations of continuous learning algorithms under three main autonomous systems, i.e., self-driving vehicles, unmanned aerial vehicles, and urban robots. The learning methods of these autonomous systems and their strengths and limitations are extensively explored in this article.",http://dx.doi.org/10.1007/s10846-022-01603-6,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11280-022-01053-y,A survey on nature-inspired techniques for computation offloading and service placement in emerging edge technologies,World Wide Web,10.1007/s11280-022-01053-y,Springer,2022-04-18,"Internet of Things (IoT) aims to make an environment more innovative and productive by connecting physical things to the internet. Processing generated data from IoT devices and actuation warranted in real-time requires computational infrastructure near the edge to get the outcome without delay. Emerging edge technologies such as Fog computing, Multi-Access Edge Computing, and Cloudlet provide computing resources near the edge, i.e. closer to the IoT devices, where devices can place their services/applications or offload their computational job for processing. The utilization of computing resources provided by emerging edge technologies addresses the issue of delay in the outcome and increases the battery life of IoT devices/End-user devices. Computational resources provided by the edge technologies, i.e. edge/fog nodes, can be heterogeneous, dynamic and mobile. Therefore, service placement and computation offloading on edge/fog nodes are challenging issues, and the problem to finding the best suitable fog/edge nodes is NP-Hard. Nature-inspired algorithms provide robust solutions to NP-Hard problems. Nowadays, nature-inspired algorithms have been widely applied for resource allocation for service placement and computation offloading in emerging edge technologies. In this work, we provide a detailed study on the applications of nature-inspired algorithms in emerging edge computing domains. We provide an overview of emerging edge technologies, related quality parameters and nature-inspired algorithms followed by the basic formulation of service placement and computation offloading in emerging edge computing systems. In this work, we classify the works in emerging edge computing applying nature-inspired algorithms into two categories: works related to service placement and works related to offloading. We provide a thorough review and comparison of the existing nature-inspired approaches in each category. We discuss various open issues at the end to set future research directions.",http://dx.doi.org/10.1007/s11280-022-01053-y,springer,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
