contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Article,doi:10.1186/s13662-019-2241-y,Application of a deep learning technique to the problem of oil spreading in the Gulf of Thailand,Advances in Difference Equations,10.1186/s13662-019-2241-y,Springer,2019-07-26,2019-07-26,"One of the important mechanisms of the oil weathering processes (OWP) is spreading of oil spills. This mechanism is the horizontal expansion of the oil slick with inertia-gravity, gravity-viscosity, and viscous-surface tension. In the prediction of spreading, the surface of the slick can be considered as an ellipse where the major axis is in the direction of the wind. Ocean wave models, which account for the interaction between wind and waves, can be used to predict the state of the sea including wind direction in two dimensions where the wave spectrum is allowed to evolve freely with no constraints on the spectral shape. However, the wave model simulation for long duration is time-consuming. In this study, the technique of deep learning, a part of the machine learning method, is implemented to obtain a model used to get quick prediction of the wind direction. The technique uses outputs from an ocean wave model and applies the multivariate time series to obtain a linear relationship among multiple time series of wind prediction from the wave model. The wind forecast is taken as inputs to the deep learning model. Some of these inputs that are significant are selected by using the sigmoid function which is an activation function. The minimum error of prediction from the deep learning model is obtained by the gradient descent method. The numerical results of the prediction spreading of oil spill in the Gulf of Thailand based on the wind prediction by the deep learning technique are presented.",https://www.biomedcentral.com/openurl?doi=10.1186/s13662-019-2241-y,springer
Article,doi:10.1007/s11707-018-0704-1,Unsupervised learning on scientific ocean drilling datasets from the South China Sea,Frontiers of Earth Science,10.1007/s11707-018-0704-1,Springer,2019-03-01,2018-06-04,"Unsupervised learning methods were applied to explore data patterns in multivariate geophysical datasets collected from ocean floor sediment core samples coming from scientific ocean drilling in the South China Sea. Compared to studies on similar datasets, but using supervised learning methods which are designed to make predictions based on sample training data, unsupervised learning methods require no a priori information and focus only on the input data. In this study, popular unsupervised learning methods including K-means, self-organizing maps, hierarchical clustering and random forest were coupled with different distance metrics to form exploratory data clusters. The resulting data clusters were externally validated with lithologic units and geologic time scales assigned to the datasets by conventional methods. Compact and connected data clusters displayed varying degrees of correspondence with existing classification by lithologic units and geologic time scales. K-means and self-organizing maps were observed to perform better with lithologic units while random forest corresponded best with geologic time scales. This study sets a pioneering example of how unsupervised machine learning methods can be used as an automatic processing tool for the increasingly high volume of scientific ocean drilling data.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11707-018-0704-1,springer
Article,doi:10.1631/FITEE.1800562,Multi-AUV SOM task allocation algorithm considering initial orientation and ocean current environment,Frontiers of Information Technology & Electronic Engineering,10.1631/FITEE.1800562,Springer,2019-03-01,2019-04-19,"There is an ocean current in the actual underwater working environment. An improved self-organizing neural network task allocation model of multiple autonomous underwater vehicles (AUVs) is proposed for a three-dimensional underwater workspace in the ocean current. Each AUV in the model will be competed, and the shortest path under an ocean current and different azimuths will be selected for task assignment and path planning while guaranteeing the least total consumption. First, the initial position and orientation of each AUV are determined. The velocity and azimuths of the constant ocean current are determined. Then the AUV task assignment problem in the constant ocean current environment is considered. The AUV that has the shortest path is selected for task assignment and path planning. Finally, to prove the effectiveness of the proposed method, simulation results are given.",http://link.springer.com/openurl/fulltext?id=doi:10.1631/FITEE.1800562,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-24302-9_43,Using Gridded Multi-mission Sea Surface Height Data to Estimate Tidal Heights at Columbia River Estuary,Computational Science and Its Applications – ICCSA 2019,10.1007/978-3-030-24302-9_43,Springer,2019-01-01,2019-06-29,"Measured tidal height time-series are critical for establishing initial and boundary conditions for hydrodynamic models of estuaries. The inexistence of tidal stations in the developing world is more evident than in other parts of the world. The lack of tidal height time-series data oftentimes forces modelers to interpolate or extrapolate these critical data, introducing important uncertainty bounds in the output of hydrodynamic models of estuaries. This paper assesses the feasibility of using gridded multi-mission sea surface height data for estimating tidal heights for the Columbia River estuary located in Northwestern USA. Ocean surface anomaly and geostrophic velocities gridded data, along with historical measured tidal heights are used for training and calibration of the ANN model. A nonlinear autoregressive exogenous neural network is used to predict tidal heights at a 14-min time step. Statistical comparison between measured and predicted data showed that the quality of predicted values was good. Regression analysis for goodness of fit showed the applicability of the proposed method: R^2 = 0.93, significance-F = 4.57 * 10^−18, F = 370.80, P-value for the intercept = 0.13, standard error = 0.26 m. Overall, the neural network provides good estimations of tidal heights, considering that it uses coarse-spatial-resolution ocean surface and water velocity data with daily temporal resolution.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-24302-9_43,springer
Article,doi:10.1007/s12562-017-1161-6,The skipjack tuna fishery in the west-central Pacific Ocean: applying neural networks to detect habitat preferences,Fisheries Science,10.1007/s12562-017-1161-6,Springer,2018-03-01,2018-01-03,"Spatial models for habitat selection were developed using neural networks. The model specifications were elucidated from model construction, training, validating, testing, and interpretation, and applied to skipjack tuna in the west-central Pacific Ocean. The model was created using commercial data from the Oceanic Fisheries Programme of the South Pacific Fisheries Commission and oceanic environmental data include sea surface temperature, horizontal gradient of sea surface temperature calculated from sea surface temperature, sea surface height, and chlorophyll- a . Local abundance indices for skipjack tuna were compiled using catch per unit effort, catch or effort. The optimal neural network models for each abundance index were selected by mean square errors and average relative variances. The predictive ability for optimal neural network models was evaluated by the R ^2 value using a cross-validation approach. The accuracy and stability of the optimal models, the contribution of independent variables, and the distribution of spatial sensitivity analyses were shown to vary with the abundance index chosen as the response variable. Chlorophyll- a was the most significant oceanographic factor in habitat selection. These results improve our understanding of how best to apply neural networks for modeling habitat selection by skipjack tuna.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12562-017-1161-6,springer
Chapter,doi:10.1007/978-3-319-76081-0_14,Perceiving Attributes of Game AI Using Fuzzy Logic,Modern Approaches for Intelligent Information and Database Systems,10.1007/978-3-319-76081-0_14,Springer,2018-01-01,2018-02-24,"This paper introduces the concept of the SEA Model: “ S kill, E xperience, and A ggression”—a novel way of representing the behavior of Video Game AI in a linguistic or graphical manner. The SEA Model takes inspiration from the “Big Five Factors of Psychology”—an apparatus used to describe the personalities of different human beings. In the SEA Model, the ideas from the Big Five Factors are modified and applied to Video Game AI, processed through the “Fuzzy Inference System”, and presented in a manner that is easily perceivable by humans.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-76081-0_14,springer
Article,doi:10.1007/s00521-016-2395-4,Predicting ocean surface currents using numerical weather prediction model and Kohonen neural network: a northern Adriatic study,Neural Computing and Applications,10.1007/s00521-016-2395-4,Springer,2017-12-01,2016-06-04,"The paper documents a concept of ocean forecasting system for ocean surface currents based on self-organizing map (SOM) trained by high-resolution numerical weather prediction (NWP) model and high-frequency (HF) radar data. Wind and surface currents data from the northern Adriatic coastal area were used in a 6-month long training phase to obtain SOM patterns. Very high correlation between current and joined current and wind SOM patterns indicated the strong relationship between winds and currents and allowed for creation of a prediction system. Increasing SOM dimensions did not increase reliability of the forecasting system, being limited by the amount of the data used for training and achieving the lowest errors for 4 × 4 SOM matrix. As the HF radars and high-resolution NWP models are strongly expanding in coastal oceans, providing reliable and long-term datasets, the applicability of the proposed SOM-based forecasting system is expected to be high.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-016-2395-4,springer
Article,doi:10.1007/s10236-017-1082-z,Parameterization of typhoon-induced ocean cooling using temperature equation and machine learning algorithms: an example of typhoon Soulik (2013),Ocean Dynamics,10.1007/s10236-017-1082-z,Springer,2017-09-01,2017-07-22,"This study proposed three algorithms that can potentially be used to provide sea surface temperature (SST) conditions for typhoon prediction models. Different from traditional data assimilation approaches, which provide prescribed initial/boundary conditions, our proposed algorithms aim to resolve a flow-dependent SST feedback between growing typhoons and oceans in the future time. Two of these algorithms are based on linear temperature equations (TE-based), and the other is based on an innovative technique involving machine learning (ML-based). The algorithms are then implemented into a Weather Research and Forecasting model for the simulation of typhoon to assess their effectiveness, and the results show significant improvement in simulated storm intensities by including ocean cooling feedback. The TE-based algorithm I considers wind-induced ocean vertical mixing and upwelling processes only, and thus obtained a synoptic and relatively smooth sea surface temperature cooling. The TE-based algorithm II incorporates not only typhoon winds but also ocean information, and thus resolves more cooling features. The ML-based algorithm is based on a neural network, consisting of multiple layers of input variables and neurons, and produces the best estimate of the cooling structure, in terms of its amplitude and position. Sensitivity analysis indicated that the typhoon-induced ocean cooling is a nonlinear process involving interactions of multiple atmospheric and oceanic variables. Therefore, with an appropriate selection of input variables and neuron sizes, the ML-based algorithm appears to be more efficient in prognosing the typhoon-induced ocean cooling and in predicting typhoon intensity than those algorithms based on linear regression methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10236-017-1082-z,springer
Article,doi:10.1007/s00773-015-0355-9,Path optimization for marine vehicles in ocean currents using reinforcement learning,Journal of Marine Science and Technology,10.1007/s00773-015-0355-9,Springer,2016-06-01,2015-12-11,"This study proposes a path planning algorithm for marine vehicles based on machine learning. The algorithm considers the dynamic characteristics of the vehicle and disturbance effects in ocean environments. The movements of marine vehicles are influenced by various physical disturbances in ocean environments, such as wind, waves, and currents. In the present study, the effects of ocean currents are the primary consideration. A kinematic model is used to incorporate the nonholonomic motion characteristics of a marine vehicle, and the reinforcement learning algorithm is used for path optimization to generate a feasible path that can be tracked by the vehicle. The proposed approach determines a near-optimal path that connects the start and goal points with a reasonable computational cost when the map and current field data are provided. To verify the optimality and validity of the proposed algorithm, a set of simulations were performed in simulated and actual ocean current conditions, and their results are presented.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00773-015-0355-9,springer
Article,doi:10.1186/s40068-016-0057-2,A combined numerical and neural technique for short term prediction of ocean currents in the Indian Ocean,Environmental Systems Research,10.1186/s40068-016-0057-2,Springer,2016-02-01,2016-02-01,"Background Short term current prediction for operational purposes is commonly carried out with the help of numerical ocean circulation models. The numerical models have advantage that they are based on the physics of the underlying process. However because of their spatial nature they may not be so accurate while making station-specific predictions. In such cases data-driven approaches like artificial neural network (ANN)’s trained on the basis of location-specific data may work better. In this paper an attempt is made to do daily predictions of ocean currents by combination of a numerical model and ANNs. Results The difference in the current velocity estimated by the numerical model and actual observations at a given time was calculated and corresponding error time series was formed based on all past numerical estimations and observations. An ANN was trained over such time series to predict errors for future, which were added to the numerical estimation so as to predict daily current velocities over multiple days in future. Conclusions The suggested approach, implemented at two locations in Indian Ocean, was found to perform satisfactory current predictions up to a lead time of 5 days, as ascertained through various error statistics. The standalone networks once trained using the numerical outcome can reproduce such output well over future time without using variety of data and computational resources required for running the numerical model on a continuous basis.",https://www.biomedcentral.com/openurl?doi=10.1186/s40068-016-0057-2,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-49646-7_34,The Concept of the Integrated Global Maritime Transportation Space-Based Data Collection and Distribution Telematics System,Challenge of Transport Telematics,10.1007/978-3-319-49646-7_34,Springer,2016-01-01,2016-11-16,"The need for global and integrated maritime situational awareness capability is caused by unstable (in terms of security and safety) situation in global shipping represented by recently occurred issues (piracy, terrorism), having additionally an impact on economical conditions for modern shipping. As a response to growing demand for integration of all existing maritime data collection systems the concept of common platform for maritime data exchange has been developed. This telematics solution must be a cost-effective tool in gathering, transforming and dissemination of an integrated and comprehensive space-based maritime transportation data. This paper, based on existing systems research, represents the holistic approach to identification of important factors suitable for the concept of global integrated system. The working hypothesis stating that there are systematic reasons for implementation of a single, common and integrated telematics platform of maritime data exchange has been positively proved. As an example of efforts already taken the GLADIS solutions have been presented.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-49646-7_34,springer
Article,doi:10.1186/s40168-015-0073-x,BioMiCo: a supervised Bayesian model for inference of microbial community structure,Microbiome,10.1186/s40168-015-0073-x,BioMed Central,2015-03-10,2015-03-10,"Background Microbiome samples often represent mixtures of communities, where each community is composed of overlapping assemblages of species. Such mixtures are complex, the number of species is huge and abundance information for many species is often sparse. Classical methods have a limited value for identifying complex features within such data. Results Here, we describe a novel hierarchical model for Bayesian inference of microbial communities (BioMiCo). The model takes abundance data derived from environmental DNA, and models the composition of each sample by a two-level hierarchy of mixture distributions constrained by Dirichlet priors. BioMiCo is supervised, using known features for samples and appropriate prior constraints to overcome the challenges posed by many variables, sparse data, and large numbers of rare species. The model is trained on a portion of the data, where it learns how assemblages of species are mixed to form communities and how assemblages are related to the known features of each sample. Training yields a model that can predict the features of new samples. We used BioMiCo to build models for three serially sampled datasets and tested their predictive accuracy across different time points. The first model was trained to predict both body site (hand, mouth, and gut) and individual human host. It was able to reliably distinguish these features across different time points. The second was trained on vaginal microbiomes to predict both the Nugent score and individual human host. We found that women having normal and elevated Nugent scores had distinct microbiome structures that persisted over time, with additional structure within women having elevated scores. The third was trained for the purpose of assessing seasonal transitions in a coastal bacterial community. Application of this model to a high-resolution time series permitted us to track the rate and time of community succession and accurately predict known ecosystem-level events. Conclusion BioMiCo provides a framework for learning the structure of microbial communities and for making predictions based on microbial assemblages. By training on carefully chosen features (abiotic or biotic), BioMiCo can be used to understand and predict transitions between complex communities composed of hundreds of microbial species.",https://www.biomedcentral.com/openurl?doi=10.1186/s40168-015-0073-x,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-15994-2_42,Reconstructing the Carbon Dioxide Absorption Patterns of World Oceans Using a Feed-Forward Neural Network: Software Implementation and Employment Techniques,"Environmental Software Systems. Infrastructures, Services and Applications",10.1007/978-3-319-15994-2_42,Springer,2015-01-01,,"Oceans play a major role in the global carbon budget, absorbing approximately 27% of anthropogenic carbon dioxide (CO2). As the degree to which an ocean can serve as a carbon sink is determined by the partial pressure of CO2 in the surface water, it is critical to obtain an accurate estimate of the spatial distributions of CO2 and its temporal variation on a global scale. However, this is extremely challenging due to insufficient measurements, large seasonal variability, and short spatial de-correlation scales. This paper presents an open source software package that implements a feed-forward neural network and a back-propagation training algorithm to solve a problem with one output variable and a large number of training patterns. We discuss the employment of the neural network for global ocean CO2 mapping.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-15994-2_42,springer
Article,doi:10.1007/s00521-014-1668-z,Coordinated formation pattern control of multiple marine surface vehicles with model uncertainty and time-varying ocean currents,Neural Computing and Applications,10.1007/s00521-014-1668-z,Springer,2014-12-01,2014-07-24,"This paper considers the coordinated formation pattern control of multiple marine surface vehicles in the presence of model uncertainty and time-varying ocean disturbances induced wind, waves and ocean currents. Leaderless and leader-follower formation controllers depending on the information of neighboring vehicles are devised based on a backstepping technique. Neural networks together with adaptive filtering methods are employed to extract the low frequency content of the model uncertainty and ocean disturbances. The results are further extended to the formation pattern control with unmatched time-varying ocean currents. An observer is developed to precisely identify the time-varying ocean currents. Then, observer-based leaderless and leader-follower formation controllers are proposed. For both cases, the stability properties of the multi-vehicle systems are established via Lyapunov analysis, and the formation tracking errors converge to an adjustable neighborhood of origin. An advantage of this design is that it results in adaptive formation controllers with guaranteed low frequency control signals, which facilitates practical implementations. An example is given to show the performance of the proposed methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-014-1668-z,springer
Article,doi:10.1007/s11708-013-0268-4,Experimental investigation and ANN modeling on improved performance of an innovative method of using heave response of a non-floating object for ocean wave energy conversion,Frontiers in Energy,10.1007/s11708-013-0268-4,Springer,2013-09-01,2013-08-28,"To convert wave energy into usable forms of energy by utilizing heaving body, heaving bodies (buoys) which are buoyant in nature and float on the water surface are usually used. The wave exerts excess buoyancy force on the buoy, lifting it during the approach of wave crest while the gravity pulls it down during the wave trough. A hydraulic, direct or mechanical power takeoff is used to convert this up and down motion of the buoy to produce usable forms of energy. Though using a floating buoy for harnessing wave energy is conventional, this device faces many challenges in improving the overall conversion efficiency and survivability in extreme conditions. Up to the present, no studies have been done to harness ocean waves using a non-floating object and to find out the merits and demerits of the system. In the present paper, an innovative heaving body type of wave energy converter with a non-floating object was proposed to harness waves. It was also shown that the conversion efficiency and safety of the proposed device were significantly higher than any other device proposed with floating buoy. To demonstrate the improvements, experiments were conducted with non-floating body for different dimensions and the heave response was noted. Power generation was not considered in the experiment to observe the worst case response of the heaving body. The device was modeled in artificial neural network (ANN), the heave response for various parameters were predicted, and compared with the experimental results. It was found that the ANN model could predict the heave response with an accuracy of 99%.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11708-013-0268-4,springer
Article,doi:10.1186/1687-6180-2012-84,Estimate of significant wave height from non-coherent marine radar images by multilayer perceptrons,EURASIP Journal on Advances in Signal Processing,10.1186/1687-6180-2012-84,Springer,2012-04-17,2012-04-17,"One of the most relevant parameters to characterize the severity of ocean waves is the significant wave height ( H _ s ). The estimate of H _ s from remotely sensed data acquired by non-coherent X-band marine radars is a problem not completely solved nowadays. A method commonly used in the literature (standard method) uses the square root of the signal-to-noise ratio (SNR) to linearly estimate H _ s . This method has been widely used during the last decade, but it presents some limitations, especially when swell-dominated sea states are present. To overcome these limitations, a new non-linear method incorporating additional sea state information is proposed in this article. This method is based on artificial neural networks (ANNs), specifically on multilayer perceptrons (MLPs). The information incorporated in the proposed MLP-based method is given by the wave monitoring system (WaMoS II) and concerns not only to the square root of the SNR, as in the standard method, but also to the peak wave length and mean wave period. Results for two different platforms (Ekofisk and FINO 1) placed in different locations of the North Sea are presented to analyze whether the proposed method works regardless of the sea states observed in each location or not. The obtained results empirically demonstrate how the proposed non-linear solution outperforms the standard method regardless of the environmental conditions (platform), maintaining real-time properties.",https://www.biomedcentral.com/openurl?doi=10.1186/1687-6180-2012-84,springer
Article,doi:10.1007/BF03326114,An alternative data driven approach for prediction of thermal discharge initial dilution using tee diffusers,International Journal of Environmental Science & Technology,10.1007/BF03326114,Springer,2010-12-01,2009-12-01,"Mixing of heated water discharged from outfalls is an efficient and effective method of waste disposal in coastal areas. Discharging the heated water with large quantities of mass flux generally requires multi-port diffusers. In recent years, using numerical models to predict the plume behavior has received attention from many researchers, who are interested in design of outfalls. This study reports the development and application of an artificial neural network model for prediction of initial dilution of multi-port tee diffusers. Several networks with different structures were trained and tested using error back propagation algorithm. Statistical error measures showed that a three layer network with 9 neurons in the hidden layer is skillful in prediction of initial dilution and the outputs are in good agreement (R = 0.97) with experimental results. Furthermore, the sensitivity analyses showed that the width of the equivalent slot of the diffuser is the most important parameter in the estimation of initial dilution.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/BF03326114,springer
Article,doi:10.1007/s00773-009-0081-2,A new approach for deriving temperature and salinity fields in the Indian Ocean using artificial neural networks,Journal of Marine Science and Technology,10.1007/s00773-009-0081-2,Springer,2010-06-01,2010-01-13,"This work reports a new methodology for deriving monthly averages of temperature ( T ) and salinity ( S ) fields for the Indian Ocean based on the use of an artificial neural network (ANN). Investigation and analysis were performed for this region with two distinct datasets: (1) monthly climatological data for T and S fields (in 1° × 1° grid boxes) at standard depth levels of the World Ocean Atlas 1994 (WOA94), and; (2) heterogeneous randomly distributed in situ ARGO, ocean station data (OSD) and profiling (PFL) floats. A further numerical experiment was conducted with these two distinct datasets to train the neural network model. Nonlinear regression mapping utilizing a multilayer perceptron (MLP) is employed to tackle nonlinearity in the data. This study reveals that a feed-forward type of network with a resilient backpropagation algorithm is best suited for deriving T and S fields; this is demonstrated by independently using WOA94 and in situ data, which thus tests the robustness of the ANN model. The suppleness of the T and S fields derived from the ANN model provides the freedom to generate a new grid at any desired level with a high degree of accuracy. Comprehensive training, testing and validation exercises were performed to demonstrate the robustness of the model and the consistency of the derived fields. The study points out that the parameters derived from the ANN model using scattered, inhomogeneous in situ data show very good agreement with state-of-the-art WOA climatological data. Using this approach, improvements in ocean climatology can be expected to occur in a synergistic manner with in situ observations. Our investigation of the Indian Ocean reveals that this approach can be extended to model global oceans.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00773-009-0081-2,springer
Chapter,doi:10.1007/978-90-481-2498-5_6,Tsunami Early Warning System: An Indian Ocean Perspective,Natural and Anthropogenic Disasters,10.1007/978-90-481-2498-5_6,Springer,2010-01-01,,"Tsunamis are considered the most devastating natural hazard on coastal environments ever known. Densely populated cities on coastal belts are the engines of economic growth and the centers of innovation for global economy and hinterlands of respective nations. As we know most of global cities are located near the coast facilitating trade and commerce. They are also located near the mouths of major perennial rivers which serve as conduits for commerce connecting rest of the world. These locations place major cities at a greater risk of natural hazards viz., cyclones, flooding, sea-level rise, tsunamis, etc. With the increasing intensity of economic exploitation in coastal belts, there is also an increase in socio-economic consequences resulting from the hazardous action of tsunami waves generated from submarine seismic activity and other causes. On 26 December 2004, the countries within the vicinity of East Indian Ocean experienced and witnessed the most devastating tsunami in recorded history. This tsunami was triggered by an earthquake of magnitude 9.0 on the Richter scale at 3.4° N, 95.7° E off the coast of Sumatra in the Indonesian Archipelago at 06:29 hrs IST (00:59 hrs GMT).",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-90-481-2498-5_6,springer
Article,doi:10.1007/s00773-008-0040-3,Active response control of an offshore structure under wave loads using a modified probabilistic neural network,Journal of Marine Science and Technology,10.1007/s00773-008-0040-3,Springer,2009-06-01,2009-01-28,"Offshore structures are subjected to wave, wind, and earthquake loads. The failure of offshore structures can cause sea pollution as well as loss of property and life. Therefore, the safety of such structures is an important issue. The reduction of the dynamic response of an offshore structure subjected to wind-generated random ocean waves is another critical problem with regard to the serviceability, fatigue life, and safety of the structure. In this article, the responses of offshore structures under random ocean waves are controlled using a modified probabilistic neural network (MPNN). As a more advanced method, it uses the global probability density function (PDF) produced by summing the heterogeneous local PDFs automatically determined from the individual standard deviation of each variable. The state vectors in a state-space model of a structure and the resulting control forces made by a linear quadratic regulator algorithm were used to generate the training patterns for the MPNN and a conventional multilayer perceptron (MLP). The results were compared with those produced by back-propagation based on the MLP. The proposed MPNN method shows good results not only in controlling the responses but also in terms of the computation time.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00773-008-0040-3,springer
Chapter ConferencePaper,doi:10.1007/978-3-540-89465-0_202,Study on Prediction of Tide and Ocean Current by Data-Driven Model,Advances in Water Resources and Hydraulic Engineering,10.1007/978-3-540-89465-0_202,Springer,2009-01-01,,"Tide and ocean current are the major dynamic factors for ocean engineering. The insufficiency of tidal level and ocean current data near the ocean engineering waters may bring uncertainty for ocean engineering design and numerical model. A data-driven model is presented to solve this problem based on Artificial Neural Network (ANN), one site and multi-sites data-driven models are established. Field data under complex geography and hydrodynamic condition are used to validate the performance of the present data-driven models, the nonlinear mapping relation among tidal level and ocean current is reproduced by these models. Comparisons and errors analysis between the numerical results and field-data are satisfactory, which shows the simple structure and good precision of the present models. Furthermore, the data-driven model can be widely useful for solving this ocean engineering problem.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-89465-0_202,springer
Chapter,doi:10.1007/978-3-540-79996-2_12,An Operational Real-Time Ocean Sensor Network in the Gulf of Maine,GeoSensor Networks,10.1007/978-3-540-79996-2_12,Springer,2008-01-01,,"The Gulf of Maine Ocean Observing System (GoMOOS) was established in the summer of 2001 as a prototype real-time observing system that now includes eleven solar-powered buoys with physical and optical sensors, four shore-based long-range HF radar surface current systems, circulation and wave models, satellite observations, and hourly web delivery of data. The Gulf of Maine is a harsh operational environment. Its winter storms pose severe challenges including the build up of sea ice on buoy sensors, superstructure, and solar panels, and in summer its productive waters present severe biofouling problems that can affect the optical sensors. The periods of most difficult operations often coincide with periods of greatest data value in terms of marine safety, search and rescue, and monitoring biological productivity. GoMOOS scientists and engineers continue to refine system designs and operational procedures to moderate the environmental stresses on the sensors and systems.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-79996-2_12,springer
Article,doi:10.1007/BF03020911,Comparison of chlorophyll algorithms in the bohai sea of China,Ocean Science Journal,10.1007/BF03020911,Springer,2007-12-01,,"Empirical band-ratio algorithms and artificial neural network techniques to retrieve sea surface chlorophyll concentrations were evaluated in the Bohai Sea of China by using an extensive field observation data set. Bohai Sea represents an example of optically complex case II waters with high concentrations of colored dissolved organic matter (CDOM). The data set includes coincident measurements of radiometric quantities and chlorophyll a concentration (Chl), which were taken on 8 cruises between 2003 and 2005. The data covers a range of variability in Chl in surface waters from 0.3 to 6.5 mg m^-3. The comparison results showed that these empirical algorithms developed for case I and case II waters can not be applied directly to the Bohai Sea of China, because of significant biases. For example, the mean normalized bias (MNB) for OC4V4 product was 1.85 and the root mean square (RMS) error is 2.26.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/BF03020911,springer
Article,doi:10.1007/s11802-004-0038-3,An approach to improving the retrieval accuracy of oceanic constituents in Case II waters,Journal of Ocean University of China,10.1007/s11802-004-0038-3,Springer,2004-10-01,,"In the present paper, a method is proposed to improve the performance of Artificial Neural Network (ANN) based algorithms for the retrieval of oceanic constituents in Case IT waters. The ANN-based algorithms have been developed based on a constraint condition, which represents, to a certain degree, the correlation between suspended particulate matter (SPM) and pigment (CHL), coloured dissolved organic matter (CDOM) and CHL, as well as CDOM and SPM, found in Case II waters. Compared with the ANN-based algorithm developed without a constraint condition, the performance of ANN-based algorithms developed with a constraint conditions is much better for the retrieval of CHL and CDOM, especially in the case of high noise levels; however, there is not significant improvement for the retrieval of SPM.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11802-004-0038-3,springer
Article,doi:10.1023/B:JOCE.0000038345.99050.c0,"Development of a Neural Network Algorithm for Retrieving Concentrations of Chlorophyll, Suspended Matter and Yellow Substance from Radiance Data of the Ocean Color and Temperature Scanner",Journal of Oceanography,10.1023/B:JOCE.0000038345.99050.c0,Springer,2004-06-01,,"An algorithm is presented to retrieve the concentrations of chlorophyll a, suspended pariclulate matter and yellow substance from normalized water-leaving radiances of the Ocean Color and Temperature Sensor (OCTS) of the Advanced Earth Observing Satellite (ADEOS). It is based on a neural network (NN) algorithm, which is used for the rapid inversion of a radiative transfer procedure with the goal of retrieving not only the concentrations of chlorophyll a but also the two other components that determine the water-leaving radiance spectrum. The NN algorithm was tested using the NASA's SeaBAM (SeaWiFS Bio-Optical Mini-Workshop) test data set and applied to ADEOS/OCTS data of the Northwest Pacific in the region off Sanriku, Japan. The root-mean-square error between chlorophyll a concentrations derived from the SeaBAM reflectance data and the chlorophyll a measurements is 0.62. The retrieved chlorophyll a concentrations of the OCTS data were compared with the corresponding distribution obtained by the standard OCTS algorithm. The concentrations and distribution patterns from both algorithms match for open ocean areas. Since there are no standard OCTS products available for yellow substance and suspended matter and no in situ measurements available for validation, the result of the retrieval by the NN for these two variables could only be assessed by a general knowledge of their concentrations and distribution patterns.",http://link.springer.com/openurl/fulltext?id=doi:10.1023/B:JOCE.0000038345.99050.c0,springer
Chapter ConferencePaper,doi:10.1007/978-3-7908-1902-1_111,Interpolation and Approximation of Models,Neural Networks and Soft Computing,10.1007/978-3-7908-1902-1_111,Springer,2003-01-01,,"A global approach may not be well suited for the approximation of complex and high-dimensional input-output mappings, inadequacy being defined in terms of complexity and/or accuracy. In this paper, a global modelling method from a set of locally optimal simpler models is presented. Theoretical aspects of interpolation and approximation of models are addressed. The method has been applied to the remote sensing of ocean color from space where it has shown good results in comparison with global approaches based on multilayer perceptrons and radial basis functions networks.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-7908-1902-1_111,springer
