id,datePublished,description,publisher,title,downloadUrl,doi,journals,database
225647572,2016-01-01T00:00:00,"Artificial Intelligence without Using Ontological Data about a Presupposed Reality. This paper introduces an original model to provide software agents and robots with the capacity of learning by interpreting regularities in their stream of sensorimotor experience rather than by exploiting data that would give them ontological information about a predefined domain. Specifically, this model pulls inspiration from : a) the movement of embodied cognition, b) the philosophy of knowledge, c) constructivist epistemology, and d) the theory of enaction. Respectively to these four influences : a) Our agents discover their environment through their body’s active capacity of experimentation. b) They do not know their environment “ as such” but only “ as they can experience it”. c) They construct knowledge from regularities of sensorimotor experience. d) They have some level of constitutive autonomy. Technically, this model differs from the traditional perception / cognition/ action model in that it rests upon atomic sensorimotor experiences rather than separating percepts from actions. We present algorithms that implement this model, and we describe experiments to validate these algorithms. These experiments show that the agents exhibit a certain form of intelligence through their behaviors, as they construct proto-ontological knowledge of the phenomena that appear to them when they observe persistent possibilities of sensorimotor experiences in time and space. These results promote a theory of artificial intelligence without ontological data about a presupposed reality. An application includes a more robust way of creating robots capable of constructing their own knowledge and goals in the real world, which could be initially unknown to them and un-modeled by their designers.Cet article propose un modèle original pour doter des agents informatiques ou des robots de la capacité d’apprendre en interprétant des régularités dans leur flux d’expériences sensorimotrices plutôt qu’en exploitant des données qui leur apporteraient des informations ontologiques sur un domaine prédéfini. Ce modèle s’inspire en particulier de : a) le courant de la cognition incarnée, b) la philosophie de la connaissance, c) l’épistémologie constructiviste, et d) la théorie de l’énaction. Respectivement à ces quatre influences : a) Nos agents découvrent leur environnement à travers les capacités expérimentales actives de leur corps. b) Ils ne connaissent pas leur environnement «en soi » mais uniquement «en ce qu’ils peuvent en faire l’expérience » . c) Ils construisent leurs connaissances à partir de régularités d’expériences sensorimotrices. d) Ils disposent d’une certaine autonomie constitutive.
Techniquement, ce modèle se distingue du modèle perception/cognition/action classique par le fait qu’il considère des expériences sensorimotrices atomiques au lieu de séparer les percepts et les actions. Nous présentons des algorithmes qui implémentent ce modèle, et décrivons des expérimentations permettant de les valider. Les expérimentations montrent que les agents exhibent une certaine forme d’intelligence dans leurs comportements en construisant une connaissance protoontologique des phénomènes qui apparaissent à eux quand ils constatent des possibilités d’expériences sensorimotrices persistantes dans l’espace et le temps. Ces résultats promeuvent une théorie de l’intelligence artificielle sans données ontologiques sur une réalité présupposée, avec, comme perspectives applicatives, des robots capables de construire leurs propres connaissances et objectifs dans le monde réel, initialement inconnu d’eux et non modélisé par leur concepteur.Georgeon Olivier, Mille Alain, Gay Simon. Intelligence artificielle sans données ontologiques sur une réalité présupposée. In: Intellectica. Revue de l'Association pour la Recherche Cognitive, n°65, 2016/1. Nouvelles approches en Robotique Cognitive. pp. 143-168",Intelligence artificielle sans données ontologiques sur une réalité présupposée,10.3406/intel.2016.1793,,'PERSEE Program',,core
74508563,2016-01-01T08:00:00,"Cyber-physical systems (CPS) are the new generation of engineered systems integrated with computation and physical processes. The integration of computation, communication and control adds new capabilities to the systems being able to interact with physical world. The uncertainty in physical environment makes future CPS to be more reliant on machine learning algorithms which can learn and accumulate knowledge from historical data to support intelligent decision making. Such CPS with the incorporation of intelligence or smartness are termed as intelligent CPS which are safer, more reliable and more efficient. This thesis studies fundamental machine learning algorithms in supervised and unsupervised manners and examines new computing architecture for the development of next generation CPS. Two important applications of CPS, including smart pipeline and smart grid, are also studied in this thesis. Particularly, regarding supervised machine learning algorithms, several generative learning and discriminative learning methods are proposed to improve learning performance. For the generative learning, we build novel classification methods based on exponentially embedded families (EEF), a new probability density function (PDF) estimation method, when some of the sufficient statistics are known. For the discriminative learning, we develop an extended nearest neighbor (ENN) method to predict patterns according to the maximum gain of intra-class coherence. The new method makes a prediction in a “two-way communication  style: it considers not only who are the nearest neighbors of the test sample, but also who consider the test sample as their nearest neighbors. By exploiting the generalized class-wise statistics from all training data, the proposed ENN is able to learn from the global distribution, therefore improving pattern recognition performance and providing a powerful technique for a wide range of data analysis applications. Based on the concept of ENN, an anomaly detection method is also developed in an unsupervised manner. CPS usually have high-dimensional data, such as text, video, and other multi-modal sensor data. It is necessary to reduce feature dimensions to facilitate the learning. We propose an optimal feature selection framework which aims to select feature subsets with maximum discrimination capacity. To further address the information loss issue in feature reduction, we develop a novel learning method, termed generalized PDF projection theorem (GPPT), to reconstruct the distribution in high-dimensional raw data space from the low-dimensional feature subspace. To support the distributed computations throughout the CPS, it needs a novel computing architecture to offer high-performance computing over multiple spatial and temporal scales and to support Internet of Things for machine-to-machine communications. We develop a hierarchical distributed Fog computing architecture for the next generation CPS. A prototype of such architecture for smart pipeline monitoring is implemented to verify its feasibility in real world applications. Regarding the applications, we examine false data injection detection in smart grid. False data injection is a type of malicious attack which can threaten the security of energy systems. We examine the observability of false data injection and develop statistical models to estimate underlying system states and detect false data injection attacks under different scenarios to enhance the security of power systems","Toward intelligent cyber-physical systems: Algorithms, architectures, and applications",,,DigitalCommons@URI,,core
161281539,2016-08-01T00:00:00,"Multi-label classification (MLC) is a supervised learning problem in which a particular example can be associated with a set of labels instead of a single one as in traditional classification. Many real-world applications, such as Web page classification or resource tagging on the Social Web, are challenging for existing MLC algorithms, because the label space grows exponentially as instance space increases. Under the problem transformation approach, the most common alternative for MLC, multi-label problems are transformed into several single label problems, whose outputs are then aggregated into a prediction to the whole classification problem. Feature selection techniques become crucial in large-scale MLC problems to help reducing dimensionality. However, the impact of feature selection in multi-label setting has not been as extensively studied as in the case of single-label data. In this paper, we present an empirical evaluation of feature selection techniques in the context of the three main problem transformation MLC methods: Binary Relevance, Pair-wise and Label power-set. Experimentation was performed across a number of benchmark datasets for multi-label classification exhibiting varied characteristics, which allows observing the behavior of techniques and assessing their impact according to multiple metrics.Fil: Rodriguez, Juan Manuel. Consejo Nacional de Investigaciones Científicas y Técnicas. Centro Científico Tecnológico Conicet - Tandil. Instituto Superior de Ingeniería del Software. Universidad Nacional del Centro de la Provincia de Buenos Aires. Instituto Superior de Ingeniería del Software; ArgentinaFil: Godoy, Daniela Lis. Consejo Nacional de Investigaciones Científicas y Técnicas. Centro Científico Tecnológico Conicet - Tandil. Instituto Superior de Ingeniería del Software. Universidad Nacional del Centro de la Provincia de Buenos Aires. Instituto Superior de Ingeniería del Software; ArgentinaFil: Zunino Suarez, Alejandro Octavio. Consejo Nacional de Investigaciones Científicas y Técnicas. Centro Científico Tecnológico Conicet - Tandil. Instituto Superior de Ingeniería del Software. Universidad Nacional del Centro de la Provincia de Buenos Aires. Instituto Superior de Ingeniería del Software; Argentin",An empirical comparison of feature selection methods in problem transformation multi-label classification,10.1109/TLA.2016.7786364,,'Institute of Electrical and Electronics Engineers (IEEE)',"[{'title': 'IEEE Latin America Transactions', 'identifiers': ['issn:1548-0992', '1548-0992']}]",core
149937767,2016-03-01T13:58:49Z,"<div>1. Overview</div><div><br></div><div>HTRU2 is a data set which describes a sample of pulsar candidates collected during the High Time Resolution Universe Survey (South) [1]. </div><div><br></div><div></div><div>Pulsars are a rare type of Neutron star that produce radio emission detectable here on Earth. They are of considerable scientific interest as probes of space-time, the inter-stellar medium, and states of matter (see [2] for more uses). </div><div><br></div><div>As pulsars rotate, their emission beam sweeps across the sky, and when this crosses our line of sight, produces a detectable pattern of broadband radio emission. As pulsars</div><div>rotate rapidly, this pattern repeats periodically. Thus pulsar search involves looking for periodic radio signals with large radio telescopes.</div><div><br></div><div></div><div>Each pulsar produces a slightly different emission pattern, which varies slightly with each rotation (see [2] for an introduction to pulsar astrophysics to find out why). Thus a  potential signal detection known as a 'candidate', is averaged over many rotations of the pulsar, as determined by the length of an observation. In the absence of additional info, each candidate could potentially describe a real pulsar. However in practice almost all detections are caused by radio frequency interference (RFI) and noise, making legitimate signals hard to find.</div><div><br></div><div></div><div>Machine learning tools are now being used to automatically label pulsar candidates to facilitate rapid analysis. Classification systems in particular are being widely adopted,</div><div>(see [4,5,6,7,8,9]) which treat the candidate data sets  as binary classification problems. Here the legitimate pulsar examples are a minority positive class, and spurious examples the majority negative class. At present multi-class labels are unavailable, given the costs associated with data annotation.</div><div><br></div><div></div><div>The data set shared here contains 16,259 spurious examples caused by RFI/noise, and 1,639 real pulsar examples. These examples have all been checked by human annotators. Each candidate is described by 8 continuous variables. The first four are simple statistics obtained from the integrated pulse profile (folded profile). This is an array of continuous variables that describe a longitude-resolved version of the signal that has been averaged in both time and frequency (see [3] for more details). The remaining four variables are similarly obtained from the DM-SNR curve (again see [3] for more details). These are summarised below:</div><div><br></div><div></div><div>1. Mean of the integrated profile.</div><div>2. Standard deviation of the integrated profile.</div><div>3. Excess kurtosis of the integrated profile.</div><div>4. Skewness of the integrated profile.</div><div>5. Mean of the DM-SNR curve.</div><div>6. Standard deviation of the DM-SNR curve.</div><div>7. Excess kurtosis of the DM-SNR curve.</div><div>8. Skewness of the DM-SNR curve.</div><div><br></div><div></div><div>HTRU 2 Summary</div><div></div><div>17,898 total examples.</div><div>1,639 positive examples.</div><div>16,259 negative examples.</div><div><br></div><div></div><div></div><div>The data is presented in two formats: CSV and ARFF (used by the WEKA data mining tool). Candidates are stored in both files in separate rows. Each row lists the variables first, and the class label is the final entry. The class labels used are 0 (negative) and 1 (positive).</div><div><br></div><div></div><div>Please note that the data contains no positional information or other astronomical details. It is simply feature data extracted from candidate files using the PulsarFeatureLab tool (see [10]).</div><div><br></div><div>2. Citing our work</div><div><br></div><div></div><div>If you use the dataset in your work please cite us using the DOI of the dataset, and the paper: </div><div><br></div><div>R. J. Lyon, B. W. Stappers, S. Cooper, J. M. Brooke, J. D. Knowles, Fifty Years of Pulsar Candidate Selection: From simple filters to a new principled real-time classification approach MNRAS, 2016.</div><div><br></div><div></div><div>3. Acknowledgements</div><div><br></div><div>This data was obtained with the support of grant EP/I028099/1 for the University of Manchester  Centre for Doctoral Training in Computer Science, from the UK Engineering and Physical Sciences Research Council (EPSRC). The raw observational data was collected by the High Time Resolution Universe Collaboration using the Parkes Observatory, funded by the Commonwealth of Australia and managed by the CSIRO.</div><div><br></div><div></div><div>4. References</div><div><br></div><div>[1] M.~J. Keith et al., ""The High Time Resolution Universe Pulsar Survey - I. System Configuration and Initial Discoveries"",2010, Monthly Notices of the Royal Astronomical Society, vol. 409,  pp. 619-627. DOI: 10.1111/j.1365-2966.2010.17325.x</div><div><br></div><div></div><div>[2] D. R. Lorimer and M. Kramer, ""Handbook of Pulsar Astronomy"", Cambridge University Press, 2005.</div><div><br></div><div></div><div>[3] R. J. Lyon, ""Why Are Pulsars Hard To Find?"", PhD Thesis, University of Manchester, 2015.</div><div><br></div><div></div><div>[4] R. J. Lyon et al., ""Fifty Years of Pulsar Candidate Selection: From simple filters to a new principled real-time classification approach"", Monthly Notices of the Royal Astronomical Society, submitted.</div><div><br></div><div></div><div>[5] R. P. Eatough et al., ""Selection of radio pulsar candidates using artificial neural networks"", Monthly Notices of the Royal Astronomical Society, vol. 407, no. 4, pp. 2443-2450, 2010.</div><div><br></div><div></div><div>[6] S. D. Bates et al., ""The high time resolution universe pulsar survey vi. an artificial neural network and timing of 75 pulsars"", Monthly Notices of the Royal Astronomical Society, vol. 427, no. 2, pp. 1052-1065, 2012.</div><div><br></div><div>[7] D. Thornton, ""The High Time Resolution Radio Sky"", PhD thesis, University of Manchester, Jodrell Bank Centre for Astrophysics School of Physics and Astronomy, 2013.</div><div><br></div><div></div><div>[8] K. J. Lee et al., ""PEACE: pulsar evaluation algorithm for candidate extraction a software package for post-analysis processing of pulsar survey candidates"", Monthly Notices of the Royal Astronomical Society, vol. 433, no. 1, pp. 688-694, 2013.</div><div><br></div><div></div><div>[9] V. Morello et al., ""SPINN: a straightforward machine learning solution to the pulsar candidate selection problem"", Monthly Notices of the Royal Astronomical Society, vol. 443, no. 2, pp. 1651-1662, 2014.</div><div><br></div><div></div><div>[10] R. J. Lyon, ""PulsarFeatureLab"", 2015, https://dx.doi.org/10.6084/m9.figshare.1536472.v1.</div><div><br></div",HTRU2,10.6084/m9.figshare.3080389.v1,,,,core
84591553,2017-11-01T00:00:00,"A robot agent designed to engage in real-world human--robot joint action must be able to understand the social states of the human users it interacts with in order to behave appropriately. In particular, in a dynamic public space, a crucial task for the robot is to determine the needs and intentions of all of the people in the scene, so that it only interacts with people who intend to interact with it. We address the task of estimating the engagement state of customers for a robot bartender based on the data from audiovisual sensors. We begin with an offline experiment using hidden Markov models, confirming that the sensor data contains the information necessary to estimate user state. We then present two strategies for online state estimation: a rule-based classifier based on observed human behaviour in real bars, and a set of supervised classifiers trained on a labelled corpus. These strategies are compared in offline cross-validation, in an online user study, and through validation against a separate test corpus. These studies show that while the trained classifiers are best in a cross-validation setting, the rule-based classifier performs best with novel data; however, all classifiers also change their estimate too frequently for practical use. To address this issue, we present a final classifier based on Conditional Random Fields: this model has comparable performance on the test data, with increased stability. In summary, though, the rule-based classifier shows competitive performance with the trained classifiers, suggesting that for this task, such a simple model could actually be a preferred option, providing useful online performance while avoiding the implementation and data-scarcity issues involved in using machine learning for this task",Automatically classifying user engagement for dynamic multi-party human–robot interaction,10.1007/s12369-017-0414-y,https://core.ac.uk/download/84591553.pdf,'Springer Science and Business Media LLC',,core
132448913,2016-08-26T00:00:00,"This thesis proposes a hybrid neuro-evolutive algorithm (NEA) that uses a compact indirect
encoding scheme (IES) for representing its genotypes (a set of ten production rules of a
Lindenmayer System with memory), moreover has the ability to reuse the genotypes and
automatically build modular, hierarchical and recurrent neural networks. A genetic algorithm
(GA) evolves a Lindenmayer System (L-System) that is used to design the neural network’s
architecture. This basic neural codification confers scalability and search space reduction in
relation to other methods. Furthermore, the system uses a parallel genome scan engine that
increases both the implicit parallelism and convergence of the GA. The fitness function of the
NEA rewards economical artificial neural networks (ANNs) that are easily implemented. The
NEA was tested on five real-world classification datasets and three well-known datasets for
time series forecasting (TSF). The results are statistically compared against established stateof-
the-art algorithms and various forecasting methods (ADANN, ARIMA, UCM, and Forecast
Pro®). In most cases, our NEA outperformed the other methods, delivering the most accurate
classification and time series forecasting with the least computational effort. These superior
results are attributed to the improved effectiveness and efficiency of NEA in the decisionmaking
process. The result is an optimized neural network architecture for solving
classification problems and simulating dynamical systems.Essa tese propõe um algoritmo neuro-evolutivo (ANE) que utiliza um esquema de codificação indireto compacto para representar seus genótipos (um conjunto de dez regras de produção de um sistema de lindenmayer com memória), além disso, possui a habilidade de reuso dos genótipos e automaticamente construir redes neurais modulares, hierárquicas e recorrentes. Um algoritmo genético evolui um sistema de lindenmayer (sistema-l) que é usado para projetar a arquitetura de redes neurais. Essa codificação neural proporciona redução de escalabilidade e do espaço de busca em relação a outros métodos, possibilitando uma busca mais eficiente no espaço infinito de arquiteturas de redes neurais. Em adição, o sistema usa um mecanismo de checagem paralelo do genoma que aumenta o paralelismo implícito e a convergência do AG. A função fitness do ANE recompensa redes neurais que são facilmente implementadas. Essa é a primeira tentativa de gerar redes recorrentes a partir dessa combinação de metáforas. O ANE foi testado utilizando cinco bancos de dados do mundo real para classificação e três bens conhecidos para predição de séries temporais (PST). Os resultados são estatisticamente comparados com algoritmos proeminentes citados no estado da arte e com vários métodos de predição (ADANN, ARIMA, UCM e Forecast Pro®). Na maioria dos casos, o ANE superou os outros métodos produzindo classificação e predição de séries temporais mais precisas com um menor esforço computacional. Esses resultados são atribuídos a melhoria da eficácia e eficiência no processo de tomada de decisão. O resultado é uma arquitetura de rede neural otimizada para resolver problemas de classificação e simular problemas dinâmicos",Uma metodologia biologicamente inspirada para projeto automático de redes neurais artificiais usando Sistemas-L paramétricos com memória,,,Programa de Pós-Graduação em Engenharia Elétrica,,core
23483067,2013-12-03,"Abstract. We construct an innovative SVP(CVP) solver for ideal lattices in case of any relative extension of number fields L/K of degree n where L is real(contained in R). The solver, by exploiting the relationships between the so-called local and global number fields, reduces solving SVP(CVP) of the input ideal A in field L to solving a set of (at most n) SVP(CVP) of the ideals Ai in field Li with relative degree 1 ≤ ni &lt; n and ∑ i ni = n. The solver’s space-complexity is polynomial and its time-complexity’s explicit dependence on the dimension (relative extension degree n) is also polynomial. More precisely, our solver’s time-complexity is poly(n, |S|, NP G, NP T, Nd, Nl) where |S | is bit-size of the input data and NP G, NP T, Nd, Nl are the number of calls to some oracles for relatively simpler problems (some of which are decisional). This feature implies that if such oracles can be implemented by efficient algorithms (with time-complexity polynomial in n), which is indeed possible in some situations, our solver will perform in this case with timecomplexity polynomial in n. Even if there is no efficient implementations for these oracles, this solver’s time-complexity may still be significantly lower than those for general lattices, because these oracles may be implemented by algorithms with sub-exponential time-complexity Keywords:Shortest Vector Problem(SVP); Closest Vector Problem(CVP); ideal lattices; field valuations; non-Archimedean valuations; local field; global field. ",A Local-Global Approach to Solving Ideal Lattice Problems,,,,,core
31292035,2014-09-19T00:00:00,"In this manuscript, I describe my research work concerning signal and image processing, and instrumentation for astronomy. I also present the projectsI intend to develop in the next few years. The thematic areas I dealt with were numerous and diverse, and the applications concerned, among others,visual and spectroscopic double stars, tidal effects in Am-type stars, shell galaxies, atmospheric turbulence and wind profiles with the SCIDAR technique.Among the main astrophysical results to which I contributed, are the validation of merging models to explain the origin of shells around elliptical galaxies,the evidence of the presence of dark matter in those galaxies, the detailed study of many spectroscopic binaries with the constitution of representative samples, including long period orbit systems containing FGKM, Am or composite spectrum stars. In particular, a thorough study of a sample of a hundred Am-type stars highlighted the influence of tidal effects, which contributed to circularizing the orbits and to synchronizing the spin and orbital motion in many systems. The fractional critical radii for circularisation and synchronisation that we have determined for our sample were found to be compatible with Zahn's theoretical models. We have also compared the estimated ages of our systems with the theoretical circularisation and synchronisation characteristic times, also predicted by Zahn. We found a fair agreement for the synchronism, but for circularisation, the tidal effects we have observed are more important than what was expected by the theory, for Am-type stars with a radiative envelope.As regards the visual binary stars, in collaboration with a group of European researchers, we have obtained a few thousand measurementswith the PISCO and PISCO2 instruments, by using the speckle interferometry technique. Those accurate measurements have been calibratedin an absolute way with a diffraction grating. Their spatial resolution often reached the diffraction limit of the telescope. They have already led to the revision of a few hundred orbits. As their orbital periods are very long, and generally exceed a few hundred years, the observation of the visual double stars is a substantial program, which requires reliability and regularity over a very long period of time. This program needs an international collaboration that has been already active since several generations. As soon as they have been published, our measures were incorporated into the double star data base of the US. Navy in Washington DC, which is open to the whole scientific community.With regard to instrumentation, my activities mainly concerned the designing, construction and operation of the PISCO and PISCO2 focal instruments.A substantial part was devoted to real-time software developments for the remote control of the instruments and the detectors, and the subsequent data processing. The main selected criteria were ``performance and reliability'', both for hardware and software developments. Indeed those instruments and programs have been used during nearly every clear night, for many years (more than 20 years for PISCO, and already five years for PISCO2).The processing of PISCO data also lead me to developing programs for atmospheric turbulence profile inversion from SCIDAR observations, that can be operated in real-time and in a non-supervised mode. Those programs allow the restoration of turbulence profiles ($C_N^2$ parameter,seeing, coherence radius and coherence time) and of the wind parameters (velocity and direction) in the turbulent layers. When the observations are obtained in ``generalized SCIDAR'' mode, we can determine those parameters in all the turbulent layers that have been crossed by the incoming light,from the inside of the dome to altitudes up to 20--23 km. I have also written specialized software for computing orbits from radial velocities formultiple stellar systems made of two or three components. The main difficulty of this problem rested in the irregular sampling of the measurements.Finally, over the last few years, I have been working on the problems encountered for the phase self-calibration for aperture synthesis inastronomy, and for the calibration of GNSS (Global Navigation Satellite System) networks in geodesy, to which my principal collaborator, A.~Lannes (L2S, Paris), has proposed an elegant and original solution.For the coming years, I would like to work in collaboration with colleagues, but also if possible with some students (graduate trainees or PhD students) on the following projects:- ""Instrumentation'' projects concerning (i) transfer of PISCO to the new Epsilon 1 m telescope of OCA (Obs. Côte d'Azur), with the automation of the data acquisition and processing, (ii) automation of PISCO2 on the L76 refractor of OCA, and (iii) software development for the ``Shack-Hartmann'' modeof PISCO.- ""Signal processing"" projects about (i) the implementation of the calibration methods proposed by A.~Lannes for radio-astronomy (ALMA) and for GNSS networks, and (ii) non-supervised classification of X sources that have been detected by the XMM-Newton space telescope.- ""Astrophysical projects'' concerning the observation of double stars belonging to the Pre-Main Sequence (PMS) of the HR diagram, and of red dwarfs of the solar neighbourhood, with PISCO and PISCO2, to determine the orbits and the masses of those stars, which are still poorly known.Dans ce manuscrit, je décris mes activités de recherche en traitement du signal, des images et en l'instrumentation pour l'astronomie et je présente les projets que je compte développer dans les prochaines années. Les thématiques que j'ai abordées sont très variées, et les applications ont concerné à la fois les étoiles doubles visuelles et spectroscopiques, les galaxies elliptiques à coquilles et la turbulence atmosphérique et de profils de vitesse du ventpar la technique SCIDAR.Parmi les principaux résultats astrophysiques auxquels j'ai contribué, on peut mentionner la validation des modèles de fusion pourexpliquer l'origine des coquilles, la mise en évidence de matière noire dans les galaxies elliptiques, la constitution d'échantillons représentatifset l'étude détaillée de nombreuses binaires spectroscopiques, dont certaines à longue période, de type FGKM, Am et d'étoiles à spectre composite. En particulier une étude approfondie d'un échantillon d'une centaine d'étoiles Am a permis de mettre en évidence des effets de marées, semanifestant par une circularisation des orbites et une synchronisation entre la rotation axiale des étoiles et leur mouvement orbital. Notreétude a conduit à préciser la valeur de paramètres importants pour la modélisation (rayons fractionnaires critiques) et nousavons pu comparer les temps caractéristiques  théoriques de circularisation et synchronisation avec les âges estimés pour cessystèmes. L'accord est convenable pour le synchronisme mais moins bon pour la circularisation. Les effets de marée observés semblentplus importants que ceux prévus par la théorie, pour les étoiles de type Am, à enveloppe radiative.En ce qui concerne les étoiles doubles visuelles, en collaboration avec un groupe de chercheurs européens, nous avons obtenu plusieurs milliersde mesures avec PISCO et PISCO2, en utilisant des techniques d'interférométrie des tavelures. Ces mesures très précises ont été calibrées de façonabsolue avec un réseau de diffraction, et ont une résolution atteignant la limite de diffraction du télescope. Elles ont déjà conduit à la révision de quelques centaines d'orbites. Les périodes orbitales étant très longues, souvent supérieures à des centaines d'années, l'observation des étoiles doubles est un programme de fond, qui nécessite régularité et durée dans le temps. Ce programme ne peut se faire que dans le cadre d'une collaboration internationale et inter-générationnelle. Au fur et à mesure des publications, nos mesures ont été intégrées dans la base de donnéesspécialisée de l'observatoire de l'US. Navy de Washington (USA), qui est ouverte à toute la communauté.Sur le plan instrumental mes activités ont concerné principalement la conception, la réalisation et le suivi de l'exploitation d'instruments comme PISCO et PISCO2, avec une part importante consacrée au développement de logiciels temps réel pour le contrôle des instruments, des détecteurs et letraitement des données. Les principaux critères que nous avons retenus ont été ``performance et fiabilité'', puisque ces instruments et logiciels sont utilisés, pratiquement toutes les nuits de beau temps, depuis de nombreuses années (plus de 20 ans pour PISCO).Le traitement des données de PISCO m'a aussi conduit à développer des programmes d'inversion de profils de turbulence atmosphérique à partird'observation SCIDAR, qui peuvent fonctionner en mode non supervisé et en temps réel. Ils permettent de restaurer des profils de la turbulence (paramètre $C_N^2$, seeing, rayon et temps de cohérence) et des paramètres du vent en altitude (vitesse et direction) dans les couches turbulentes.Lorsque les observations ont été obtenues en mode ``SCIDAR généralisé'', ils permet de caractériser la turbulence dans toutes les couches traversées,depuis l'intérieur de la coupole jusqu'à des altitudes de 20 à 23 km. J'ai aussi écrit des programmes de calcul d'orbites à partir de mesures de vitesses radiales pour des systèmes à deux ou trois composantes. La difficulté de ce problème résidait principalement dans l'irrégularité de l'échantillonnage des mesures. Enfin depuis quelques années, je travaille sur des problèmes d'auto-calibration de phase pour la synthèse d'ouverture en astronomie,et de calibration des réseaux GNSS (Global Navigation Satellite System) en géodésie, auxquels mon principal collaborateur, A. Lannes (L2S, Paris), a apporté une solution élégante et originale.Pour les prochaines années, je voudrais travailler en collaboration avec des collègues, mais aussi si possible avec la participation d'étudiants (stages niveau ""master'' ou ""thèse'') sur les projets suivants:- projets ""Instrumentaux'' concernant (i) le transfert de PISCO sur le nouveau télescope Epsilon de 1 m de l'OCA (Obs. Côte d'Azur), avec une automatisation de l'acquisition et du traitement des données. (ii) l'automatisation des fonctions de PISCO2 sur la lunette L76 de Nice,et (iii) le développement d'un logiciel de traitement pour le mode ``Shack-Hartmann'' de PISCO.- projets ""Traitement du signal"" portant sur (i) la mise en oeuvre des méthodes de calibration proposées par A. Lannes pour la radio-astronomie et pour les réseaux GNSS et (ii) sur  la classification non supervisée de sources détectées par le télescope spatial XMM-Newton.- projets ""Astrophysique'' concernant l'observation d'étoiles doubles pré-séquence principale du diagramme HR et des naines rouges du voisinage solaire avec PISCO et PISCO2, pour déterminer les orbites et les masses de ces étoiles, encore mal connues","Contribution en Signal, Image et Instrumentation pour l'Astronomie",,HAL CCSD,,,core
87661950,2014-01-01T00:00:00Z,"Artificial intelligence methodologies, as the core of discrete control and decision support systems, have been extensively applied in the industrial production sector. The resulting tools produce excellent results in certain cases; however, the NP-hard nature of many discrete control or decision making problems in the manufacturing area may require unaffordable computational resources, constrained by the limited available time required to obtain a solution. With the purpose of improving the efficiency of a control methodology for discrete systems, based on a simulation-based optimization and the Petri net (PN) model of the real discrete event dynamic system (DEDS), this paper presents a strategy, where a transformation applied to the model allows removing the redundant information to obtain a smaller model containing the same useful information. As a result, faster discrete optimizations can be implemented. This methodology is based on the use of a formalism belonging to the paradigm of the PN for describing DEDS, the disjunctive colored PN. Furthermore, the metaheuristic of genetic algorithms is applied to the search of the best solutions in the solution space. As an illustration of the methodology proposal, its performance is compared with the classic approach on a case study, obtaining faster the optimal solution",Control of Discrete Event Systems by Means of Discrete Optimization and Disjunctive Colored PNs: Application to Manufacturing Facilities,,Hindawi Limited,"[{'title': None, 'identifiers': ['issn:1085-3375', '1687-0409', 'issn:1687-0409', '1085-3375']}]",10.1155/2014/821707,core
104676264,2014,"In brain imaging, solving learning problems in multi-subjects settings is difficult because of the differences that exist across individuals. Here we introduce a novel classification framework based on group-invariant graphical representations, allowing to overcome the inter-subject variability present in functional magnetic resonance imaging (fMRI) data and to perform multivariate pattern analysis across subjects. Our contribution is twofold: first, we propose an unsupervised representation learning scheme that encodes all relevant characteristics of distributed fMRI patterns into attributed graphs; second, we introduce a custom-designed graph kernel that exploits all these characteristics and makes it possible to perform supervised learning (here, classification) directly in graph space. The well-foundedness of our technique and the robustness of the performance to the parameter setting are demonstrated through inter-subject classification experiments conducted on both artificial data and a real fMRI experiment aimed at characterizing local cortical representations. Our results show that our framework produces accurate inter-subject predictions and that it outperforms a wide range of state-of-the-art vector- and parcel-based classification methods. Moreover, the genericity of our method makes it is easily adaptable to a wide range of potential applications. The dataset used in this study and an implementation of our framework are available a",Graph-Based Inter-Subject Pattern Analysis of fMRI Data,,,,,core
