abstract,doi,downloadUrl,id,title,publishedDate,publisher,journals,database,query_name,query_value
"Mindful Wandering is an inspiring blend of memoir, travelogue, and environmental manifesto. As a translational ecologist, Rebecca Romsdahl is trained to ask critical questions about how we can improve our human relationships with the natural world for a sustainable, resilient future. As a farmgirl, she learned how to observe nature and life through the changing seasons. In this collection of essays spanning two decades, Romsdahl weaves these ideas together as she travels our changing world. From a Minnesota farm to the mountains of Peru and the edge of the Sahara Desert, she explores strategies for sustainability and resilience, and advocates that we (especially those of us privileged enough to travel) must expand our mindful considerations to include all the other inhabitants of this beautiful Earth. Romsdahl practices, and preaches, mindful wandering to reduce her impacts on the natural environment, and to encourage us all to be better global citizens. She implores us, through the eyes of a farmgirl scientist, to ask soul-searching questions: How do we reconnect with the local, seasonal rhythms of life, while learning how to care about the whole Earth as our home?
Rebecca J. Romsdahl, PhD, is a translational ecologist, educator, writer, and professor in the Department of Earth System Science & Policy at the University of North Dakota. Her research and teaching examine links between social, ecological, and policy factors when scientists, stakeholders, and decision makers work together to solve environmental problems.https://commons.und.edu/press-books/1019/thumbnail.jp",,https://core.ac.uk/download/524633393.pdf,129190751,mindful wandering: nature and global travel through the eyes of a farmgirl scientist,2021-12-01T08:00:00,UND Scholarly Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"This dissertation reconceives curriculum through an historical approach that employs Ludwig Wittgenstein’s later philosophy. Curriculum is more than the knowledge taught in school. Curriculum, as I a theorist conceives it, is concerned with the broader intellectual and ideological ways a society thinks about education. Hence, the current school curriculum’s focus on specific learning outcomes offers a limited view of the knowledge fashioned by a society, thereby offering an intellectual and social history that is highly selective. Wittgenstein’s concept of “language-games” offers curricularists a way to re-include some of these stories. The concept of curriculum emerges at the end of the Renaissance from Peter Ramus’s refinement of the art of dialectic into a pedagogical method of logic. The modern curriculum field arose at the end of the nineteenth century as educators sought to further refine the remnants of scholasticism’s pedagogical practices by employing “social efficiency” and scientific management to more effectively organize American education. Social efficiency and scientific management became the underlying premises of Ralph Tyler’s (1949) rationalization of the school curriculum. During the nineteen seventies, curriculum theorists began disrupting Tyler’s rational foundations by reconceptualizing curriculum using philosophies and theories developed outside of education to alter the language used to describe education. I use Wittgenstein’s later philosophy to further disrupt the school curriculum’s rational underpinnings. Wittgenstein maintains that knowing does not require some internal or external authority, thereby rejecting the empirical and logical foundations of knowledge that underlie Western education. Using a Wittgenstein approach suggests that education is an indirect activity of teaching students the use of words. Wittgenstein suggests that educating students indirectly more closely resemble the kinds of playful activities in which children engage in their ordinary lives. He suggests that learning is a synoptic presentation that connects concepts that emerge from our everyday use of language in new and interesting ways. By asking students to see the resemblances among concepts synoptically, rather than logically, education cannot be reduced to the acquisition of a set of facts, ordered in a sequence of steps. As such, a Wittgensteinian approach reconceives curriculum as an act of language-play",10.31390/gradschool_dissertations.495,https://core.ac.uk/download/217400076.pdf,63372328,reconceiving curriculum:  an historical approach,2002-01-01T08:00:00,LSU Digital Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Planning theory and practice reflect the cultural and political context in which planning occurs. The purpose of this article is to examine the variety of planning contexts which have been described in the literature and to apply&nbsp;these to South Africa. For this pur­pose, five categories or perspectives were used, namely, technocratic, de­mocratic, reformist, radical and lib­eral. As reform in South Africa is set to continue and to gather momentum&nbsp;in the next few years, these categories provide a useful framework for the analysis of the possible nature of change, and for consideration of pos­sible roles which South African plan­ners can adopt in changing contexts.&nbsp;""Planning ... could be a truly innova­tive field in our epoch of crisis&nbsp;. . .&nbsp;The current process of social change forces planning itself to change, if we want our discipline to be a guide for action instead of becoming an outdated bureaucratic routine"" (Castells 1982:3)",,https://core.ac.uk/download/480900784.pdf,11280541,replacing the dinosaur: changing roles for planners in south africa,1991-09-30T00:00:00,'University of the Free State',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Our brochure is designed to give you an initial overview of “Saxony – the Science State”. We called on our universities and research institutes in the various science regions to present short profiles of themselves.
Redaktionsschluss: 15.11.2014Sachsen hat eine der dichtesten Forschungslandschaften deutschlandweit. In der reich bebilderten Broschüre stellen sich Hochschulen und Forschungseinrichtungen vor",,https://core.ac.uk/download/352158448.pdf,98802202,saxony - the science state,2020-08-13T01:00:00,Sächsisches Staatsministerium für Wissenschaft und Kunst,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Digitised by the Faculty of the Veterinary Scienc,,https://core.ac.uk/download/41233618.pdf,24074484,centaur 1957,1957-01-01T00:00:00,"Veterinary Society, University of Sydney",[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
info:eu-repo/semantics/publishedVersio,,https://core.ac.uk/download/459212896.pdf,46134515,baroque festivals between the sacred and the profane: europe and the atlantic,2021-01-01T00:00:00,,"[{'title': None, 'identifiers': ['2182-3294', 'issn:2182-3294']}]",core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalcommons.portlandlibrary.com/cbw_1988/1022/thumbnail.jp,,https://core.ac.uk/download/236779276.pdf,71713086,casco bay weekly : 6 october 1988,1988-10-06T08:00:00,Portland Public Library Digital Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Chapter 5 in Cultural-historical perspectives on collective intelligence

In the era of digital communication, collective problem solving is increasingly important. Large groups can now resolve issues together in completely different ways, which has transformed the arts, sciences, business, education, technology, and medicine. Collective intelligence is something we share with animals and is different from machine learning and artificial intelligence. To design and utilize human collective intelligence, we must understand how its problem-solving mechanisms work. From democracy in ancient Athens, through the invention of the printing press, to COVID-19, this book analyzes how humans developed the ability to find solutions together. This wide-ranging, thought-provoking book is a game-changer for those working strategically with collective problem solving within organizations and using a variety of innovative methods. It sheds light on how humans work effectively alongside machines to confront challenges that are more urgent than what humanity has faced before. This title is also available as Open Access on Cambridge Core.Chapter 5 argues that the origins of human swarm problem solving can be traced back to group hunting which required rapid problem solving during the hunt, but also planning activities. Collective actions build on synchronization in the sense that every contribution from individual hunters mattered. Another milestone was the emergence of premodern trade, which enabled human groups to utilize informational diversity from non-kin and even strangers. Knowledge was shared in new ways through large gatherings and trade networks. The third major achievement was the establishment of the first democracy in ancient Athens with institutions such as the Assembly of the People, the Council of 500 and the People`s Court. These institutions let a large number of individuals engage in rapid problem solving in a formalized manner. Individuals from all over the Athenian territory met in the city to solve societal problems. These historical examples show that human swarm problem solving is also a story about our ability to solve problems in increasingly larger groups.publishedVersio",10.1017/9781108981361.005,https://core.ac.uk/download/539602227.pdf,127010688,the origins of human swarm problem solving,2022-01-01T00:00:00,'Cambridge University Press (CUP)',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"With anchors in feminist theory, queer discourse, and digital politics, Really Fake rescues ""fakeness"" from the morass of ""fake news"" and rejuvenates ""fake"" as a material and tactical reality. This book treats fakeness as a media object itself: ""Fakes"" are things that travel and circulate through our bodies, sociality, and the technologies that envelop them. Punctuated with anecdotes, experiences, poetry, stories, and a strong feminist ethic and ethos of care, intimacy, and collectivity, Really Fake offers a series of entry points into reframing the debates of fakeness beyond polarized positions of performative outrage",10.14619/154-9,https://core.ac.uk/download/479582738.pdf,123725253,really fake,2021-01-01T00:00:00,Lüneburg,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"There can be a tendency in art-science projects for science discourses to instrumentalise arts practices, and for arts discourses to instrumentalise science practices, rather than for each to rigorously challenge and inform the other. 

The Chancellor’s Fund Green-Blue-Grey Campus/Rain Garden project was an attempt to get beyond this limiting instrumentalisation, and to explore new ways of working across the art-science interface in which dialogue can be generated and knowledge produced across diverse discourses, practices, communities and identities. It used innovative art, science and participatory research methodologies to explore, devise and test strategies for successfully integrating green-blue infrastructure in an urban design context, with specific reference to the sustainable design feature of the rain garden in the ongoing University of Glasgow campus redevelopment. 

 

This report introduces the Green-Blue-Grey Campus/Rain Garden project, summarises the aims and methods used, and the principle findings generated, before contextualising the work in the broader fields. It then takes a closer look at the art-science methods used, and shares some of the strategies developed. Finally the report outlines some key practical recommendations for the implementation of the rain garden, which emerged from the deployment of these innovative strategies and methods",10.36399/gla.pubs.197357,https://core.ac.uk/download/228164773.pdf,66767146,report on chancellor’s fund the green-blue-grey campus/rain garden project,2019-09-27T01:00:00,'University of Glasgow',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The purpose of this book is to provide a broadbased understanding of the rapidly changing environment of campus telecommunications. The anticipated audience for this material is the non-technical university administrator who may not have direct responsibility for telecommunications, but has a need to understand the general environment in which his telecommunications manager functions and the basic concepts of the technology. Five topic areas were selected that best cover the preponderance of issues. No attempt has been made to associate or closely coordinate materials from one chapter\u27s subject to that of any other. Each chapter generally stands alone. In total, however, the five chapters address the topics and issues that most often generate inquiries from university administrators outside the telecommunications department.
Introduction
1 The Changing Telecommunications Environment
2 Telecommunications Technology and the Campus
3 Student Services
4 Financing a New Telecommunications System .
5 Selecting a Consultant
Glossary
Inde",,https://core.ac.uk/download/188144152.pdf,54754663,campus telecommunications systems: managing change,1995-01-01T08:00:00,DigitalCommons@University of Nebraska - Lincoln,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"This essay explores the historical and critical legacy of the Rodney King tape, namely, it’s transformation of the concerns of the field of documentary studies in the turn toward “visible evidence” in the 1990s. This turn privileged the power of visibility, particularly in radical and activist practices, but visibility is a fraught concept for minority subjects. I argue for an approach called “militant evidence” as an expanded and updated framework for media activism and the use of visible evidence. In this formulation, accumulated visible evidence is deployed within larger media and activist ecologies toward an abolition of police violence",10.17613/hee0-xq82,https://core.ac.uk/download/228319410.pdf,10287706,in the wakes of rodney king: militant evidence and media activism in the age of viral black death,2019-01-01T00:00:00,'Modern Language Association',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Containing twelve scenarios for the world in 2030, this report offers insights into how the EU can maintain and build up its capacity to act in the face of the major disruptive changes that are likely to come over this decade. It is being released in the run-up to German elections in September 2021 that will serve as a kind of referendum on ten years of government-heavy crisis management",,https://core.ac.uk/download/483985252.pdf,123727248,building european resilience and capacity to act: lessons for 2030,2021-01-01T00:00:00,'Botanic Garden & Botanical Museum Berlin-Dahlem BGBM',"[{'title': None, 'identifiers': ['issn:1866-9182', '1866-9182']}]",core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Online tracking is the key enabling technology of modern online advertising. In the recently established model of real-time bidding (RTB), the web pages tracked by ad platforms are shared with advertising agencies (also called DSPs), which, in an auction-based system, may bid for user ad impressions. Since tracking data are no longer confined to ad platforms, RTB poses serious risks to privacy, especially with regard to user profiling, a practice that can be conducted at a very low cost by any DSP or related agency, as we reveal here. In this work, we illustrate these privacy risks by examining a data set with the real ad-auctions of a DSP, and show that for at least 55% of the users tracked by this agency, it paid nothing for their browsing data. To mitigate this abuse, we propose a system that regulates the distribution of bid requests (containing user tracking data) to potentially interested bidders, depending on their previous behavior. In our approach, an ad platform restricts the sharing of tracking data by limiting the number of DSPs participating in each auction, thereby leaving unchanged the current RTB architecture and protocols. However, doing so may have an evident impact on the ad platform’s revenue. The proposed system is designed accordingly, to ensure the revenue is maximized while the abuse by DSPs is prevented to a large degree. Experimental results seem to suggest that our system is able to correct misbehaving DSPs, and consequently enhance user privacy.Peer ReviewedPostprint (author's final draft",10.1016/j.engappai.2019.03.013,https://core.ac.uk/download/200845411.pdf,58983389,on the regulation of personal data distribution in online advertising platforms,2019-03-01T00:00:00,'Elsevier BV',"[{'title': 'Engineering Applications of Artificial Intelligence', 'identifiers': ['issn:0952-1976', '0952-1976']}]",core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The diversity of gender, culture, ability is recognized as a value both at the level of common sense and in the context of national and European legislation. It is necessary to question the effectiveness of work placement strategies, as a human qualification device, of disabled people who complete their university studies. How to manage risks and opportunities in order to effectively guide the work placement of disabled people who reach the end of their university career? This contribution aims to offer an in-depth study on the subject, with a particular focus on the figure of the pedagogist as a pedagogical operator of mediation between the University and the world of work.La diversità di genere, cultura, abilità è riconosciuta in quanto valore sia a livello del senso comune sia nel contesto nella Legislazione europea. È necessario, pertanto, interrogarsi circa l’efficacia delle strategie di collocamento lavorativo in quanto dispositivo di qualificazione umana e professionale, delle persone con disabilità che abbiano completato il proprio percorso di studi universitari. Come gestire rischi e opportunità al fine di guidare di il percorso di collocamento lavorativo per soggetti con disabilità che abbiano concluso il proprio percorso universitario? Il presente contributo si propone di offrire uno studio dell’argomento, con una particolare attenzione alla figura del&nbsp; pedagogista in quanto mediatore tra Università e mondo del Lavoro",10.7346/-fei-xx-02-22_22,https://core.ac.uk/download/539344763.pdf,126780888,il pedagogista in quanto diversity manager e mediatore tra università e mondo del lavoro,2022-01-01T00:00:00,Pensa MultiMedia,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"To what do I belong?  Family, friends, region, tribe, religious denomination, ethnic groups, class, gender, race, work, neighborhood, country, political parties--in our daily lives we navigate between different markers, adjusting our speech patterns and behavior to the demands of each encounter,  narrating to ourselves stories about how and why we come to occupy a particular place in the scheme of things. Poets and writers, playwrights and filmmakers, all specialize in translating these private narratives into public discourse. What surfaces in their imagination is designed to reach broad audiences, and these stories can then shape the very ways in which societies view themselves.
In a period of tumultuous change such as the present, a group of distinguished IWP alumni met in  May of 2017 in Tangier (Morocco) to address the question: to what do I belong? And, can new ways of telling counter the eruption of extremism created in part by the inadequacy of prevailing narratives of belonging and inclusion?https://ir.uiowa.edu/iwp_collections/1000/thumbnail.jp",,https://core.ac.uk/download/213483777.pdf,61710913,"to what do i belong?: traversing differences, bridging narratives",2018-01-01T08:00:00,"International Writing Program, The University of Iowa",[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"What is Classical Music?
Parable
Parental Indulgence
Schumann\u27s Early Loves
Originality in Teaching
Schumann: A Vanishing Star
Tone
Teaching Tonality
True Story: A Tale of a Music Student
Last Work
Studio Comfort
What is the Scale of this Passage?: Practical Hints for a Prompt Reply to this Common and Often Perplexing Questions
Musical Impurity
Methods
Relation of the Music Department to the College
Musical Heredity
Indiscriminate Advice and Its Evils
Anitra\u27s Dance
Teacher of Music: His Character and His Training (A Symposium)
Russian School of Music
Illustration in Teaching: Some Practice Examples
Pieces, Exercises or Etudes—Which?
Dignity of our Profession
When Shall We Begin with Classical Music?
What to Use with a Beginner
Musical Outlook at Manila
Women as Tuners
Report of the Pennsylvania Federation of Women
Intellectual Side of Music in Amateur Clubs
How to Practise in a Cold Church
Items of Guild News
Boy Choir Singers
Notes of Cases from the Records of a Voice Hospital, Part 6
Studying Singing in Europe
Management of Breath
To an Amateur Singer
Collateral Charms of Music
Moritz Moszkowski
Childhood Songs, II
Great Fault of the American Studenthttps://digitalcommons.gardner-webb.edu/etude/1443/thumbnail.jp",,https://core.ac.uk/download/212809186.pdf,40301069,"volume 18, number 01 (january 1900)",1900-01-01T08:00:00,Digital Commons @ Gardner-Webb University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Program for the 2009 Fall Florida International University Commencement.https://digitalcommons.fiu.edu/commencement_programs/1007/thumbnail.jp,,https://core.ac.uk/download/343942096.pdf,40194080,2009 fall florida international university commencement,2009-12-14T08:00:00,FIU Digital Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"This is the ninth edition of the Global Terrorism Index (GTI). The report provides a comprehensive summary of the key global trends and patterns in terrorism over the last decade. The calculation of the GTI score takes into account not only deaths, but also incidents, hostages, and injuries from terrorism, weighted over a five-year period. The GTI report is produced by the Institute for Economics & Peace (IEP) using data from TerrorismTracker and other sources. TerrorismTracker provides event records on terrorist attacks since 1 January 2007. The dataset contains over 60,500 terrorist incidents for the period 2007 to 2021",,https://core.ac.uk/download/539980289.pdf,127369454,global terrorism index 2022: measuring the impact of terrorism,2022-03-03T00:00:00,Institute for Economics & Peace,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"traduction anglaise Travis BruceGoverning Empire is a study, accompanied by a re-edition and a French translation, of maǧmūʿ Yaḥyá, the "" compendium of Yaḥyá "", manuscript 4752 in the Library ḥasaniyya in Rabat. This little volume, the surviving copy of which dates from the 16th-17th centuries, reproduces a formulary composed in the late 13th century by Yaḥyá al-Ḫaḏūǧ, a man of letters living at the time of the demise of the Almohad Empire in 1269. It contains 77 acts of appointment of provincial officials, governors, military chiefs, chiefs of Arab tribes, tax-collectors and judges, written between 1224 and 1269. Of this total, 73 acts (two of them identical) concern the Almohad Empire, especially the Maghrebian part, and four concern the anti-Almohad principality of Ibn Hūd al-Mutawakkil of Murcia (r. 1228-1238) in the Iberian Peninsula. The acts reproduced by Yaḥyá belong to the highly codified genre of chancery literature. Written most frequently in rhyming prose (saǧʿ) and intended for proclamation in the great mosques of the Empire, they obey rules of composition and follow rhetorical, syntactical and linguistic procedures which place them --as the compiler asserts-- in the sphere of the adab, that is literature, or more generally the culture of the ""man of good breeding"". Partaking of poetry, sermon, oratory, normative literature and religious discourse, the appointments reproduced there are the expression of a sovereign order, the Almohad imperial order, or the anti-Almohad order of the Hūdi principality of Murcia. Set down in writing and rendered anonymous through the quasi-systematic deletion of proper names, toponyms and dates, these acts were neutralized for the use of successive specialists in the language of power. Performative as they were, they came to be accepted as models and thus were absorbed into the ever-growing thesaurus of reference texts. This pragmatic collection is the last vestige of the most important indigenous authority in the history of the Maghreb. Governing Empire begins by retracing the political history of the Almohad Empire and the stages through which a territory and an authority were built up. It recalls the ideological, political and religious foundations which made Ibn Tūmart possible to unify the Maghreb and al-Andalus in the mid-12th century in the service of a dynasty of Berber origin. ʿAbd al-Mu'min (r. 1130-1162) and his descendants, the Mu'minids, mobilised the strength of the tribes of the time, Berber and Arab, to impose a dogma devised by the greatest of contemporary thinkers. Living witnesses of the islamization and arabization of the Maghreb, this dynasty resolved to reorganize the structures of power and authority to its own advantage. The Almohad sovereigns, who had assumed the title of Caliph in consonance with their pretension to guide all the peoples of Islam (umma), in the manner of the Muʿtazilite in 9th-century Iraq, claimed for themselves the authority to interpret divine law. To that end, jurists and wise men were separated from the interpretative process that the Malikite school had reserved to them since the 9th century, and they were reduced to judicial tasks or enrolled in the chancery services. The literature that the chancery produced, of which the manuscript presented, re-edited and translated here is one of the fundamental examples, plainly reveals this reversal of the relationships of authority between the religious knowledge of the ulemas and the political power of the caliphs. The organization of the ""compendium of Yaḥyá"", which is presented in the second part, throws light on the original ideological concepts predominating at the close of the Almohad era: thus, military and fiscal functions, which belong to the political order --governors, army generals, admirals of the fleet and tax collectors-- are clearly set apart from the judicial functions pertaining to the judges. Law-making devolved upon the sovereign, the sole authorized interpreter of divine law as embodied in the Qur'an and Tradition. The task of creating positive law thus rested entirely with the Caliph-imām, heir to the founder of the Almohad movement, Ibn Tūmart (d. 1130) -- the guide inspired by God, ""impeccable imām and acknowledged Mahdī"". The tasks assigned to the appointed functionaries, the counsels and orders given them, and the instructions addressed to subjects, all clearly reflect the organic conception of society and of imperial authority that characterized the Almohad ideology. That ideology was revolutionary inasmuch as it clearly departed from functionalist approaches, like that implicit in the al-Aḥkām al-Sulṭāniyya wa l-Wilāyat al-Dīniyya (""The Ordinances of Government"") of al-Māwardī (d. 1058). The careful edition and the French translation of Yaḥyá's formulary in the third part of Governing Empire give a good idea of the breadth of literary talent demanded of chancery secretaries, veritable craftsmen of language, simply to produce the decrees of power. The infinite stylistic and lexical variations combine adherence to rigid codes of chancery language with the kind of poetic and rhetorical innovations characteristic of great works of literature. This work on the language of power, at once laborious and skilled, bureaucratic and poetic, puts a voice to a specific authority --the authority of the Almohad caliphs, rooted in a particular time and place: the 13th-century Maghreb. The posthumous compilation of these performative utterances abstracts the language of power and sets Almohad history, dogma and order in the context of the corpus of timeless Islamic authorities. This formulary thus affords a glimpse of the specific nature of and the role played by administrative archives in the mediaeval Muslim world and throws light on the exceptional intricacy of Islamic imperial bureaucracies as exemplified by their chancery, the dīwān al-inšā', literally the ""bureau of creation""",10.1163/9789004239715,https://core.ac.uk/download/31525893.pdf,19480457,"governing the empire. provincial administration in the almohad caliphate (1224-1269): critical edition, translation, and study of manuscript 4752 of the ḥasaniyya library in rabat containing 77 taqādīm (""appointments"")",2012-01-01T00:00:00,'Brill',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Detailed report on the efforts by the US government to manage Indian affairs, educate the Indians, and legislation regarding the Indians. In part, issues covered relate to employees, farming, health, schools, specific tribes, irrigation, forestry, minerals, supplies, finances, and statistics.https://digitalcommons.csumb.edu/hornbeck_usa_2_e/1037/thumbnail.jp",,https://core.ac.uk/download/229519794.pdf,67507796,1918 - report of the commissioner of indian affairs for 1918,2017-05-03T08:00:00,Digital Commons @ CSUMB,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Broad Education
Seeking the Cause
Something for Parents
Animals and Music
Choice of Pieces
What Branch of the Musical Profession Shall I Enter?
Narrow Culture of Musicians
How To Teach Beginners
How May Parents Assist the Teacher?
Illustrating Music Lessons
Encouraging Pupils
Should a Music Teacher Be an Organist as Well as a Pianist?
Wealth and Poverty of Musicians
Nationality of Masters of the Piano-Forte
On Coaching Pupils for Recitals
Teaching in Rural Districts
Hints for Amateurs Only
Does Piano Playing Pay?
Lack of Public Sympathy for Musical Art
Are We Ready for Work?
Disadvantages of the Practice of Etudes
Paino Teachers and Singinghttps://digitalcommons.gardner-webb.edu/etude/1374/thumbnail.jp",,https://core.ac.uk/download/212809104.pdf,40299927,"volume 11, number 09 (september 1893)",1893-09-01T08:00:00,Digital Commons @ Gardner-Webb University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Human beings are social animals, not solitary ones. Morality is an instinct we have because it helps us socialize, live together harmoniously. This paper reviews how the evolution of morality and other mental functions associated with our survival and sociality gave rise to cultural behavior among the small groups of humans during the Palaeolithic period when the tribe was personified as a supernatural identity and guardian, a totem, an ancestor and ultimately a god. Loyalty to the tribe required loyalty to the tribal god representing the tribe. Preservation of the tribe meant mistrust of other tribes and their gods. The merging of small groups rendered obsolete the tribal, locally cultural conception of religion, but it persisted as monotheism in the imperial stage of society from about 2000 BC, becoming the world religions. Today’s empires are global, and a belief system modelled on local tribes in competition is naïve divisive. Out-group hatred is more of a threat than any in-group moral benefits, and they too are disappearing with the failure to preserve small group coherence, and justice and fairness in capitalist society. The moral failure of imperial religion on the urban and global scale is the “Death of God”. Humans now cannot afford the moral laziness of constantly appealing to a supernatural totem in an otherwise do-nothing religion. Imperial religion was and still is a tool of the political right, used to manipulate us. Yet Christ offered an ethical scheme that is essentially a practical morality of mutual lovingkindness which does not require a supernatural God. It is Secular Christianity, a world view any scientist and atheist could adopt without compromise, and most Christians should",,https://core.ac.uk/download/131182598.pdf,8873580,the natural history of secular christianity,,,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"LYRASIS Members and Sloan FoundationCollege of William and Mary, Earl Gregg Swem Librar",,https://core.ac.uk/download/10652390.pdf,12798051,southern planter,1909-01-01T00:00:00,The Southern Planter Publishing Company,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalrepository.unm.edu/lvdo_news/2968/thumbnail.jp,,https://core.ac.uk/download/217605447.pdf,63520633,"las vegas optic, 04-12-1913",1913-04-12T08:00:00,UNM Digital Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
The complete issue of Intertext 25 (2017),,https://core.ac.uk/download/215709558.pdf,77269393,intertext 2017 — complete issue,2017-01-01T08:00:00,SURFACE at Syracuse University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Student newspaper from December 9, 2013 entitled The Columbia Chronicle. This issue is 48 pages and is listed as Volume 49, Number 15. Cover story:  Columbia tuition hikes top national average, aid increases  Editor-in-Chief: Lindsey Woodshttps://digitalcommons.colum.edu/cadc_chronicle/1895/thumbnail.jp",,https://core.ac.uk/download/235199785.pdf,70677845,columbia chronicle (12/09/2013),2013-12-09T08:00:00,Digital Commons @ Columbia College Chicago,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The concern of the Catholic Church in this century and the immediate past centuries has been how the faithful will effectively internalize and role-play the Gospel in their life. The implication of this concern for the Catholic Church is rooted in the inter-cultural and counter-cultural encounter between Christianity and any of the cultures in question, and at this point the African Culture in Abakaliki diocese. To negotiate a complexity of this magnitude, one cannot ignore its rhetorical ripples around the individual, culture, Church family and the society at large.
The Christian culture must be translated to the language the people being evangelized must understand. The Gospel will have to take an incarnate nature among the people in order for them to role-play it in their life. Therefore, the significance of Augustine\u27s rhetorical theory in addressing a complexity of this kind is invaluable as a theoretical basis to launch a process of action. Augustine strongly upholds the role of caritas (love) which demands communication and eventually becomes the source whereby we can overcome ambiguities in situations that are rhetorical in nature. Within the African context such ambiguities are resonate in the development of Catholic Christian ministry in a way that will more aggressively assimilate and adapt to the African (Abakaliki diocesan) society.
It must be acknowledged that the African society is already family and community oriented, where the role of the individual is paramount. These existing roles are forms of service to the community and may qualify for a ministry if interpreted in religious terms. Therefore how can collaborative ministry allow the birth of new ministries while addressing the needs of the Catholic Christian communities in Africa? The significance of collaborative ministry as recommended by the fathers during African Synod for the African Catholic Church, derives from the biblical sense of ministry indicative of Christ\u27s mandate to his followers, to go out to the whole world and proclaim the gospel (Holy Bible, Mk 16: 15); while assuring them  I am with you always, until the close of the age  (Holy Bible, Mt 28: 20). There is no exclusion in ministry",,https://core.ac.uk/download/234047423.pdf,69996795,the rhetoric of collaborative ministry: a perspective on ministry based on augustine\u27s rhetorical theory with particular reference to abakaliki diocese,2006-01-01T08:00:00,Duquesne Scholarship Collection,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Influence of Germany\u27s Greatest Masters on the Musicl Art of the World
Weber\u27s Opera, Der Freischutz
Influence of the Folk-Song on German Musical Art (interview with Gustav Mahler)
Predominating Influence in the German Music of To-day
Some Important Things I Learned in Germany
Germany\u27s Remarkable System of Music Schools: Music Schools of Northern Germany
What is Expected of the Student in the German Music School
Important Observations Upon Piano Practice
Ten Vital Tests in Finishing a Piece
Some Facts about Sopranos
Singers Who Lost Their Voices
How to Study a Songhttps://digitalcommons.gardner-webb.edu/etude/1568/thumbnail.jp",,https://core.ac.uk/download/212809994.pdf,40301375,"volume 29, number 05 (may 1911)",1911-05-01T08:00:00,Digital Commons @ Gardner-Webb University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1872/1022/thumbnail.jp,,https://core.ac.uk/download/230096829.pdf,68212269,"portland daily press:  may 11,1872",1872-05-11T07:52:58,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
