doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id
60881ba191ac396c88bf081b940b547c51d1b5b0,filtered,semantic_scholar,,1999-01-01,semantic_scholar,a scalable service architecture for computer-telephony integration,https://www.semanticscholar.org/paper/60881ba191ac396c88bf081b940b547c51d1b5b0,"The convergence of traditional voice-oriented telecommunications networks and data-oriented computer communications networks is yielding new challenges for building systems equally adept at handling voice and data applications. While there is much discussion about packetized voice over IP networks, a little explored opportunity is the ability to more easily deploy innovative new services based on the Internet’s client-server paradigm and the ease with which software agents can be introduced and migrated around the network. We discuss our new architecture for middleware services that more effectively enables the integration of telephone and data application. This horizontally-integrated architecture supports competition between interchangeable service implementations, based upon features, cost, etc. It is characterized by pervasive and seamless access across multiple cascaded networks. We describe our experiences in integrating an Internet-based core with cellular and other access networks, and our analysis of IP performance in this testbed using a graphical multi-layer protocol analysis tool. Based on our architecture, we have developed prototype converged applications for voice-actuated room control and personal “universal in-box” information management.",data oriented architecture,122
c4a6463cec7b29136a9f858d7bbb8e6a98772fa6,filtered,semantic_scholar,"2009 12th Euromicro Conference on Digital System Design, Architectures, Methods and Tools",2009-01-01,semantic_scholar,run-time reconfigurable array using magnetic ram,https://www.semanticscholar.org/paper/c4a6463cec7b29136a9f858d7bbb8e6a98772fa6,"This paper presents the implementation of a coarse-grained Magnetic RAM based Reconfigurable Array. The Reconfigurable Array architecture is organized as a one- dimensional array of programmable ALU, with the configura- tion bits stored in magnetic random-access memories. The use of MRAM technology to implement run-time reconfigurable hardware devices is a very promising technological solution because MRAM can provide non-volatility with cell areas and access speeds comparable to those of SRAM, and with lower process complexity than flash memory. This type of coarse- grained array, where each reconfigurable element computes on 4-bit or larger input words, is more suitable to execute data-oriented algorithms and is more able to exploit larger amounts of operation-level parallelism than common fine- grained architectures. By substantially reducing the overhead for configurability, this coarse-grain architecture is also more apt to efficiently exploit run-time reconfiguration and therefore to take advantage of multi-context MRAM-based configuration memories. Keywords-reconfigurable array; MRAM; programmable fab- rics;",data oriented architecture,123
826ac2113812ee288da45f585759f81318ce4c85,filtered,semantic_scholar,,2017-01-01,semantic_scholar,information management for enabling systems medicine,https://www.semanticscholar.org/paper/826ac2113812ee288da45f585759f81318ce4c85,"Abstract Systems medicine is a data-oriented approach in research and clinical practice to support study and treatment of complex diseases. It relies on well-defined information management processes providing comprehensive and up to date information as basis for electronic decision support. The authors suggest a three-layer information technology (IT) architecture for systems medicine and a cyclic data management approach including a knowledge base that is dynamically updated by extract, transform, and load (ETL) procedures. Decision support is suggested as case-based and rule-based components. Results are presented via a user interface to acknowledging clinical requirements in terms of time and complexity. The systems medicine application was implemented as a prototype.",data oriented architecture,124
61f0f98f644912b1c71d137a829db60782eebd63,filtered,semantic_scholar,IEEE Access,2020-01-01,semantic_scholar,cyber physical and social networks in iov (cpsn-iov): a multimodal architecture in edge-based networks for optimal route selection using 5g technologies,https://www.semanticscholar.org/paper/61f0f98f644912b1c71d137a829db60782eebd63,"Humans are blessed with the intelligence to create links, develop semantic metaphors and models for reasoning; construct rules for decision making; and to form bounded loops for interaction, socialization and knowledge sharing. But machines are inadequate with these extraordinary abilities rather, numerous algorithms and mathematical models can be used to connect physical resources with cyberspaces to control objects and, develop cognitive learning for optimal decision making. Connected users and devices in closed virtual and physical proximity give direction towards the plethora of real-world applications for physical, social and, cyber computing. Because of the increase in social media networking and 5G communication links offer real-time crowdsourcing and sensing as a complementary base for information. Proceeding this idea, in this study we have proposed Cyber-Physical and Social Networks (CPSN) for two fundamental operations in IoV (Internet of Vehicles) as CPSN-IoV; (1) to define conceptual architecture of CPSN-IoV for data-oriented network for smart infrastructure and, (2) to create the significant virtual space where the instances of smart vehicles, devices, and things will have meaningful links with the real world objects where, CPSN-IoV will evolve, emerge, compete, and collaborate with all connected objects to strengthen the decision making process. To investigate the potential impact of our proposed study, we have simulated the taxicab trajectory data of the urban city of Portugal in OMNeT++ for the in-depth understanding of road topology, connected vehicles and things, and their traffic trends; and users’ social media streams in respective edge for efficient route planning. The results of simulation demonstrate that our proposed framework has the ability to achieve human-machine intellectual association for managing the smart environment.",data oriented architecture,125
01d8df8f4964dc0dc8cbcb7d559459cce29010ea,filtered,semantic_scholar,Open Distributed Processing,1994-01-01,semantic_scholar,"open distributed processing, ii: proceedings of the ifip tc6/wg6.1 international conference on open distributed processing, berlin, germany, 13-16 september 1993",https://www.semanticscholar.org/paper/01d8df8f4964dc0dc8cbcb7d559459cce29010ea,"Opening of the ICODP'93 conference welcome speech of the president of the Technical University of Berlin message from the Berlin senate of economics and technology message from the German institute for standards. Part 1 Tutorials: reference model of open distributed processing - a tutorial, K.A. Raymond an ODP-oriented framework for European services in telemedicine, D. Lutzeback and B. Mahr. Part 2 Invited presentation: ODP-trader, M.Y. Bearman does midware provide an adequate distributed application environment?, J. Slonim et al medical applications of ODP, H. Hansen and R.D. Kutsche data oriented approach to business information modelling, R. Hotaka and M. Bjorn service engineering in RACE and its relation to ODP, M. Campolargo the challenges of CSCW for open distributed processing, G.S. Blair and T. Rodden. Part 3 Reviewed papers - session on trader: object trading in open systems, A. Goscinski and Y. Ni broadening the user environment with implicit trading, L. Kutvonen and P. Kutvonen a type management system for an ODP trader, J. Indulska et al contexts, views and rules - an integrated approach to trader contexts, K.A. Raymond and M.Y. Bearman. Part 4 Session on distributed systems: HARNESS - an evolving standard for distributed processing, A. Balis et al a distributed object-oriented platform based on DCE and C(++), P.G. Bosco et al is DCE a support environment for ODP?, A.D. Beitz et al. Part 5 Session on multimedia and quality of service: distributed application performance metrics and management, J.A. Rolia a language for the specification of interactive and distributed multimedia applications, P.F. Pinto and P.F. Linington distributed multimedia systems quality of service in ODP framework of abstraction - a first study, L. Fedaoui et al. Part 6 Session on distributed applications: home automation systems - ODP in the kitchen?, A. Munro federating expert systems in an ODP environment, N. Sharma ODP - a framework for defining service management reference configurations, L. Strick et al. Part 7 Session on design and modelling: new economic-driven aspects of the ODP enterprise specification and related quality of service issues, Z. Milosevic et al co-operation support for an open service market, M. Merz and W. Lamersdorf an object-oriented approach to the formal specification of ODP trader, J.S. Dong and R. Duke an improved model for transactional operations in RM-ODP, A. Berry and K.A. Raymond. Part 8 Workshops: architectural semantics in ODP, chair - C.A. Vissers the role of ODP in medical applications, chair - M. Gerenth and B. Mahr object management architecture, chair - J. Slitz.",data oriented architecture,126
141ac67c51134b03e993dca1a4e038266c6a45aa,filtered,semantic_scholar,WABBWUAS@UMAP,2010-01-01,semantic_scholar,generic adaptation process,https://www.semanticscholar.org/paper/141ac67c51134b03e993dca1a4e038266c6a45aa,Adaptive Hypermedia Systems (AHS) have long been mainly represented by domain- or application-specific systems. Few reference models exist and they provide only a brief overview of how to describe and organize the ‘adaptation process’ in a generic way. In this paper we consider the process aspects of AHS from the very first classical ‘user modelling-adaptation’ loop to a generic detailed flowchart of the adaptation in AHS.We introduce a Generic Adaptation Process and by aligning it with a layered (data-oriented) AHS architecture we show that it can serve as the process part of a new reference model for AHS.,data oriented architecture,127
b1ba63a67004633da7f3a7b635324f0eba90afdc,filtered,semantic_scholar,,2011-01-01,semantic_scholar,research on service-oriented geospatial information sharing mechanism and technical architecture,https://www.semanticscholar.org/paper/b1ba63a67004633da7f3a7b635324f0eba90afdc,"SOA is providing conceptual design pattern for service-oriented distributed systems, and Web service is one of standards-based implementation of SOA technologies, deployed on the Web as an object or component. Survey the whole paper, get two points. First of all, it compares the spatial data oriented sharing with the spatial information service oriented sharing on technology and feature, and analysis of the service-oriented spatial information sharing mechanism and the implementation of ideas; Secondly, it frames a service-based geospatial information sharing platform, expounding the key technology and organizing way of spatial information based on Web Service. Offer solutions for GIS data integration and spatial information sharing that platform-crossed and sector-crossed.",data oriented architecture,128
74a462a4e6426679aa9f2f0c172e28c0bb064258,filtered,semantic_scholar,ACM Multimedia,2020-01-01,semantic_scholar,pose-native network architecture search for multi-person human pose estimation,https://www.semanticscholar.org/paper/74a462a4e6426679aa9f2f0c172e28c0bb064258,"Multi-person pose estimation has achieved great progress in recent years, even though, the precise prediction for occluded and invisible hard keypoints remains challenging. Most of the human pose estimation networks are equipped with an image classification-based pose encoder for feature extraction and a handcrafted pose decoder for high-resolution representations. However, the pose encoder might be sub-optimal because of the gap between image classification and pose estimation. The widely used multi-scale feature fusion in pose decoder is still coarse and cannot provide sufficient high-resolution details for hard keypoints. Neural Architecture Search (NAS) has shown great potential in many visual tasks to automatically search efficient networks. In this work, we present the Pose-native Network Architecture Search (PoseNAS) to simultaneously design a better pose encoder and pose decoder for pose estimation. Specifically, we directly search a data-oriented pose encoder with stacked searchable cells, which can provide an optimum feature extractor for the pose specific task. In the pose decoder, we exploit scale-adaptive fusion cells to promote rich information exchange across the multi-scale feature maps. Meanwhile, the pose decoder adopts a Fusion-and-Enhancement manner to progressively boost the high-resolution representations that are non-trivial for the precious prediction of hard keypoints. With the exquisitely designed search space and search strategy, PoseNAS can simultaneously search all modules in an end-to-end manner. PoseNAS achieves state-of-the-art performance on three public datasets, MPII, COCO, and PoseTrack, with small-scale parameters compared with the existing methods. Our best model obtains 76.7% mAP and 75.9% mAP on the COCO validation set and test set with only 33.6M parameters. Code and implementation are available at https://github.com/for-code0216/PoseNAS.",data oriented architecture,129
f4dda7d65b3b3c21beb58483c712911945649b33,filtered,semantic_scholar,ICN,2020-01-01,semantic_scholar,toward a restful information-centric web of things: a deeper look at data orientation in coap,https://www.semanticscholar.org/paper/f4dda7d65b3b3c21beb58483c712911945649b33,"The information-centric networking (ICN) paradigm offers replication of autonomously verifiable content throughout a network, in which content is bound to names instead of hosts. This has proven beneficial in particular for the constrained IoT. Several approaches, the most prominent of which being Named Data Networking, propose access to named content directly on the network layer. Independently, the IETF CoAP protocol group started to develop mechanisms that support autonomous content processing and in-network storage. In this paper, we explore the emerging CoAP protocol building blocks and how they contribute to an information-centric network architecture for a data-oriented RESTful Web of Things. We discuss design options and measure characteristic performances of different network configurations, which deploy CoAP proxies and OSCORE content object security, and compare with NDN. Our findings indicate an almost continuous design space ranging from plain CoAP at the one end to NDN on the other. On both ends---ICN and CoAP---we identify protocol features and aspects whose mutual transfer potentially improves design and operation of the other.",data oriented architecture,130
2e33065f8eb82609bbb1deb7e76ca373a3a1b5d2,filtered,semantic_scholar,,2005-01-01,semantic_scholar,model checking circus,https://www.semanticscholar.org/paper/2e33065f8eb82609bbb1deb7e76ca373a3a1b5d2,"As software complexity increases, so does the need for precision. For some areas, such as high-integrity and safety-critical domains, this precision is imperative rather than optional. To address this issue, both academia and industry have been applying formal methods and formal verification techniques, where model checking and theorem proving are the most successful. Model checking is a verification technique that exhaustively searches the state space of a system represented by some formal notation. It became a successful technique applied by both academia and industry, due to its high level of automation and the ability to provide counter-examples as a debugging device in the case of failure. The difficulty of applying this technique is the state explosion problem that often happens in software verification, hence making such technique unsuitable for representation by computer. In order to finitely represent infinite state systems to be analysed by computer, one needs to resort to the more powerful technique of theorem proving. It allows precise description with less compromise on the state representation, as it uses symbols and quantifiers rather than actual values. The problem is that the higher the expressiveness of a notation, the lower the level of automation that it supports and greater the demand for user expertise and interactivity. The maturity of these techniques, as well as the wide availability of tools, pushed the demand for more expressive techniques with powerful automation tool support. Thus, combination of formalisms and their tools have become a topic of great interest in current research in formal methods. The combination of formalisms usually involve blending mature techniques that cover different aspects of software development in a common semantical framework. For instance, combining data oriented languages, such as Z and B, with behaviour oriented languages, such as CCS and CSP has been the focus of considerable research. The next step in this direction is to provide tool support for these combined languages. The combination of model checking and theorem proving have become the state-of-the-art in terms of tool development for formal verification techniques, as it combines expressiveness with high levels of automation. In this thesis, our main goal is to provide model checking support with integrated theorem proving for Circus, a concurrent language for refinement that combines Z, CSP, and the refinement calculus. Its semantic model is based on Hoare and He’s Unifying Theories of Programming (UTP), which provides an integrated theoretical framework for development and extension of different programming paradigms. From the partnership of our research group with QinetiQ Malvern, it is clear that there is demand for integrated formalisms and respective tool support. Our aim is to provide tool support for Circus, in order to allow its use in real applications, where we are able to formally specify different aspects of systems including, but not limited to, data and behaviour. As Circus is based in UTP, it is possible to integrate other aspects, such as mobility, and real-time, and research in these fronts is well advanced. To fulfill our goal, we provided an operational semantics for model checking Circus, which enables the representation of Circus programs as automata, as well as a search algorithm enabling us to establish refinement between two programs. Throughout the development process, we have decided to take our own medicine and use formal specification and verification, in order to increase the levels of integrity of our tools and techniques. The semantics and the underlying automata theory has been formally defined and mechanised in the Z/Eves theorem prover. Next, we proposed a model checking architecture, which integrates theorem proving facilities, and is implemented as a model checker prototype in Java. This architecture has been formally defined in Circus itself, and we augmented the Java code with JML annotations and assertions representing our findings from the formal specification. Finally, from the abstract Circus specification of the model checker architecture, we calculated a sequential refinement search algorithm using Circus refinement laws, where generated proof obligations have been discharged using Z/Eves again. This effort gave rise to a prototype model checking tool for Circus, which integrates refinement model checking with theorem proving in an extensible framework compliant with the Z Standard.",data oriented architecture,131
5bebd0d71a010e6a9b1b1de6cbcac9a59483aa35,filtered,semantic_scholar,,1996-01-01,semantic_scholar,a data model for architecture independent parallel programming,https://www.semanticscholar.org/paper/5bebd0d71a010e6a9b1b1de6cbcac9a59483aa35,"This paper presents a common data model for both shared and distributed parallel programming. Our model aims at parallel application programming, especially in th e field of data parallelism. We introduce coordinators shared objects which automatically perform synchronization in shared memory programming and remote communication in distributed programming. Programming with coordinators allows a static definition of dynamic access properties (shared access patterns) in a declarative manner. Thus, there is no need for explicit use of synchronization or communication primitiv es in order to get well defined and efficient parallel programs. In contrast, declarativity allows to think in abstract coor dination categories. Our paradigm is named Declarative Imperative Parallel Programming due to this fact and due to our commitment to imperative applications, mainly from the field of scientific computing, image processing, simulation and optimization. 1. The DIPP programming model Ideally, explicit parallel programming should be uniform for shared and distributed platforms. One way to achieve this is to give the programmer the illusion of shared memory even on distributed platforms[18]. While we think that this might be exactly what a programmer wants we must acknowledge that this goal is not reached yet. The performance issue implies some sort of discrimination of local from non-local data for distributed platforms. We believe that the process model can be uniform without any impact on performance. We propose such a model (a workpool model) in [13]. The aim of this paper is to show that even the data model can benefit from an uniform approach allowing architecture invariant programmin g without too much loss of performance. The relationship between our data model and the workpool is described in [14]. The main property of the approach presented in this paper is a paradigm which makes explicit synchronization or remote communication obsolete without performance degradation1. We introducecoordinators, a means for declaratively specifying the dynamic access properties of objects to be used by more than one process. The access properties directly correspond to algorithmic patterns typically found i data parallel algorithms such as fan-in or fan-out. In the context of message passing we have the related term broadcast. These all are specific cases of access patterns which can be defined by coordinators. The automatic coordination behavior of a system that implements coordinators can be derived from the specified patterns. Since coordinators are a declarative means to be used in imperative programming the programming model is named Declarative Imperative Parallel Programming. Imperativity is one of the properties which make coordinators different from other implicit synchronization paradigms such as futures [10]. See the discussion of related work for details. Coordinators are objects that may be accessed by more than one process in a coordinated fashion. In shared memory programming they might be named selfsynchronized objects. In distributed programming the term self-distributing might be in order. Accesses to coordinators may trigger synchronization or remote communication actions. We discriminate writing accesses (producers) from reading accesses (consumers). Note, that we do not support general producer-consumer aspects like buffering. In contras t, coordinators are a means for synchronized control allowing a tight coupling between producer and consumer. We 1Notice that we are concerned with application programming; we do not claim that our model does away with explicit synchroniza tion or coordination for parallel system programming such as operati ng systems or databases. specify access properties in a declarative manner: Access patterns are declared separately for reading and writing. The parallel semantics is defined by switching between a writableand areadablestate of a coordinator. The patterns statically describe the conditions which trigger the state switches. These conditions are defined in terms of “who reads or writes an object how many times”. Inappropriate (premature) accesses are delayed until the state switches. This behavior is implemented by implicit synchronization or communication, depending on the underlying architecture. 1.1. Dynamic behavior of coordinators The basic assumption about accesses to coordinators is that writing accesses are distinguished from reading accesses. In imperative programs, switches between writable and readabletypically occur repeatedly inside loops. In functional programs there is exactly one switch from writable to readable. 2 In the following, we informally describe the dynamic behavior of coordinators. Two state semantics Coordinators exhibit a two state semantics: A coordinator is initially in thewritablestate. After construction of the first value it switches to the readable state. After the last read access the coordinator switches t o thewritable state again, thus allowing multiple updates of objects. Depending on the access patterns defined for each state (see section 1.2), the switches may be triggered by dif ferent actions. Blocking If a coordinator is accessed and its state does not correspond to the access kind (i.e. a read access while the coordinator is writable and vice versa) the access is automatically blocked. Blocking lasts at least until the stat e has switched (e.g. by completion of some other accesses). By defining the switch conditions between the two states, the access patterns also determine blocking conditions. Computational steps Our focus is on iteratively writing and reading objects inside some loop or recursion. All such activities within one iteration are referred to as a computational step. More accurately, we define a computational stepwith respect to a coordinator as (dynamically) starting in the writable state and ending when this state is reached again, i.e. a computational step consists of a write phase and aread phase .3 2Readers familiar withfuturesor I-structuresmight see some relationship to these. 3In the functional world, the whole lifetime of a variable is a computational step. The semantics of coordinators is defined by their behavior during one computational step. In general, different co ordinators will carry out different computational steps. 1.2. De ning access patterns Every coordinator reveals a specific access pattern with respect to both phases of a computational step. The access patterns must be specified by the user separately for both phases. Access patterns correspond to algorithmic pat terns as they typically occur in “data-oriented” parallel a lgorithms (e.g. in numerical computation). We have defined the following patterns: each(<process group >,<no of accesses >) each(<process group >) arbitrary(<no of accesses >) arbitrary() The main patternseach and arbitrary differ in the mode of cooperation between the involved processes while their shapes denote the events that trigger a state change. Theeach pattern is used for a homogeneous group of processes <process group >, when the overall task within the write or read phase of a computational step can be defined by specifying the task of every single process within the phase. The intended standard way to specify such a task is to declare how many times the process will access the coordinator within the phase. To do so the each pattern is used with a<no of accesses > specification ( <no of accesses > will be 1 in many cases). This pattern fits for most algorithms that work on regular data (like arrays) in a regular fashion. If the number of accesses cannot be given, each process has to state explicitly that its task within a phase is finished by invoking the coordinator method procReady(<phase>). This method is parameterized with the phase, since it must be synchronized with concurrent accesses. Thus, a call to procReady is a further potential blocking situation. The state change is triggered as soon as each process has finished its task. In order to get a proper definition of this switch condition we require an invariable line-up of the pro cess group (except for an initial phase, see [13]). In contrast, thearbitrary pattern is used if an arbitrary, possibly varying number of possibly inhomogeneous processes share the coordinator. Within this cooperation mode, we can provide only global switch conditions: In the arbitrary pattern a<no of accesses > specification refers to the overall number of accesses, i.e. the state of the coordinator switches after exactly <no of accesses > accesses, no matter which processes were involved. Again, if the number of accesses cannot be given the state switch has to be triggered explicitly. In contrast to theeach pattern this is done by only one process, using the coordinator method switch(<phase>). It can be concluded that this pattern is appropriate e.g. for a farm work model where a centralized master controls the work of several slave processes. 1.3. A short example We illustrate the use of coordinators in a small example, using aC++ like notation enhanced with simple syntactic extensions. Our example implements a producer-consumer scenario where an integer variable sharedInt is repeatedly written by a single producer and subsequently read by nProcs different consumers. We ensure that each value written by the producer is read exactly once by each consumer, by simply definingsharedInt as a coordinator:",data oriented architecture,132
44c75858494b9aecb62b9c50fe4cea48a7e045d1,filtered,semantic_scholar,"CCGrid 2003. 3rd IEEE/ACM International Symposium on Cluster Computing and the Grid, 2003. Proceedings.",2003-01-01,semantic_scholar,a method to find unique sequences on distributed genomic databases,https://www.semanticscholar.org/paper/44c75858494b9aecb62b9c50fe4cea48a7e045d1,"Thanks to the development of genetic engineering, various kinds of genomic information are being unveiled. Hence, it becomes feasible to analyze the entire genomic information all at once. On the other hand, the quantity of the genomic information stocked on databases is increasing day after day. In order to process the whole information, we have to develop an effective method to deal with lots of data. Therefore, it is indispensable not only to make an effective and rapid algorithm but also to use high-speed computer resource so as to analyze the biological information. For this purpose, as one of the most promised computing environments, the grid computing architecture has appeared recently. The European Data Grid (EDG) is one of the data-oriented grid computing environments [11]. In the field of bioinformatics, it is important to find unique sequences to succeed in molecular biological experiments [6]. Once unique sequences have been found they can be useful for target specific probes/primers design, gene sequence comparison and so on. In this paper, we propose a method to discover unique sequences from among genomic databases located in a distributed environment. Next, we implement this method upon the European Data Grid and show the calculation results for E. coli genomes.",data oriented architecture,133
59bb50285c3e3807a03617b98aac00233cc5ce28,filtered,semantic_scholar,2010 IFIP Wireless Days,2010-01-01,semantic_scholar,a software radio architecture for the baseband level of the multi-standard user terminal: design methodology and computational assessment,https://www.semanticscholar.org/paper/59bb50285c3e3807a03617b98aac00233cc5ce28,In this paper we present a design methodology and system prototyping for the baseband level of the Software Defined Radio (SDR)-based portable multi-standard terminal. The SDR-based architecture consists of three main layers denoted as: i) Upper Layer to provide communication with an end user and a network; ii) Middle Layer to establish the required protocol configuration; and iii) Bottom Layer to execute the protocol algorithm. Main concern was based on the examination of the SDR-based module behavior in the heterogeneous environment. As a case study we have chosen two different wireless communication standards: data-oriented WiMAX (IEEE 802.16d) and voice-oriented UMTS (release 1999). The simulation of the digital signal processing for both standards was performed in the MATLAB environment. The goal is to achieve and to verify the given system configuration depending on the environment characteristics. For this reason we show that SDR-based module can recognize the required protocol configuration and tune the system accordingly.,data oriented architecture,134
b27747686819c89faa029ac1b4dc483797211406,filtered,semantic_scholar,Proceedings of the 1994 IEEE International Conference on Robotics and Automation,1994-01-01,semantic_scholar,a parallel simulation of multiple mobile robots using the doris design method,https://www.semanticscholar.org/paper/b27747686819c89faa029ac1b4dc483797211406,"This paper introduces the data oriented requirements implementation scheme (DORIS) design strategy and the data interaction architecture demonstrator (DIADEM), by describing their use for a multiple-robot workspace simulation. The design process, the hardware and the software for the DIADEM are outlined, followed by a discussion of the design used for the simulation.<<ETX>>",data oriented architecture,135
85c91ea5de453ba5bfb10ec4c895a775422358df,filtered,semantic_scholar,"5th ACIS International Conference on Software Engineering Research, Management & Applications (SERA 2007)",2007-01-01,semantic_scholar,requirements specification: what strategy under what conditions,https://www.semanticscholar.org/paper/85c91ea5de453ba5bfb10ec4c895a775422358df,"There are several strategies/philosophies of IS development (structured, data-oriented, object-oriented, service- oriented, and agile programming). Their application was to a high degree implied by technological conditions. The strategies have been determining the information systems architecture and the tools and methods of requirement specification. Due the success of new strategies the older ones are improperly considered to be obsolete. There are discussed the conditions under which the application of a particular strategy is not only feasible but optimal and when and how different strategies are to be combined. All the strategies except the service-oriented one are suited to the development of application more or less from scratch. The application has a programmed number of threads. The current largest information systems like the systems supporting e-government or global enterprises must have service- oriented architecture of a specific form - software confederations. Confederation-oriented strategy is different from the other strategies but it can (should) be combined with them. The main differences are in the use of legacy systems and software standards.",data oriented architecture,136
dea31cbcf29a62120d437208a754455acb8bc82b,filtered,semantic_scholar,PeerJ Comput. Sci.,2021-01-01,semantic_scholar,distributed in-memory data management for workflow executions,https://www.semanticscholar.org/paper/dea31cbcf29a62120d437208a754455acb8bc82b,"Complex scientific experiments from various domains are typically modeled as workflows and executed on large-scale machines using a Parallel Workflow Management System (WMS). Since such executions usually last for hours or days, some WMSs provide user steering support, i.e., they allow users to run data analyses and, depending on the results, adapt the workflows at runtime. A challenge in the parallel execution control design is to manage workflow data for efficient executions while enabling user steering support. Data access for high scalability is typically transaction-oriented, while for data analysis, it is online analytical-oriented so that managing such hybrid workloads makes the challenge even harder. In this work, we present SchalaDB, an architecture with a set of design principles and techniques based on distributed in-memory data management for efficient workflow execution control and user steering. We propose a distributed data design for scalable workflow task scheduling and high availability driven by a parallel and distributed in-memory DBMS. To evaluate our proposal, we develop d-Chiron, a WMS designed according to SchalaDB’s principles. We carry out an extensive experimental evaluation on an HPC cluster with up to 960 computing cores. Among other analyses, we show that even when running data analyses for user steering, SchalaDB’s overhead is negligible for workloads composed of hundreds of concurrent tasks on shared data. Our results encourage workflow engine developers to follow a parallel and distributed data-oriented approach not only for scheduling and monitoring but also for user steering.",data oriented architecture,137
4545c290e77387c305da61557ada3f512dfedbb1,filtered,semantic_scholar,,2007-01-01,semantic_scholar,study on application of pdm technology in reliability design and analysis of mechanisms,https://www.semanticscholar.org/paper/4545c290e77387c305da61557ada3f512dfedbb1,"The multidisciplinary tools integration is one of the key technical problems in the Virtual Prototyping design and simulation of the complex product. In this paper,a service-oriented,better opening,standard-based and plug-and-play multidisciplinary tools integration platform for mechanism reliability design and analysis is presented,and the architectures of design and analysis of mechanism reliability based on PDM technology are given. What is discussed is the model data-oriented integration of management to realize the integration of CAD/CAE and PDM both in design and collaborative simulation periods. At last,an application example in space rendezvous mechanism is briefly introduced to indicate methods of integration design and analysis of mechanism reliability and how to realize PDM based collaborative modeling and analysis of mechanism reliability by using application packaging.",data oriented architecture,138
f1782bbad00979a37b68b55388e82f3dbc0a6edf,filtered,semantic_scholar,2008 IEEE Aerospace Conference,2008-01-01,semantic_scholar,iknow mission: payload design for in orbit test of w band technology,https://www.semanticscholar.org/paper/f1782bbad00979a37b68b55388e82f3dbc0a6edf,"This paper presents the payload design for an in orbit test of W band technology called IKNOW mission (In orbit Key-test and validatioN Of W band). The increasing demand for frequency bands with large bandwidth availability to satisfy satellite communications applications requirements renders mandatory the need to explore higher and higher frequency ranges. W band (75-110 GHz) could represent the answer to these needs due to the large bandwidth availability, allowing to propose many innovative services that need high-volume transfers. Therefore, the exploitation of W band is foreseen in order to meet the high-quality data transmission for a large number of end users and data-oriented services. The IKNOW mission is a demonstrative experiment foreseen within the phase A2 of the WAVE (W band analysis and verification) project, a study funded by the Italian Space Agency (ASI), which aims at designing and developing W band payloads for telecommunication applications. This paper will be focused on the characterization of the IKNOW mission within the WAVE project devoted to carry out a preliminary channel propagation assessment. Specifically, special attention will be paid to the payload design, particularly critical from the technological point of view at these high frequencies. The basic idea is to develop the receiving/transmitting chain using MMIC devices, in order to fit cost, power and weight constraints, typically limited for a spacecraft. Technological critical items will be highlighted, focusing on the present state of the art and presenting some architectural choices. Moreover, some simulations based on ADS software will be reported in order to simulate the performance of the identified payload configuration.",data oriented architecture,139
00a97b3ca5c924b9350a6199f67bcf76c21bbdbd,filtered,semantic_scholar,2007 International Conference on Service Systems and Service Management,2007-01-01,semantic_scholar,electronic medical records: a vision for medical data and service grids,https://www.semanticscholar.org/paper/00a97b3ca5c924b9350a6199f67bcf76c21bbdbd,"In this paper, we propose an integrated e-service model for implementing electronic medical records (EMR). We discuss technical and economic issues associated with EMR and argue that the emerging e-services will not fully resolve the issues if they do not work together. To meet the challenge, we propose an integrated e-service framework consisting of both process-and data-oriented grids that glue together distributed electronic medical services and records, and application services that provide readily available solutions. We suggest an implementation architecture that extends the open systems interconnectivity model and improves existing e-service architectures. The proposed e-services framework would help deliver e-health applications effectively at a time when such applications are being considered as an effective means of delivering healthcare information, products, and services.",data oriented architecture,140
c35363cb270b737e8f41dc87974d001c39858299,filtered,semantic_scholar,[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track,1988-01-01,semantic_scholar,language level persistence for an object-oriented application programming platform,https://www.semanticscholar.org/paper/c35363cb270b737e8f41dc87974d001c39858299,"A description is given of a prototype persistent-object system, called DOOM, (Data-Oriented Object Manager), which was designed to explore issues in language-level persistence for object-oriented application platforms. In its first iteration, the language aspects of persistence were investigated, and a design which allowed the exchange of persistent objects between Common Objects (Common Lisp extension) and Objective-C/sup 2/ (C extension) was implemented. The system features a tight coupling between the languages; run-time support and a relational storage manager. In a second iteration, the coupling between the database and the language was loosened, and more characteristics of the database were exposed to the applications programmer. The language extensions introduced into CommonObject and Objective-C/sup 2/ to support persistence are discussed, and the architectures of DOOM-I and DOOM-II are described. Some persistent-object systems similar to DOOM that have appeared in the recent literature are briefly reviewed, and DOOM is examined in the light of two of the other systems.<<ETX>>",data oriented architecture,141
