doi,url,database,title,abstract,publisher,publication_date,domain
ba4d3fd45dcbda14b10375c2eac5a48453f3fdbb,https://www.semanticscholar.org/paper/ba4d3fd45dcbda14b10375c2eac5a48453f3fdbb,semantic_scholar,A Cache Content Replacement Scheme for Information Centric Network,,,2016,citation
ba8c375b68997e97fc39b9ca8ed026e17434c4a6,https://www.semanticscholar.org/paper/ba8c375b68997e97fc39b9ca8ed026e17434c4a6,semantic_scholar,A Cache Partition Policy of CCN based on Content Popularity,"As a representative network architecture of future network, CCN has attracted more and more attention from academia and industry. Among many components of CCN, caching policy is the key feature, which directly influences CCN’s performance. In this paper, an interesting topic is explored, i.e. whether the network performance will be promoted if popular and non-popular contents are cached respectively. A cache partition policy based on content popularity is proposed with the theoretical expression derived and the Matlab calculation results provided to verify its performance. The numerical results have shown that, the proposed policy is always superior to the commonly used LCE/LRU policy due to the increased characteristic time.",,2016,citation
bc5824ad4748dde39c8bc2163545fc941c485fc1,https://www.semanticscholar.org/paper/bc5824ad4748dde39c8bc2163545fc941c485fc1,semantic_scholar,Search and Placement in Tiered Cache Networks,,,2016,citation
bdf82f4e03625add3b3716713b15a0377813f564,https://www.semanticscholar.org/paper/bdf82f4e03625add3b3716713b15a0377813f564,semantic_scholar,$\alpha$ Route: Routing on Names,"One of the crucial building blocks for Information Centric Networking (ICN) is a name based routing scheme that can route directly on content names instead of IP addresses. However, moving the address space from IP addresses to content names brings the scalability issues to a whole new level, due to two reasons. First, name aggregation is not as trivial a task as the IP address aggregation in BGP routing. Second, the number of addressable contents in the Internet is several orders of magnitude higher than the number of IP addresses. With the current size of the Internet, name based, anycast routing is very challenging specially when routing efficiency is of prime importance. We propose a name-based routing scheme $\alpha$ Route for ICN that offers efficient bandwidth usage, guaranteed content lookup and scalable routing table size. $\alpha$ Route consists of two components: an alphanumeric Distributed Hash Table (DHT) and an overlay to underlay (Internet topology) mapping algorithm. Simulation results show that $\alpha$ Route performs significantly better than Content Centric Network (CCN) in terms of network bandwidth usage, lookup latency and load balancing.",,2016,citation
bea9052b1f9231b598ac0a56c0c7b02a3601de6e,https://www.semanticscholar.org/paper/bea9052b1f9231b598ac0a56c0c7b02a3601de6e,semantic_scholar,The Cache Location Selection Based on Group Betweenness Centrality Maximization,"Content-Centric Networking (CCN) as a content-oriented network architecture can provide efficient content delivery via its in-network caching. However, it is not optimal way to cache contents at all intermediate routers for that the current technology is not yet ready to support an Internet scale deployment. Therefore, in this paper we study the cache location selection problem with an objective to maximize cache delivery performance while minimize the cache nodes. The existing work select cache location based on the important of single node rather than that of entire group, which may result in inefficient problem caused by reduplicative impertinences. Therefore in this paper, we adopt group centrality especially Group Betweenness Centrality (GBC) to select cache locations. To evaluate its performance, we simulate CCN caching under different topologies, and the final results show that GBC-based scheme can provide better performance than others in term of average hop of content delivery.",QSHINE,2016,citation
c131c0dbf01b74b0da744d849006fd38e3f6dcc9,https://www.semanticscholar.org/paper/c131c0dbf01b74b0da744d849006fd38e3f6dcc9,semantic_scholar,Optimized decision algorithm for Information Centric Networks,"Information Centric Networks (ICN) enable network, server context and user context-awareness, to achieve an enhanced architecture for the delivery of the multimedia content. The information comes from different sources and serves as input for the decision algorithms for choosing the pertinent configuration such as the best server or the suitable delivery path. Therefore, the relevance of the input information and the efficiency of the decision algorithms are both crucial for the system performance. This paper proposes exploiting the multi-criteria optimization algorithms in the context of the ICN. Based on the approach of the reference level decision, an optimized algorithm is proposed, which considers the impact of different network and server parameters, and dynamically adapts the decision to the current state of the system. The additional contribution of the paper is comprehensive video content consumption simulation model, which represents large scale network. This model was designed to compare effectiveness of decision algorithms proposed for ICN. The presented simulation results prove effectiveness of proposed decision algorithm and suggest its deployment on the future media networks.",Telecommun. Syst.,2016,citation
c2276bd1fc2638bd5148c19fabc3c9b1e9a10b86,https://www.semanticscholar.org/paper/c2276bd1fc2638bd5148c19fabc3c9b1e9a10b86,semantic_scholar,A Popularity-Based Collaborative Caching Algorithm for Content-Centric Networking,"—The key aspect of Content-Centric Networking (CCN) is that the contents are cached by in-network nodes, and hence the caching scheme is important for the efficient use of cache and content delivery. Although the caching scheme in CCN has been widely researched, it is still a great challenge to better utilize in-network caching of CCN with an appropriate caching scheme. In this paper, we propose an effective popularity-based collaborative caching algorithm with the idea to reduce content redundancy within network and make popular contents near clients. The algorithm is lightweight and implicit collaborative with real-time analysis local popularity and little change to the pipeline of CCN. We also analyze that the proposed algorithm is suitable for solving the lack of contents and high external bandwidth charge problems of China Mobile Communications Corporation. The algorithm is simulated with many factors that may have impacts on the performance, and our algorithm is effective, scalable and stable for various topologies, popularity estimate methods and features. The results of simulation show that our algorithm outperforms the existing classical algorithm in access hops and server hit proportion.",J. Commun.,2016,citation
c28dee876e2c18e24e07c30ef71b0083c55fc1ac,https://www.semanticscholar.org/paper/c28dee876e2c18e24e07c30ef71b0083c55fc1ac,semantic_scholar,Analysis of in-network caching for ICN,"Information Centric Networking (ICN) is one of the proposed alternative paradigms to improve traditional network performance. In ICN architecture, caching is used to enhance the efficiency of the content distribution. The major challenge for designing caching in ICN architecture is determining how a content is cached, including both the content placement policy and the replacement policy. There are many in-network caching mechanisms for ICN. In this paper, we study the performance of various content placement policies in combination with multiple content replacement policies. We evaluate these policies on different performance metrics for different network traffic patterns. These results will be helpful in designing caching mechanisms for the ICN architecture.",2016 IEEE Annual India Conference (INDICON),2016,citation
c480e6485759135a95153a0076067130e6a09b72,https://www.semanticscholar.org/paper/c480e6485759135a95153a0076067130e6a09b72,semantic_scholar,Investigating the Performance of Pull-Based Dynamic Adaptive Streaming in NDN,"Adaptive content delivery is the state of the art in real-time multimedia streaming. Leading streaming approaches, e.g., MPEG-DASH and Apple HTTP Live Streaming (HLS), have been developed for classical IP-based networks, providing effective streaming by means of pure client-based control and adaptation. However, the research activities of the Future Internet community adopt a new course that is different from today's host-based communication model. So-called information-centric networks are of considerable interest and are advertised as enablers for intelligent networks, where effective content delivery is to be provided as an inherent network feature. This paper investigates the performance gap between pure client-driven adaptation and the theoretical optimum in the promising Future Internet architecture named data networking (NDN). The theoretical optimum is derived by modeling multimedia streaming in NDN as a fractional multi-commodity flow problem and by extending it taking caching into account. We investigate the multimedia streaming performance under different forwarding strategies, exposing the interplay of forwarding strategies and adaptation mechanisms. Furthermore, we examine the influence of network inherent caching on the streaming performance by varying the caching polices and the cache sizes.",IEEE Journal on Selected Areas in Communications,2016,citation
c5d700dd3d70de16f75bddd7c9aedba71812a2b9,https://www.semanticscholar.org/paper/c5d700dd3d70de16f75bddd7c9aedba71812a2b9,semantic_scholar,A Scalable Name Resolution System for Information Centric Networking,"Information Centric Networking (ICN) is a new paradigm, aimed at shifting to the future Internet from host centric to a content centric approach. ICN focuses on retrieval and dissemination of information between pairwise communications of hosts. Information are organized in the form of Information Objects (IO), known as Named Data Objects (NDO). These NDO are location independent. Objects in ICN are stored in the system overlay; popularly known as Name Resolution System (NRS). NDOs are requested by the Subscribers in the network to get the needed information from the Publishers, through NRS. Thus, the NRS is responsible in forwarding the interest packets based on the names of NDOs. This application of ICN depends on the scalability of the NRS. To design NRS, the most significant issue is scalability due to the ever-increasing number of NDOs. This paper aims to present the issues, by proposing balanced binary tree data structure to organize and store the NDOs. The methodology proposed in this work is thus; for every new insertion in the tree, a Balance Factor (BF) is computed to balance the height of left and right sub-tree. According to our investigation, balanced binary tree provides less searching time when compared to the Distributed Hash Table (DHT) approach. Simulation results show that End-to-End delay decreases by increasing the throughput in the network.",,2016,citation
c7789c1b0e05c78d957d696d1a1005f5da4d711b,https://www.semanticscholar.org/paper/c7789c1b0e05c78d957d696d1a1005f5da4d711b,semantic_scholar,Fundamental Limits on Throughput Capacity in Information-Centric Networks,"Wireless information-centric networks consider storage as one of the network primitives, and propose to cache data within the network in order to improve latency and reduce bandwidth consumption. We study the throughput capacity and latency in an information-centric network when the data cached in each node has a limited lifetime. The results show that with some fixed request and cache expiration rates, the order of the data access time does not change with network growth, and the maximum throughput order is not changing with the network growth in grid networks and is inversely proportional to the number of nodes in one cell in random networks. Comparing these values with the corresponding throughput and latency with no cache capability (throughput inversely proportional to the network size, and latency of order √n and the inverse of the transmission range in grid and random networks, respectively), we can actually quantify the asymptotic advantage of caching. Moreover, we compare these scaling laws for different content discovery mechanisms and illustrate that not much gain is lost when a simple path search is used.",IEEE Transactions on Communications,2016,citation
ce4511ba42cbf6599c9536b27c2747cf04d39d5a,https://www.semanticscholar.org/paper/ce4511ba42cbf6599c9536b27c2747cf04d39d5a,semantic_scholar,On constructing persistent identifiers with persistent resolution targets,"Persistent Identifiers (PID) are the foundation referencing digital assets in scientific publications, books, and digital repositories. In its realization, PIDs contain metadata and resolving targets in form of URLs that point to data sets located on the network. In contrast to PIDs, the target URLs are typically changing over time; thus, PIDs need continuous maintenance - an effort that is increasing tremendously with the advancement of e-Science and the advent of the Internet-of-Things (IoT). Nowadays, billions of sensors and data sets are subject of PID assignment. This paper presents a new approach of embedding location independent targets into PIDs that allows the creation of maintenance-free PIDs using content-centric network technology and overlay networks. For proving the validity of the presented approach, the Handle PID System is used in conjunction with Magnet Link access information encoding, state-of-the-art decentralized data distribution with BitTorrent, and Named Data Networking (NDN) as location-independent data access technology for networks. Contrasting existing approaches, no green-field implementation of PID or major modifications of the Handle System is required to enable location-independent data dissemination with maintenance-free PIDs.",2016 Federated Conference on Computer Science and Information Systems (FedCSIS),2016,citation
d2c5b7c514af2166391fc0e39a5a2eba8050e8fa,https://www.semanticscholar.org/paper/d2c5b7c514af2166391fc0e39a5a2eba8050e8fa,semantic_scholar,A Taxonomy of Information-Centric Networking Architectures based on Data Routing and Name Resolution Approaches,"This study presents a vast coverage of current Information-Centric Network (ICN) submission by evaluating eight distinct and popular routing and name resolution approaches. Internet build-up and initial deposition were based on a host-driven approach. With the increasing demands for mediadriven data flooding the cost of the Internet, a new semantic and paradigm shift was envisioned known as ICN. InformationCentrism is an approach that partly dissociates the host dependencies by referring to contents by unique identifiers called name. However, to benefit from the content network, forwarding, naming and routing, among other issues are still in its developmental stages. The taxonomy serves as a basis for research directions, challenges, implementation and future studies for standardizing the ICN routing and naming. Routing and Name Resolution were themed in categories of strategies, contributions, issues and drawbacks. The major findings of this paper are providing a classification and review of the data routing and name resolutions approaches that are proposed on eight ICN architectures; presenting drawback areas in the selected architectures; and finally highlighting some challenges of ICN routing for the ICN research community vending.",,2016,citation
d35d29ea38c7be412d93990535088a0dc1ca5e06,https://www.semanticscholar.org/paper/d35d29ea38c7be412d93990535088a0dc1ca5e06,semantic_scholar,A survey of content placement strategies for content-centric networking,"Current Internet design is not sufficient to encounter the huge Internet traffic, so it is converted from the host based oncontentinformation based architecture. Some of new content, information based architectures are PSRIP, CCN, NetInf, and DONA. In these ICN architectures, CCN is more attractive to implement the idea of Information Centric Network. And in network cache is most important part of all ICN architectures to implement the main idea of ICN. Ubiquitous cache is not a proof of good performance of the cache. To produce a high performance of cache there is needed to manage a cache in a more efficient manner. There exist many content placement strategies to manage the cache. In this paper, we briefly explain cache and content placement strategies of Content Centric Network architecture.",,2016,citation
d581f8f3ac93e1901c5033301c548544ece7b59a,https://www.semanticscholar.org/paper/d581f8f3ac93e1901c5033301c548544ece7b59a,semantic_scholar,Fetching Popular Data from the Nearest Replica in NDN,"As a novel Internet architecture, Named Data Networking (NDN) shifts the communication model from address-centric to content-centric. An NDN router caches the data in its content store, greatly reducing network traffic. NDN adopts the hierarchical naming schema, which allows the name aggregation and enables high scalability. However, in a richly connected topology, the nearest data replica are often not on the path dictated by NDN's tree-like data fetching model. This might result in a lower data delivery efficiency compared with the flat self-certifying naming schema in other Information-Centric Networking (ICN) architectures. To address the low efficiency problem, we propose a CDN-like enhancement to the NDN design, called Fetching the Nearest Replica (FNR). In FNR, when a consumer sends an interest for a popular data, the data is fetched from the nearest replica in the network, regardless of whether it is on the best path from the producer to the consumer. We present the design details and theoretical overhead analysis for FNR. Our evaluation results using ndnSIM simulator show that on average FNR reduces the total (inter-domain, intra-domain) traffic by 25.6% (53.0%, 18.2%) on average, compared to the default NDN approach. In addition, the average latency is reduced by 37% and the average cost is reduced by 51.4%. To the best of our knowledge, this paper is the first NDN enhancement in the literature to support nearest replica fetching in NDN.",2016 25th International Conference on Computer Communication and Networks (ICCCN),2016,citation
d695d3e80eaee8ec99e59778a3abf9cdb4d1b266,https://www.semanticscholar.org/paper/d695d3e80eaee8ec99e59778a3abf9cdb4d1b266,semantic_scholar,Lowest-cost network node identification for data caching for information centric networks,"We present the lowest-path cost to destination scheme for identification of the most suitable node for data caching. The scheme identifies the network node that yields the lowest-cost path for delivering data to demanding users. This scheme is applied to information centric networks (ICN) that consider two different data consumption modes: frequently and sporadically. We consider the use of Software-Defined Networking (SDN) to realize the distribution of data on identified network nodes and enable routing towards ICN caching nodes. We apply two different methods to evaluate the path costs: Dijkstra algorithm and Integer Linear Programming (ILP). Our results show that both adopted schemes provide similar results, converging into the identification of the same ICN caching nodes. We provide example of different scenarios and resulting costs. We also apply the proposed scheme to identify a stand-by node in case the most economical nodes fails, using the proposed scheme. We show that there is a trade-off between the extent of demand and the location of routers in the network.",2016 IEEE 37th Sarnoff Symposium,2016,citation
d99fef54175a6484219c11578c8cde6388ee708d,https://www.semanticscholar.org/paper/d99fef54175a6484219c11578c8cde6388ee708d,semantic_scholar,BRR-CVR: A Collaborative Caching Strategy for Information-Centric Wireless Sensor Networks,"Wireless Sensor Networks (WSNs), the major technique in the sensing layer of Internet of Things. Because the WSN is extensively regarded as a data-centric network, more and more researchers start to exploit information-centric networking (ICN), a major branch of future network architecture, to design WSNs. In this paper, we propose a collaborative caching strategy for information-centric wireless sensor network (ICN-WSN). The proposed strategy consists of three parts: the node betweenness based cache size adjustment, the data replacement frequency based cache decision, and the content value based cache replacement algorithm. Based on our developed prototype of ICN-WSN, we compared our caching strategy with traditional strategies. Extensive experiments have been performed in terms of energy consumption, hit ratio, average delay and average hops. The results show that our strategy can improve the hit ratio of content caching, and in the meanwhile reduce the average delay, average hops, and energy consumption.",2016 12th International Conference on Mobile Ad-Hoc and Sensor Networks (MSN),2016,citation
d9f4f3df1e1b8a11fc58cc620a83357cc1958ef8,https://www.semanticscholar.org/paper/d9f4f3df1e1b8a11fc58cc620a83357cc1958ef8,semantic_scholar,Optimizing Time to Exhaustion in Service Providers Using Information-centric Networking,"Exponential traffic growth due to the increasing popularity of Over-The-Top Video services has put service providers under much pressure. By promoting in-network caching, Information-Centric Networking (ICN) is a promising paradigm to answer current challenges in the service provider's domain. This paper reports on a cache placement strategy for service providers to delay the onset of congestion (time-to-exhaustion) to the extent possible in order to optimize their capital expenditure for their limited capacity planning budget. We show that even a limited deployment of ICN provides a substantial increase in the time-to-exhaustion of the network and a decrease in the number of links with high utilization.",2016 28th International Teletraffic Congress (ITC 28),2016,citation
daee5edcee5651c458aaee4ce0f6c242d8d63246,https://www.semanticscholar.org/paper/daee5edcee5651c458aaee4ce0f6c242d8d63246,semantic_scholar,Optimal proactive cache management in mobile networks,"Information-Centric Networking (ICN) or Content-Centric Networking (CCN), as it also known for, has recently been proposed as an evolutionary framework to propel the current Internet network architecture towards a content oriented design. Mobility-aware caching can be deemed as indispensable for improving the experience of mobile users. To this end, we propose a proactive caching with redirection (PCWR) approach for enhancing the support of seamless mobility within ICN networks as well as the Quality of Service (QoS). To achieve that, we model and formulate the underlying problem as an Integer Linear Programming (ILP) problem aiming to derive the optimal balance between content caching and redirection. Via a wide set of numerical investigations, we compare the proposed scheme with various previously defined caching schemes in order to explore the inherent trade-offs. The results reveal that the proposed framework lead to significant gains in network cost compare to other techniques. Moreover, the investigations shed further light into how network cost gain is impacted by the proportion of caching and redirection cost.",2016 IEEE International Conference on Communications (ICC),2016,citation
e28b8e572ce33ecb801b8b2433cbc3cd04937621,https://www.semanticscholar.org/paper/e28b8e572ce33ecb801b8b2433cbc3cd04937621,semantic_scholar,A Concise Forwarding Information Base for Scalable and Fast Flat Name Switching,"Forwarding information base (FIB) scalability is a fundamental problem of numerous new network architectures that propose to use location-independent network names. We proposeConcise, a FIB design that uses very little memory to support fast query of a large number of location-independ ent names.Concise makes use of minimal perfect hashing and relies on the SDN framework and supports fast name classification. Our conceptual contribution of Concise is to optimize the memory efficiency and query speed in the data plane and move the relatively complex construction and update components to the resource-rich control plane. We implementedConcise on three platforms. Experimental results show thatConcise uses significantly smaller memory to achieve faster query speed compared to existing FIBs for flat name switching.",ArXiv,2016,citation
e7c1d87a97b191f9113e05afeb04a3264c71cd69,https://www.semanticscholar.org/paper/e7c1d87a97b191f9113e05afeb04a3264c71cd69,semantic_scholar,Performance Evaluation of Information-Centric Networking for Multimedia Services,"The rapid development in multimedia services has shifted the major function of the current Internet from host-centric communication to service-oriented content dissemination. Motivated by this significant change, Information-Centric Networking (ICN) has emerged as a new networking paradigm, which aims at providing natural support for efficient information retrieval over the Internet. As a crucial characteristic of ICN, in-network caching enables users to efficiently access popular content from ubiquitous caches to improve the Quality-of-Experience (QoE). Therefore, in-network caching for ICN has received considerable attention in recent years and many cache schemes and models have been proposed. However, there is a lack of research into ICN cache models under practical environments such as arbitrary topology and multimedia services exhibiting bursty nature. To bridge the gap, this paper proposes a new analytical model to gain valuable insight into the caching performance of ICN with arbitrary topology and bursty content requests. The accuracy of the proposed model is validated by comparing the analytical results with those obtained from simulation experiments. The analytical model is then used as a cost-efficient tool to investigate the impact of key network and content parameters on the performance of caching in ICN.",2016 IEEE Symposium on Service-Oriented System Engineering (SOSE),2016,citation
e9d7b9f94e0a09293e3e0ed9a19c3c4038408493,https://www.semanticscholar.org/paper/e9d7b9f94e0a09293e3e0ed9a19c3c4038408493,semantic_scholar,Forwarding Strategies in Information Centric Networking,"The Internet of the 21th century is a different version from the original Internet. The Internet is becoming more and more a huge distribution network for large quantities of data (Photos, Music, a ...",,2016,citation
ea0d6e5732ee5a5660feaa9a162769dafc35720a,https://www.semanticscholar.org/paper/ea0d6e5732ee5a5660feaa9a162769dafc35720a,semantic_scholar,Next Steps in Multimedia Networking,"This chapter presents in brief background knowledge on multimedia communication: multimedia applications and services, network and user QoS requirements, bandwidth on demand, multicasting, media synchronization, adaptive media coding, multimedia streaming, and end-system support for multimedia communication. In the second part, it deals with content delivery networks (CDNs). In the third part, it concentrates on issues for achieving multimedia optimization over heterogeneous wireless and wired networks. In the fourth part, it presents the main approaches for QoS guarantees over the Internet. This part tries to include the important aspects that have significantly impacted the enhancements to the basic Internet architecture and its associated protocols. In the fifth part, the chapter presents future Internet architectures. This is followed by some future research directions in multimedia networking.",,2016,citation
eae726cd1f49d144a329b9879e9b2e502109d77e,https://www.semanticscholar.org/paper/eae726cd1f49d144a329b9879e9b2e502109d77e,semantic_scholar,Encaminhamento probabilístico de dados nomeados em redes tolerantes a atraso,,,2016,citation
ed2b489cb1f083ebef2ba6e49294d84531b4a100,https://www.semanticscholar.org/paper/ed2b489cb1f083ebef2ba6e49294d84531b4a100,semantic_scholar,Scalable Routing Technologies of SINET,"As a future Internet architecture, SINET creates several new rules to support scalable routing, such as identifier/locator separation and intra-/inter-domain routing separation. In this chapter, we mainly discuss the scalable inter-domain routing technologies in SINET.",,2016,citation
ed714f7f109d8cc6dd3187e53239438bb0b492dc,https://www.semanticscholar.org/paper/ed714f7f109d8cc6dd3187e53239438bb0b492dc,semantic_scholar,Combing CCN with network coding: An architectural perspective,,Comput. Networks,2016,citation
f03776a980e7286cb3a1ba7158f874f8766e39aa,https://www.semanticscholar.org/paper/f03776a980e7286cb3a1ba7158f874f8766e39aa,semantic_scholar,Scaling Laws of the Throughput Capacity and Latency in Information-Centric Networks,"Author(s): Azimdoost, Bita; Westphal, Cedric; Sadjadpour, Hamid R | Abstract: Wireless information-centric networks consider storage as one of the network primitives, and propose to cache data within the network in order to improve latency and reduce bandwidth consumption. We study the throughput capacity and delay in an information-centric network when the data cached in each node has a limited lifetime. The results show that with some fixed request and cache expiration rates, the order of the data access time does not change with network growth, and the maximum throughput order is inversely proportional to the square root and logarithm of the network size $n$ in cases of grid and random networks, respectively. Comparing these values with the corresponding throughput and latency with no cache capability (throughput inversely proportional to the network size, and latency of order $\sqrt{n}$ and $\sqrt{\frac{n}{\log n}}$ in grid and random networks, respectively), we can actually quantify the asymptotic advantage of caching. Moreover, we compare these scaling laws for different content discovery mechanisms and illustrate that not much gain is lost when a simple path search is used.",,2012,citation
f0ec8d1307dab38480ac35b6001d6c16ea30e1aa,https://www.semanticscholar.org/paper/f0ec8d1307dab38480ac35b6001d6c16ea30e1aa,semantic_scholar,Flexpop: A popularity-based caching strategy for multimedia applications in information-centric networking,"Information-Centric Networking (ICN) is the dominant architecture for the future Internet. 
In ICN, the content items are stored temporarily in network nodes such as routers. When the memory of routers becomes full and there is no room for a new 
arriving content, the stored contents are evicted to cope with the limited cache size of the routers. Therefore, it is crucial to develop an effective caching strategy for keeping popular contents for a longer period of time. This study proposes a new caching strategy, named Flexible Popularity-based Caching (FlexPop) for storing popular contents. 
The FlexPop comprises two mechanisms, i.e., Content Placement Mechanism (CPM), which is responsible for content caching, and Content Eviction Mechanism 
(CEM) that deals with content eviction when the router cache is full and there is no space for the new incoming content. Both mechanisms are validated using Fuzzy Set Theory, following the Design Research Methodology (DRM) to manifest that the research is rigorous and repeatable under comparable conditions. The performance of FlexPop is evaluated through simulations and the results are compared with those of the Leave Copy Everywhere (LCE), ProbCache, and Most Popular Content (MPC) strategies. The results show that the FlexPop strategy outperforms LCE, ProbCache, 
and MPC with respect to cache hit rate, redundancy, content retrieval delay, memory utilization, and stretch ratio, which are regarded as extremely important metrics (in various studies) for the evaluation of ICN caching. The outcomes exhibited in this study are noteworthy in terms of making FlexPop acceptable to users as they can verify 
the performance of ICN before selecting the right caching strategy. Thus FlexPop has potential in the use of ICN for the future Internet such as in deployment of the IoT technology.",,2016,citation
f1f91fb52410351880fbbbfcfc781b5dc7fa28d1,https://www.semanticscholar.org/paper/f1f91fb52410351880fbbbfcfc781b5dc7fa28d1,semantic_scholar,Mobile content delivery in information-centric network,OF THE DISSERTATION Mobile Content Delivery in Information-Centric Network,,2016,citation
f783ff3d17afe3163be3fa3b95325b2c0e0b5c9c,https://www.semanticscholar.org/paper/f783ff3d17afe3163be3fa3b95325b2c0e0b5c9c,semantic_scholar,Cooperative detection and protection for Interest flooding attacks in named data networking,"SUMMARY 
 
Named data networking (NDN) is a new emerging architecture for future network, which may be a substitute of the current TCP/IP-based network, for the content-oriented data request mode becoming the future trend of development. The security of NDN has attracted much attention, as an implementation of next-generation Internet architecture. Although NDN is immune to most current attack, it cannot resist the distributed denial of service like attack – Interest flooding attack (IFA) – effectively. IFA takes advantages of the forwarding mechanism of NDN, flooding a large number of malicious Interest packets at quite a high rate, and exploits the network resources, which may cause the paralysis of the network. Taking into account the severity of the destruction, we propose an algorithm to counter such new type of attack. We analyze three properties of IFA, and use them to judge and filter Interest packets. Vector space model and Markov model are used in our method to realize a cooperative detection. Meanwhile, we present the retransmission forwarding mechanism to ensure legitimate user request. The ndnSIM module of ns3 is used for the corresponding simulation, and results of the simulation will be given to show the effectiveness of our algorithm. Copyright © 2014 John Wiley & Sons, Ltd.",Int. J. Commun. Syst.,2016,citation
f797363fdd6d23daa4a9ecf46b79364b8b5f7998,https://www.semanticscholar.org/paper/f797363fdd6d23daa4a9ecf46b79364b8b5f7998,semantic_scholar,Mediator-assisted multi-source routing in information-centric networks,"Among the new communication paradigms recently proposed, information-centric networking (ICN) is able to natively support content awareness at the network layer shifting the focus from hosts (as in traditional IP networks) to information objects. In this paper, we exploit the intrinsic content-awareness ICN features to design a novel multi-source routing mechanism. It involves a new network entity, the ICN mediator, responsible for locating and delivering the requested information objects that are chunked and stored at different locations. Our approach imposes very limited signalling overhead, especially for large chunk sizes (MBytes). Simulations show significant latency reduction compared to traditional routing approaches.","2016 10th International Symposium on Communication Systems, Networks and Digital Signal Processing (CSNDSP)",2016,citation
f8396fcefca3199b25e3f623da01f0f80d45169d,https://www.semanticscholar.org/paper/f8396fcefca3199b25e3f623da01f0f80d45169d,semantic_scholar,Evolutions of SINET,"In order to provide emerging services and improve network performance, SINET is evolving to become more intelligent, dynamic and adaptive. In this chapter, we will give in-depth descriptions and discussions of the evolutionary architecture of SINET.",,2016,citation
faa555f80d677051f0bf3d49a0504bea09ddd056,https://www.semanticscholar.org/paper/faa555f80d677051f0bf3d49a0504bea09ddd056,semantic_scholar,Preallocated Duplicate Name Prefix Detection Mechanism Using Naming Pool in CCN Based Mobile IoT Networks,"As the number of mobile devices and IoT (internet of things) devices has explosively increased, various contents are created anytime and anywhere. To meet such trend, current internet architecture has exposed many limitations such as high control overhead due to multistaged address resolution, frequent location updates, and network congestion. Recently, information centric networking (ICN) is considered as new networking architecture to redesign current internet’s content exchange paradigm. In current ICN architecture, whenever a mobile node moves to a new domain, it needs long latency to configure and confirm the temporary name prefix. So, this paper presents an efficient name prefix configuration mechanism in mobile CCN to reduce the latency needed for the name prefix configuration during MCS’s handover. From the performance analysis, the proposed mechanism is shown to provide lower control overhead and lower resource consumption.",Mob. Inf. Syst.,2016,citation
ff156dca361d06d6ddc4754fd208d84bfe7d6bb4,https://www.semanticscholar.org/paper/ff156dca361d06d6ddc4754fd208d84bfe7d6bb4,semantic_scholar,Information-Centric Networks (ICN),"During the past decades, serious efforts have been made to propose various architectures for the future Internet. Each of those architectures has one thing in common, i.e., to focus on content delivery rather than on host-centric approaches. However, only few of them gained popularity due to their possible applications being investigated. In this chapter, we describe the overview of various future Internet architectures such as data-oriented networking architecture, content-centric networking, named-data networking, publish/subscribe, and network of information. The main objective of this chapter is to allow our readers to become familiar with the transformation of these architectures.",,2016,citation
01618a1f87a4d66409860a150b10421de8217a9a,https://www.semanticscholar.org/paper/01618a1f87a4d66409860a150b10421de8217a9a,semantic_scholar,Multimedia transmission over wireless networks fundamentals and key challenges,,,2015,citation
04fea66f7e360cea54e08b958b42eea86ec917b4,https://www.semanticscholar.org/paper/04fea66f7e360cea54e08b958b42eea86ec917b4,semantic_scholar,Combining data naming and context awareness for pervasive networks,,J. Netw. Comput. Appl.,2015,citation
0756f70082d4d3d8d528330de9e32dfe8d91a878,https://www.semanticscholar.org/paper/0756f70082d4d3d8d528330de9e32dfe8d91a878,semantic_scholar,Challenges and solutions for secure information centric networks: A case study of the NetInf architecture,,J. Netw. Comput. Appl.,2015,citation
08d5d04e57f833d82c21147511d865a1679470d7,https://www.semanticscholar.org/paper/08d5d04e57f833d82c21147511d865a1679470d7,semantic_scholar,Optimal chunking and partial caching in information-centric networks,,Comput. Commun.,2015,citation
09fe3277c84d8a8eca9668a539788fd82ea6945a,https://www.semanticscholar.org/paper/09fe3277c84d8a8eca9668a539788fd82ea6945a,semantic_scholar,A New Content-Oriented Traffic Engineering for Content Distribution: CAR (Content Aware Routing),,IEICE Trans. Commun.,2015,citation
