contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-3-030-05909-5_6,Data-Driven Usability Test Scenario Creation,Human-Centered Software Engineering,10.1007/978-3-030-05909-5_6,Springer,2019-01-01,2018-12-31,"In this paper, we present a data-driven approach to enable the creation of evidence-based usability test scenarios. By utilising product usage data to create usability test scenarios, we aim to improve the reliability of the test results and to provide better insights into product usability. The approach consists of four elements: the collection of product usage data, the transformation of these data into logs of user activities, the creation of models of user behaviour, and the guided creation of usability test scenarios based on the models. We discuss the challenges that can be encountered when applying this approach based on our experiences with two case studies in product development. We have created a prototype scenario planning tool and performed a preliminary evaluation of the tool with usability engineers working at Philips Healthcare. The evaluation shows that tool-supported evidence-based usability test creation would be valuable in their daily work.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-05909-5_6,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-22646-6_23,A Data-Driven Strategic Model of Common Sense in Machine Ethics of Cares,Human-Computer Interaction. Perspectives on Design,10.1007/978-3-030-22646-6_23,Springer,2019-01-01,2019-06-27,"When adopting artificial intelligence in organizations, we face machine behaviors that are problematic ethically. Tay, a chatter robot in Twitter, learned what and how to speak from twitter users without having ethical common sense. Eventually, Tay was shut down after it tweeted segregative and violent words to people. Besides, Amazon’s AI recruit system showed a sexist behavior that it preferred male than female candidates. The present studies focus on how to apply the ethics of justice to artificial intelligence by feeding data on standards and rules in our society. However, we claim that the ethics of cares is also necessary to have artificial intelligence in our daily life. While one-way data is necessary in the ethics of justice, two-way data is required in the ethics of cares. Namely, one learns how to care others by having feedback from others after taking an action. The one learns if the action is offensive to others or not.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-22646-6_23,springer
Article,doi:10.1557/mrs.2018.207,Data-driven design of inorganic materials with the Automatic Flow Framework for Materials Discovery,MRS Bulletin,10.1557/mrs.2018.207,Springer,2018-09-01,2018-09-10,"The expansion of programmatically accessible materials data has cultivated opportunities for data-driven approaches. Workflows such as the Automatic Flow Framework for Materials Discovery not only manage the generation, storage, and dissemination of materials data, but also leverage the information for thermodynamic formability modeling, such as the prediction of phase diagrams and properties of disordered materials. In combination with standardized parameter sets, the wealth of data is ideal for training machine-learning algorithms, which have already been employed for property prediction, descriptor development, design rule discovery, and the identification of candidate functional materials. These methods promise to revolutionize the path to synthesis, and ultimately transform the practice of traditional materials discovery to one of rational and autonomous materials design.",http://link.springer.com/openurl/fulltext?id=doi:10.1557/mrs.2018.207,springer
Chapter,doi:10.1007/978-981-10-6611-5_37,Navigating the Intangible Spatial-Data-Driven Design Modelling in Architecture,Humanizing Digital Reality,10.1007/978-981-10-6611-5_37,Springer,2018-01-01,2017-09-16,"Over the past few decades, digital technologies have played an increasingly substantial role in how we relate to our environment. Through mobile devices, sensors, big data and ubiquitous computing amongst other technologies, our physical surroundings can be augmented with intangible data, suggesting that architects of the future could start to view the increasingly digitally saturated world around them as an information-rich environment (McCullough in Ambient commons: attention in the age of embodied information, The MIT Press, Cambridge, 2013 ). The adoption of computational design and digital fabrication processes in has given architects and designers the opportunity to design and fabricate architecture with unseen material performance and precision. However, attempts to combine these tools with methods for navigating and integrating the vast amount of available data into the design process have appeared slow and complicated. This research proposes a method for data capture and visualization which, despite its infancy, displays potentials for use in projects ranging in scale from the urban to the interior evaluation of existing buildings. The working research question is as follows: “How can we develop a near real-time data capture and visualization method, which can be used across multiple scales in various architectural design processes?”",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-10-6611-5_37,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-75429-1_18,Big Data Driven Architecture for Medical Knowledge Management Systems in Intracranial Hemorrhage Diagnosis,Integrated Uncertainty in Knowledge Modelling and Decision Making,10.1007/978-3-319-75429-1_18,Springer,2018-01-01,2018-02-04,"Stroke is the most common and dangerous cerebrovascular disease. According to the statistics from World Health Organization (WHO), only following heart attack, stroke is one of the two leading causes of human deaths. In addition, in Vietnam, a shortage of specialized equipment and qualified professionals is becoming a significant problem for not only accurate diagnosis but also timely and effective treatment of stroke, especially intracranial hemorrhage (ICH), an acute case of stroke. This research will analyze challenges and show solutions for constructing an effective knowledge system in ICH diagnosis and treatment that helps to shorten professional gap among hospitals and regions. We suggest a service-oriented architecture for the big data driven knowledge system based on medical imaging of ICH. The architecture ensures the development of knowledge obeying a systematic and complete process including the exploration and exploitation of knowledge from medical imaging. Besides, the architecture adapts to modern trends in knowledge service modeling.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-75429-1_18,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-00713-3_16,End-to-End Methodological Approach for the Data-Driven Design of Customer-Centered Digital Services,Exploring Service Science,10.1007/978-3-030-00713-3_16,Springer,2018-01-01,2018-09-13,"The collection, analysis, and interpretation of digital data has become an important factor for the provision of services. However, there is a lack of methodologies for using data analytics systematically in an end-to-end process for designing services. Therefore, in this paper, we develop a conceptual approach covering the innovation funnel from idea generation to market deployment. In particular, we describe how qualitative approaches alternate with quantitative approaches along the innovation process. We pay special attention to the design of data-driven value propositions including the analysis and modeling of the customer needs, a phase in which the concept of hidden needs and pains is applied. To conclude, we propose the development of a tool to support and industrialize the approach discussed in this paper.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-00713-3_16,springer
Article,doi:10.1007/s11569-017-0299-0,Saved by Design? The Case of Legal Protection by Design,NanoEthics,10.1007/s11569-017-0299-0,Springer,2017-12-01,2017-08-25,"This discussion note does three things: (1) it explains the notion of ‘legal protection by design’ in relation to data-driven infrastructures that form the backbone of our new ‘onli f e world’, (2) it explains how the notion of ‘by design’ relates to the relational nature of what an environment affords its inhabitants, referring to the work of James Gibson, and (3) it explains how this affects our understanding of human capabilities in relation to the affordances of changing environments. Finally, this brief note argues that ‘safer by design’ in the case of nanotechnology will require legal protection by design to make sure that human capabilities are reinvented and sustained in nano-technical environments.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11569-017-0299-0,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-71940-5_1,Data-Driven Design Decisions to Improve Game-Based Learning of Fractions,Games and Learning Alliance,10.1007/978-3-319-71940-5_1,Springer,2017-01-01,2017-11-30,"The educational value of games for learning is of prime importance. To design tasks that promote learning, findings from basic research and user data from earlier versions of the game can be very helpful. In the current study, we reanalysed data from two studies using a game-based assessment and a training tool for improving fraction magnitude knowledge. Similar to results from basic research, data of both studies indicated that performance in game-based versions of number line estimation and magnitude comparison were highly correlated (even after controlling for students’ overall math achievement). This suggests that both tasks share an underlying (spatial) representation of number magnitude. Based on this we designed a new task to improve fraction learning. In particular, we merged mechanics of number line estimation and magnitude comparison to consider shared processing of number magnitude in both tasks in our game-based learning of fractions.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-71940-5_1,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-58697-7_39,Building Tools for Creative Data Exploration: A Comparative Overview of Data-Driven Design and User-Centered Design,"Distributed, Ambient and Pervasive Interactions",10.1007/978-3-319-58697-7_39,Springer,2017-01-01,2017-05-18,"Visualization scientists seek means to inspire insights from data, which require creative thinking on the part of analysts as well as cognitive reasoning. In information visualization a focus on the user has proven highly effective in the design of usable and engaging interfaces, although it has been argued that such a focus limits innovation in insights about the data and in the creation of metaphors for visualization. If a user-centered design recapitulates existing knowledge, then a design approach which derives exclusively from the data may provide more innovative results. Our approach considers both the designers and the users, whereby our goal is to elicit creativity in both the design of visualization tools and in their application. We compare user-centered design and data-driven design through tool sets that emerged from each of these methods. User-centered design methodologies were used in the creation of a custom interface for editors at a major national newspaper that visualizes measures of each story’s popularity. Data-driven design methodologies were used to create a tangible user interface for data visualization. With UCD we built a tool that supported the use of data in editorial decisions and deployed familiar metaphors to encourage significant change in workplace practice. With DDD we unleashed creativity on the part of analysts which resulted in a more innovative approach on the part of designers and a gateway to new user communities. We compare strengths and weaknesses of each methodology through a reflection of our design outcomes.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-58697-7_39,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-38791-8_3,MIRA: A Model-Driven Framework for Semantic Interfaces for Web Applications,Web Engineering,10.1007/978-3-319-38791-8_3,Springer,2016-01-01,2016-05-25,"A currently recognized barrier for the wider adoption and dissemination of Semantic Web technologies is the absence of suitable interfaces and tools to allow suitable access by end-users. In a wider context, it has also been recognized that modern day interfaces must deal with a large number of heterogeneity factors, such as varying user profiles and runtime hardware and software platforms. This paper presents MIRA, a framework for defining and implementing Semantic Interfaces for Web applications, including those on the Semantic Web. A Semantic Interface is defined as being one capable of understanding and adapting to the data it presents and captures, and its schema, if present. Moreover, the interface must also be able to adapt to its context of use – the device being used, any available information about its user, network conditions, and so on. Using a model-driven approach, MIRA allows developers to define such interfaces, and generates code that can run on clients, servers or both. We have carried out a qualitative evaluation that shows that MIRA does indeed provide a better process for developers, without imposing any significant performance overhead.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-38791-8_3,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-46675-0_32,Data-Driven Design of Type-2 Fuzzy Logic System by Merging Type-1 Fuzzy Logic Systems,Neural Information Processing,10.1007/978-3-319-46675-0_32,Springer,2016-01-01,2016-09-29,"Type-2 fuzzy logic systems (T2 FLSs) have shown their superiorities in many real-world applications. With the exponential growth of data, it is a time consuming task to directly design a satisfactory T2 FLS through data-driven methods. This paper presents an ensembling approach based data-driven method to construct T2 FLS through merging type-1 fuzzy logic systems (T1 FLSs) which are generated using the popular ANFIS method. Firstly, T1FLSs are constructed using the ANFIS method based on the sub-data sets. Then, an ensembling approach is proposed to merge the constructed T1 FLSs in order to generate a T2 FLS. Finally, the constructed T2 FLS is applied to a wind speed prediction problem. Simulation and comparison results show that, compared with the well-known BPNN and ANFIS, the proposed method have similar performance but greatly reduced training time.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-46675-0_32,springer
Chapter,doi:10.1007/978-4-431-54403-6_8,Towards Data Democracy Beyond Fukushima,"Principia Designae － Pre-Design, Design, and Post-Design",10.1007/978-4-431-54403-6_8,Springer,2015-01-01,2014-07-31,"Data-driven design procedures on materials, artifacts (engineering products) and environmental projects are comparatively studied in accordance with view of three loops for learning, namely, learning how to learn, changing the rules and following the established rules. Materials design procedures including the three loops by data-intensive ways are under development by taking advantage of a qualified database on materials so as to establish an exemplar for data-driven design in general with an explicit articulation. Design procedures of nuclear reactors have changed from data-driven design in the beginning to experience-based design of tacit knowledge, and standard-based design reflecting number of committed experts for design and development. This explanation of the nuclear reactor design is extended to show difficult issues about design procedures for environments which have not only one directional time dependent evolutional features as natural phenomena but also are full of human dimensions of about seven billion people with consequent uncertainties. As concluding remarks, an articulation to converge into productive cycles for the latter two design problems is given, extending procedures for data-driven materials design by introducing human dimensions for nuclear reactors and adding irreversible path dependent features and human dimensions for environmental issues.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-4-431-54403-6_8,springer
Chapter,doi:10.1007/978-1-4471-6410-4_1,Introduction,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,10.1007/978-1-4471-6410-4_1,Springer,2014-01-01,2014-04-13,"It is the state of the art that automatic control systems are widely integrated into complex industrial processes. In order to meet ever increasing demands for high production and product quality as well as for economic and ecological operations, today’s industrial processes have become more complex and their degree of automation is significantly growing. This development calls for more system reliability, dependability and safety. Associated with this, process monitoring, diagnosis and fault-tolerant control receive considerably enhanced attention, both in the engineering and research domains.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-1-4471-6410-4_1,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-09994-1_38,A Data-Driven Investigation and Estimation of Optimal Topologies under Variable Loading Configurations,"Computational Modeling of Objects Presented in Images. Fundamentals, Methods, and Applications",10.1007/978-3-319-09994-1_38,Springer,2014-01-01,,"We explore the feasibility and performance of a data-driven approach to topology optimization problems involving structural mechanics. Our approach takes as input a set of images representing optimal 2-D topologies, each resulting from a random loading configuration applied to a common boundary support condition. These images represented in a high dimensional feature space are projected into a lower dimensional space using component analysis. Using the resulting components, a mapping between the loading configurations and the optimal topologies is learned. From this mapping, we estimate the optimal topologies for novel loading configurations. The results indicate that when there is an underlying structure in the set of existing solutions, the proposed method can successfully predict the optimal topologies in novel loading configurations. In addition, the topologies predicted by the proposed method can be used as effective initial conditions for conventional topology optimization routines, resulting in substantial performance gains. We discuss the advantages and limitations of the presented approach and show its performance on a number of examples.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-09994-1_38,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-07863-2_21,Data Driven Enterprise UX: A Case Study of Enterprise Management Systems,Human Interface and the Management of Information. Information and Knowledge in Applications and Services,10.1007/978-3-319-07863-2_21,Springer,2014-01-01,,"This paper describes and makes a case for a data driven user experience design process for Enterprise IT. The method described employs an approach that focuses on defining the key modules (objects) in an enterprise IT software and the data sets used by these modules very early in the design process. We discuss how mapping parent child relationships between key entities in the software and the linked data helps create a holistic view of the product ecosystem which in turn allows the designer to create an uncluttered information architecture and user journey that maps closely to mental construct of the system in the user’s mind. We further argue that in the present age of big data, working with well-defined data sets and visible data relationships creates a valuable information repository for the designer to take decisions regarding task optimization and building business intelligence in the system itself. We also discuss the urgent need, advantages and methods of ‘consumerizing’ the Enterprise UI to increase users productivity and reduce the learning curve. Lastly, these ideas are exemplified through a real life case study for an enterprise server management system.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-07863-2_21,springer
Chapter,doi:10.1007/978-1-4471-6410-4_10,Data-Driven Design of Observer-Based Fault Diagnosis Systems,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,10.1007/978-1-4471-6410-4_10,Springer,2014-01-01,2014-04-13,"Motivated by the fact that the residual generators introduced in the previous chapter are open-loop configurated and thus less robust and involved for the online computation, we present, in this chapter, schemes for the construction/realization of observer-based fault diagnosis systems with the aid of the data-driven realization of kernel representation $$\varPsi _{s}^{\perp }$$ Ψ s ⊥ given in Algorithm 9.3. As known, observer-based residual generators are closed-loop configurated with a feedback of the residual signals and the involved computations are realized in a recursive form. By a suitable design, they are of high robustness and demand less online computational capacity.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-1-4471-6410-4_10,springer
Chapter,doi:10.1007/978-1-4471-6410-4_14,Data-Driven Design of Observer-Based Control Systems,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,10.1007/978-1-4471-6410-4_14,Springer,2014-01-01,2014-04-13,"In the previous chapter, we have introduced the fault-tolerant architecture and the associated design parameters. In this chapter, we focus on the data-driven design of the state feedback gain matrix, an H-PRIO parameter of the fault-tolerant architecture, and its application to the observer-based control schemes.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-1-4471-6410-4_14,springer
Chapter ConferencePaper,doi:10.1007/978-3-642-39200-9_5,Semantic Data Driven Interfaces for Web Applications,Web Engineering,10.1007/978-3-642-39200-9_5,Springer,2013-01-01,,"Modern day interfaces must deal with a large number of heterogeneity factors, such as varying user profiles and runtime hardware and software platforms. These conditions require interfaces that can adapt to the changes in the <user, platform, environment> triad. The Model-Based User Interface approach has been proposed as a way to deal with these requirements. In this paper we present a data-driven, rule-based interface definition model capable of taking into account the semantics of the data it is manipulating, especially in the case of Linked Data. An implementation architecture based on the Synth environment supporting this model is presented.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-642-39200-9_5,springer
Chapter ConferencePaper,doi:10.1007/978-3-642-23333-3_4,Combining Social and Government Open Data for Participatory Decision-Making,Electronic Participation,10.1007/978-3-642-23333-3_4,Springer,2011-01-01,,"In the last years, several research endeavors were launched aiming at involving popular social media platforms in electronic participation. These early endeavors seem to present some essential limitations related mainly to scalability and uptake. In order to avoid these limitations, we introduce a two-phased approach for supporting participatory decision-making based on the integration and analysis of social and government open data. The proposed approach is based on the literature related to the analysis of massive amounts of social data for future events prediction. In this paper we also present a Web data driven architecture for the implementation of the proposed approach. The architecture is based on the use of linked data paradigm as a layer that will enable integration of data from different sources. We anticipate that the proposed approach will (i) allow decision makers to understand and predict public opinion and reaction about specific decisions; and (ii) enable citizens to inadvertently contribute in decision-making.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-642-23333-3_4,springer
Chapter ConferencePaper,doi:10.1007/978-3-642-14058-7_1,Data-Driven Design of Takagi-Sugeno Fuzzy Systems for Predicting NOx Emissions,Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications,10.1007/978-3-642-14058-7_1,Springer,2010-01-01,,"New emission abatement technologies for the internal combustion engine, like selective catalyst systems or diesel particulate filters, need of accurate, predictive emission models. These models are not only used in the system calibration phase, but can be integrated for the engine control and on-board diagnosis tasks. In this paper, we are investigating a data-driven design of prediction models for NOx emissions with the help of (regression-based) Takagi-Sugeno fuzzy systems, which are compared with analytical physical-oriented models in terms of practicability and predictive accuracy based on high-dimensional engine data recorded during steady-state and dynamic engine states. For training the fuzzy systems from data, the FLEXFIS approach (short for FLEXible Fuzzy Inference Systems ) is applied, which automatically finds an appropriate number of rules by an incremental and evolving clustering approach and estimates the consequent parameters with the local learning approach in order to optimize the weighted least squares functional.",http://link.springer.com/openurl/pdf?id=doi:10.1007/978-3-642-14058-7_1,springer
Chapter ConferencePaper,doi:10.1007/978-3-642-04492-2_21,The Proposal of Service Delivery Platform Built on Distributed Data Driven Architecture,Management Enabling the Future Internet for Changing Business and New Computing Services,10.1007/978-3-642-04492-2_21,Springer,2009-01-01,,"SDP (Service Delivery Platform) is a recommended system platform for NGN (Next Generation Network) that is expected to resolve two common system running problems: one is functional aspects such as high availability and providing effective maintenance methods, the other is cost aspects such as simplifying development method of a service. However, SDP is still on the way to be standardized, and its architecture has two problems: the congestion of service requests and flexibility of enabler, a service component of SDP. This paper explains how to build a SDP by adopting Distributed Data Driven Architecture and how our system resolves the problems by evaluating the prototype.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-642-04492-2_21,springer
Chapter ConferencePaper,doi:10.1007/978-3-540-24688-6_97,Data Driven Design Optimization Methodology Development and Application,Computational Science - ICCS 2004,10.1007/978-3-540-24688-6_97,Springer,2004-01-01,,"The Data Driven Design Optimization Methodology (DDDOM) is a Dynamic Data Driven Application System (DDDAS) developed for engineering design optimization. The DDDOM synergizes experiment and simulation in a concurrent integrated software system to achieve better designs in a shorter time. The data obtained from experiment and simulation dynamically guide and redirect the design optimization process in real or near-real time, and therefore realize the full potential of the Dynamic Data Driven Applications Systems concept. This paper describes the DDDOM software system developed using the Perl and Perl/Tk programming languages. The paper also presents the first results of the application of the DDDOM to the multi-objective design optimization of a submerged subsonic inlet at zero angle of attack and sideslip.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-24688-6_97,springer
Chapter ConferencePaper,doi:10.1007/978-3-540-30117-2_119,An Environment for Exploring Data-Driven Architectures,Field Programmable Logic and Application,10.1007/978-3-540-30117-2_119,Springer,2004-01-01,,"A wide range of reconfigurable coarse-grain architectures has been proposed in recent years, for an extensive set of applications. These architectures vary widely in the interconnectivity, number, granularity and complexity of the processing elements (PEs). The performance of a specific application usually depends heavily on the adequacy of the PEs to the particular tasks involved, but tools to efficiently experiment architectural features are lacking. This work proposes an environment for exploration and simulation of coarse-grain reconfigurable data-driven architectures. The proposed environment takes advantage of Java and XML technologies to enable a very efficient backend for experiments with different architectural trade-offs, from the array connectivity and topology to the granularity and complexity of each PE. For a proof of concept, we show results on implementing different versions of a FIR filter on a hexagonal data-driven array.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-30117-2_119,springer
Chapter ConferencePaper,doi:10.1007/3-540-44864-0_34,Data Driven Design Optimization Methodology A Dynamic Data Driven Application System,Computational Science — ICCS 2003,10.1007/3-540-44864-0_34,Springer,2003-01-01,2003-06-18,Engineering design optimization using concurrent integrated experiment and simulation is a Dynamic Data Driven Application System (DDDAS) wherein remote experiment and simulation can be synergistically utilized in real-time to achieve better designs in less time than conventional methods. The paper describes the Data Driven Design Optimization Methodology (DDDOM) being developed for engineering design optimization.,http://link.springer.com/openurl/fulltext?id=doi:10.1007/3-540-44864-0_34,springer
Chapter,doi:10.1007/978-3-540-37058-1_7,On the Achievement of Both Accurate and Interpretable Fuzzy Systems Using Data-Driven Design Processes,Accuracy Improvements in Linguistic Fuzzy Modeling,10.1007/978-3-540-37058-1_7,Springer,2003-01-01,,"In this chapter it is argued that, one of the most interesting features of fuzzy system is the insight provided on the linguistic relationship between their variables, or in other words, is the possibility of interpret their parameters as a set of linguistic rules. Both the notions of accuracy and interpretability are reviewed. A general design policy where both accuracy and interpretation can be taken into account is reviewed. It is argued that the lost of accuracy does not necessary occurs when this type of data-driven design policy is applied. For illustration purposes, simulation results are given from the realistic control problem of neuromuscular relaxation of patients under surgery using continuous infusion of atracurium.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-540-37058-1_7,springer
Chapter ConferencePaper,doi:10.1007/3-540-44805-5_40,Data Driven Design of Filter Bank for Speech Recognition,"Text, Speech and Dialogue",10.1007/3-540-44805-5_40,Springer,2001-01-01,2001-08-24,"Filter bank approach is commonly used in feature extraction phase of speech recognition (e.g. Mel frequency cepstral coefficients). Filter bank is applied for modification of magnitude spectrum according to physiological and psychological findings. However, since mechanism of human auditory system is not fully understood, the optimal filter bank parameters are not known. This work presents a method where the filter bank, optimized for discriminability between phonemes, is derived directly from phonetically labeled speech data using Linear Discriminant Analysis. This work can be seen as another proof of the fact that incorporation of psychoacoustic findings into feature extraction can lead to better recognition performance.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/3-540-44805-5_40,springer
Chapter,doi:10.1007/978-94-015-8196-7_6,A Parallel Image Rendering Algorithm and Architecture Based on Ray Tracing and Radiosity Shading,Linear Algebra for Large Scale and Real-Time Applications,10.1007/978-94-015-8196-7_6,Springer,1993-01-01,,"Algorithms for rendering color scenes on a video screen potentially belong to the class of massively parallel algorithms. Developing effective and efficient data-driven architectures for algorithms from this class is in general a hard problem. However, in case of application specific algorithms, such as the rendering algorithm described in this paper, feasible solutions are conceivable. The parallel algorithm/architecture presented in this paper is a linear speed-up accelerator for the rendering of photo realistic scenes in interaction time.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-94-015-8196-7_6,springer
Chapter ConferencePaper,doi:10.1007/3-540-53065-7_86,A decoupled data-driven architecture with vectors and macro actors,CONPAR 90 — VAPP IV,10.1007/3-540-53065-7_86,Springer,1990-01-01,2005-06-02,"This paper presents the implementation of scientific programs on a decoupled data-driven architecture with vectors and macro actors. This hybrid multiprocessor combines the dynamic data-flow principles of execution with the control-flow of the von Neumann model of execution. The two major ideas utilized by the decoupled model are: vector and macro actors with variable resolution, and asynchronous execution of graph and computation operations. The compiler generates graphs with various-sized actors in order to match the characteristics of the computation. For instance, vector actors are proposed for many aspects of scientific computing while lower resolution (complier-generated collection of scalar actors) or higher resolution (scalar actors) is used for unvectorizable programs. A block-scheduling technique for extracting more parallelism from sequential constructs is incorporated in the decoupled architecture. In addition a graph-level priority-scheduling mechanism is implemented that improves resource utilization and yields higher performance. A graph unit executes all graph operations and a computation unit executes all computation operations. The independence of the two main units of the machine allows the efficient pipelined execution of macro actors with diverse granularity characteristics.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/3-540-53065-7_86,springer
Article,doi:10.1007/BF03037380,A data-driven machine for OR-parallel evaluation of logic programs,New Generation Computing,10.1007/BF03037380,Springer,1986-03-01,,"Research in the area of parallel evaluation mechanisms for logic programs have led to the proposal of a number of schemes exploiting various forms of parallelism. Many of the early models have been based on the conventional approach of organising concurrent components of computations as communicating processes. More recently, however, models based on more novel computation organisations, in particular, data-driven organisations, have been proposed. This paper describes the development of one such model, its implementation and the design of a data-driven machine to support it. The model exploits a form of parallelism known as OR-parallelism and is particularly suited to database applications, although it would also support general applications. It is envisaged that the proposed machine may be refined into an efficient database engine, which can then be a component of a more powerful and integrated logic programming machine.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/BF03037380,springer
