contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-3-030-69367-1_1,Challenges and Frontiers in Implementing Artificial Intelligence in Process Industry,Impact and Opportunities of Artificial Intelligence Techniques in the Steel Industry,10.1007/978-3-030-69367-1_1,Springer,2021-01-01,2021-02-05,"The implementation of artificial intelligence faces different challenges of infrastructural, data related, security related and social scope. These aspects are discussed, reflecting on the requirements of introducing such a technology in a broader way. Machine learning, as subfield of artificial intelligence, benefits from advances in Big Data science. One example is the $$\lambda $$ λ -architecture which can be used for the treatment of streamed process data in industrial applications. Digital twins are shown as further tool providing object-oriented data for machine learning applications. Yet, the increasing freedom of data transfer within a plant, as propagated by Industry 4.0, poses new risks for information technology and automation systems: security of those components is one of the big challenges. Here, artificial intelligence can seen as both risk and solution. A last relevant challenge is acceptance among the staff, as artificial intelligence is associated with fears. Counterstrategies for those fears are presented as a proposed guideline for real applications. Finally, current frontiers at process industry are considered and discussed. These include the need for strengthening the use of high-dimensional data availability, increased roll-out of optimisation concepts and rigorous progresses in semantic modelling of processes and process chains, in order to fully exploit the beneficial scope of artificial intelligence in industry.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-69367-1_1,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-86383-8_32,Design and Evaluation of Deep Learning Models for Real-Time Credibility Assessment in Twitter,Artificial Neural Networks and Machine Learning – ICANN 2021,10.1007/978-3-030-86383-8_32,Springer,2021-01-01,2021-09-07,"Social media have an enormous impact on modern life but are prone to the dissemination of false information. In several domains, such as crisis management or political communication, it is of utmost importance to detect false and to promote credible information. Although educational measures might help individuals to detect false information, the sheer volume of social big data, which sometimes need to be analysed under time-critical constraints, calls for automated and (near) real-time assessment methods. Hence, this paper reviews existing approaches before designing and evaluating three deep learning models (MLP, RNN, BERT) for real-time credibility assessment using the example of Twitter posts. While our BERT implementation achieved best results with an accuracy of up to 87.07% and an F1 score of 0.8764 when using metadata, text, and user features, MLP and RNN showed lower classification quality but better performance for real-time application. Furthermore, the paper contributes with a novel dataset for credibility assessment.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-86383-8_32,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-0942-8_48,Comparative Analysis of Machine Learning and Deep Learning Algorithms for Detection of Online Hate Speech,Advances in Mechanical Engineering,10.1007/978-981-16-0942-8_48,Springer,2021-01-01,2021-06-27,"In the day and age of social media, users have become prone to online hate speech. Several attempts have been made to classify hate speech using machine learning, but the state-of-the-art models are not robust enough for practical applications. This is attributed to the use of primitive NLP feature engineering techniques. In this paper, we explored various feature engineering techniques ranging from different embeddings to conventional NLP algorithms. We also experimented with combinations of different features. From our experimentation, we realized that robustly optimized BERT approach (RoBERTa)-based sentence embeddings classified using decision trees gives the best results of 0.9998 F _1 score. In our paper, we concluded that BERT based embeddings give the most useful features for this problem and have the capacity to be made into a practical robust model.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-0942-8_48,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-1685-3_24,Real-Time Social Distancing Alert System Using Pose Estimation on Smart Edge Devices,Recent Challenges in Intelligent Information and Database Systems,10.1007/978-981-16-1685-3_24,Springer,2021-01-01,2021-04-06,"This paper focuses on developing a social distance alert system using pose estimation for smart edge devices. Recently, with the rapid development of the Deep Learning model for computer vision, a vision-based automatic real-time warning system for social distance becomes an emergent issue. In this study, different from previous works, we propose a new framework for distance measurement using pose estimation. Moreover, the system is developed on smart edge devices, which is able to deal with moving cameras instead of fixed cameras of surveillance systems. Specifically, our method includes three main processes, which are video pre-processing, pose estimation, and object distance estimation. The experiment on coral board, an AI accelerator device, provides promising results of our proposed method in which the accuracies are able to achieve more than 85% from different datasets.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-1685-3_24,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-319-23514-1_1232-1,Artificial Intelligence and Teaching Values in Science,Encyclopedia of Business and Professional Ethics,10.1007/978-3-319-23514-1_1232-1,Springer,2021-01-01,2021-07-28,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-23514-1_1232-1,springer
Chapter ConferencePaper,doi:10.1007/978-981-15-5397-4_14,Basic Review of Different Strategies for Classification of Sentiment Analysis in Social Networks,Communication Software and Networks,10.1007/978-981-15-5397-4_14,Springer,2021-01-01,2020-10-04,"The growth of different online networks such as MySpace, Twitter, LinkedIn, and Face book has been increased in recent years, high amount of data outsource via social media into data sources. This huge amount of data analyzed for research on different types of real-time applications. So that analysis of sentiment and mining user opinion is one of aggressive concepts to explore meaning of outsourced data. While different types of approaches are implemented to identifying sentiment and opinion in social networks like pattern-based classification with respect to parts of speech, emotions, and batch model learning while analyzing huge amount of data. So that in this paper description of different machine learning methodologies to describe utilizes sentiment of huge amount data in social networks. We give survey of different approaches with respect to sentiment exploration from online social network. Also describe comparative analysis of different methods used for analysis of sentiment and mining of user opinion in online social networks.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-15-5397-4_14,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-49629-6_26,Agent Reasoning in AI-Powered Negotiation,Handbook of Group Decision and Negotiation,10.1007/978-3-030-49629-6_26,Springer,2021-01-01,2021-05-18,"Negotiation, a fast-developing application area of artificial intelligence, has been studied by social and mathematical scientists with starkly different goals. Whereas social scientists have sought to understand various factors and reasoning processes underlying human negotiation behavior, mathematical scientists have developed theoretic models that formalize various elements of negotiation. The focus of this chapter is on mathematical models of agent reasoning in a negotiation, which can be either analytical or computational by nature: Analytical models offer structural predictions of agent behavior and provide managerial insights into negotiation strategy, whereas computational models offer optimization algorithms and heuristics to function as building blocks of negotiation tools powered by artificial intelligence (AI). Together, mathematical models of negotiation can often be implemented in autonomous processes, referred to as negotiation agents, that can incorporate realistic negotiation factors and engage in negotiations in a decentralized manner. Such agent models promise to contribute to our understanding of human information processing in negotiation and can be used for decision support of human decision-makers. In the long run, they may even become substitutes for human negotiators. This chapter reviews the analytical and computational negotiation literature, reveals areas of differences and synergies, and provides pointers to open questions and future research.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-49629-6_26,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-82472-3_7,MONITOR: A Multimodal Fusion Framework to Assess Message Veracity in Social Networks,Advances in Databases and Information Systems,10.1007/978-3-030-82472-3_7,Springer,2021-01-01,2021-08-16,"Users of social networks tend to post and share content with little restraint. Hence, rumors and fake news can quickly spread on a huge scale. This may pose a threat to the credibility of social media and can cause serious consequences in real life. Therefore, the task of rumor detection and verification has become extremely important. Assessing the veracity of a social media message (e.g., by fact checkers) is a very time-consuming task that can be much helped by machine learning. In the literature, most message veracity verification methods only exploit textual contents and metadata. Very few take both textual and visual contents, and more particularly images, into account. In this paper, we second the hypothesis that exploiting all of the components of a social media post enhances the accuracy of veracity detection. To further the state of the art, we first propose using a set of advanced image features that are inspired from the field of image quality assessment, Then, we introduce the Multimodal fusiON framework to assess message veracIty in social neTwORks (MONITOR), which exploits all message features (i.e., text, social context, and image features) by supervised machine learning. Extensive experiments are conducted on two multimedia datasets. The experimental results show that MONITOR can outperform the state-of-the-art machine learning baselines.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-82472-3_7,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-7189-0_7,Pretrained Self-supervised Material Reflectance Estimation Based on a Differentiable Image-Based Renderer,Image and Graphics Technologies and Applications,10.1007/978-981-16-7189-0_7,Springer,2021-01-01,2021-10-29,"Measuring the material reflectance of surfaces is a key technology in inverse rendering, which can be used in object appearance reconstruction. In this paper we propose a novel deep learning-based method to extract material information represented by a physically-based bidirectional reflectance distribution function from an RGB image of an object. Firstly, we design new deep convolutional neural network architectures to regress material parameters by self-supervised training based on a differentiable image-based renderer. Then we generate a synthetic dataset to train the model as the initialization of the self-supervised system. To transfer the domain from the synthetic data to the real image, we introduce a test-time training strategy to finetune the pretrained model to improve the performance. The proposed architecture only requires one image as input and the experiments are conducted to evaluate the proposed method on both the synthetic data and real data. The results show that our trained model presents dramatic improvement and verifies the effectiveness of the proposed methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-7189-0_7,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-86970-0_5,Understanding Drug Abuse Social Network Using Weighted Graph Neural Networks Explainer,Computational Science and Its Applications – ICCSA 2021,10.1007/978-3-030-86970-0_5,Springer,2021-01-01,2021-09-11,"Relational data are universal in today’s society, such as social media network, citation network, and molecules. They can be transformed into graph data consisting of nodes and edges. To classify the class of nodes in graph, GNNs is a state-of-the-art model in this domain. For example, anti-drug police rely on social data to identify hidden drug abusers. However, in the deployment of GNNs, it still require interpretability techniques to support. Because GNNs embed the node information and pass them through the adjacency network, resulting in the lack of transparency in its model. However, the common explanation technique used in other models are not directly applicable on GNNs. And those explanation methods in CNNs are not applicable either considering the topological variety of graph. In order to explain our GNN model on drug abuse social network, we proposed a framework to preprocess graph data, train GNN model, and apply our Maximal Mutual Information (MMI) method to help explain the prediction made by the GNN model. We evaluate the performance of the explanation model with evaluation metrics consistency and contrastivity . The explanation model performs impressively in both real world data and two synthetic data compared to other baselines. The results also show that our model can mimic GNN explanation made by human in node classification.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-86970-0_5,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-26050-7_1-1,Artificial Intelligence in the Earth Sciences,Encyclopedia of Mathematical Geosciences,10.1007/978-3-030-26050-7_1-1,Springer,2021-01-01,2021-09-08,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-26050-7_1-1,springer
Article,doi:10.1007/s13218-020-00692-5,Rethinking Computer Science Through AI,KI - Künstliche Intelligenz,10.1007/s13218-020-00692-5,Springer,2020-12-01,2020-12-11,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13218-020-00692-5,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-86517-7_31,Calling to CNN-LSTM for Rumor Detection: A Deep Multi-channel Model for Message Veracity Classification in Microblogs,Machine Learning and Knowledge Discovery in Databases. Applied Data Science Track,10.1007/978-3-030-86517-7_31,Springer,2021-01-01,2021-09-10,"Reputed by their low-cost, easy-access, real-time and valuable information, social media also wildly spread unverified or fake news. Rumors can notably cause severe damage on individuals and the society. Therefore, rumor detection on social media has recently attracted tremendous attention. Most rumor detection approaches focus on rumor feature analysis and social features, i.e., metadata in social media. Unfortunately, these features are data-specific and may not always be available. In contrast, post contents (including images or videos) play an important role and can indicate the diffusion purpose of a rumor. Furthermore, rumor classification is also closely related to opinion mining and sentiment analysis. Yet, to the best of our knowledge, exploiting images and sentiments is little investigated. Considering the available multimodal features from microblogs, notably, we propose in this paper an end-to-end model called deepMONITOR that is based on deep neural networks, by utilizing all three characteristics: post textual and image contents, as well as sentiment. deepMONITOR concatenates image features with the joint text and sentiment features to produce a reliable, fused classification. We conduct extensive experiments on two large-scale, real-world datasets. The results show that deepMONITOR achieves a higher accuracy than state-of-the-art methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-86517-7_31,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-65351-4_5,Graph Convolutional Network with Time-Based Mini-Batch for Information Diffusion Prediction,Complex Networks & Their Applications IX,10.1007/978-3-030-65351-4_5,Springer,2021-01-01,2021-01-05,"Information diffusion prediction is a fundamental task for understanding information spreading phenomenon. Many of the previous works use static social graph or cascade data for prediction. In contrast, a recently proposed deep leaning model DyHGCN [ 20 ] newly considers users’ dynamic preference by using dynamic graphs and achieve better performance. However, training phase of DyHGCN is computationally expensive due to the multiple graph convolution computations. Faster training is also important to reflect users’ dynamic preferences quickly. Therefore, we propose a novel graph convolutional network model with time-based mini-batch (GCNTM) to improve training speed while modeling users’ dynamic preference. Time-based mini-batch is a novel input form to handle dynamic graphs efficiently. Using this input, we reduce the graph convolution computation only once per mini-batch. The experimental results on three real-world datasets show that our model performs comparable results against baseline models. Moreover, our model learns about 5.97 times faster than DyHGCN.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-65351-4_5,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-73194-6_37,Personalized POI Recommendation: Spatio-Temporal Representation Learning with Social Tie,Database Systems for Advanced Applications,10.1007/978-3-030-73194-6_37,Springer,2021-01-01,2021-04-06,"Recommending a limited number of Point-of-Interests (POIs) a user will visit next has become increasingly important to both users and POI holders for Location-Based Social Networks (LBSNs). However, POI recommendation is a challenging task since complex sequential patterns and rich contexts are contained in extremely sparse user check-in data. Recent studies show that embedding techniques effectively incorporate POI contextual information to alleviate the data sparsity issue, and Recurrent Neural Network (RNN) has been successfully employed for sequential prediction. Nevertheless, existing POI recommendation approaches are still limited in capturing user personalized preference due to separate embedding learning or network modeling. To this end, we propose a novel unified spatio-temporal neural network framework, named PPR, which leverages users’ check-in records and social ties to recommend personalized POIs for querying users by joint embedding and sequential modeling. Specifically, PPR first learns user and POI representations by joint modeling User-POI relation, sequential patterns, geographical influence, and social ties in a heterogeneous graph, and then models user personalized sequential patterns using the designed spatio-temporal neural network based on LSTM model for the personalized POI recommendation. Extensive experiments on three real-world datasets demonstrate that our model significantly outperforms state-of-the-art baselines for successive POI recommendation in terms of Accuracy, Precision, Recall and NDCG. The source code is available at:  https://github.com/dsj96/PPR-master .",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-73194-6_37,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-73194-6_45,STMG: Spatial-Temporal Mobility Graph for Location Prediction,Database Systems for Advanced Applications,10.1007/978-3-030-73194-6_45,Springer,2021-01-01,2021-04-06,"Location-Based Social Networks (LBSNs) data reflects a large amount of user mobility patterns. So it is possible to infer users’ unvisited Points of Interest (POIs) through the users’ check-in records in LBSNs. Existing location prediction approaches typically regard user check-ins as sequences, while they ignore the spatial and temporal correlations between non-adjacent records. Moreover, the serialized form is insufficient to analog user complex POI moving behaviors. In this paper, we model user check-in records as a graph, named Spatial-Temporal Mobility Graph (STMG), where the nodes and edges fuse the spatial-temporal information in absolute and relative aspect respectively. Based on STMG, we propose a location prediction model named S patial-temporal E nhanced G raph Neural N etwork (SEGN). In SEGN, the STMG nodes are encoded as the embeddings with specific time and location semantics. Last but not the least, we introduce three kinds of matrices, which completely depict the user moving behaviors among POIs, as well as the relative relationships of time and location on STMG edges. Extensive experiments on three real-world LBSNs datasets demonstrate that with specific time information, SEGN outperforms seven state-of-the-art approaches on four metrics.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-73194-6_45,springer
Article,doi:10.1186/s12911-020-01272-1,A deep learning approach for identifying cancer survivors living with post-traumatic stress disorder on Twitter,BMC Medical Informatics and Decision Making,10.1186/s12911-020-01272-1,BioMed Central,2020-12-14,2020-12-14,"Background Emotions after surviving cancer can be complicated. The survivors may have gained new strength to continue life, but some of them may begin to deal with complicated feelings and emotional stress due to trauma and fear of cancer recurrence. The widespread use of Twitter for socializing has been the alternative medium for data collection compared to traditional studies of mental health, which primarily depend on information taken from medical staff with their consent. These social media data, to a certain extent, reflect the users’ psychological state. However, Twitter also contains a mix of noisy and genuine tweets. The process of manually identifying genuine tweets is expensive and time-consuming. Methods We stream the data using cancer as a keyword to filter the tweets with cancer-free and use post-traumatic stress disorder (PTSD) related keywords to reduce the time spent on the annotation task. Convolutional Neural Network (CNN) learns the representations of the input to identify cancer survivors with PTSD. Results The results present that the proposed CNN can effectively identify cancer survivors with PTSD. The experiments on real-world datasets show that our model outperforms the baselines and correctly classifies the new tweets. Conclusions PTSD is one of the severe anxiety disorders that could affect individuals who are exposed to traumatic events, including cancer. Cancer survivors are at risk of short-term or long-term effects on physical and psycho-social well-being. Therefore, the evaluation and treatment of PTSD are essential parts of cancer survivorship care. It will act as an alarming system by detecting the PTSD presence based on users’ postings on Twitter.",https://www.biomedcentral.com/openurl?doi=10.1186/s12911-020-01272-1,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-81321-5_15,"Building a Prosocial Communication Model in the Fashion Sector, Based on Sustainability and Artificial Intelligence, Derived from COVID-19",Fashion Communication,10.1007/978-3-030-81321-5_15,Springer,2021-01-01,2021-09-21,"Considering communication in fashion from the perspective of sustainability and artificial intelligence allows us to resize its social focus, especially when we contextualize it in the era of COVID-19, which has stopped humanity in a loop, to rethink a new normal that accelerates processes, unthinkable in others historical moments. We see an undeniable trend, where a humanitarian sensitivity towards sustainability in fashion develops, towards the rational and real use of an intelligence in the fashion sector that is no longer artificial but advanced. This research responds to a question that belongs to the world of the social. How to communicate for a society that urgently needs to implement sustainability strategies in the fashion sector, based on artificial intelligence at the service of rescuing the human? In this sense, based on a projective documentary research and a series of in-depth interviews with fashion experts, it allowed us to initiate what aims to lay the foundations of a prosocial communication model in the fashion sector, based on the sustainability of the human being on the planet and, as a corollary, also based on artificial intelligence. The prosocial field is oriented to collaborate and help other people in a positive, productive and social way. Artificial intelligence in fashion, at the service of sustainability and communication, allows us to think with a humanistic approach to communication, where the focus is to understand the human being in a deep way, with an interrelation with artificial intelligence and the increase of sustainability in fashion in different areas of the value chain. This investigation concludes by showing that the implementation of the proposed model of this investigation is plausible.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-81321-5_15,springer
Article,doi:10.1007/s00521-020-05487-1,A novel emergency situation awareness machine learning approach to assess flood disaster risk based on Chinese Weibo,Neural Computing and Applications,10.1007/s00521-020-05487-1,Springer,2020-11-21,2020-11-21,"Social media emerged as an important resource of information to improve the emergency situation awareness of flooding disasters. However, the online microblog text stream is unstructured and unbalanced obviously. Given the big, real-time, and noisy flood disaster microblog text flow, a new regional emergency situation awareness model to automatic assess flood disaster risk is proposed. Firstly, according to the established online disaster event-meta frame, a multi-label classification algorithm for the flood microbloggings is constructed based on the historical dataset. This algorithm helps to assign the relevant event-meta tags to each situation microbloggings. Second, a new machine learning method for dynamic assessment of flood risk for online microbloggings is developed. The flood event-metas are considered to be feature vectors, and the four different levels of flood risk are considered to be four classes. Then, the flood risk assessment task is innovatively transformed into a multi-classification task. By the logistic regression ordered multi-classification algorithm, the dynamic quantitative evaluation of event-meta, users and regional risks is realized. Finally, the proposed model is applied in the case of the Yuyao Flood. The results of the case study show that the Yuyao Flood’s online quantitative risk assessment results are consistent with real accumulated precipitation data, which illustrate that the proposed machine learning model could realize the bottom-up automatic disaster information collecting by processing victim user-generated content effectively. Social media is proven to supplement the deficiencies of traditional disaster statistics and provide real-time, scientific information support for the implementation of flood emergency processes.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-020-05487-1,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-6471-7_1,EBSD Grain Knowledge Graph Representation Learning for Material Structure-Property Prediction,Knowledge Graph and Semantic Computing: Knowledge Graph Empowers New Infrastructure Construction,10.1007/978-981-16-6471-7_1,Springer,2021-01-01,2021-10-28,"The microstructure is an essential part of materials, storing the genes of materials and having a decisive influence on materials’ physical and chemical properties. The material genetic engineering program aims to establish the relationship between material composition/process, organization, and performance to realize the reverse design of materials, thereby accelerating the research and development of new materials. However, tissue analysis methods of materials science, such as metallographic analysis, XRD analysis, and EBSD analysis, cannot directly establish a complete quantitative relationship between tissue structure and performance. Therefore, this paper proposes a novel data-knowledge-driven organization representation and performance prediction method to obtain a quantitative structure-performance relationship. First, a knowledge graph based on EBSD is constructed to describe the material’s mesoscopic microstructure. Then a graph representation learning network based on graph attention is constructed, and the EBSD organizational knowledge graph is input into the network to obtain graph-level feature embedding. Finally, the graph-level feature embedding is input to a graph feature mapping network to obtain the material’s mechanical properties. The experimental results show that our method is superior to traditional machine learning and machine vision methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-6471-7_1,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-60577-3_29,Construction of a Neural Network Semi-empirical Model of Deflection of a Sample from a Composite Material,"Advances in Neural Computation, Machine Learning, and Cognitive Research IV",10.1007/978-3-030-60577-3_29,Springer,2021-01-01,2020-10-02,"In the course of this work, experiments were carried out to simulate the deflection of the composite tape between two supports under the action of gravity without load and under load. The position was approximated during deformation of a given object accounting its individual properties. As an example of this problem, we proposed an approach that allows us to take into account the individual features of a real object without complicating the differential structure of the model using real measurements. The differential model itself describes a narrow class of objects that are similar in some properties and can give a poor forecasting result for specific real objects. Accounting measurements allows extremely well consider the individual characteristics of the simulated object without complicating the differential structure. In the proposed neural network approach, the loss function is composed so that to take into account the differential structure, boundary conditions, and measurement data. The loss function is represented as a sum, each term of which is a weighted functional. One functional is responsible for satisfying the differential structure of the model, another for boundary conditions, and a third for the quality of the description of real measurements. The role of the weights is to align of all terms in a series. The application of global minimum search methods for such a loss function allows one to obtain reliable results even in the case of using an unsuitable differential model.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-60577-3_29,springer
Article,doi:10.1007/s11042-020-08781-1,Unsupervised learning on multimedia data: a Cultural Heritage case study,Multimedia Tools and Applications,10.1007/s11042-020-08781-1,Springer,2020-12-01,2020-03-14,"Integrating and analyzing a large amount of data extracted from different sources can be considered a key asset for businesses, organizations, research institutions that also deal with the Cultural Heritage domain. In the last decade, Internet of Things (IoT) technologies and the massive use of mobile devices contributed to generate an enormous flow of multimedia data, whose collection, analysis and interpretation allows for real-time analysis related to the behaviours, preferences and opinions of users. In this paper we present and discuss an unsupervised learning approach on multimedia features of a dataset coming from an Internet of Things framework. The main research objective of this work is to assess how the collection of behavioural IoT data coming from the Cultural Heritage domain can be opportunely exploited by means of unsupervised learning techniques in order to produce useful insights for the stakeholders, especially considering the multimedia features of such data. The presented experimental results, executed in a real case study, assess how the Cultural Heritage domain, and the related stakeholders, can benefit from these kind of services and applications.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-020-08781-1,springer
Article,doi:10.1007/s00345-020-03428-0,Prospects and Challenges of Artificial Intelligence and Computer Science for the Future of Urology,World Journal of Urology,10.1007/s00345-020-03428-0,Springer,2020-10-01,2020-09-10,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00345-020-03428-0,springer
Article,doi:10.1007/s10822-020-00317-x,Artificial intelligence in chemistry and drug design,Journal of Computer-Aided Molecular Design,10.1007/s10822-020-00317-x,Springer,2020-07-01,2020-05-29,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10822-020-00317-x,springer
Article,doi:10.1038/s41746-020-00318-y,Developing a delivery science for artificial intelligence in healthcare,npj Digital Medicine,10.1038/s41746-020-00318-y,Nature,2020-08-21,2020-08-21,"Artificial Intelligence (AI) has generated a large amount of excitement in healthcare, mostly driven by the emergence of increasingly accurate machine learning models. However, the promise of AI delivering scalable and sustained value for patient care in the real world setting has yet to be realized. In order to safely and effectively bring AI into use in healthcare, there needs to be a concerted effort around not just the creation, but also the delivery of AI. This AI “delivery science” will require a broader set of tools, such as design thinking, process improvement, and implementation science, as well as a broader definition of what AI will look like in practice, which includes not just machine learning models and their predictions, but also the new systems for care delivery that they enable. The careful design, implementation, and evaluation of these AI enabled systems will be important in the effort to understand how AI can improve healthcare.",https://www.nature.com/articles/s41746-020-00318-y,springer
Article,doi:10.1038/s43246-020-00052-8,Integrating multiple materials science projects in a single neural network,Communications Materials,10.1038/s43246-020-00052-8,Nature,2020-07-30,2020-07-30,"Traditionally, machine learning for materials science is based on database-specific models and is limited in the number of predictable parameters. Here, a versatile graph-based neural network can integrate multiple data sources, allowing the prediction of more than 40 parameters simultaneously. In data-intensive science, machine learning plays a critical role in processing big data. However, the potential of machine learning has been limited in the field of materials science because of the difficulty in treating complex real-world information as a digital language. Here, we propose to use graph-shaped databases with a common format to describe almost any materials science experimental data digitally, including chemical structures, processes, properties, and natural languages. The graphs can express real world’s data with little information loss. In our approach, a single neural network treats the versatile materials science data collected from over ten projects, whereas traditional approaches require individual models to be prepared to process each individual database and property. The multitask learning of miscellaneous factors increases the prediction accuracy of parameters synergistically by acquiring broad knowledge in the field. The integration is beneficial for developing general prediction models and for solving inverse problems in materials science.",https://www.nature.com/articles/s43246-020-00052-8,springer
Article,doi:10.1007/s13278-020-00696-x,Deep learning for misinformation detection on online social networks: a survey and new perspectives,Social Network Analysis and Mining,10.1007/s13278-020-00696-x,Springer,2020-09-29,2020-09-29,"Recently, the use of social networks such as Facebook, Twitter, and Sina Weibo has become an inseparable part of our daily lives. It is considered as a convenient platform for users to share personal messages, pictures, and videos. However, while people enjoy social networks, many deceptive activities such as fake news or rumors can mislead users into believing misinformation. Besides, spreading the massive amount of misinformation in social networks has become a global risk. Therefore, misinformation detection (MID) in social networks has gained a great deal of attention and is considered an emerging area of research interest. We find that several studies related to MID have been studied to new research problems and techniques. While important, however, the automated detection of misinformation is difficult to accomplish as it requires the advanced model to understand how related or unrelated the reported information is when compared to real information. The existing studies have mainly focused on three broad categories of misinformation: false information, fake news, and rumor detection. Therefore, related to the previous issues, we present a comprehensive survey of automated misinformation detection on (i) false information, (ii) rumors, (iii) spam, (iv) fake news, and (v) disinformation. We provide a state-of-the-art review on MID where deep learning (DL) is used to automatically process data and create patterns to make decisions not only to extract global features but also to achieve better results. We further show that DL is an effective and scalable technique for the state-of-the-art MID. Finally, we suggest several open issues that currently limit real-world implementation and point to future directions along this dimension.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13278-020-00696-x,springer
Article,doi:10.1186/s12859-020-03566-7,Machine learning models predicting multidrug resistant urinary tract infections using “DsaaS”,BMC Bioinformatics,10.1186/s12859-020-03566-7,BioMed Central,2020-08-25,2020-08-25,"Background The scope of this work is to build a Machine Learning model able to predict patients risk to contract a multidrug resistant urinary tract infection (MDR UTI) after hospitalization. To achieve this goal, we used different popular Machine Learning tools. Moreover, we integrated an easy-to-use cloud platform, called DSaaS ( Data Science as a Service ), well suited for hospital structures, where healthcare operators might not have specific competences in using programming languages but still, they do need to analyze data as a continuous process. Moreover, DSaaS allows the validation of data analysis models based on supervised Machine Learning regression and classification algorithms. Results We used DSaaS on a real antibiotic stewardship dataset to make predictions about antibiotic resistance in the Clinical Pathology Operative Unit of the Principe di Piemonte Hospital in Senigallia, Marche, Italy. Data related to a total of 1486 hospitalized patients with nosocomial urinary tract infection (UTI). Sex, age, age class, ward and time period, were used to predict the onset of a MDR UTI. Machine Learning methods such as Catboost, Support Vector Machine and Neural Networks were utilized to build predictive models. Among the performance evaluators, already implemented in DSaaS, we used accuracy (ACC), area under receiver operating characteristic curve (AUC-ROC), area under Precision-Recall curve (AUC-PRC), F1 score, sensitivity (SEN), specificity and Matthews correlation coefficient (MCC). Catboost exhibited the best predictive results (MCC 0.909; SEN 0.904; F1 score 0.809; AUC-PRC 0.853, AUC-ROC 0.739; ACC 0.717) with the highest value in every metric. Conclusions the predictive model built with DSaaS may serve as a useful support tool for physicians treating hospitalized patients with a high risk to acquire MDR UTIs. We obtained these results using only five easy and fast predictors accessible for each patient hospitalization. In future, DSaaS will be enriched with more features like unsupervised Machine Learning techniques, streaming data analysis, distributed calculation and big data storage and management to allow researchers to perform a complete data analysis pipeline. The DSaaS prototype is available as a demo at the following address: https://dsaas-demo.shinyapps.io/Server/",https://www.biomedcentral.com/openurl?doi=10.1186/s12859-020-03566-7,springer
