contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-3-030-85867-4_4,AIRPA: An Architecture to Support the Execution and Maintenance of AI-Powered RPA Robots,Business Process Management: Blockchain and Robotic Process Automation Forum,10.1007/978-3-030-85867-4_4,Springer,2021-01-01,2021-08-22,"Robotic Process Automation (RPA) has quickly evolved from automating simple rule-based tasks. Nowadays, RPA is required to mimic more sophisticated human tasks, thus implying its combination with Artificial Intelligence (AI) technology, i.e., the so-called intelligent RPA. Putting together RPA with AI leads to a challenging scenario since (1) it involves professionals from both fields who typically have different skills and backgrounds, and (2) AI models tend to degrade over time which affects the performance of the overall solution. This paper describes the AIRPA project, which addresses these challenges by proposing a software architecture that enables (1) the abstraction of the robot development from the AI development and (2) the monitor, control, and maintain intelligent RPA developments to ensure its quality and performance over time. The project has been conducted in the Servinform context, a Spanish consultancy firm, and the proposed prototype has been validated with reality settings. The initial experiences yield promising results in reducing AHT (Average Handle Time) in processes where AIRPA deployed cognitive robots, which encourages exploring the support of intelligent RPA development.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-85867-4_4,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-74893-7_10,Biologically Inspired Neural Behavioral Control of the Wheeled Mobile Robot,"Automation 2021: Recent Achievements in Automation, Robotics and Measurement Techniques",10.1007/978-3-030-74893-7_10,Springer,2021-01-01,2021-04-30,"In this paper, to solve the task of neural behavioral control of a 2-wheeled mobile robot (WMR), a hierarchical structure is used. At higher levels of the hierarchic generate a desired trajectory of mobile robot motion based on the artificial potential field theory. The generated trajectory is a desired trajectory realized by the neural control algorithm, implemented on the lower level of the hierarchy. Correctness of the solution of the desired trajectory generator and the control system of the elementary robot behavior has been confirmed in numerical simulations.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-74893-7_10,springer
Chapter,doi:10.1007/978-3-030-77939-9_5,A Cascaded Deep Neural Network for Position Estimation of Industrial Robots,Deep Learning for Unmanned Systems,10.1007/978-3-030-77939-9_5,Springer,2021-01-01,2021-10-02,"The estimation of an object’s position and orientation from images plays an important role in the field of industrial robots and visual servo, the performance of the vision control system is deeply dependent on the image processing model and algorithm. Before deep learning is widely used in computer vision, the traditional image processing methods are successful in handling the low dimension information of image features, but the traditional image processing methods always fail in complex images with high dimension feature information. In this research chapter, our main contribution is to propose a cascaded convolution network that could obtain high precision pose estimates. Where Single Shot MultiBox Detector (SSD) is utilized to obtain the bounding box of the object to narrow down the recognition range. And a convolutional neural network is utilized to detect the orientation of the object. The method is designed for industrial detection tasks, so the optimized method can run in real-time and extract weak features of sample images. To verify the effect of the detection method based on deep learning in the industrial system, a hand-eye system is built for detecting Radio Remote Unit. A series of experiments have been carried out on the system with the proposed method and the traditional method. In general, the proposed method has advantages in accuracy and recognition rate compared with the traditional algorithm.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-77939-9_5,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-89134-3_51,Terrain Attribute Recognition System for CPG-Based Legged Robot,Intelligent Robotics and Applications,10.1007/978-3-030-89134-3_51,Springer,2021-01-01,2021-10-18,"In this paper, we develop a terrain attribute recognition system for CPG-based legged robots. First, a low-cost sensing hardware device is designed to be integrated into the robot, including a tactile sensor array and RGB camera. Second, for the tactile modality, a novel terrain attribute recognition framework is proposed. A data generation strategy that adapts to the motion characteristics is presented, which transforms the original tactile signal into a structured representation, and extract meaningful features. Based on unsupervised and supervised machine learning classifiers, the recognition rates reach 94.0% and 95.5%, and the switching time is 1 to 3 steps. Third, for the recognition of terrain attributes in the visual modality, a lightweight real-time mobile attention coding network (MACNet) is proposed as an end-to-end model, which shows an exhibiting an accuracy of 88.5% on the improved GTOS mobile data set, 169FPS inference speed and 6.6 MB model parameter occupancy. Finally, these two methods are simultaneously applied to the AmphiHex-II robot for outdoor experiments. Experimental results show that each modality has its own advantages and disadvantages, and the complementary relationship between multiple modalities plays an irreplaceable role in a broader scene.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-89134-3_51,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-89098-8_59,Research on Short Term Power Load Forecasting Combining CNN and LSTM Networks,Intelligent Robotics and Applications,10.1007/978-3-030-89098-8_59,Springer,2021-01-01,2021-10-18,"Accurate prediction of power load plays an important role in the optimal scheduling of resources. However, the lack of power data in the traditional automatic acquisition system inevitably affects the subsequent data analysis. With the help of on-site real-time monitoring, the integrity of data collection can be ensured. In this paper, a load forecasting model based on the fusion of Convolutional Neural Networks (CNN) and Long Short-Term Memory (LSTM) is proposed. Through training the historical data collected by the on-duty robot, a complete network model is constructed. The network extracts the effective sequence features of the input data through CNN network, and gets the load prediction results through LSTM network. The experimental results show that the fusion network of CNN and LSTM obtains higher prediction accuracy than present algorithms.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-89098-8_59,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-7213-2_2,Object Detection of Basketball Robot Based on MobileNet-SSD,"Intelligent Equipment, Robots, and Vehicles",10.1007/978-981-16-7213-2_2,Springer,2021-01-01,2021-10-19,"Object detection is one of the research hotspots in the field of computer vision. In this paper, we use the lightweight network MobileNet combined with Single Shot Multibox Detector (SSD) to realize the object detection of the robot. SSD combined with MobileNet can effectively compress the size of the network model and improve the detection rate. The method does automatic extraction on the image features first, and add different size feature maps after the basic network, and then do convolution filtering on the multi dimension feature maps to get the object coordinate value and the object category. In the experiment, compared with the original vision method based on OpenCV, the MobileNet-SSD algorithm was less affected by illumination conditions in the object recognition process, and achieved the rapid and accurate recognition of the basketball robot on the ball.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-7213-2_2,springer
Article,doi:10.1007/s00521-020-05032-0,A proposed decentralized formation control algorithm for robot swarm based on an optimized potential field method,Neural Computing and Applications,10.1007/s00521-020-05032-0,Springer,2021-01-01,2020-05-22,"Lately, robot swarm has widely employed in many applications like search and rescue missions, fire forest detection and navigation in hazard environments. Each robot in a swarm is supposed to move without collision and avoid obstacles while performing the assigned job. Therefore, a formation control is required to achieve the robot swarm three tasks. In this article, we introduce a decentralized formation control algorithm based on the potential field method for robot swarm. Our formation control algorithm is proposed to achieve the three tasks: avoid obstacles in the environment, keep a fixed distance among robots to maintain a formation and perform an assigned task. An artificial neural network is engaged in the online optimization of the parameters of the potential force. Then, real-time experiments are conducted to confirm the reliability and applicability of our proposed decentralized formation control algorithm. The real-time experiment results prove that the proposed decentralized formation control algorithm enables the swarm to avoid obstacles and maintain formation while performing a certain task. The swarm manages to reach a certain goal and tracks a given trajectory. Moreover, the proposed decentralized formation control algorithm enables the swarm to escape from local minima, to pass through two narrow placed obstacles without oscillation near them. From a comparison between the proposed decentralized formation control algorithm and the traditional PFM, we obtained that NN-swarm successes to reach its goal with average accuracy 0.14 m compared to 0.22 m for the T-swarm. The NN-swarm also keeps a fixed distance between robots with a higher swarming error reaches 34.83%, while the T-swarm reaches 23.59%. Also, the NN-swarm is more accurate in tracking a trajectory with a higher tracking error reaches 0.0086 m compared to min. error of T-swarm equals to 0.01 m. Besides, the NN-swarm maintains formation much longer than T-swarm while tracking trajectory reaches 94.31% while the T-swarm reaches 81.07% from the execution time, in environments with different numbers of obstacles.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-020-05032-0,springer
Article,doi:10.1007/s10846-020-01216-x,A Deep-Learning-based Strategy for Kidnapped Robot Problem in Similar Indoor Environment,Journal of Intelligent & Robotic Systems,10.1007/s10846-020-01216-x,Springer,2020-12-01,2020-09-18,"We present a deep-learning-based strategy that only uses a 2D LiDAR sensor to solve the kidnapped robot problem in similar indoor environments. First, we converted a set of 2D laser data into an RGB-image and an occupancy grid map and stacked them into a multi-channel image. Then, a neural network structure with five convolutional layers and four fully connected layers was designed to regress the 3-DOF robot pose. Finally, the network was trained using multi-channel images as input. We also improved the network structure to identify the scene where the robot is localized. Extensive experiments have been conducted in practice with a real mobile robot, verifying the effectiveness of the proposed strategy. Our network can obtain approximately 2m and 5^∘ accuracy indoors, and the scene classification accuracy of our network reaches up to 98 % .",http://link.springer.com/openurl/pdf?id=doi:10.1007/s10846-020-01216-x,springer
Article,doi:10.1007/s12652-020-02567-x,Special issue on machine learning for robotics,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-020-02567-x,Springer,2020-12-01,2020-09-25,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-020-02567-x,springer
Article,doi:10.1007/s41315-020-00155-y,"Introduction to the focused section on machine learning, estimation and control for intelligent robotics",International Journal of Intelligent Robotics and Applications,10.1007/s41315-020-00155-y,Springer,2020-12-01,2020-11-05,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s41315-020-00155-y,springer
Article,doi:10.1007/s10670-020-00331-3,"Robot Ethics 2.0. From Autonomous Cars to Artificial Intelligence—Edited by Patrick Lin, Keith Abney, Ryan Jenkins. New York: Oxford University Press, 2017. Pp xiii + 421",Erkenntnis,10.1007/s10670-020-00331-3,Springer,2020-10-22,2020-10-22,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10670-020-00331-3,springer
Article,doi:10.1007/s41297-020-00109-1,A robot took my job! How STEM education might prepare students for a rapidly changing world,Curriculum Perspectives,10.1007/s41297-020-00109-1,Springer,2020-09-01,2020-09-21,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s41297-020-00109-1,springer
Article,doi:10.1007/s10710-019-09365-1,Joseph E. Aoun: Robot-proof: higher education at the age of artificial intelligence,Genetic Programming and Evolvable Machines,10.1007/s10710-019-09365-1,Springer,2020-06-01,2019-10-08,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10710-019-09365-1,springer
Article,doi:10.1007/s12369-019-00585-0,Reinforcement Learning Aided Robot-Assisted Navigation: A Utility and RRT Two-Stage Approach,International Journal of Social Robotics,10.1007/s12369-019-00585-0,Springer,2020-07-01,2019-09-13,"This work proposes a robot-assisted navigation approach based on user intent adjustment, in the context of robotic walkers. Walkers are prescribed to users with gait disorders so that they can support their body weight on the upper limbs, however, the manipulation of such devices can be cumbersome for some users. Common problems for the users are lack of dexterous upper limb control and visual impairments. These problems can render walkers’ users helpless, making them unable to operate these devices effectively and efficiently. We present a new approach to robot-assisted navigation using a utility decision and safety analysis procedure with user intent adjustments learned by reinforcement learning (RL) and supported on a rapidly-exploring random tree inspired algorithm. The proposed approach offers full control of the assistive platform to the user until obstacles are detected. In dangerous scenarios, corrections are computed in order that the assistive platform avoids collisions and follows social norms, effectively guiding the user through the environment while enforcing safer routes. The experimental validation was carried out in a virtual environment and in a real world scenario using a robotic walker built in our lab (ISR-AIWALKER). Experimental results have shown that the proposed approach provides a reliable solution to the robot-assisted navigation of a robotic walker, in particular the use of utility theory to evaluate candidate motions together with a RL model increases the safety of the user’s navigation.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12369-019-00585-0,springer
Article,doi:10.1007/s00791-020-00327-0,Parareal with a learned coarse model for robotic manipulation,Computing and Visualization in Science,10.1007/s00791-020-00327-0,Springer,2020-09-23,2020-09-23,"A key component of many robotics model-based planning and control algorithms is physics predictions, that is, forecasting a sequence of states given an initial state and a sequence of controls. This process is slow and a major computational bottleneck for robotics planning algorithms. Parallel-in-time integration methods can help to leverage parallel computing to accelerate physics predictions and thus planning. The Parareal algorithm iterates between a coarse serial integrator and a fine parallel integrator. A key challenge is to devise a coarse model that is computationally cheap but accurate enough for Parareal to converge quickly. Here, we investigate the use of a deep neural network physics model as a coarse model for Parareal in the context of robotic manipulation. In simulated experiments using the physics engine Mujoco as fine propagator we show that the learned coarse model leads to faster Parareal convergence than a coarse physics-based model. We further show that the learned coarse model allows to apply Parareal to scenarios with multiple objects, where the physics-based coarse model is not applicable. Finally, we conduct experiments on a real robot and show that Parareal predictions are close to real-world physics predictions for robotic pushing of multiple objects. Code ( https://doi.org/10.5281/zenodo.3779085 ) and videos ( https://youtu.be/wCh2o1rf-gA ) are publicly available.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00791-020-00327-0,springer
Article,doi:10.1007/s11548-020-02166-3,Deep learning-based monocular placental pose estimation: towards collaborative robotics in fetoscopy,International Journal of Computer Assisted Radiology and Surgery,10.1007/s11548-020-02166-3,Springer,2020-09-01,2020-04-30,"Purpose Twin-to-twin transfusion syndrome (TTTS) is a placental defect occurring in monochorionic twin pregnancies. It is associated with high risks of fetal loss and perinatal death. Fetoscopic elective laser ablation (ELA) of placental anastomoses has been established as the most effective therapy for TTTS. Current tools and techniques face limitations in case of more complex ELA cases. Visualization of the entire placental surface and vascular equator; maintaining an adequate distance and a close to perpendicular angle between laser fiber and placental surface are central for the effectiveness of laser ablation and procedural success. Robot-assisted technology could address these challenges, offer enhanced dexterity and ultimately improve the safety and effectiveness of the therapeutic procedures. Methods This work proposes a ‘minimal’ robotic TTTS approach whereby rather than deploying a massive and expensive robotic system, a compact instrument is ‘robotised’ and endowed with ‘robotic’ skills so that operators can quickly and efficiently use it. The work reports on automatic placental pose estimation in fetoscopic images. This estimator forms a key building block of a proposed shared-control approach for semi-autonomous fetoscopy. A convolutional neural network (CNN) is trained to predict the relative orientation of the placental surface from a single monocular fetoscope camera image. To overcome the absence of real-life ground-truth placenta pose data, similar to other works in literature (Handa et al. in: Proceedings of the IEEE conference on computer vision and pattern recognition, 2016; Gaidon et al. in: Proceedings of the IEEE conference on computer vision and pattern recognition, 2016; Vercauteren et al. in: Proceedings of the IEEE, 2019) the network is trained with data generated in a simulated environment and an in-silico phantom model. A limited set of coarsely manually labeled samples from real interventions are added to the training dataset to improve domain adaptation. Results The trained network shows promising results on unseen samples from synthetic, phantom and in vivo patient data. The performance of the network for collaborative control purposes was evaluated in a virtual reality simulator in which the virtual flexible distal tip was autonomously controlled by the neural network. Conclusion Improved alignment was established compared to manual operation for this setting, demonstrating the feasibility to incorporate a CNN-based estimator in a real-time shared control scheme for fetoscopic applications.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11548-020-02166-3,springer
Article,doi:10.1007/s00345-019-03037-6,Artificial intelligence and robotics: a combination that is changing the operating room,World Journal of Urology,10.1007/s00345-019-03037-6,Springer,2020-10-01,2019-11-27,"Purpose The aim of the current narrative review was to summarize the available evidence in the literature on artificial intelligence (AI) methods that have been applied during robotic surgery. Methods A narrative review of the literature was performed on MEDLINE/Pubmed and Scopus database on the topics of artificial intelligence, autonomous surgery, machine learning, robotic surgery, and surgical navigation, focusing on articles published between January 2015 and June 2019. All available evidences were analyzed and summarized herein after an interactive peer-review process of the panel. Literature review The preliminary results of the implementation of AI in clinical setting are encouraging. By providing a readout of the full telemetry and a sophisticated viewing console, robot-assisted surgery can be used to study and refine the application of AI in surgical practice. Machine learning approaches strengthen the feedback regarding surgical skills acquisition, efficiency of the surgical process, surgical guidance and prediction of postoperative outcomes. Tension-sensors on the robotic arms and the integration of augmented reality methods can help enhance the surgical experience and monitor organ movements. Conclusions The use of AI in robotic surgery is expected to have a significant impact on future surgical training as well as enhance the surgical experience during a procedure. Both aim to realize precision surgery and thus to increase the quality of the surgical care. Implementation of AI in master–slave robotic surgery may allow for the careful, step-by-step consideration of autonomous robotic surgery.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00345-019-03037-6,springer
Article,doi:10.1007/s11628-020-00423-8,Impacts of service robots on service quality,Service Business,10.1007/s11628-020-00423-8,Springer,2020-09-01,2020-08-07,"With rapid advances in technologies, especially in artificial intelligence, smart sensors, big data analytics, and robotics, the service industry began introducing robots to perform a variety of functions. While the main purpose of deploying robots has been productivity improvement, the current COVID-19 pandemic has brought more urgent purpose, providing contactless service for social distancing. This study explores the service quality provided by robots based on real data in a hotel setting. A sample of 201 guests provided their expected service quality by robots and the actual performance experience after the service. We analyzed this relationship using importance performance analysis (IPA) and the Technique for Order Preference by Similarity to an Ideal Solution (TOPSIS). The results revealed that customers’ top priorities for robots’ service quality are assurance and reliability, while tangible and empathy were not as important. Customers were not satisfied with robots’ responsiveness, but this construct was found to be a low priority.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11628-020-00423-8,springer
Article,doi:10.1007/s41315-020-00154-z,A recurrent neural network for variable admittance control in human–robot cooperation: simultaneously and online adjustment of the virtual damping and Inertia parameters,International Journal of Intelligent Robotics and Applications,10.1007/s41315-020-00154-z,Springer,2020-12-01,2020-11-12,"In this manuscript, a recurrent neural network is proposed for variable admittance control in human–robot cooperation tasks. The virtual damping and the virtual inertia of the designed robot’s admittance controller are adjusted online and simultaneously. A Jordan recurrent neural network is designed and trained for this purpose. The network is indirectly trained using the real-time recurrent learning algorithm and based on the velocity error between the reference velocity of the minimum jerk trajectory model and the actual velocity of the robot. The performance of the proposed variable admittance controller is presented in terms of the human required effort, the task completion time, the achieved accuracy at the target, and the oscillations during the movement. Its generalization ability is evaluated experimentally by conducting cooperative tasks along numerous straight-line segments using the KUKA LWR robot and by ten subjects. Finally, a comparison with previous developed variable admittance controllers, where only the variable damping or only the virtual inertia is adjusted, is presented.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s41315-020-00154-z,springer
Article,doi:10.1007/s12652-020-01693-w,Adaptive PID control of multi-DOF industrial robot based on neural network,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-020-01693-w,Springer,2020-12-01,2020-01-08,"The control system of parallel robot, especially industrial robot, is a very complex multi-modal nonlinear system, which has the characteristics of time-varying, strong coupling and strong nonlinearity. Trajectory tracking control algorithm is a very important part of industrial robot control system. It is required that the algorithm can realize the continuous tracking of each joint of the robot and the processing and tracking of the desired trajectory. However, due to the strong influence of acceleration and speed on the trajectory tracking of industrial robots, the corresponding control difficulty and control accuracy are seriously affected. Based on the core idea of fuzzy neural network algorithm, the functional relationship between control error and arrival degree is established to improve the control quality of industrial robots. At the same time, combining with the PID feedforward control algorithm, the self-adaptive adjustment of PID parameters is realized, and the accuracy of the tracking algorithm is improved. In order to verify the superiority of the proposed trajectory tracking control algorithm over the traditional PID algorithm, the model of industrial robot is established by using the virtual simulation system Adams. At the same time, the model is simulated by joint experiment. Experimental results show that the trajectory control algorithm based on the proposed trajectory control algorithm is effective. This method has good control accuracy and stability.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-020-01693-w,springer
Article,doi:10.1007/s10489-020-01818-w,Light-YOLOv3: fast method for detecting green mangoes in complex scenes using picking robots,Applied Intelligence,10.1007/s10489-020-01818-w,Springer,2020-12-01,2020-07-30,"When a robot picks green fruit under natural light, the color of the fruit is similar to the background; uneven lighting and fruit and leaf occlusion often affect the performance of the detection method. We take green mangoes as an experimental object. A lightweight green mangoes detection method based on YOLOv3 is proposed here. To improve the detection speed of the method, we first combine the color, texture, and shape features of green mango to design a lightweight network unit to replace the residual units in YOLOv3. Second, the improved Multiscale context aggregation (MSCA) module is used to concatenate multilayer features and make predictions, solving the problem of insufficient position information and semantic information on the prediction feature map in YOLOv3; this approach effectively improves the detection effect for the green mangoes. To address the overlap of green mangoes, soft non-maximum suppression (Soft-NMS) is used to replace non-maximum suppression (NMS), thereby reducing the missing of predicted boxes due to green mango overlaps. Finally, an auxiliary inspection green mango image enhancement algorithm (CLAHE-Mango) is proposed, is suitable for low-brightness detection environments and improves the accuracy of the green mango detection method. The experimental results show that the F1% of Light-YOLOv3 in the test set is 97.7%. To verify the performance of Light-YOLOv3 under the embedded platform, we embed one-stage methods into the Adreno 640 and Mali-G76 platforms. Compared with YOLOv3, the F1% of Light-YOLOv3 is increased by 4.5%, and the running speed is increased by 5 times, which can meet the real-time running requirements for picking robots. Through three sets of comparative experiments, we could determine that our method has the best detection results in terms of dense, backlit, direct light, night, long distance, and special angle scenes under complex lighting.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-020-01818-w,springer
Article,doi:10.1007/s10458-020-09485-4,I2RL: online inverse reinforcement learning under occlusion,Autonomous Agents and Multi-Agent Systems,10.1007/s10458-020-09485-4,Springer,2020-11-05,2020-11-05,"Inverse reinforcement learning (IRL) is the problem of learning the preferences of an agent from observing its behavior on a task. It inverts RL which focuses on learning an agent’s behavior on a task based on the reward signals received. IRL is witnessing sustained attention due to promising applications in robotics, computer games, and finance, as well as in other sectors. Methods for IRL have, for the most part, focused on batch settings where the observed agent’s behavioral data has already been collected. However, the related problem of online IRL—where observations are incrementally accrued, yet the real-time demands of the application often prohibit a full rerun of an IRL method—has received significantly less attention. We introduce the first formal framework for online IRL, called incremental IRL (I2RL), which can serve as a common ground for online IRL methods. We demonstrate the usefulness of this framework by casting existing online IRL techniques into this framework. Importantly, we present a new method that advances maximum entropy IRL with hidden variables to the online setting. Our analysis shows that the new method has monotonically improving performance with more demonstration data as well as probabilistically bounded error, both under full and partial observability. Simulated and physical robot experiments in a multi-robot patrolling application situated in varied-sized worlds, which involves learning under high levels of occlusion, show a significantly improved performance of I2RL as compared to both batch IRL and an online imitation learning method.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10458-020-09485-4,springer
Article,doi:10.1007/s10846-020-01183-3,Model-Based Reinforcement Learning Variable Impedance Control for Human-Robot Collaboration,Journal of Intelligent & Robotic Systems,10.1007/s10846-020-01183-3,Springer,2020-11-01,2020-03-10,"Industry 4.0 is taking human-robot collaboration at the center of the production environment. Collaborative robots enhance productivity and flexibility while reducing human’s fatigue and the risk of injuries, exploiting advanced control methodologies. However, there is a lack of real-time model-based controllers accounting for the complex human-robot interaction dynamics. With this aim, this paper proposes a Model-Based Reinforcement Learning (MBRL) variable impedance controller to assist human operators in collaborative tasks. More in details, an ensemble of Artificial Neural Networks (ANNs) is used to learn a human-robot interaction dynamic model, capturing uncertainties. Such a learned model is kept updated during collaborative tasks execution. In addition, the learned model is used by a Model Predictive Controller (MPC) with Cross-Entropy Method (CEM). The aim of the MPC+CEM is to online optimize the stiffness and damping impedance control parameters minimizing the human effort (i.e, minimizing the human-robot interaction forces). The proposed approach has been validated through an experimental procedure. A lifting task has been considered as the reference validation application (weight of the manipulated part: 10 kg unknown to the robot controller). A KUKA LBR iiwa 14 R820 has been used as a test platform. Qualitative performance (i.e, questionnaire on perceived collaboration) have been evaluated. Achieved results have been compared with previous developed offline model-free optimized controllers and with the robot manual guidance controller. The proposed MBRL variable impedance controller shows improved human-robot collaboration. The proposed controller is capable to actively assist the human in the target task, compensating for the unknown part weight. The human-robot interaction dynamic model has been trained with a few initial experiments (30 initial experiments). In addition, the possibility to keep the learning of the human-robot interaction dynamics active allows accounting for the adaptation of human motor system.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s10846-020-01183-3,springer
Article,doi:10.1007/s11548-020-02214-y,Object extraction via deep learning-based marker-free tracking framework of surgical instruments for laparoscope-holder robots,International Journal of Computer Assisted Radiology and Surgery,10.1007/s11548-020-02214-y,Springer,2020-08-01,2020-06-24,"Purpose The surgical instrument tracking framework, especially the marker-free surgical instrument tracking framework, is the key to visual servoing which is applied to achieve active control for laparoscope-holder robots. This paper presented a marker-free surgical instrument tracking framework based on object extraction via deep learning (DL). Methods The surgical instrument joint was defined as the tracking point. Using DL, a segmentation model was trained to extract the end-effector and shaft portions of the surgical instrument in real time. The extracted object was transformed into a distance image by Euclidean Distance Transformation. Next, the points with the maximal pixel value in the two portions were defined as their central points, respectively, and the intersection point of the line connecting the two central points and the plane connecting the two portions was determined as the tracking point. Finally, the object could be fast extracted using the masking method, and the tracking point was fast located frame-by-frame in a laparoscopic video to achieve tracking of surgical instrument. The proposed object extraction via a DL-based marker-free tracking framework was compared with a marker-free tracking-by-detection framework via DL. Results Using seven in vivo laparoscopic videos for experiments, the mean tracking success rate was 100%. The mean tracking accuracy was (3.9 ± 2.4, 4.0 ± 2.5) pixels measured in u and v coordinates of a frame, and the mean tracking speed was 15 fps. Compared to the reported mean tracking accuracy of a marker-free tracking-by-detection framework via DL, the mean tracking accuracy of our proposed tracking framework was improved by 37% and 23%, respectively. Conclusion Accurate and fast tracking of marker-free surgical instruments could be achieved in in vivo laparoscopic videos by using our proposed object extraction via DL-based marker-free tracking framework. This work provided important guiding significance for the application of laparoscope-holder robots in laparoscopic surgeries.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11548-020-02214-y,springer
Article,doi:10.1007/s12369-019-00617-9,A Holistic Approach to Behavior Adaptation for Socially Assistive Robots,International Journal of Social Robotics,10.1007/s12369-019-00617-9,Springer,2020-07-01,2020-01-28,"Socially assistive robotics aims at providing users with continuous support and personalized assistance, through appropriate social interactions. The design of robots capable of supporting people in heterogeneous tasks, raises several challenges among which the most relevant are the need to realise intelligent and continuous behaviours, robustness and flexibility of services and, furthermore, the ability to adapt to different contexts and needs. Artificial intelligence plays a key role in realizing cognitive capabilities like e.g., learning, context reasoning or planning that are highly needed in socially assistive robots. The integration of several of such capabilities is an open problem. This paper proposes a novel “cognitive approach” integrating ontology-based knowledge reasoning, automated planning and execution technologies. The core idea is to endow assistive robots with intelligent features in order to reason at different levels of abstraction, understand specific health-related needs and decide how to act in order to perform personalized assistive tasks. The paper presents such a cognitive approach pointing out the contribution of different knowledge contexts and perspectives, presents detailed functioning traces to show adaptation and personalization features, and finally discusses an experimental assessment proving the feasibility of the approach.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12369-019-00617-9,springer
Article,doi:10.1007/s10458-020-09459-6,Interactively shaping robot behaviour with unlabeled human instructions,Autonomous Agents and Multi-Agent Systems,10.1007/s10458-020-09459-6,Springer,2020-05-08,2020-05-08,"In this paper, we propose a framework that enables a human teacher to shape a robot behaviour by interactively providing it with unlabeled instructions. We ground the meaning of instruction signals in the task-learning process, and use them simultaneously for guiding the latter. We implement our framework as a modular architecture, named TICS (Task-Instruction-Contingency-Shaping) that combines different information sources: a predefined reward function, human evaluative feedback and unlabeled instructions. This approach provides a novel perspective for robotic task learning that lies between Reinforcement Learning and Supervised Learning paradigms. We evaluate our framework both in simulation and with a real robot. The experimental results demonstrate the effectiveness of our framework in accelerating the task-learning process and in reducing the number of required teaching signals.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10458-020-09459-6,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-55789-8_6,Push Recovery and Active Balancing for Inexpensive Humanoid Robots Using RL and DRL,Trends in Artificial Intelligence Theory and Applications. Artificial Intelligence Practices,10.1007/978-3-030-55789-8_6,Springer,2020-01-01,2020-09-04,"Push recovery of a humanoid robot is a challenging task because of many different levels of control and behaviour, from walking gait to dynamic balancing. This research focuses on the active balancing and push recovery problems that allow inexpensive humanoid robots to balance while standing and walking, and to compensate for external forces. In this research, we have proposed a push recovery mechanism that employs two machine learning techniques, Reinforcement Learning and Deep Reinforcement Learning, to learn recovery step trajectories during push recovery using a closed-loop feedback control. We have implemented a 3D model using the Robot Operating System and Gazebo. To reduce wear and tear on the real robot, we used this model for learning the recovery steps for different impact strengths and directions. We evaluated our approach in both in the real world and in simulation. All the real world experiments are performed by Polaris, a teen-sized humanoid robot.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-55789-8_6,springer
