contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Article,doi:10.1007/s00264-021-05191-2,"Ankle and foot surgery: from arthrodesis to arthroplasty, three dimensional printing, sensors, artificial intelligence, machine learning technology, digital twins, and cell therapy",International Orthopaedics,10.1007/s00264-021-05191-2,Springer,2021-09-01,2021-08-26,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00264-021-05191-2,springer
Article,doi:10.1038/s41528-021-00119-7,"All-weather, natural silent speech recognition via machine-learning-assisted tattoo-like electronics",npj Flexible Electronics,10.1038/s41528-021-00119-7,Nature,2021-08-13,2021-08-13,"The internal availability of silent speech serves as a translator for people with aphasia and keeps human–machine/human interactions working under various disturbances. This paper develops a silent speech strategy to achieve all-weather, natural interactions. The strategy requires few usage specialized skills like sign language but accurately transfers high-capacity information in complicated and changeable daily environments. In the strategy, the tattoo-like electronics imperceptibly attached on facial skin record high-quality bio-data of various silent speech, and the machine-learning algorithm deployed on the cloud recognizes accurately the silent speech and reduces the weight of the wireless acquisition module. A series of experiments show that the silent speech recognition system (SSRS) can enduringly comply with large deformation (~45%) of faces by virtue of the electricity-preferred tattoo-like electrodes and recognize up to 110 words covering daily vocabularies with a high average accuracy of 92.64% simply by use of small-sample machine learning. We successfully apply the SSRS to 1-day routine life, including daily greeting, running, dining, manipulating industrial robots in deafening noise, and expressing in darkness, which shows great promotion in real-world applications.",https://www.nature.com/articles/s41528-021-00119-7,springer
Article,doi:10.1007/s10055-021-00572-9,Immersive virtual reality as an empirical research tool: exploring the capability of a machine learning model for predicting construction workers’ safety behaviour,Virtual Reality,10.1007/s10055-021-00572-9,Springer,2021-09-02,2021-09-02,"In recent years, research has found that people have stable predispositions to engage in certain behavioural patterns to work safely or unsafely, which vary among individuals as a function of their personality features. In this regard, an innovative machine learning model has been recently developed to predict workers’ behavioural tendency based on personality factors. This paper presents an empirical evaluation of the model’s prediction performance (i.e. the degree to which the model can generate similar results compared to reality) to address the issue of the model’s usability before it is implemented in real situations. As virtual reality allows a good grip on fidelity resembling real-world situations, it can stimulate more natural behaviour responses from participants to increase ecological validity of experimental results. Thus, we implemented a virtual reality experimentation environment to assess workers’ safety behaviour. The model’s prediction capability was then evaluated by comparing the model prediction results and workers’ safety behaviour as assessed in virtual reality. The comparison results showed that the model predictions on two dimensions of workers’ safety behaviour (i.e. task and contextual performance) were in good agreement with the virtual reality experimental results, with Spearman correlation coefficients of 79.7% and 87.8%, respectively. The machine learning model thus proved to have good prediction capability, which allows the model to help identify vulnerable workers who are prone to undertake unsafe behaviours. The findings also suggest that virtual reality is a promising method for measuring workers’ safety behaviour as it can provide a realistic and safe environment for experimentation.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10055-021-00572-9,springer
Article,doi:10.1007/s10055-020-00476-0,Implementation of escape room system based on augmented reality involving deep convolutional neural network,Virtual Reality,10.1007/s10055-020-00476-0,Springer,2021-09-01,2020-10-11,"Escape room is a live-action adventure game, where the players search clues, solve puzzles and achieve the assigned tasks. This paper proposed a novel escape room system combining augmented reality and deep learning technology. The system adopts a client–server architecture and can be divided into the server module, the smart glasses module and the player–hardware interaction module. The player–hardware interaction module consists of subsystems each of which includes a Raspberry Pi 3. HoloLens is used as the smart glasses in the experiment of the paper. The server communicates with all the Raspberry Pis and HoloLens through TCP/IP protocol and manages all the devices to achieve the game flow by following the process timeline. The smart glasses module provides two display modes, i.e., the AR 3D models display and the 2D text clues display. In the first mode, the SDK Vuforia is used for detection and tracking of markers. In the second mode, the scene images captured by HoloLens camera are sent to the pre-trained image classifier based on deep convolutional neural network. Considering both the image category and the game status value, the server decides the text clue image to be displayed on HoloLens. The accuracy of the image classification model reaches 94.9%, which can be correctly classified for a certain rotation angle and partial occlusion. The integration of AR, deep learning, electronics and escape room games opens up exciting new directions for the development of escape room. Finally, a built mini-escape room is analyzed to prove that the proposed system can support more complicated narratives showing the potential of achieving immersion.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10055-020-00476-0,springer
Article,doi:10.1038/s41598-021-98697-z,Automatic segmentation tool for 3D digital rocks by deep learning,Scientific Reports,10.1038/s41598-021-98697-z,Nature,2021-09-27,2021-09-27,"Obtaining an accurate segmentation of images obtained by computed microtomography (micro-CT) techniques is a non-trivial process due to the wide range of noise types and artifacts present in these images. Current methodologies are often time-consuming, sensitive to noise and artifacts, and require skilled people to give accurate results. Motivated by the rapid advancement of deep learning-based segmentation techniques in recent years, we have developed a tool that aims to fully automate the segmentation process in one step, without the need for any extra image processing steps such as noise filtering or artifact removal. To get a general model, we train our network using a dataset made of high-quality three-dimensional micro-CT images from different scanners, rock types, and resolutions. In addition, we use a domain-specific augmented training pipeline with various types of noise, synthetic artifacts, and image transformation/distortion. For validation, we use a synthetic dataset to measure accuracy and analyze noise/artifact sensitivity. The results show a robust and accurate segmentation performance for the most common types of noises present in real micro-CT images. We also compared the segmentation of our method and five expert users, using commercial and open software packages on real rock images. We found that most of the current tools fail to reduce the impact of local and global noises and artifacts. We quantified the variation on human-assisted segmentation results in terms of physical properties and observed a large variation. In comparison, the new method is more robust to local noises and artifacts, outperforming the human segmentation and giving consistent results. Finally, we compared the porosity of our model segmented images with experimental porosity measured in the laboratory for ten different untrained samples, finding very encouraging results.",https://www.nature.com/articles/s41598-021-98697-z,springer
Article,doi:10.1007/s13204-021-02068-z,Deep learning-based garbage image recognition algorithm,Applied Nanoscience,10.1007/s13204-021-02068-z,Springer,2021-09-08,2021-09-08,"To solve the problems of over-fitting, poor convergence, and reduced recall and accuracy of traditional image recognition algorithms, a junk image recognition algorithm based on deep learning is proposed. Dropout is introduced to overcome over fitting, adagrad adaptive method is used to debug the parameters of deep neural network, and ReLU is adopted to solve the gradient dispersion of neural network training, realize the centralized processing of garbage image data, and extract the edge features, color features and texture features of garbage image in the data set, respectively, shape features. The modified probability density function is used for image classification. According to the different characteristics of garbage image, the image to be recognized is divided into different categories to complete garbage image recognition. The experimental results show that the designed algorithm has good convergence, high recall and accuracy, and short recognition time, indicating that the algorithm is feasible and practical.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13204-021-02068-z,springer
Article,doi:10.1007/s10772-021-09885-1,Exploiting variable length segments with coarticulation effect in online speech recognition based on deep bidirectional recurrent neural network and context-sensitive segment,International Journal of Speech Technology,10.1007/s10772-021-09885-1,Springer,2021-08-28,2021-08-28,"Deep bidirectional recurrent network (DBRNN) is a powerful acoustic model that can capture the dynamics and coarticulation effect of speech signal. It can model the temporal sequences that depend on left and right contexts, whereas deep unidirectional recurrent neural network (or deep recurrent neural network) can model the temporal sequences that usually depend only on past information. When traditional DBRNNs are used, context-sensitive segments with carefully selected fixed length are exploited to balance recognition accuracy and latency for online speech recognition because the ASR decoder results in recognition latency, depending on the whole input sequence in each evaluation. On the other hand, acoustical realization of phoneme depends not only on the left-sided phoneme, but also on the right-sided phoneme, which should be considered in acoustic modeling for speech recognition. In this paper, we propose a DBRNN-based online speech recognition method that selects and exploits variable length chunks to take into account coarticulation effects appearing in speech production. In order to select variable length segments with the coarticulation effects, the vowel identification points predicted by a deep unidirectional recurrent neural network are used, and such variable length segments are used for training of DBRNN for online recognition. The deep unidirectional recurent neural network for predicting variable length segments is trained using the connectionist temporal classification (CTC) method. We show that the online recognizable DBRNN acoustic model constructed using variable length chunks with coarticulation effect in experiments on Korean speech recognition effectively limits recognition latency, resulting in performance comparable to traditional offline DBRNN, and provides improved performance than online recognition based on fixed-length context-sensitive chunks.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10772-021-09885-1,springer
Article,doi:10.1038/s41598-021-95469-7,Author Correction: Automated rotator cuff tear classification using 3D convolutional neural network,Scientific Reports,10.1038/s41598-021-95469-7,Nature,2021-08-02,2021-08-02,,https://www.nature.com/articles/s41598-021-95469-7,springer
Article,doi:10.1007/s11042-021-11332-x,Machine learning for big multimedia analytics,Multimedia Tools and Applications,10.1007/s11042-021-11332-x,Springer,2021-08-01,2021-08-07,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11332-x,springer
Article,doi:10.1007/s00779-021-01554-z,"From AI, creativity and music to IoT, HCI, musical instrument design and audio interaction: a journey in sound",Personal and Ubiquitous Computing,10.1007/s00779-021-01554-z,Springer,2021-08-01,2021-04-01,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00779-021-01554-z,springer
Article,doi:10.1007/s00530-021-00814-5,Special issue on deep learning for emerging big multimedia super-resolution,Multimedia Systems,10.1007/s00530-021-00814-5,Springer,2021-08-01,2021-05-27,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00530-021-00814-5,springer
Article,doi:10.1007/s11554-021-01156-1,Special issue on deep learning for emerging embedded real-time image and video processing systems,Journal of Real-Time Image Processing,10.1007/s11554-021-01156-1,Springer,2021-08-01,2021-07-26,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11554-021-01156-1,springer
Article,doi:10.1007/s11042-021-10967-0,Correction to: Deep learning approaches for speech emotion recognition: state of the art and research challenges,Multimedia Tools and Applications,10.1007/s11042-021-10967-0,Springer,2021-07-01,2021-05-01,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-10967-0,springer
Article,doi:10.1007/s11042-021-11115-4,Correction to: Feature extraction and machine learning solutions for detecting motion vector data embedding in HEVC videos,Multimedia Tools and Applications,10.1007/s11042-021-11115-4,Springer,2021-07-01,2021-06-15,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11115-4,springer
Article,doi:10.1007/s42947-020-0138-5,Automatically detect and classify asphalt pavement raveling severity using 3D technology and machine learning,International Journal of Pavement Research and Technology,10.1007/s42947-020-0138-5,Springer,2021-07-01,2020-11-05,"Raveling is one of the most common asphalt pavement distresses that occur on US highway pavements. Raveling results in safety concerns such as loose stones and hydroplaning; poor ride quality and road/tire noise; and shortened pavement longevity. Traditional raveling survey methods involve manual visual inspection, which is time consuming, subjective, and hazardous to highway workers. With the research project competitively selected and sponsored by the National Cooperative Highway Research Program (NCHRP) Innovation Deserving Exploratory Analysis (IDEA) program, the objective of this study is to develop an accurate raveling detection and classification algorithm using 3D pavement data that has become mainstream technologies for state Department of Transportations (DOTs) in the US for pavement condition evaluation, and to comprehensively validate these methods using large-scale, real-world data based on actual transportation agencies’ distress protocol (Severity levels 1, 2, and 3). A total of 65 miles of 3 D pavement data was collected on I-85 and I-285 in Georgia for training and testing. Three supervised machine learning techniques —AdaBoost with decision trees, support vector machine (SVM) and random forests—were developed for the detection and classification of raveling in the collected data. The random forest classifier had the b est performance, with precision values ranging from 75.6% for level 3 raveling to 97.6% for level 0 (no) raveling and recall values ranging from 86.9% for level 1 raveling to 96.1% for level 0 raveling on real world large-scale data. The developed raveling detection and severity level classification method has been successfully implemented to entire Georgia’s interstate highway system with1452.5 survey miles of asphalt pavements after the large-scale validation and refinement. The proposed method for raveling detection can be deployed to other transportation agencies for safer and more efficient assessment of roadway raveling conditions.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s42947-020-0138-5,springer
Article,doi:10.1007/s11042-021-11137-y,A survey of 3D object detection,Multimedia Tools and Applications,10.1007/s11042-021-11137-y,Springer,2021-08-01,2021-07-03,"Due to the rapid development of science and technology, object detection has become a promising research direction in computer vision. In recent years, most object detection frameworks proposed in the existing research are 2D. However, 2D object detection cannot take three-dimensional space into account, resulting in its inability to be used to solve problems in real world. Hence, we conduct this 3D object detection survey in the hope that 3D object detection methods can be better applied to the contexts of intelligent video surveillance, robot navigation and autonomous driving technology. There exist various 3D object detection methods while in this paper we only focus on the popular deep learning based methods. We divide these approaches into four categories according to the input data category. Besides, we discuss the innovations of these frames and compare their experimental results in terms of accuracy. Finally, we indicate the technical difficulties associated with current 3D object detection and discuss future research directions.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11137-y,springer
Article,doi:10.3758/s13428-021-01623-4,Automated evaluation of psychotherapy skills using speech and language technologies,Behavior Research Methods,10.3758/s13428-021-01623-4,Springer,2021-08-03,2021-08-03,"With the growing prevalence of psychological interventions, it is vital to have measures which rate the effectiveness of psychological care to assist in training, supervision, and quality assurance of services. Traditionally, quality assessment is addressed by human raters who evaluate recorded sessions along specific dimensions, often codified through constructs relevant to the approach and domain. This is, however, a cost-prohibitive and time-consuming method that leads to poor feasibility and limited use in real-world settings. To facilitate this process, we have developed an automated competency rating tool able to process the raw recorded audio of a session, analyzing who spoke when, what they said, and how the health professional used language to provide therapy. Focusing on a use case of a specific type of psychotherapy called “motivational interviewing”, our system gives comprehensive feedback to the therapist, including information about the dynamics of the session (e.g., therapist’s vs. client’s talking time), low-level psychological language descriptors (e.g., type of questions asked), as well as other high-level behavioral constructs (e.g., the extent to which the therapist understands the clients’ perspective). We describe our platform and its performance using a dataset of more than 5000 recordings drawn from its deployment in a real-world clinical setting used to assist training of new therapists. Widespread use of automated psychotherapy rating tools may augment experts’ capabilities by providing an avenue for more effective training and skill improvement, eventually leading to more positive clinical outcomes.",http://link.springer.com/openurl/fulltext?id=doi:10.3758/s13428-021-01623-4,springer
Article,doi:10.1007/s11265-021-01683-x,Compute and Memory Efficient Universal Sound Source Separation,Journal of Signal Processing Systems,10.1007/s11265-021-01683-x,Springer,2021-07-30,2021-07-30,"Recent progress in audio source separation led by deep learning has enabled many neural network models to provide robust solutions to this fundamental estimation problem. In this study, we provide a family of efficient neural network architectures for general purpose audio source separation while focusing on multiple computational aspects that hinder the application of neural networks in real-world scenarios. The backbone structure of this convolutional network is the SUccessive DOwnsampling and Resampling of Multi-Resolution Features (SuDoRM-RF) as well as their aggregation which is performed through simple one-dimensional convolutions. This mechanism enables our models to obtain high fidelity signal separation in a wide variety of settings where a variable number of sources are present and with limited computational resources (e.g. floating point operations, memory footprint, number of parameters and latency). Our experiments show that SuDoRM-RF models perform comparably and even surpass several state-of-the-art benchmarks with significantly higher computational resource requirements. The causal variation of SuDoRM-RF is able to obtain competitive performance in real-time speech separation of around 10dB scale-invariant signal-to-distortion ratio improvement (SI-SDRi) while remaining up to 20 times faster than real-time on a laptop device.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11265-021-01683-x,springer
Article,doi:10.1007/s11554-021-01140-9,Convolution neural network with low operation FLOPS and high accuracy for image recognition,Journal of Real-Time Image Processing,10.1007/s11554-021-01140-9,Springer,2021-08-01,2021-06-19,"The convolution neural network makes deeper and wider for better accuracy, but requires higher computations. When the neural network goes deeper, some information loss is more. To improve this drawback, the residual structure was developed to connect the information of the previous layers. This is a good solution to prevent the loss of information, but it requires a huge amount of parameters for deeper layer operations. In this study, the fast computational algorithm is proposed to reduce the parameters and to save the operations with the modification of DenseNet deep layer block. With channel merging procedures, this solution can reduce the dilemma of multiple growth of the parameter quantity for deeper layer. This approach is not only to reduce the parameters and FLOPs, but also to keep high accuracy. Comparisons with the original DenseNet and RetNet-110, the parameters can be efficiency reduced about 30–70%, while the accuracy degrades little. The lightweight network can be implemented on a low-cost embedded system for real-time application.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11554-021-01140-9,springer
Article,doi:10.1007/s11042-020-09874-7,Deep learning approaches for speech emotion recognition: state of the art and research challenges,Multimedia Tools and Applications,10.1007/s11042-020-09874-7,Springer,2021-07-01,2021-01-02,"Speech emotion recognition (SER) systems identify emotions from the human voice in the areas of smart healthcare, driving a vehicle, call centers, automatic translation systems, and human-machine interaction. In the classical SER process, discriminative acoustic feature extraction is the most important and challenging step because discriminative features influence the classifier performance and decrease the computational time. Nonetheless, current handcrafted acoustic features suffer from limited capability and accuracy in constructing a SER system for real-time implementation. Therefore, to overcome the limitations of handcrafted features, in recent years, variety of deep learning techniques have been proposed and employed for automatic feature extraction in the field of emotion prediction from speech signals. However, to the best of our knowledge, there is no in-depth review study is available that critically appraises and summarizes the existing deep learning techniques with their strengths and weaknesses for SER. Hence, this study aims to present a comprehensive review of deep learning techniques, uniqueness, benefits and their limitations for SER. Moreover, this review study also presents speech processing techniques, performance measures and publicly available emotional speech databases. Furthermore, this review also discusses the significance of the findings of the primary studies. Finally, it also presents open research issues and challenges that need significant research efforts and enhancements in the field of SER systems.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-020-09874-7,springer
Article,doi:10.1007/s10489-021-02631-9,A novel deep pixel restoration video prediction algorithm integrating attention mechanism,Applied Intelligence,10.1007/s10489-021-02631-9,Springer,2021-08-02,2021-08-02,"With the rapid development of deep learning, in recent years, many excellent deep learning models have been developed to solve the problem of video frame prediction. Among them, most models directly generate predicted target frames. However, the predicted frames obtained in this way are often fuzzy and not realistic enough. In order to solve this problem, this paper first attempts to integrate the attention mechanism with Convolutional Long Short-Term Memory, and correspondingly proposes a new deep learning model, abbreviated as AttConvLSTM. One prominent and original characteristic of this newly constructed model is that, each of its layer calculates the attention weight of the obtained information, focusing on the information key part. Although the proposed AttConvLSTM model effectively improves the prediction accuracy, it still does not solve the problem that the prediction frames directly generated by classical deep learning models are often fuzzy and not realistic. Therefore, inspired by the concept of optical flow, this work further develops a novel Deep Pixel Restoration AttConvLSTM (DPRAConvLSTM) model. This model cleverly uses the input frames and the end-to-end characteristics of deep learning. We innovatively restore the pixels of the input frames to the predicted frames, thereby avoiding the defects that typical deep learning models can easily cause, when directly generating the predicted frames. The experimental results effectively confirm that the finally formed DPRAConvLSTM model can not only improve the accuracy of prediction, but also obtain clearer and more realistic prediction frames.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-021-02631-9,springer
Article,doi:10.1007/s11554-021-01071-5,Predicting behavioral competencies automatically from facial expressions in real-time video-recorded interviews,Journal of Real-Time Image Processing,10.1007/s11554-021-01071-5,Springer,2021-08-01,2021-01-27,"This work aims to develop a real-time image and video processor enabled with an artificial intelligence (AI) agent that can predict a job candidate’s behavioral competencies according to his or her facial expressions. This is accomplished using a real-time video-recorded interview with a histogram of oriented gradients and support vector machine (HOG-SVM) plus convolutional neural network (CNN) recognition. Different from the classical view of recognizing emotional states, this prototype system was developed to automatically decode a job candidate’s behaviors by their microexpressions based on the behavioral ecology view of facial displays (BECV) in the context of employment interviews using a real-time video-recorded interview. An experiment was conducted at a Fortune 500 company, and the video records and competency scores were collected from the company’s employees and hiring managers. The results indicated that our proposed system can provide better predictive power than can human-structured interviews, personality inventories, occupation interest testing, and assessment centers. As such, our proposed approach can be utilized as an effective screening method using a personal-value-based competency model.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11554-021-01071-5,springer
Article,doi:10.1007/s11042-021-10930-z,Real-time detection method of driver fatigue state based on deep learning of face video,Multimedia Tools and Applications,10.1007/s11042-021-10930-z,Springer,2021-07-01,2021-04-17,"The use of face video information for driver fatigue detection has received extensive attention because of its low cost and non-invasiveness. However, the current vehicle-mounted embedded device has insufficient memory and limited computing power, which cannot complete the real-time detection of driver fatigue based on deep learning. Therefore, this paper designs a lightweight neural network model to solve this problem. The model includes object detection and fatigue detection. First, a lightweight object detection network is designed, which can quickly identify the opening and closing states of the driver’s eyes and mouth in the time series video. Secondly, the EYE-MOUTH (EM) driver fatigue detection model is designed, which encodes the driver’s eye and mouth opening and closing state, and calculates the driver’s PERCLOS (Percentage of Eyelid Closure over the Pupil) and FOM (Frequency of Open Mouth) according to the coding sequence. Finally, the multi-feature fusion judgment algorithm is used to realize the judgment of the driver’s fatigue state. The experimental results show that our method has an accuracy rate of 98.30% for drowsiness and yawning behaviors in a real vehicle environment, and a detection speed of 27FPS, which is better than other advanced methods and meets the requirements of real-time detection.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-10930-z,springer
Article,doi:10.1007/s11042-021-11079-5,Remote sensing image recognition based on dual-channel deep learning network,Multimedia Tools and Applications,10.1007/s11042-021-11079-5,Springer,2021-07-01,2021-05-22,"In the face of remote sensing images with diversified information, the recognition of remote sensing images only through local features or global features is limited. Traditionally, it is difficult to achieve good image modeling. To solve this problem, this paper proposes a recognition framework based on dual-channel deep learning(DCDL). The purpose of this framework is to mine global feature information and local feature information at the same time. On the first channel, this paper uses a multi-scale convolution residual network to perform local mining and residual calculations on the image to generate local features; secondly, the local attention mechanism is used to assign weight coefficients to the local features to make the information more contained. More features are more prominent; finally, after several times of mining features and assigning weights, more representative deep features are produced. On the other channel, we introduce the global attention mechanism to realize the weight coefficient distribution of global features; then use the multi-scale dilated convolution to expand the receptive field to obtain a larger range of feature information; then, use the Sigmoid function to achieve 0 to 1 for all features The weight distribution of, further expands the difference between global features; finally, the deep mining of features is realized through 2-layer convolution. In this paper, through the experimental results of the three sub-data sets in the NWPU-RESISC45 data set, we can see that our proposed algorithm has achieved higher recognition accuracy.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11079-5,springer
Article,doi:10.1007/s10288-021-00473-2,Controlling the emotional expressiveness of synthetic speech: a deep learning approach,4OR,10.1007/s10288-021-00473-2,Springer,2021-06-24,2021-06-24,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10288-021-00473-2,springer
Article,doi:10.1007/s11042-021-10503-0,Machine learning and soft computing applications in multimedia,Multimedia Tools and Applications,10.1007/s11042-021-10503-0,Springer,2021-06-01,2021-02-04,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-10503-0,springer
Article,doi:10.1007/s11042-021-10923-y,Special issue on content-based multimedia indexing in the era of artificial intelligence,Multimedia Tools and Applications,10.1007/s11042-021-10923-y,Springer,2021-06-01,2021-05-01,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-10923-y,springer
Article,doi:10.1007/s12599-021-00689-w,Virtual Sensors,Business & Information Systems Engineering,10.1007/s12599-021-00689-w,Springer,2021-06-01,2021-03-09,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12599-021-00689-w,springer
Article,doi:10.1007/s11432-019-2956-6,3DPF-FBN: video inpainting by jointly 3D-patch filling and neural network refinement,Science China Information Sciences,10.1007/s11432-019-2956-6,Springer,2021-05-14,2021-05-14,,http://link.springer.com/openurl/pdf?id=doi:10.1007/s11432-019-2956-6,springer
Article,doi:10.1007/s10055-020-00468-0,"RUN: rational ubiquitous navigation, a model for automated navigation and searching in virtual environments",Virtual Reality,10.1007/s10055-020-00468-0,Springer,2021-06-01,2020-09-18,"By now, the realm of virtual reality is abuzz with high-quality visuals, enough to simulate a real-world scene. The use of intelligence in virtual reality systems, however, is a milestone yet to be achieved to make possible seamless realism in a virtual environment. This paper presents a model, rational ubiquitous navigation to improve believability of a virtual environment. The model intends to augment maturity of a virtual agent by inculcating in it the human-like learning capability. A novel approach for automated navigation and searching is proposed by incorporating machine learning in virtual reality. An intelligent virtual agent learns objects of interest along with the paths followed for navigation. A mental map is molded dynamically as a user navigates in the environment. The map is followed by the agent during self-directed navigation to access any known object. After reaching at a location where an object of interest resides, the required object is selected on the basis of front-facet feature. The model is implemented in a case-study project learn objects on path (LOOP). Twelve users evaluated the model in the immersive maze-like environment of LOOP. Results of the evaluation assure applicability of the model in various cross-modality applications.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10055-020-00468-0,springer
Article,doi:10.1007/s00521-020-05405-5,Three-dimensional CNN-inspired deep learning architecture for Yoga pose recognition in the real-world environment,Neural Computing and Applications,10.1007/s00521-020-05405-5,Springer,2021-06-01,2020-10-09,"Existing techniques for Yoga pose recognition build classifiers based on sophisticated handcrafted features computed from the raw inputs captured in a controlled environment. These techniques often fail in complex real-world situations and thus, pose limitations on the practical applicability of existing Yoga pose recognition systems. This paper presents an alternative computationally efficient approach for Yoga pose recognition in complex real-world environments using deep learning. To this end, a Yoga pose dataset was created with the participation of 27 individual (8 males and 19 females), which consists of ten Yoga poses, namely Malasana, Ananda Balasana, Janu Sirsasana, Anjaneyasana, Tadasana, Kumbhakasana, Hasta Uttanasana, Paschimottanasana, Uttanasana, and Dandasana. To capture the videos, we used smartphone cameras having 4 K resolution and 30 fps frame rate. For the recognition of Yoga poses in real time, a three-dimensional convolutional neural network (3D CNN) architecture is designed and implemented. The designed architecture is a modified version of the C3D architecture initially introduced for the recognition of human actions. In the proposed modified C3D architecture, the computationally intensive fully connected layers are pruned, and supplementary layers such as the batch normalization and average pooling were introduced for computational efficiency. To the best of our knowledge, this is among the first studies, which utilized the inherent spatial–temporal relationship among Yoga poses for their recognition. The designed 3D CNN architecture achieved test recognition accuracy of 91.15% on the in-house prepared Yoga pose dataset consisting of ten Yoga poses. Furthermore, on the publicly available dataset, the designed architecture achieved competitive test recognition accuracy of 99.39%, along with multifold improvement in the execution speed compared to the existing state-of-the-art technique. To promote further study, we will make the in-house created Yoga pose dataset publicly available to the research community.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-020-05405-5,springer
Article,doi:10.1007/s11416-020-00376-6,Audio signal processing for Android malware detection and family identification,Journal of Computer Virology and Hacking Techniques,10.1007/s11416-020-00376-6,Springer,2021-06-01,2021-01-07,"Mobile malware is increasing in complexity and maliciousness, with particular regard to the malicious samples targeting the Android platform, currently the most widespread operating system for mobile devices. In this scenario antimalware technologies are not able to detect the so-called zero-day malware, because they are able to detect mobile malware only once their malicious signature is stored in the antimalware repository (i.e., the so-called signature based approach). From these considerations, in this paper an approach for detecting Android malware is proposed. Moreover the proposed approach aims to detect the belonging family of the malicious sample under analysis. We represent the executable of the application in term of audio file and, exploiting audio signal processing techniques, we extract a set of numerical features from each sample. Thus, we build several machine learning models and we evaluate their effectiveness in terms of malware detection and family identification. We experiment the method we propose on a data-set composed by 50,000 Android real-world samples (24,553 malicious among 71 families and 25,447 legitimate), by reaching an accuracy equal to 0.952 in Android malware detection and of 0.922 in family detection.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11416-020-00376-6,springer
Article,doi:10.1007/s00521-021-06072-w,Video analysis of intelligent teaching based on machine learning and virtual reality technology,Neural Computing and Applications,10.1007/s00521-021-06072-w,Springer,2021-05-08,2021-05-08,"In this paper, we study and analyse the teaching video of oil painting art through machine learning combined with virtual reality computing. Since the current oil painting, image acquisition method cannot meet the user's demand for multi-dimensional image description, and at the same time the retrieval method is too simple to perform high flexibility retrieval, we try to adopt the deep learning-based object extraction fusion method. Also, objects with poor performance quality are not suitable for further interception and cutting. We first pre-process the images in the image library to filter out the relatively high-quality images and then filter out the objects whose saliency and clarity do not reach the queue value by judging the saliency and clarity values of the images. Next, a series of aesthetic criteria, such as visual balance, visual triangulation, and centrosymmetric diagonal composition criteria, used to further filter the objects with relatively poor quality and low ratings. Then, we expand the areas with high saliency, match the contours of the segmented image elements with the contours of the user-drawn image to return an optimal matching value, and finally improve the quality and naturalness of the image by learning the deeper features of the image based on the style migration. The experimental framework based on TensorFlow is a new application of deep learning in the field of image synthesis, which has a very good improvement in the implementation efficiency compared with the traditional method. Using virtual reality technology to carry out teaching practice and analyse the effect of teaching practice, students can immerse themselves in art appreciation teaching activities, accept multiculturalism, learn through experience, and improve aesthetic quality.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-021-06072-w,springer
