id,status,doi,publisher,database,query_name,query_value,url,publication_date,title,abstract,semantic_score
29,included,http://arxiv.org/abs/2006.12497v3,arxiv,arxiv,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),http://arxiv.org/abs/2006.12497v3,2020-06-21 00:00:00,technology readiness levels for ai & ml,"The development and deployment of machine learning systems can be executed
easily with modern tools, but the process is typically rushed and
means-to-an-end. The lack of diligence can lead to technical debt, scope creep
and misaligned objectives, model misuse and failures, and expensive
consequences. Engineering systems, on the other hand, follow well-defined
processes and testing standards to streamline development for high-quality,
reliable results. The extreme is spacecraft systems, where mission critical
measures and robustness are ingrained in the development process. Drawing on
experience in both spacecraft engineering and AI/ML (from research through
product), we propose a proven systems engineering approach for machine learning
development and deployment. Our Technology Readiness Levels for ML (TRL4ML)
framework defines a principled process to ensure robust systems while being
streamlined for ML research and product, including key distinctions from
traditional software engineering. Even more, TRL4ML defines a common language
for people across the organization to work collaboratively on ML technologies.",0.804334282875061
30,included,10.1145/3375627.3375872,core,core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),http://arxiv.org/abs/2002.05672,2020-11-09 00:00:00,steps towards value-aligned systems,"Algorithmic (including AI/ML) decision-making artifacts are an established
and growing part of our decision-making ecosystem. They are indispensable tools
for managing the flood of information needed to make effective decisions in a
complex world. The current literature is full of examples of how individual
artifacts violate societal norms and expectations (e.g. violations of fairness,
privacy, or safety norms). Against this backdrop, this discussion highlights an
under-emphasized perspective in the literature on assessing value misalignment
in AI-equipped sociotechnical systems. The research on value misalignment has a
strong focus on the behavior of individual tech artifacts. This discussion
argues for a more structured systems-level approach for assessing
value-alignment in sociotechnical systems. We rely primarily on the research on
fairness to make our arguments more concrete. And we use the opportunity to
highlight how adopting a system perspective improves our ability to explain and
address value misalignments better. Our discussion ends with an exploration of
priority questions that demand attention if we are to assure the value
alignment of whole systems, not just individual artifacts.Comment: Original version appeared in Proceedings of the 2020 AAAI ACM
  Conference on AI, Ethics, and Society (AIES '20), February 7-8, 2020, New
  York, NY, USA. 5 pages, 2 figures. Corrected some typos in this versio",0.8055118918418884
31,included,10.1115/1.4062597,scopus,scopus,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85173951276&origin=inward,2023-12-01 00:00:00,zero-trust for the system design lifecycle,"
AbstractView references

In an age of worsening global threat landscape and accelerating uncertainty, the design and manufacture of systems must increase resilience and robustness across both the system itself and the entire systems design process. We generally trust our colleagues after initial clearance/background checks; and systems to function as intended and within operating parameters after safety engineering review, verification, validation, and/ or system qualification testing. This approach has led to increased insider threat impacts; thus, we suggest moving to the ""trust, but verify""approach embodied by the Zero-Trust paradigm. Zero-Trust is increasingly adopted for network security but has not seen wide adoption in systems design and operation. Achieving the goal of Zero-Trust throughout the systems lifecycle will help to ensure that no single bad actor-whether human or machine learning/artificial intelligence (ML/AI)-can induce failure anywhere in a system's lifecycle. Additionally, while ML/AI and their associated risks are already entrenched within the operations phase of many systems' lifecycles, ML/AI is gaining traction during the design phase. For example, generative design algorithms are increasingly popular, but there is less understanding of potential risks. Adopting the Zero-Trust philosophy helps ensure robust and resilient design, manufacture, operations, maintenance, upgrade, and disposal of systems. We outline the rewards and challenges of implementing Zero-Trust and propose the framework for Zero-Trust for the system design lifecycle. This article highlights several areas of ongoing research with focus on high priority areas where the community should focus efforts. © 2023 by ASME.
",0.8407002687454224
32,excluded,10.1609/aimag.v38i3.2756,The AI Magazine,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/96ef2680eada97d2e7ff65e7a075513ecd449cdd,2017-01-01 00:00:00,steps toward robust artificial intelligence,"Recent advances in artificial intelligence are encouraging governments and corporations to deploy AI in high-stakes settings including driving cars autonomously, managing the power grid, trading on stock exchanges, and controlling autonomous weapons systems. Such applications require AI methods to be robust to both the known unknowns (those uncertain aspects of the world about which the computer can reason explicitly) and the unknown unknowns (those aspects of the world that are not captured by the system’s models). This article discusses recent progress in AI and then describes eight ideas related to robustness that are being pursued within the AI research community. While these ideas are a start, we need to devote more attention to the challenges of dealing with the known and unknown unknowns. These issues are fascinating, because they touch on the fundamental question of how finite systems can survive and thrive in a complex and dangerous world",0.8210446238517761
33,included,10.1145/3284869.3284875,International Conference on Smart Objects and Technologies for Social Good,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/0a33dfef5b2d1588b3a6796ad9b827054699c79d,2018-01-01 00:00:00,intelligent machines for good?: more focus on the context,"Machine learning and modern Artificial Intelligence (AI) systems are influencing several aspects of our human lives. Many of these algorithms, based on Artificial Neural Networks (ANNs), have been empowered to make decisions and take actions, based on the well-known notions of efficiency and speed. The aura of objectivity and infallibility of such algorithms, nonetheless, have been already put into question (e.g., refer to the debate about the recent tragic car crashes that have involved self-driving cars). In this setting, our intuition identifies a key issue around the problem of AI errors and bias into the insufficient or inaccurate (human) activity of comprehension and codification of the context where the ANNs will have to operate. We present here a simple cognification ANN-based case study, in an underwater scenario, where we recovered from a situation of partial failure, by including additional contextual factors that were initially disregarded. Our final reflection is that a nuanced consideration of a complex context, and subsequent technical actions, should be always kept in mind before an AI-based system takes its final shape. Because machines have still no context for what they are doing, it is a human duty and responsibility to codify it.",0.8012804985046387
34,excluded,10.5555/3463952.3464248,Adaptive Agents and Multi-Agent Systems,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/40a6c6adf5f8a0cffcf0c36e1963d6324add2705,2021-01-01 00:00:00,software engineering methods for responsible artificial intelligence,"In order to ensure responsible Artificial intelligence (AI) applications engineering, we need to make sure that the development of AI systems is mindful of the consequences for individuals and societies. By anticipating the consequences of the design choices, reflecting upon the problem being solved by engaging all stakeholders and taking appropriate actions to ensure openness and the system’s social, legal, and ethical acceptability. This research aims to develop an engineering process model by which ethical considerations can be addressed throughout the AI systems’ software development life-cycle. The design methodological framework engineered in this PhD research will support aligning system goals with key ethical values by providing explicit values analysis and interpretation mechanisms, formal representation of ethical values, mechanisms for stakeholders participation in handling ethical deliberation, and providing support for governance and compliance mechanisms.",0.8775680065155029
35,excluded,10.48550/arxiv.2207.00644,arXiv.org,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/266c331b1036cfddabdf86af799cd6bd6e5ac9ef,2022-01-01 00:00:00,using a cognitive architecture to consider antiblackness in design and development of ai systems,"How might we use cognitive modeling to consider the ways in which antiblackness, and racism more broadly, impact the design and development of AI systems? We provide a discussion and an example towards an answer to this question. We use the ACT-R/{\Phi} cognitive architecture and an existing knowledge graph system, ConceptNet, to consider this question not only from a cognitive and sociocultural perspective, but also from a physiological perspective. In addition to using a cognitive modeling as a means to explore how antiblackness may manifest in the design and development of AI systems (particularly from a software engineering perspective), we also introduce connections between antiblackness, the Human, and computational cognitive modeling. We argue that the typical eschewing of sociocultural processes and knowledge structures in cognitive architectures and cognitive modeling implicitly furthers a colorblind approach to cognitive modeling and hides sociocultural context that is always present in human behavior and affects cognitive processes.",0.8016064763069153
36,excluded,http://arxiv.org/abs/1911.07133v1,arxiv,arxiv,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),http://arxiv.org/abs/1911.07133v1,2019-11-17 00:00:00,"autonomics: in search of a foundation for next generation autonomous
  systems","The potential benefits of autonomous systems have been driving intensive
development of such systems, and of supporting tools and methodologies.
However, there are still major issues to be dealt with before such development
becomes commonplace engineering practice, with accepted and trustworthy
deliverables. We argue that a solid, evolving, publicly available,
community-controlled foundation for developing next generation autonomous
systems is a must. We discuss what is needed for such a foundation, identify a
central aspect thereof, namely, decision-making, and focus on three main
challenges: (i) how to specify autonomous system behavior and the associated
decisions in the face of unpredictability of future events and conditions and
the inadequacy of current languages for describing these; (ii) how to carry out
faithful simulation and analysis of system behavior with respect to rich
environments that include humans, physical artifacts, and other systems,; and
(iii) how to engineer systems that combine executable model-driven techniques
and data-driven machine learning techniques. We argue that autonomics, i.e.,
the study of unique challenges presented by next generation autonomous systems,
and research towards resolving them, can introduce substantial contributions
and innovations in system engineering and computer science.",0.829957902431488
37,included,10.1007/s43681-023-00289-2,Springer,springer,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),http://dx.doi.org/10.1007/s43681-023-00289-2,2023-05-30 00:00:00,auditing large language models: a three-layered approach,"Large language models (LLMs) represent a major advance in artificial intelligence (AI) research. However, the widespread use of LLMs is also coupled with significant ethical and social challenges. Previous research has pointed towards auditing as a promising governance mechanism to help ensure that AI systems are designed and deployed in ways that are ethical, legal, and technically robust. However, existing auditing procedures fail to address the governance challenges posed by LLMs, which display emergent capabilities and are adaptable to a wide range of downstream tasks. In this article, we address that gap by outlining a novel blueprint for how to audit LLMs. Specifically, we propose a three-layered approach, whereby governance audits (of technology providers that design and disseminate LLMs), model audits (of LLMs after pre-training but prior to their release), and application audits (of applications based on LLMs) complement and inform each other. We show how audits, when conducted in a structured and coordinated manner on all three levels, can be a feasible and effective mechanism for identifying and managing some of the ethical and social risks posed by LLMs. However, it is important to remain realistic about what auditing can reasonably be expected to achieve. Therefore, we discuss the limitations not only of our three-layered approach but also of the prospect of auditing LLMs at all. Ultimately, this article seeks to expand the methodological toolkit available to technology providers and policymakers who wish to analyse and evaluate LLMs from technical, ethical, and legal perspectives.",0.8081768155097961
38,included,10.1109/isse54508.2022.10005383,IEEE,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://ieeexplore.ieee.org/document/10005383/,2022-10-26 00:00:00,patients’ perceptions of integrating ai into healthcare: systems thinking approach,"Artificial intelligence (AI) has become more integrated into healthcare with a promising future. The expansion and application of Artificial Intelligence depend on technologies, policymakers, healthcare providers, as well as patients. Nevertheless, how to systematically understand AI interventions from the patients' perspectives should be further explored. In this paper, we first outline patients' perceptions of integrating AI into healthcare systems through a brief survey-based case study. Next, we emphasized the challenges and concerns of applying AI to complex healthcare systems while considering the components' interactions. Then a three-layer structure was proposed to highlight the complexity of Human-AI-Technology interactions linked to the governance system. Moreover, a causal loop diagram (CLD) is established to analyze the dynamic and causality of the adoption of AI in healthcare inspired by the systems thinking approach to help understand the patients' attitudes and perceptions of the whole picture.",0.811959445476532
39,included,10.1109/raise.2019.00015,RAISE@ICSE,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/4167fbb4c9d3e4d0ab4982d4d102edc5c935ae1e,2019-01-01 00:00:00,towards concept based software engineering for intelligent agents,"The development of AI and machine learning applications at an industry mature level while maintaining quality and productivity goals is one of today's major challenges. Research in the field of intelligent agents has achieved many successes in recent years, especially due to various reinforcement learning techniques, and promises a high benefit in times of automation and autonomous systems. Bringing them into production, however, requires optimization against many other criteria than just accuracy. This leads to the emerging field of machine teaching. We already know many of the objectives used there from software engineering research, which has led to many well-established principles in recent decades. One of them is the component-based development whose idea finds an interesting counterpart in hierarchical reinforcement learning. We show that both areas can benefit from each other and introduce our approach of concept based software engineering, which is focused on supporting productivity and quality goals during the development of such systems.",0.8317070007324219
40,excluded,10.1184/r1/16560183.v1,IEEE pervasive computing,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/264b9b136889da3b4d7e50ef58c77678b35dc3e0,2021-01-01 00:00:00,human-centered ai,"We identify three specific areas of focus to advance human-centered AI:• Designers and systems must understand the context of use and sense changes over time: Successful AI Engineering depends on the team’s ability to identify and articulate the desired system outcome and understand human and contextual factors affecting the outcome. The system itself must be able to learn when shifts in context have occurred. What are the best ways to maintain clarity around operational intent and mechanisms for adapting and evolving systems based on dynamic contexts and user needs?• Development of tools, processes, and practices to scope and facilitate human-machine teaming: Implementation of AI systems entails high levels of interdependence between human and machine. Adoption of AI systems requires the primary users to interact with and understand systems, gaining appropriate levels of trust. Every AI system needs to be designed to recognize boundaries and unfamiliar scenarios, and to provide transparency regarding its limitations.• Methods, mechanisms, and mindsets to engage in critical oversight: AI systems learn through data and observations, rather than being explicitly programmed for a deterministic outcome. Critical and reflective oversight by organizations, teams, and individuals that create and use AI systems is needed to uphold ethical principles and proactively consider the risks of bias, misuse, abuse, and unintended consequences through design, development, and ongoing deployment.For each area, we identify ongoing work as well and challenges and opportunities in developing and deploying AI systems with confidence.",0.8841918706893921
41,included,10.48550/arxiv.2212.11854,Business &amp; Information Systems Engineering,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/70df7fec4224c0d98252a6c61ee5f835be6f9e0b,2022-01-01 00:00:00,data-centric artificial intelligence,"Data-centric artificial intelligence (data-centric AI) represents an emerging paradigm that emphasizes the importance of enhancing data systematically and at scale to  build effective and efficient AI-based systems. The novel paradigm complements recent model-centric AI, which focuses on improving the performance of AI-based systems based on changes in the model using a fixed set of data. The objective of this article is to introduce practitioners and researchers from the field of Business and Information Systems Engineering (BISE) to data-centric AI. The paper defines relevant terms, provides key characteristics to contrast the paradigm of data-centric AI with the model-centric one, and introduces a framework to illustrate the different dimensions of data-centric AI. In addition, an overview of available tools for data-centric AI is presented and this novel paradigm is differenciated from related concepts. Finally, the paper discusses the longer-term implications of data-centric AI for the BISE community.",0.8859785795211792
42,excluded,10.1109/compsac54236.2022.00140,Annual International Computer Software and Applications Conference,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/96dba71bb1a50b01c12b5d48cef5cc18384cd8c8,2021-01-01 00:00:00,supporting ai engineering on the iot edge through model-driven tinyml,"Software engineering of network-centric Artificial Intelligence (AI) and Internet of Things (IoT) enabled Cyber-Physical Systems (CPS) and services, involves complex design and validation challenges. In this paper, we propose a novel approach, based on the model-driven software engineering paradigm, in particular the domain-specific modeling methodology. We focus on a sub-discipline of AI, namely Machine Learning (ML) and propose the delegation of data analytics and ML to the IoT edge. This way, we may increase the service quality of ML, for example, its availability and performance, regardless of the network conditions, as well as maintaining the privacy, security and sustainability. We let practitioners assign ML tasks to heterogeneous edge devices, including highly resource-constrained embedded microcontrollers with main memories in the order of Kilobytes, and energy consumption in the order of milliwatts. This is known as Tiny ML. Furthermore, we show how software models with different levels of abstraction, namely platform-independent and platform-specific models can be used in the software development process. Finally, we validate the proposed approach using a case study addressing the predictive maintenance of a hydraulics system with various networked sensors and actuators.",0.8387377858161926
43,excluded,10.1109/dasc50938.2020.9256709,IEEE,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://ieeexplore.ieee.org/document/9256709/,2020-10-15 00:00:00,the conception of a large-scale systems engineering environment,"With the rise of artificial intelligence, it is time to shape the systems engineering tooling environment for the future. In the last decade, we have seen several emerging technologies that will potentially have a great impact in complex systems. These new technologies are expected to cause a disruptive impact not only in the products but also in to the tools used across the whole product life cycle. For this reason, is imperative to perform a critical review of the current systems engineering tooling ecosystem. This assessment should also map the open research problems that could prevent the complete integration of the new technologies into the systems engineering framework. This paper proposes a new architecture for a system engineering environment to operate in large scale projects. The objective of this research is twofold: it will first identify the capabilities for the next generation platform, and secondly, it will evaluate how artificial intelligence applications can be integrated in compliance with DO-330. The concept developed by this research will drive tool design recommendations enabling the use of artificial intelligence driven applications in a systems engineering tooling ecosystem.",0.8759571313858032
44,excluded,http://arxiv.org/abs/2112.01226v1,arxiv,arxiv,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),http://arxiv.org/abs/2112.01226v1,2021-10-31 00:00:00,"role of artificial intelligence, clinicians & policymakers in clinical
  decision making: a systems viewpoint","What is a system? Is one of those questions that is yet not clear to most
individuals in this world. A system is an assemblage of interacting,
interrelated and interdependent components forming a complex and integrated
whole with an unambiguous and common goal. This paper emphasizes on the fact
that all components of a complex system are inter-related and interdependent in
some way and the behavior of that system depends on these independences. A
health care system as portrayed in this article is widespread and complex. This
encompasses not only hospitals but also governing bodies like the FDA,
technologies such as AI, biomedical devices, Cloud computing and many more. The
interactions between all these components govern the behavior and existence of
the overall healthcare system. In this paper, we focus on the interaction of
artificial intelligence, care providers and policymakers and analyze using
systems thinking approach, their impact on clinical decision making",0.8128914833068848
45,excluded,10.1109/icsc59802.2024.00047,IEEE,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://ieeexplore.ieee.org/document/10475636/,2024-02-07 00:00:00,"designing social good semantic computing architectures for the long tail: case studies, evaluation, and challenges","Many real-world systems, especially systems characterized by high social activity (such as the Web), tend to obey power law distributions and thereby have a significant ‘long tail’. We argue that researching, developing and designing semantic computing systems for the long tail, especially dependent on inductive AI, constitutes an important class of problems, not least because the long tail is challenging both technically and socially. By its very nature, the long tail is irregular, testing the generalization capabilities of the state-of-the-art, especially in architectures and interfaces that are built on some form of machine learning or statistical inference (including large language models). As machine learning and generative AI continues to be integrated into more front facing systems, the issue of the long tail cannot be ignored by either the systems engineering or the AI communities. We present two case studies with important social consequences (fighting human trafficking online, and managing information effectively and in real-time during humanitarian crises) where semantic computing and AI platforms specifically designed to handle long-tail challenges find critical application, and sometimes with drastically different design choices compared to designing only for the short tail (with the main goal of maximizing average accuracy).",0.8320419192314148
46,excluded,10.1631/fitee.2300537,scopus,scopus,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178939500&origin=inward,2023-11-01 00:00:00,software development in the age of intelligence: embracing large language models with the right approach,"
AbstractView references

Embracing LLMs is definitely a correct and even necessary direction for software enterprises to improve quality and efficiency. However, achieving systematic and comprehensive intelligent software development still requires careful consideration and there is much fundamental work to do. For enterprises, solidifying the digitization and knowledge accumulation of software development, as well as the fundamental capabilities of software engineering such as requirement analysis, design, and validation, remains crucial and is also a basic condition for achieving higher levels of intelligent development. For academic research, there is still much work to do in the direction of systematic and comprehensive intelligent software development. This also requires us have a deeper understanding of the complexity of software systems and software requirements and design, based on understanding the capabilities of LLMs. © 2023, Zhejiang University Press.
",0.8203039765357971
47,excluded,10.1109/aire51212.2020.00012,International Workshop on Artificial Intelligence for Requirements Engineering,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/60fd917a81fe79c94e2cda4599802269e412d5e6,2020-01-01 00:00:00,towards an extended requirements problem formulation for superintelligence safety,"Under the headline ""AI safety"", a wide-reaching issue is being discussed, whether in the future some ""superhuman artificial intelligence"" / ""superintelligence"" could pose a threat to humanity. In addition, the late Steven Hawking warned that the rise of robots may be disastrous for mankind. A major concern is that even benevolent superhuman artificial intelligence (AI) may become seriously harmful if its given goals are not exactly aligned with ours, or if we cannot specify precisely its objective function. Metaphorically, this is compared to king Midas in Greek mythology, who expressed the wish that everything he touched should turn to gold, but obviously this wish was not specified precisely enough. In our view, this sounds like requirements problems and the challenge of their precise formulation. Hence, we take a new perspective on the problem by exploring it using insights from requirements engineering (RE). In addition, the overall issue calls for a major RE endeavor, figuring out the wishes and the needs with regard to a superintelligence, which will in our opinion most likely be a very complex softwareintensive system based on AI. In this paper, we introduce the idea of developing a new theoretical formulation of an extended requirements problem applicable to it, since it involves goals of both stakeholders and of the AI-based system-to-be-built.",0.8247873783111572
48,excluded,10.1109/icess.2019.8782512,International Conference on Embedded Software and Systems,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/690eba7bcbadb3a93c3b8808d16d8a9a3bd7d2ce,2019-01-01 00:00:00,an open and modular architecture for autonomous and intelligent systems,"Over the past few decades, remarkable progress has been made in the the field of Artificial Intelligence (AI). For some tasks such as games, natural language processing, and image classification, AI powered applications can match or surpass human performance. Despite this progress, truly Autonomous and Intelligent Systems (AIS) serving the needs of, and sharing the environment with humans, are yet to become a commercial reality. AIS engineering requires considerable integration efforts that must be disciplined and guided by a reference model enabling reuse and concurrent design: an open and modular architecture. While several specialized architectures have been developed over the course of few decades, there is a need for a unified approach that supports multi-agency, learning, knowledge representation, reasoning, planning, and run-time verification. In this paper, we propose an open and modular architecture for autonomous and intelligent systems. We start by defining the three primary modules of the architecture, namely situational assessment, knowledge repository and management, and decision making. We then refine each module into functional units and we describe possible interaction patterns among them.",0.8660294413566589
49,included,10.18293/seke2019-094,International Conference on Software Engineering and Knowledge Engineering,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/876d346fb11be7636f30b11f597a525ce50dfd26,2019-01-01 00:00:00,safe-by-design development method for artificial intelligent based systems,"Albeit Artiﬁcial Intelligent (AI) based systems are nowa-days deployed in a variety of safety critical domains, current engineering methods and standards are barely applicable for their development and assurance. The lack of common criteria to assess safety levels as well as the dependency of certain development phases w.r.t. the chosen technology (e.g., machine learning modules) are among the identiﬁed drawbacks. In addition, the development of such engineering methods has been hampered by the emerging challenges in AI-based systems design mainly regarding autonomy, correctness and prevention of catastrophic risks. In this paper we propose an approach to conduct a safe-by-design development process for AI based systems. The approach relies upon a method which beneﬁts from a reference AI architecture and safety principles. This contribution helps to address safety concerns and to comprehend current AI architectures diversity and particularities.",0.8835116624832153
50,excluded,10.1109/fuzz-ieee55066.2022.9882675,IEEE International Conference on Fuzzy Systems,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/d42e04841c817a11eb6d8717d8d62b14c38fcff3,2022-01-01 00:00:00,security considerations for the procurement and acquisition of artificial intelligence (ai) systems,"Procurement is a critical step in the setup of systems, as reverting decisions made at this point is typically time-consuming and costly. Especially Artificial Intelligence (AI) based systems face many challenges, starting with unclear and unknown side parameters at design time of the systems, changing ecosystems and regulations, as well as problems of overselling capabilities of systems by vendors. Furthermore, the AI Act puts forth a great deal of additional requirements for operators of critical AI systems, like risk management and transparency measures, thus making procurement even more complex. In addition, the number of providers of AI systems is drastically increasing. In this paper we provide guidelines for the procurement of AI based systems that support the decision maker in identifying the key elements for the procurement of secure AI systems, depending on the respective technical and regulatory environment. Furthermore, we provide additional resources for utilizing these guidelines in practical procurement.",0.8225700259208679
51,included,http://arxiv.org/abs/2101.03989v2,arxiv,arxiv,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),http://arxiv.org/abs/2101.03989v2,2021-01-11 00:00:00,technology readiness levels for machine learning systems,"The development and deployment of machine learning (ML) systems can be
executed easily with modern tools, but the process is typically rushed and
means-to-an-end. The lack of diligence can lead to technical debt, scope creep
and misaligned objectives, model misuse and failures, and expensive
consequences. Engineering systems, on the other hand, follow well-defined
processes and testing standards to streamline development for high-quality,
reliable results. The extreme is spacecraft systems, where mission critical
measures and robustness are ingrained in the development process. Drawing on
experience in both spacecraft engineering and ML (from research through product
across domain areas), we have developed a proven systems engineering approach
for machine learning development and deployment. Our ""Machine Learning
Technology Readiness Levels"" (MLTRL) framework defines a principled process to
ensure robust, reliable, and responsible systems while being streamlined for ML
workflows, including key distinctions from traditional software engineering.
Even more, MLTRL defines a lingua franca for people across teams and
organizations to work collaboratively on artificial intelligence and machine
learning technologies. Here we describe the framework and elucidate it with
several real world use-cases of developing ML methods from basic research
through productization and deployment, in areas such as medical diagnostics,
consumer computer vision, satellite imagery, and particle physics.",0.8114748001098633
52,included,10.1109/iv47402.2020.9304740,IEEE,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://ieeexplore.ieee.org/document/9304740/,2020-11-13 00:00:00,can ai-based components be part of dependable systems?,"Artificial Intelligence and especially Machine Learning have become main topics in the scientific community as well as in industry. These techniques seem to be a solution for complex problems and are suggested even for critical applications such as the medical diagnosis, predictive analytic in finance or autonomous driving. But will it be feasible to employ such techniques in critical systems in the avionics, train, or medical domain taking into account the current regulations in domain-specific standard relating to dependability? Validation, verification and certification in these domains strongly rely on explicit traceability and provability of functional and dependability requirements down to the code level. This seems to be impossible for components derived using e.g. learning approaches. Nonetheless, scientific community and industry do not want to lose the advantages related to AI-based techniques - new ways to ensure the required level of confidence just need to be found. This is a process that requires people with different professional background to work together - and it has started. This paper presents selected aspects relating to the current state of the art with regard to AI and dependable systems and describes ongoing activities and ideas for obstacle detection and routing for autonomous driving at HAW Hamburg.",0.8174083828926086
53,excluded,10.3233/aic-201523,AI Communications,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/a39e88db75509ae36ffa66249107b53a48c39f86,2021-01-01 00:00:00,an interdisciplinary conceptual study of artificial intelligence (ai) for helping benefit-risk assessment practices: towards a comprehensive qualification matrix of ai programs and devices (pre-print 2020),"This paper proposes a comprehensive analysis of existing concepts coming from different disciplines tackling the notion of intelligence, namely psychology and engineering, and from disciplines aiming to regulate AI innovations, namely AI ethics and law. The aim is to identify shared notions or discrepancies to consider for qualifying AI systems. Relevant concepts are integrated into a matrix intended to help defining more precisely when and how computing tools (programs or devices) may be qualified as AI while highlighting critical features to serve a specific technical, ethical and legal assessment of challenges in AI development. Some adaptations of existing notions of AI characteristics are proposed. The matrix is a risk-based conceptual model designed to allow an empirical, flexible and scalable qualification of AI technologies in the perspective of benefit-risk assessment practices, technological monitoring and regulatory compliance: it offers a structured reflection tool for stakeholders in AI development that are engaged in responsible research and innovation.Pre-print version (achieved on May 2020)",0.8538931012153625
54,excluded,10.1145/3137574.3137585,SIGAI,semantic_scholar,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),https://www.semanticscholar.org/paper/c5841f4e0f767a304e69e2a5dbfb4078bc8f1bc5,2017-01-01 00:00:00,how do we ensure that we remain in control of our autonomous weapons?,"'... our AI systems must do what we want them to do.''
 This quote is mentioned in the Open Letter: Research Priorities for Robust and Beneficial Artificial Intelligence (AI) (Future of Life Institute, 2016) signed by over 8.600 people including Elon Musk and Stephan Hawking. This open letter received a lot of media attention with news headlines as: 'Musk, Wozniak and Hawking urge ban on warfare AI and autonomous weapons' (Gibbs, 2015) and it fused the debate on this topic. Although this type of 'War of the Worlds' news coverage might seem exaggerated at first glance, the underlying question on how we ensure that our Autonomous Weapons remain under our control, is in my opinion one of the most pressing issues for AI technology at this moment in time.
 To remain in control of our Autonomous Weapons and AI in general, meaning that its actions are intentional and according to our plans (Cushman, 2015), we should design it in a responsible manner and to do so I believe we must find a way incorporate our moral and ethical values into their design. The ART principle, an acronym for Accountability, Responsibility and Transparency can support a responsible design of AI. The Value-Sensitive Design (VSD) approach can be used to cover the ART principle. In this essay, I show how Autonomous Weapons can be designed responsibly by applying the VSD approach which is an iterative process that considers human values throughout the design process of technology (Davis & Nathan, 2015; Friedman & Kahn Jr, 2003).",0.8030397295951843
