doi,type,query_name,query_value,publication,publisher,publication_date,database,title,url,abstract,status,id,semantic_score
10.1109/dsd53832.2021.00053,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,Euromicro Symposium on Digital Systems Design,2021-01-01 00:00:00,semantic_scholar,"aidoart: ai-augmented automation for devops, a model-based framework for continuous development in cyber-physical systems",https://www.semanticscholar.org/paper/27bed49eb06b15f29260a217a3329d36c111801e,"With the emergence of Cyber-Physical Systems (CPS), the increasing complexity in development and operation demands for an efficient engineering process. In the recent years DevOps promotes closer continuous integration of system development and its operational deployment perspectives. In this context, the use of Artificial Intelligence (AI) is beneficial to improve the system design and integration activities, however, it is still limited despite its high potential. AIDOaRT is a 3 years long H2020-ECSEL European project involving 32 organizations, grouped in clusters from 7 different countries, focusing on AI-augmented automation supporting modelling, coding, testing, monitoring and continuous development of Cyber-Physical Systems (CPS). The project proposes to apply Model-Driven Engineering (MDE) principles and techniques to provide a framework offering proper AI-enhanced methods and related tooling for building trustable CPSs. The framework is intended to work within the DevOps practices combining software development and information technology (IT) operations. In this regard, the project points at enabling AI for IT operations (AIOps) to auto-mate decision making process and complete system development tasks. This paper presents an overview of the project with the aim to discuss context, objectives and the proposed approach.",not included,918,0.8591272830963135
10.1109/rew56159.2022.00037,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,2022 IEEE 30th International Requirements Engineering Conference Workshops (REW),2022-01-01 00:00:00,semantic_scholar,ai ethics impact assessment based on requirement engineering,https://www.semanticscholar.org/paper/1cc70f06afd34865deede7001925f35d250cc456,"This paper proposes a methodology for evaluating the ethical impact of artificial intelligence (AI) systems on people and society based on AI ethics guidelines. The ethical impact of AI has been recognized as a social issue, and countries and organizations have formulated principles and guidelines on AI ethics, and laws and regulations will be enforced in Europe. Because these principles and guidelines are written in terms of philosophy and law, AI service providers, developers, and business users have the challenge of how they should practice the principles and guidelines to their AI systems. To address this challenge, we first analyzed cases of ethical problems caused by AI in the past and assumed that ethical problems could be linked to interactions between components of AI systems and stakeholders related to such systems. On the basis of this assumption, we then developed a methodology to comprehensively extract the ethical risks that an AI system poses. This methodology consists of two approaches. The first approach is to develop an AI ethics model that embodies ethics guidelines as necessary requirements for ethical AI systems and correlates these requirements with interactions. The second approach is an impact assessment process that uses the AI ethics models to extract ethical risks for individual AI systems. In this paper, we discuss the details of this methodology and show the results of an initial validation to verify the above assumption and the ease of the impact assessment process.",included,1144,0.8575771450996399
10.1109/transai60598.2023.00015,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),2023 Fifth International Conference on Transdisciplinary AI (TransAI),IEEE,2023-09-27 00:00:00,ieeexplore,ai engineering to deploy reliable ai in industry,https://ieeexplore.ieee.org/document/10387654/,"To bring competitive advantage to industry through a sound AI deployment, we need an end-to-end “AI systems engineering” process covering the overall lifecycle of an AI system, both at component level and at system level, regardless of whether the specifications come from regulation and reliability concerns.",included,1777,0.8573559522628784
10.1080/14606925.2019.1594979,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),core,core,2019-04-01 01:00:00,core,"forget the singularity, its mundane artificial intelligence that should be our immediate concern",https://core.ac.uk/download/196591310.pdf,"Fuelled by Science Fiction and the pronouncements of Silicon Valley gurus such as Elon Musk, the ‘Singularity’ is arguably the biggest geek myth of our time and is distracting us from addressing the numerous problems emerging with the increasing use of Artificial intelligence (AI). Artificial General Intelligence (AGI) is often perceived to mean super human like intelligence such as the ones depicted in movies like Her (2013) and Ex Machina (2014). These anthropomorphic representations of AI besiege our attention away from the very real threat of biases introduced through Machine Learning (ML). In this paper we will consider whether current practices within Human-Centred Design (HCD) permit designers to consider interactions and services in which non-human algorithms play a significant role and consider how approaches inspired by Object Oriented Ontology (OOO) may offer newperspectives for framing design activities concerning AI",included,3237,0.8563174605369568
10.1109/syscon48628.2021.9447069,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),2021 IEEE International Systems Conference (SysCon),IEEE,2021-05-15 00:00:00,ieeexplore,design strategies for integrating artificial intelligence into systems engineering environment,https://ieeexplore.ieee.org/document/9447069/,"The use of artificial intelligence capabilities for developing airborne safety-critical systems has been troublesome to the aerospace industry. This technology inserts new sources of non-determinism on process execution, increasing difficulty to ensure safety requirements. In this work, we evaluate the artificial intelligence capabilities for improving systems engineering methodology. From this analysis, we present design strategies to support the tool qualification process. The design strategies are a sound basis for applying artificial intelligence into the tools employed during the whole airborne systems life cycle.",included,1745,0.8561747670173645
10.1109/apsecw53869.2021.00015,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,2021 28th Asia-Pacific Software Engineering Conference Workshops (APSEC Workshops),2021-01-01 00:00:00,semantic_scholar,qunomon: a fair testbed of quality evaluation for machine learning models,https://www.semanticscholar.org/paper/2189acddf4c94524644b20aae114bac22706ec60,"Rapid development of artificial intelligence (AI) technologies brings quality and reliability issues to real-world applications and business products, as well as their advanced performance. However, traditional testing methods of the quality of engineering systems have difficulties supporting AI systems with machine learning (ML) based on large-scale data due to their uncertainty, non-deterministic, and vulnerability. Academic fields have studied new techniques to manage and guarantee high-quality ML components in AI systems with the importance of realizing trustworthy AI. Moreover, regulatory authorities have developed new guidelines and rules for safe and broad market adoption to control quality. Although there is a lot of effort from both sides, ML quality control and assessment pose challenges that arise from gaps between their different points of view. This paper proposes a new testbed called “Qunomon (QUality + gNOMON)” that harmonizes gaps of two sides and supports the combination and comparison of various testing methods in ML component quality. The testbed is designed to improve the findability, accessibility, interoperability, and reusability of testing methods. Furthermore, we show the efficiency of quality testing and reporting with case studies where our testbed is applied.",not included,1063,0.8552283644676208
10.18034/abcjar.v7i2.695,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,ABC Journal of Advanced Research,2018-01-01 00:00:00,semantic_scholar,exploiting the potential of artificial intelligence in decision support systems,https://www.semanticscholar.org/paper/5f6ddb79ee92b983c090ed5b51160e785067044e,"For several years now, the concept of AI being able to quickly and extensively replace expert workers at massive scales has been on the cusp of becoming a reality. Although AI has shown to be an effective tool for many activities, humans still have a significant advantage in many other areas. Companies are becoming more conscious of this fact. As a result, they are restructuring their business processes to provide their experts and customers with AI support in a more targeted manner. This study aims to present a high-quality review that covers unique, cutting-edge technologies and methodologies connected with the scientific design, development, and implementation of AI-DSS employing the most recent developments in AI and multi-criteria decision-making. The review will be presented in the form of a report. This article examines whether or not the growth of so-called artificial intelligence-driven decision support systems, also known as AI-DSS, threatens decision-making processes and, if so, how that threat manifests itself.  
  
Keywords: , , , ",not included,99,0.855110228061676
10.1017/s0890060421000093,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,"Artificial intelligence for engineering design, analysis and manufacturing",2021-01-01 00:00:00,semantic_scholar,smart designing of smart systems,https://www.semanticscholar.org/paper/63399f2ac541952efc6c4cc1a204a9714e9551c1,"We live in an age when previously disjunctive concepts, theories, methodologies, technologies, implementations, applications, and cultures are coming together. This does not mean a reductionist integration but a holistic synthesis of the abovementioned things. This widespread phenomenon is often referred to as convergence, which may happen in multiple forms across multiple domains. Examples include forming a transdisciplinary scientific discipline, amalgamating hardware, software, and cyberware in complex systems, interplaying social demands and technological affordances, and merging massive data, information, and knowledge. Convergence influences not only physical but also cognitive processes. Fueled by the results of artificial narrow and general intelligence, the physical, perceptive, and cognitive capabilities of humans and intellectualized engineering systems are also converging. This rapidly proliferating trend of convergence provided theoretical underpinning for this thematic collection and explains its practical relevance. In this case, convergence concerns the approaches and methods of smart designing and the development of smart systems, and is facilitated by various manifestations of artificial intelligence (AI) enablers. There were two sources of papers that contributed to this thematic collection. First, several papers were based on the best papers of the Thirteens International Symposium on Tools and Methods of Competitive Engineering (TMCE 2020). The selected papers were reworked and extended with additional research results and findings. The other papers were contributed based on the Call for Papers proposed by the guest editors. All papers were critically reviewed and revised by the authors before their acceptance for publication. The papers included in this thematic collection cover critical specific aspects of smart design, smart systems, and smart designing of smart systems. Altogether eight papers are included, which offer novel theories, methods, working principles, system functions, and smartness enablers. They reflect a reasonable coherence and complement each other. The first paper, entitled Connectors of smart design and smart systems, is a position paper that discusses the backgrounds and proposes an interpretation of the concepts of smart designing and smart systems, respectively. Contributed by Imre Horváth, this paper also proposes a reasoning model concerning the relationship between smart designing and smart systems. It is argued that the progression toward smart designing and smart systems has been triggered and enabled by the recent advances in AI research and development. The author provides an interpretation of the concept of smartness and an overview of the characteristics of smart design as an AI-supported creative problem-solving methodology. The paradigmatic features and system engineering issues of smart systems are also discussed. The genuine contribution of this position paper is a conceptual model of AI-based couplings of smart designing and smart systems, referred to as “connectors.” Examples of the principal types of connectors are given. It is shown that smart design tends to manifest as an approach of blueprinting smart systems, whereas smart systems are used as intellectualized enablers of the implementation of smart design. The identified primary connectors, as AI-based enablers, hint at forms and methods how smart designing may be associated with smart systems in practice. In the second paper entitled Smart design of intelligent companion toys for preschool children, Xin Wang, Nian Yin, and Zhinan Zhang put forward a complete process to smartly design and update the smart companion toys for children, which is user-centered and environment-oriented. As a smart system, the smart companion toy takes children’s cognition and emotion as the core consideration to provide a more natural and exciting interactive experience. Simultaneously, it coordinates the development of children’s multiple senses at every stage. The entire design process is divided into three main parts, which are requirement confirmation, collaborative design, and iterative updates after the sale. Requirement confirmation is completed via demand collection, authenticity, and prioritizing. Before sale, the design process can be divided into input, analysis, function, output, user interface, evaluation, and testing, all of which are collaboratively completed by humans and AI. After being put into use, the smart iterative update process is completed through interaction with users and the environment with local processors and the company cloud. Under the framework proposed in the first paper, the companion system’s smartness is demonstrated through the smart, collaborative design process enabled by “connectors” such as graphics-based modeling, simulation, optimization, and user behavior mining.",not included,1008,0.8549078702926636
http://arxiv.org/abs/2403.14697v1,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),arxiv,arxiv,2024-03-15 00:00:00,arxiv,"an aic-based approach for articulating unpredictable problems in open
  complex environments",http://arxiv.org/abs/2403.14697v1,"This research paper presents an approach to enhancing the predictive
capability of architects in the design and assurance of systems, focusing on
systems operating in dynamic and unpredictable environments. By adopting a
systems approach, we aim to improve architects' predictive capabilities in
designing dependable systems (for example, ML-based systems). An aerospace case
study is used to illustrate the approach. Multiple factors (challenges)
influencing aircraft detection are identified, demonstrating the effectiveness
of our approach in a complex operational setting. Our approach primarily aimed
to enhance the architect's predictive capability.",not included,2,0.8544579744338989
10.1109/tem.2023.3268340,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),SCOPUS_ID:85159803879,scopus,2023-01-01 00:00:00,scopus,ai in the context of complex intelligent systems: engineering management consequences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159803879&origin=inward,"
AbstractView references

As artificial intelligence (AI) is increasingly integrated into the context of complex products and systems (CoPS), making complex systems more intelligent, this article explores the consequences and implications for engineering management in emerging complex intelligent systems (CoIS). Based on five engineering management aspects, including design objectives, system boundaries, architecting and modeling, predictability and emergence, and learning and adaptation, a case study representing future CoIS illustrates how these five aspects, as well as their relationship to criticality and generativity, emerge as AI becomes an integrated part of the system. The findings imply that a future combined perspective on allowing generativity and maintaining or enhancing criticality is necessary, and notably, the results suggest that the understanding of system integrators and CoPS management partly fundamentally alters and partly is complemented with the emergence of CoIS. CoIS puts learning and adaptation characteristics in the foreground, i.e., CoIS are associated with increasingly generative design objectives, fluid system boundaries, new architecting and modeling approaches, and challenges predictability. The notion of bounded generativity is suggested to emphasize the combination of generativity and criticality as a direction for transforming engineering management in CoPS contexts and demands new approaches for designing future CoIS and safeguard its important societal functions. Author
",included,2447,0.8543676137924194
10.1007/978-1-4842-9502-1_8,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),AI Startup Strategy,Springer,2023-01-01 00:00:00,springer,building an ai platform,http://dx.doi.org/10.1007/978-1-4842-9502-1_8,"As an AI startup, it is essential to have a clear strategy for designing, developing, and operating an AI platform that can meet market demands. In the previous chapters, we learned about validating AI products from various perspectives. This chapter will explore the details of building a successful AI platform that involves designing, developing, and operating the AI system. Building an AI platform is a complex process that requires careful consideration of many factors. We will explore the importance of the three pillars of AI platform design: system design, process design, and team design. We will provide a comprehensive framework that unifies these pillars into a single approach to building an effective AI platform. Measuring the maturity of an AI platform is also an essential aspect of the building process. We will discuss how to assess the platform at different stages, from initial development to optimized operation. This chapter will also discuss the challenges and best practices of building an AI platform. We will explore common issues and provide practical solutions to ensure success. To illustrate how the framework and best practices discussed in this chapter can be applied in practice, we will provide a case study of designing, developing, and operating an eKYC AI as a Service platform. This case study will provide real-world examples of the key considerations and decisions in building an effective AI platform. By the end of this chapter, you will have a comprehensive understanding of what it takes to build a successful AI platform and the steps involved in designing, developing, and operating such a system.",included,1617,0.8540821075439453
10.3233/aic-201523,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,AI Communications,2021-01-01 00:00:00,semantic_scholar,an interdisciplinary conceptual study of artificial intelligence (ai) for helping benefit-risk assessment practices: towards a comprehensive qualification matrix of ai programs and devices (pre-print 2020),https://www.semanticscholar.org/paper/a39e88db75509ae36ffa66249107b53a48c39f86,"This paper proposes a comprehensive analysis of existing concepts coming from different disciplines tackling the notion of intelligence, namely psychology and engineering, and from disciplines aiming to regulate AI innovations, namely AI ethics and law. The aim is to identify shared notions or discrepancies to consider for qualifying AI systems. Relevant concepts are integrated into a matrix intended to help defining more precisely when and how computing tools (programs or devices) may be qualified as AI while highlighting critical features to serve a specific technical, ethical and legal assessment of challenges in AI development. Some adaptations of existing notions of AI characteristics are proposed. The matrix is a risk-based conceptual model designed to allow an empirical, flexible and scalable qualification of AI technologies in the perspective of benefit-risk assessment practices, technological monitoring and regulatory compliance: it offers a structured reflection tool for stakeholders in AI development that are engaged in responsible research and innovation.Pre-print version (achieved on May 2020)",included,959,0.8538931012153625
10.48550/arxiv.2205.04358,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,arXiv.org,2022-01-01 00:00:00,semantic_scholar,towards operationalising responsible ai: an empirical study,https://www.semanticscholar.org/paper/f91eb7ab0d96b91cc892efc841effd3ef985dcd3,"—While artiﬁcial intelligence (AI) has great poten- tial to transform many industries, there are concerns about its ability to make decisions in a responsible way. Many AI ethics guidelines and principles have been recently proposed by governments and various organisations, covering areas such as privacy, accountability, safety, reliability, transparency, explainability, contestability, and fairness. However, such principles are typically high-level and do not provide tangible guidance on how to design and develop responsible AI systems. To address this shortcoming, we present an empirical study involving interviews with 21 scientists and engineers, designed to gain insight into practitioners’ perceptions of AI ethics principles, their possible implementation, and the trade-offs between the principles. The salient ﬁndings cover four aspects of AI system development: (i) overall development process, (ii) requirements engineering, (iii) design and implementation, (iv) deployment and operation.",not included,1203,0.8535141944885254
http://arxiv.org/abs/2203.15628v1,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),arxiv,arxiv,2022-03-29 00:00:00,arxiv,"exploring opportunities in usable hazard analysis processes for ai
  engineering",http://arxiv.org/abs/2203.15628v1,"Embedding artificial intelligence into systems introduces significant
challenges to modern engineering practices. Hazard analysis tools and processes
have not yet been adequately adapted to the new paradigm. This paper describes
initial research and findings regarding current practices in AI-related hazard
analysis and on the tools used to conduct this work. Our goal with this initial
research is to better understand the needs of practitioners and the emerging
challenges of considering hazards and risks for AI-enabled products and
services. Our primary research question is: Can we develop new structured
thinking methods and systems engineering tools to support effective and
engaging ways for preemptively considering failure modes in AI systems? The
preliminary findings from our review of the literature and interviews with
practitioners highlight various challenges around integrating hazard analysis
into modern AI development processes and suggest opportunities for exploration
of usable, human-centered hazard analysis tools.",included,40,0.8534960746765137
10.1109/cesser-ip.2019.00008,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),2019 IEEE/ACM Joint 7th International Workshop on Conducting Empirical Studies in Industry (CESI) and 6th International Workshop on Software Engineering Research and Industrial Practice (SER&IP),IEEE,2019-05-28 00:00:00,ieeexplore,best practices for engineering ai-infused applications: lessons learned from microsoft teams,https://ieeexplore.ieee.org/document/8836177/,"Artificial intelligence and machine learning (AI/ML) are some of the newest trends to hit the software industry, compelling organizations to evolve their development processes to deliver novel products to their customers. In this talk, I describe a study in which we learned how Microsoft software teams develop AI/ML-based applications using a nine-stage AI workflow process informed by prior experiences developing early AI applications (e.g. search and NLP) and data science tools (e.g. application telemetry and bug reporting). Adapting this workflow into their pre-existing, well-evolved, Agile-like software engineering processes and job roles has resulted in a number of engineering challenges unique to the AI/ML domain, some universal to all teams, but others related to the amount of prior AI/ML experience and education the teams have. I tell you about some challenges and the solutions that teams have come up with. The lessons that Microsoft has learned can help other organizations embarking on their own path towards AI and ML.",included,1873,0.8530495762825012
10.23919/date51398.2021.9473980,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),"2021 Design, Automation & Test in Europe Conference & Exhibition (DATE)",IEEE,2021-02-05 00:00:00,ieeexplore,systems engineering roadmap for dependable autonomous cyber-physical systems,https://ieeexplore.ieee.org/document/9473980/,"Autonomous cyber-physical systems have enormous potential to make our lives more sustainable, more comfortable, and more economical. Artificial Intelligence and connectivity enable autonomous behavior, but often stand in the way of market launch. Traditional engineering techniques are no longer sufficient to achieve the desired dependability; current legal and normative regulations are inappropriate or insufficient. This paper discusses these issues, proposes advanced systems engineering to overcome these issues, and provides a roadmap by structuring fields of action.",not included,1759,0.8529434204101562
10.1109/rew.2019.00043,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,2019 IEEE 27th International Requirements Engineering Conference Workshops (REW),2019-01-01 00:00:00,semantic_scholar,the 6th international workshop on artificial intelligence for requirements engineering (aire'19),https://www.semanticscholar.org/paper/4a43dbc8e6586a650c05b0fd68872846b066e6a6,Welcome to the 6th edition of the International Workshop on Artificial Intelligence for Requirements Engineering (AIRE'19). This interdisciplinary workshop is intended to explore and extend the synergies between Artificial Intelligence and Requirements Engineering. The AIRE workshop's aim is to: (i) study Requirements Engineering (RE) areas that may benefit from the application of AI techniques; and (ii) investigate how RE can be conducted for AI-based systems. The workshop is an established venue for inspiring a broad community to engage in interdisciplinary discussions concerning novel research directions for Requirements Engineering and Artificial Intelligence.,not included,709,0.8525999784469604
10.1109/re51729.2021.00008,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,IEEE International Requirements Engineering Conference,2021-01-01 00:00:00,semantic_scholar,what’s up with requirements engineering for artificial intelligence systems?,https://www.semanticscholar.org/paper/0433639e31918b3f90d866eb61293b0e8760c3ff,"In traditional approaches to building software systems (that do not include an Artificial Intelligent (AI) or Machine Learning (ML) component), Requirements Engineering (RE) activities are well-established and researched. However, building software systems with one or more AI components may depend heavily on data with limited or no insight into the system’s workings. Therefore, engineering such systems poses significant new challenges to RE. Our search showed that literature has focused on using AI to manage RE activities, with limited research on RE for AI (RE4AI). Our study’s main objective was to investigate current approaches in writing requirements for AI/ML systems, identify available tools and techniques used to model requirements, and find existing challenges and limitations. We performed a Systematic Literature Review (SLR) of current RE4AI methods and identified 27 primary studies. Using these studies, we analysed the key tools and techniques used to specify and model requirements and found several challenges and limitations of existing RE4AI practices. We further provide recommendations for future research, based on our analysis of the primary studies and mapping to industry guidelines in Google PAIR). The SLR findings highlighted that present RE applications were not adaptive to manage most AI/ML systems and emphasised the need to provide new techniques and tools to support RE4AI.",included,923,0.852554202079773
10.18034/ajtp.v5i3.669,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,American Journal of Trade and Policy,2018-01-01 00:00:00,semantic_scholar,business insights of artificial intelligence and the future of humans,https://www.semanticscholar.org/paper/326cbe50284826ed01569c1fd4137bb44e67394d,"Recent technological advancements and the increasing pace of adopting artificial intelligence (AI) technologies constitute a need to identify and analyze the issues regarding their implementation in the education sector. This is because the education sector is associated with highly dynamic business environments controlled and maintained by information systems. In addition, the education sector is a sector that is associated with information systems. On the other hand, it was discovered through an analysis of the current research that a moderate amount of investigation has been conducted in this field. We have highlighted the benefits and obstacles of adopting artificial intelligence in the education sector to fill this hole. Before this, a brief discussion was presented on the fundamental ideas of AI and its development over time. In addition, we have evaluated the usefulness of contemporary AI technologies for students and teachers, which are currently on the software market. These technologies are currently available. We have built a strategy implementation model, outlined by a standard five-step method and the corresponding configuration guide. This is the very last thing that we have done. To check and ensure the accuracy of their design, we independently devised three implementation plans for three distinct institutions of higher education. The results acquired will contribute to a more profound knowledge of the particulars of AI systems, services, and tools, which will, in turn, pave the way for implementing these things more efficiently.",not included,126,0.852178692817688
10.1109/spicscon54707.2021.9885722,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),"2021 IEEE International Conference on Signal Processing, Information, Communication & Systems (SPICSCON)",IEEE,2021-12-04 00:00:00,ieeexplore,a framework of metaverse for systems engineering,https://ieeexplore.ieee.org/document/9885722/,"Recently the Metaverse has received enormous attention around the world. The advanced metaverse will be a more realistic environment with greater specific and subtle interconnections, with less race, gender, and even physical impairment, all of which would be immensely helpful to society. However, metaverse is still in its infancy, with a lot of room for improvement. The industry has already begun to prepare for the metaverse’s enormous potential, supported by frenzied investment, yet there are few talks on metaverse in academia to scientifically lead its growth. In this paper, we present a metaverse design that adopts a global approach to technology, communication, and the environment. We propose an AI-driven metaverse model that might be deployed to realize the promise of model-based systems engineering in the near future. Finally, we offer research questions that should be taken up by academia to further the metaverse.",included,1736,0.8510017395019531
http://arxiv.org/abs/1702.07193v1,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),arxiv,arxiv,2017-02-23 00:00:00,arxiv,ontologies in system engineering: a field report,http://arxiv.org/abs/1702.07193v1,"In recent years ontologies enjoyed a growing popularity outside specialized
AI communities. System engineering is no exception to this trend, with
ontologies being proposed as a basis for several tasks in complex industrial
implements, including system design, monitoring and diagnosis. In this paper,
we consider four different contributions to system engineering wherein
ontologies are instrumental to provide enhancements over traditional ad-hoc
techniques. For each application, we briefly report the methodologies, the
tools and the results obtained with the goal to provide an assessment of merits
and limits of ontologies in such domains.",not included,80,0.8497790098190308
10.1109/sose52839.2021.00025,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,International Symposium on Service Oriented Software Engineering,2021-01-01 00:00:00,semantic_scholar,"a vision for composing, integrating, and deploying ai planning functionalities",https://www.semanticscholar.org/paper/54abdfcefd2ca6b17e826b0fb7949c93a63469d4,"AI planning deals with automatically selecting and organising actions to achieve some user objective. The field offers planning tools not only to solve planning problems but also to address other planning aspects, such as modeling problems and validating found solutions. Despite the need for a fully-fledged planning functionality in real-world applications, however, no tool exists supporting all aspects. As a result, there is a need to manually combine several planning tools that are heterogeneous in terms of software, design, and configuration requirements. While the manual process of combining, integrating and, finally, deploying these systems is time-consuming and error-prone, it also demands immense planning and technical expertise from the practitioners. In this paper, we introduce a vision for composing, integrating, and deploying AI planning functionalities contemplated given several prerequisites for the design of planning services. The objective is to enable straightforward composition and integration of various modular planning services provided by different tools into advanced AI planning systems by intuitive modelling and automatic deployment. Our vision can lead to new research and development opportunities in both AI planning and system engineering, ultimately contributing to the industrialisation of AI.",not included,949,0.8496817350387573
10.1145/3522664.3528598,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,2022 IEEE/ACM 1st International Conference on AI Engineering – Software Engineering for AI (CAIN),2022-01-01 00:00:00,semantic_scholar,ai governance in the system development life cycle: insights on responsible machine learning engineering,https://www.semanticscholar.org/paper/bfa3cb3fae2d4fcc66b18dba752467f4f5861073,"In this study we explore the incorporation of artificial intelligence (AI) governance to system development life cycle (SDLC) models. We conducted expert interviews among AI and SDLC professionals and analyzed the interview data using qualitative coding and clustering to extract AI governance concepts. Subsequently, we mapped these concepts onto three stages in the machine learning (ML) system development process: (1) design, (2) development, and (3) operation. We discovered 20 governance concepts, some of which are relevant to more than one of the three stages. Our analysis highlights AI governance as a complex process that involves multiple activities and stakeholders. As development projects are unique, the governance requirements and processes also vary. This study is a step towards understanding how AI governance is conceptually connected to ML systems’ management processes through the project life cycle. CCS CONCEPTS • Software and its engineering $^{\rightarrow}$ Software creation and management.",included,1138,0.8494580388069153
10.1002/iis2.12988,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,INCOSE International Symposium,2022-01-01 00:00:00,semantic_scholar,artificial intelligence capabilities for effective model‐based systems engineering: a vision paper,https://www.semanticscholar.org/paper/b964424f02da2e6ef879c96d33dfcae103630e14,"Both Model‐Based Systems Engineering (MBSE) and Artificial Intelligence (AI) have been challenged for their deployment in real‐world applications. Although MBSE remains the focal point of any systems engineering activities, its adoption still faces significant hurdles to demonstrate its return on investment. Recently, AI has received intensive attention, and its applications made their way into our daily life products. From an industrial perspective, within the context of the design and development of mechatronic systems, there is a lack of coherent foundation to enable the application of AI in MBSE. This vision paper discusses the role of AI in solving a set of MBSE challenges. As a result, we contribute by describing the actual MBSE adoption challenges and follow up with the characterization of the capabilities of AI in solving these challenges. With this initial work, we aim to trigger both AI and MBSE communities for further research discussions and industrial applications to help in achieving an intelligent design and development environment.",not included,1118,0.8473312854766846
10.4230/dagrep.10.2.76,to_check,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence'),semantic_scholar,Dagstuhl Reports,2020-01-01 00:00:00,semantic_scholar,se4ml - software engineering for ai-ml-based systems (dagstuhl seminar 20091),https://www.semanticscholar.org/paper/a979947809dd146c81a11625a8eedd52536bacfc,"Multiple research disciplines, from cognitive sciences to biology, finance, physics, and the social sciences, as well as many companies, believe that data-driven and intelligent solutions are necessary. Unfortunately, current artificial intelligence (AI) and machine learning (ML) technologies are not sufficiently democratized - building complex AI and ML systems requires deep expertise in computer science and extensive programming skills to work with various machine reasoning and learning techniques at a rather low level of abstraction. It also requires extensive trial and error exploration for model selection, data cleaning, feature selection, and parameter tuning. Moreover, there is a lack of theoretical understanding that could be used to abstract away these subtleties. Conventional programming languages and software engineering paradigms have also not been designed to address challenges faced by AI and ML practitioners. In 2016, companies invested $26–39 billion in AI and McKinsey predicts that investments will be growing over the next few years. Any AI/ML-based systems will need to be built, tested, and maintained, yet there is a lack of established engineering practices in industry for such systems because they are fundamentally different from traditional software systems. 
This Dagstuhl Seminar brought together two rather disjoint communities together, software engineering and programming languages (PL/SE) and artificial intelligence and machine learning (AI-ML) to discuss open problems on how to improve the productivity of data scientists, software engineers, and AI-ML practitioners in industry.",not included,768,0.8467990756034851
