id,datePublished,description,title,downloadUrl,publisher,journals,doi,database
211503605,2017-01-01T00:00:00,"We live in a world with growing disparity in the quality of life available to people in the developed and developing countries. Healthcare in the developing world is fraught with numerous problems such as the lack of health infrastructure, and human resources, which results in very limited health coverage. The field of health informatics has made great strides in recent years towards improving public health systems in the developing world by augmenting them with state-of-the-art information and communication technologies (ICT). Through real-world deployment of these technologies, there is real hope that the health industry in the developing world will progress from its current, largely dysfunctional state to one that is more effective, personalized, and cost effective. Health informatics can usher a new era of personalized health analytics, with the potential to transform healthcare in the developing world. In conjunction with mHealth and eHealth, many other important health informatics trends—such as artificial intelligence (AI), machine learning (ML), big data, crowdsourcing, cloud computing—are also emerging. Exponentially growing heterogeneous data, with the help of big data analytics, has the potential to provide descriptive, predictive, and prescriptive health insights as well as enable new applications such as telemedicine and remote diagnostics and surgery. Such systems could enhance the overall process of monitoring, diagnosis, and prognosis of diseases",IEEE Access special section editorial: health informatics for the developing world,,'Institute of Electrical and Electronics Engineers (IEEE)',,,core
203923069,2016-12-31,"AbstractTransferring predictive microbial models from research into real world food manufacturing or risk assessment applications is still a challenge for members of the food safety modelling community. Such knowledge transfer could be facilitated if publicly available food safety model repositories would exist.This research therefore aimed at identification of missing resources hampering the establishment of community driven food safety model repositories. Existing solutions in related scientific disciplines like Systems Biology and Data Mining were analyzed.On the basis of this analysis, some factors which would promote the establishment of community driven model repositories were identified – among them: a standardized information exchange format for models and rules for model annotation. As a consequence a proposal for a Predictive Modelling in Food Markup Language (PMF-ML) together with a prototypic implementation on the basis of the Systems Biology Markup Language (SBML) has been developed. In addition the adoption of MIRIAM guidelines for model annotation is proposed. In order to demonstrate the practicability of the proposed strategy, existing predictive models previously published in the scientific literature were re-implemented using an open source software tool called PMM-Lab. The models are made publicly available in the first community Food Safety Model Repository called openFSMR (https://sites.google.com/site/openfsmr/).This work illustrates that a standardized information exchange format for predictive microbial models can be established by adoption of resources from Systems Biology. Harmonized description and annotation of predictive models will also contribute to increased transparency and quality of food safety models",Towards Community Driven Food Safety Model Repositories ,,The Author(s). Published by Elsevier Ltd.,10.1016/j.profoo.2016.02.098,,core
428380032,2017-05-01T07:00:00,"Report from a meeting held on the topic of disinformation, the Internet, and public diplomacy held at the Hoover Institution, Stanford University, in 2017.
Executive Summary
Scientific progress continues to accelerate, and while we’ve witnessed a revolution in communication technologies in the past ten years, what proceeds in the next ten years may be far more transformative. It may also be extremely disruptive, challenging long held conventions behind public diplomacy (PD) programs and strategies. In order to think carefully about PD in this ever and rapidly changing communications space, the Advisory Commission on Public Diplomacy (ACPD) convened a group of private sector, government, and academic experts at Stanford University’s Hoover Institution to discuss the latest trends in research on strategic communication in digital spaces. The results of that workshop, refined by a number of follow-on interviews and discussions, are included in this report. I encourage you to read each of the fourteen essays that follow, which are divided into three thematic sections: Digital’s Dark Side, Disinformation, and Narratives.
Digital’s Dark Side focuses on the emergence of social bots, artificial intelligence, and computational propaganda. Essays in this section aim to raise awareness regarding how technology is transforming the nature of digital communication, offer ideas for competing in this space, and raise a number of important policy and research questions needing immediate attention. The Disinformation section confronts Oxford English Dictionary’s 2016 word of the year – “post-truth” – with a series of compelling essays from practitioners, a social scientist, and philosopher on the essential roles that truth and facts play in a democratic society. Here, theory, research, and practice neatly align, suggesting it is both crucial and effective to double-down on fact-checking and evidence-based news and information programming in order to combat disinformation campaigns from our adversaries. The Narrative section concludes the report by focusing on how technology and facts are ultimately part of, and dependent on, strategic narratives. Better understanding how these narratives form, and what predicts their likely success, is necessary to think through precisely how PD can, indeed, survive the Internet. Below are some key takeaways from the report.
In Defense of Truth
• We are not living in a “post-truth” society. Every generation tends to think that the current generation is less honest than the previous generation. This is an old human concern, and should be seen today as a strategic narrative (see Hancock, p. 49; Roselle, p. 77). Defending the value and search for truth is crucial. As Jason Stanley notes (p. 71), “without truth, there is just power.”
• Humans are remarkably bad at detecting deception. Studies show that people tend to trust what others say, an effect called the truth bias. This bias is actually quite rational—most of the messages that a person encounters in a day are honest, so being biased toward the truth is almost always the correct response (see Hancock, p.49).
• At the same time people are also continuously evaluating the validity of their understanding of the world. This process is called “epistemic vigilance,” a continuous process checking that the information that a person believes they know about the world is accurate. While we have a difficult time detecting deception from interpersonal cues, people can detect lies when they have the time, resources, and motivation. Lies are often discovered through contradicting information from a third source, or evidence that challenges a deceptive account (see Hancock, p. 49).
• Fact checking can be effective, even in hyper-partisan settings (see Porter, p. 55), and is crucial for sustained democratic dialogue (Bennett, p. 61; Stanley, p. 71). Moreover, it is possible, using digital tools, to detect and effectively combat disinformation campaigns in real time (Henick and Walsh, p. 65).
Computational Propaganda
• Computational propaganda refers to the coordinated use of social media platforms, autonomous agents and big data directed towards the manipulation of public opinion.
• Social media bots (or “web robots”) are the primary tools used in the dissemination of computational propaganda. In their most basic form, bots provide basic answers to simple questions, publish content on a schedule or disseminate stories in response to triggers (e.g. breaking news). Bots can have a disproportionate impact because it is easy to create a lot of them and they can post a high-volume content at a high frequency (see Woolley, p.13).
• Political bots aim to automate political engagement in an attempt to manipulate public opinions. They allow for massive amplification of political views and can empower a small group of people to set conversation agenda’s online. Political bots are used over social media to manufacture trends, game hashtags, megaphone particular content, spam opposition and attack journalists. The noise, spam and manipulation inherent in many bot deployment techniques threaten to disrupt civic conversations and organization worldwide (see Chessen, p.19).
• Advances in artificial intelligence (AI) – an evolving constellation of technologies enabling computers to simulate cognitive processes – will soon enable highly persuasive machine-generated communications. Imagine an automated system that uses the mass of online data to infer your personality, political preferences, religious affiliation, demographic data and interests. It knows which news websites and social media platforms you frequent and it controls multiple user accounts on those platforms. The system dynamically creates content specifically designed to plug into your particular psychological frame and achieve a particular outcome (see Chessen, p. 39).
• Digital tools have tremendous advantages over humans. Once an organization creates and configures a sophisticated AI bot, the marginal cost of running it on thousands or millions of user accounts is relatively low. They can operate 24/7/365 and respond to events almost immediately. AI bots can be programmed to react to certain events and create content at machine speed, shaping the narrative almost immediately. This is critical in an information environment where the first story to circulate may be the only one that people recall, even if it is untrue (see Chessen, p. 39).
• PD practitioners need to consider the question of how they can create and sustain meaningful conversations and engagements with audiences if the mediums typically relied upon are becoming less trusted, compromised and dominated by intelligent machines.
• Challenging computational propaganda should include efforts to ensure the robustness and integrity of the marketplace of information online. Defensively, this strategy would focus on producing patterns of information exchange among groups that would make them difficult to sway using techniques of computational propaganda. Offensively, the strategy would seek to distribute the costs of counter-messaging broadly, shaping the social ecosystem to enable alternative voices to effectively challenge campaigns of misinformation (see Hwang, p. 27). In the persuasive landscape formed by social media and computational propaganda, it may be at times more effective to build tools, rather than construct a specific message.
• Practitioners are not alone in their concern about the escalating use of social bots by adversarial state actors. The private sector is, too. Social media platforms see this trend as a potentially existential threat to their business models, especially if the rise of bots and computational propaganda weakens users’ trust in the integrity of the platforms themselves. Coordination with private sector is key, as their policies governing autonomous bots will adapt and, thus, shape what is and isn’t feasible online.
Moving Past Folk Theories
• Folk theories, or how people think a particular process works, are driving far too many digital strategies. One example of a folk theory is in the prevalence of echo chambers online, or the idea that people are increasingly digitally walled off from one another, engaging only with content that fits cognitive predispositions and preferences.
• Research suggests that the more users rely on digital platforms (e.g. Twitter and Facebook) for their news and information, the more exposure they have to a multitude of sources and stories. This remains true even among partisans (though to a lesser extent than non-partisans). It turns out we haven’t digitally walled ourselves off after all (see Henick and Walsh, p. 65).
• Despite increased exposure to a pluralistic media ecosystem, we are becoming more and more ideological and partisan, and becoming more walled off at the interpersonal and physical layers. For example, marriages today are twice as likely to be between two people with similar political views than they were in 1960.
• Understanding this gap between a robustly diverse news environment and an increasingly “siloed” physical environment is crucial to more effectively engaging with target audiences around the world. Interpersonal and in-person engagement, including exchange programs, remain crucial for effective PD moving forward (see Wharton, p. 7).
• Despite this growing ideological divide, people are increasingly willing to trust one another, even complete strangers, when their goals are aligned (see the sharing economy, for example). This creates interesting opportunities for PD practitioners. Targeting strategies based on political attitudes or profiles may overshadow the possibility of aligned goals on important policy and social issues (see Hancock, p. 49).
Rethinking Our Digital Platforms and Metrics
Virality – the crown jewel in the social media realm – is overemphasized often at the expense of more important metrics like context and longevity. Many of the metrics used to measure the effectiveness of social media campaigns are vulnerable to manipulation, and more importantly, don’t measure engagement in any meaningful way. These metrics were built for an industry reliant on advertising for revenue generation, and as a result, may not be well-suited when applied to the context of PD (see Ford, p. 33; Woolley, p. 13).
• Overemphasizing certain metrics, such as reach or impressions, fails to account for the risks created by relaying on the same portals as other, less truthful and more nefarious actors. We need to be cautious and aware of the various ways in which the digital media business industries are shaping PD content, be aware of the risks, and think carefully about safeguarding the credibility U.S. Department of State PD programs operating in this space (see Wharton, p. 7; Ford, p. 33).
Strategic Narratives
• Strategic narratives—a means for political actors to construct a shared meaning of the past, present and future of politics in order to shape the behavior of other actors.” They provide the ideological backdrop for how audiences assess the meaning and significance of current events and breaking news. Put another way, they help people make sense of what would otherwise be a dizzying onslaught of news they are exposed to on a daily basis (see Roselle, p. 77; Kounalakis, p. 91).
• Crafting effective narratives require a genuine consensus--even if limited or temporary--on our policy priorities and their underlying values, as well as a detailed understanding and appreciation of local grievances and concerns about the related policy issue (see Wharton, p. 7; Roselle. P. 77). As such, effective strategic narratives must be mutually constructed.
• Rather than focusing on trending news topics and stories alone, we need to develop greater capacity to understand competing public narratives in foreign contexts and track how they adapt over time. Understanding distinctions between system (or governance), value, and identity narratives would allow PD practitioners to construct policy narratives that speak to, or at least acknowledge, the underlying pillars of belief in a given community (see Walker, p. 83; Roselle, p. 77).
• Every new administration creates new opportunities for foreign engagement. A shift towards a more transactional approach to PD, focused less on values but more on shared policy priorities, could allow for improved relations and cooperation with a number of countries previously hostile to American PD efforts and programs (see Kounalakis, p. 91)","Can Public Diplomacy Survive the Internet? Bots, Echo Chambers, and Disinformation",https://core.ac.uk/download/428380032.pdf,DigitalCommons@University of Nebraska - Lincoln,,,core
226725125,2017-01-01T00:00:00,"Managing intermittent demand is a vital task in several industrial contexts, and good forecasting ability is a fundamental prerequisite for an efficient inventory control system in stochastic environments. In recent years, research has been conducted on single-hidden layer feedforward neural networks, with promising results. In particular, back-propagation has been adopted as a gradient descent-based algorithm for training networks. However, when managing a large number of items, it is not feasible to optimize networks at item level, due to the effort required for tuning the parameters during the training stage. A simpler and faster learning algorithm, called the extreme learning machine, has been therefore proposed in the literature to address this issue, but it has never been tried for forecasting intermittent demand. On the one hand, an extensive comparison of single-hidden layer networks trained by back-propagation is required to improve our understanding of them as predictors of intermittent demand. On the other hand, it is also worth testing extreme learning machines in this context, because of their lower computational complexity and good generalisation ability. In this paper, neural networks trained by back-propagation and extreme learning machines are compared with benchmark neural networks, as well as standard forecasting methods for intermittent demand on real-time series, by combining different input patterns and architectures. A statistical analysis is then conducted to validate the best performance through different aggregation levels. Finally, some insights for practitioners are presented to improve the potential of neural networks for implementation in real environments",Single-hidden layer neural networks for forecasting intermittent demand,,'Elsevier BV',10.1016/j.ijpe.2016.10.021,,core
148673901,2017,"Arguably the biggest strength of the functional programming language Erlang is how straightforward it is to implement concurrent and distributed programs with it. Numerical computing, on the other hand, is not necessarily seen as one of its strengths. The recent introduction of Federated Learning, a concept according to which edge devices are leveraged for decentralized machine learning tasks, while a central server only updates and distributes a global model, provided the motivation for exploring how well Erlang was suited to such a use case.

We present a framework for Federated Learning in Erlang, written in a purely functional style, and compare two versions of it: one that has been exclusively written in Erlang, and one in which Erlang is relegated to coordinating client processes that rely on performing numerical computations in the programming language C. Initial results are promising, as we learnt that a real-world industrial use case of distributed data analytics can easily be tackled with a system purely written in Erlang.

The novelty of our work is that we present the first implementation of a Federated Learning framework in a functional programming language, with the added benefit of being purely functional. In addition, we demonstrate that Erlang can not only be leveraged for message passing but also performs adequately for practical machine learning tasks",Purely Functional Federated Learning in Erlang,,,,,core
79587102,2016-01-01T00:00:00,"abstract: The dawn of Internet of Things (IoT) has opened the opportunity for mainstream adoption of machine learning analytics. However, most research in machine learning has focused on discovery of new algorithms or fine-tuning the performance of existing algorithms. Little exists on the process of taking an algorithm from the lab-environment into the real-world, culminating in sustained value. Real-world applications are typically characterized by dynamic non-stationary systems with requirements around feasibility, stability and maintainability. Not much has been done to establish standards around the unique analytics demands of real-world scenarios.

This research explores the problem of the why so few of the published algorithms enter production and furthermore, fewer end up generating sustained value. The dissertation proposes a ‘Design for Deployment’ (DFD) framework to successfully build machine learning analytics so they can be deployed to generate sustained value. The framework emphasizes and elaborates the often neglected but immensely important latter steps of an analytics process: ‘Evaluation’ and ‘Deployment’. A representative evaluation framework is proposed that incorporates the temporal-shifts and dynamism of real-world scenarios. Additionally, the recommended infrastructure allows analytics projects to pivot rapidly when a particular venture does not materialize. Deployment needs and apprehensions of the industry are identified and gaps addressed through a 4-step process for sustainable deployment. Lastly, the need for analytics as a functional area (like finance and IT) is identified to maximize the return on machine-learning deployment.

The framework and process is demonstrated in semiconductor manufacturing – it is highly complex process involving hundreds of optical, electrical, chemical, mechanical, thermal, electrochemical and software processes which makes it a highly dynamic non-stationary system. Due to the 24/7 uptime requirements in manufacturing, high-reliability and fail-safe are a must. Moreover, the ever growing volumes mean that the system must be highly scalable. Lastly, due to the high cost of change, sustained value proposition is a must for any proposed changes. Hence the context is ideal to explore the issues involved. The enterprise use-cases are used to demonstrate the robustness of the framework in addressing challenges encountered in the end-to-end process of productizing machine learning analytics in dynamic read-world scenarios.Dissertation/ThesisDoctoral Dissertation Computer Science 201",Crossing the Chasm: Deploying Machine Learning Analytics in Dynamic Real-World Scenarios,https://core.ac.uk/download/79587102.pdf,,,,core
155243174,2017-12-15T00:00:00,"Dissertação (mestrado)—Universidade de Brasília, Faculdade de Tecnologia, Departamento de Engenharia Mecânica, 2017.Este trabalho apresenta vários esquemas para identiﬁcação, observação e controle adaptativos em tempo real de sistemas não lineares incertos usando redes neurais artiﬁciais. Com base na teoria de estabilidade de Lyapunov, e usando resultados já disponíveis na teoria de controle adaptativo, são propostos esquemas para identiﬁcação, observação e controle nos quais os erros de identiﬁcação, observação e rastreamento estão relacionados com parâmetros de projeto que podem ser ajustados diretamente pelo usuário. Entretanto, ao contrário das propostas usuais na literatura, este trabalho propõe algoritmos nos quais o desempenho transiente e em regime podem ser desacoplados e ajustados independentemente através de parâmetros de projeto independentes. Inicialmente, o caso de identiﬁcação em tempo real é considerado, uma vez que cada vez mais a resolução de sistemas caixa preta tem sido demandados. O identiﬁcador proposto apresenta as seguintes peculiaridades: 1) Possibilidade de controlar o tamanho do erro residual de estado a partir de matrizes de projeto; 2) Possibilidade de ajustar a duração do regime transiente a partir de um parâmetro de projeto que é independente do tamanho do erro em regime. A identiﬁcação de um sistema caótico de três estados foi considerada para validar o esquema. A seguir, o resultado é estendido para o caso nos quais alguns estados não estão disponíveis para medida. Para tanto, é necessário apenas fazer alguns ajustes no esquema de identiﬁcação proposto, para permitir agora estimar um ou mais estados não disponíveis para medição, a partir das entradas e saídas ao sistema. O observador proposto apresenta as mesmas peculiaridades do identiﬁcador. A observação de um sistema de Rössler foi implementada de forma a exempliﬁcar este observador. Na sequência, considera-se o caso de controle com realimentação do estado. Para tanto, se propôs o projeto do controlador empregando como base o caso de identiﬁcação de malha aberta. As principais peculiaridades do identiﬁcador ocorrem também no controlador. Finalmente, de modo a ressaltar a aplicabilidade e relevância dos algoritmos propostos, a identiﬁcação e controle de um sistema de soldagem foram realizados. A dissertação está organizada da seguinte forma. O capítulo 1 apresenta a introdução, motivação, objetivo, possíveis contribuições e estrutura do trabalho proposto. No capítulo 2 é apresentada uma revisão do estado da arte dos métodos de identiﬁcação, observação e controle baseados em redes neurais artiﬁciais. No capítulo 3, usando a teoria de estabilidade de Lyapunov, propõe-se um esquema de identiﬁcação neural adaptativo em tempo real para uma classe de sistemas não lineares na presença de distúrbios limitados. É importante ressaltar que nenhum conhecimento prévio sobre a dinâmica do erro de aproximação, pesos ideais ou perturbações externas é necessário. Mostra-se que o algoritmo de aprendizado baseado na teoria de estabilidade de Lyapunov leva o estado estimado a convergir assintoticamente para o estado de sistemas não lineares. O algoritmo proposto permite: 1) reduzir o erro residual de estimação de estado para valores pequenos por meio de matrizes de projeto; 2) controlar o tempo de transiente de maneira arbitraria a partir de um parâmetro de projeto. Foram feitas simulações para um sistema caótico de 3 estados e para um sistema hipercaótico de 4 estados para demonstrar a eﬁcácia e a eﬁciência do algoritmo de aprendizado proposto. Nessas simulações foram feitas análises do tamanho do erro residual de estado e da escolha do tempo de transiente. Finaliza-se o capítulo com uma aplicação: a identiﬁcação neural de um sistema caótico de soldagem na qual se analisou o ajuste do tamanho do erro residual de estado. Posteriormente, no capítulo 4, os resultados obtidos no capítulo anterior são estendidos para um sistema de observação neural. O caso de observação ocorre quando nem todos os estados estão disponíveis e um ou mais estados precisam ser estimados. A metodologia de projeto do algoritmo de aprendizado é semelhante ao caso do capítulo 3, sendo necessário fazer algumas adaptações próprias para um esquema de observação. Mais especiﬁcamente, a ideia principal consiste em expressar o erro de estimação de estado, que não é mais disponível para medida, em função do erro de estimação da saída. Para tanto, faz-se necessária a imposição de uma hipótese de detectabilidade e de uma outra condição matricial que devem ser satisfeitas simultaneamente para que o esquema de observação apresente características de estabilidade e convergência semelhantes ao esquema de identiﬁcação proposto. Realiza-se no ﬁnal do capítulo a observação de um sistema caótico de Rössler sob a presença de distúrbios externos com controle do tempo de transiente. No capítulo 5, os resultados do capítulo 3 são estendidos para controlar sistemas não lineares aﬁns no controle. O caso de controle ocorre quando se realiza uma identiﬁcação em malha fechada, ou seja, há uma realimentação no sistema. Mais exatamente, através da realimentação objetiva-se cancelar as não lineares desconhecidas no sistema que podem ser parametrizadas por uma rede neural artiﬁcial. Dessa maneira, a equação de erro de restreamento pode ser reescrita com uma estrutura similar à equação de erro de estimação do caso de identiﬁcação. Com a ﬁnalidade de ressaltar a aplicabilidade do esquema de controle proposto, para situações de interesse industrial, realiza-se a simulação do controle de um sistema de soldagem com tranferência globular-spray em um processo GMAW (Soldagem por arco elétrico com gás de proteção). Finalmente, no capítulo 6 resume-se as contribuições da pesquisa, os resultados obtidos, e sugestões para pesquisas futuras são discutidas. A fundamentação teórica das redes neurais artiﬁciais (incluindo suas propriedades), dos algoritmos de aprendizado e da teoria de estabilidade de Lyapunov são descritas no apêndice 1, assim como outras informações importantes que embasam os capítulos do trabalho. O apêndice 2 contém os códigos utilizados para implementação do identiﬁcador, observador e controlador propostos nesta dissertação.This work presents several schemes for online identiﬁcation, observation, and adaptive control of uncertain nonlinear systems by using artiﬁcial neural networks in which the transient and residual errors can be independently adjusted. Based on Lyapunov theory, and using results already available in adaptive control theory, schemes for identiﬁcation, observation, and control are proposed. However, unlike other works in the literature, the identiﬁcation model, learning algorithm, and control laws are designed to decouple the transient and residual state performance, which is accomplished through the manipulation of independent design parameters. Initially, the case of online identiﬁcation is considered, since black-box systems can be parameterized by neural networks and these parameterizations are needed to tackle more complex problems, such as observation and adaptive control. The proposed identiﬁer has the following peculiarities: 1) Possibility to control the size of residual state error from design matrices; 2) Possibility to adjust the duration of the transient regime from a design parameter regardless of the size of the regime error. The identiﬁcation of a chaotic system of three states was considered to apply the scheme. The result is then extended to the case where some states are not available for measurement. To do so, it is only necessary to make some adjustments in the identiﬁcation scheme. Basically, the state error is placed as a function of the output error, which is available for measurement. The main characteristic of the proposed observer is the preservation of the properties of the proposed identiﬁer. The observation of a Rössler system was implemented in order to exemplify this observer. In the sequence, the case of control with state feedback is considered. For this, a controller was proposed using the open loop identiﬁcation case as analogue to it. The main peculiarities of the identiﬁer also occur in the controller. Finally, in order to emphasize the applicability and relevance of the proposed algorithms, the identiﬁcation and control of a welding system were performed",Identificação de sistemas não lineares em malha aberta e fechada usando redes neurais artificiais,,,,,core
83110680,2017-06-13T00:00:00,"Informatika in informacijske tehnologije so že več desetletij gonilo inoviranja na vseh področjih poslovanja podjetij ter delovanja posameznikov. Odprti standardi in interoperabilnost ter vedno višja odzivnost informatikov vodijo k razvoju inteligentnih digitalnih storitvenih platform in inovativnih poslovnih modelov ter novih ekosistemov, kjer se povezujejo in sodelujejo ne le partnerji, temveč tudi konkurenti. Vse večja in pomembnejša je tudi vključenost končnih uporabnikov naših storitev in rešitev. Napredne informacijske tehnologije in sodobni pristopi k razvoju, vpeljavi in upravljanju omogočajo višjo stopnjo avtomatizacije in integracije doslej ločenih svetov, saj vzpostavljajo zaključeno zanko in zagotavljajo nenehne izboljšave, ki temeljijo na aktivnem sodelovanju in povratnih informacijah vseh vključenih akterjev.
 
Na strokovni konferenci OTS tudi letos naslavljamo aktualne izzive, tehnologije in pristope kot so BlockChain, BizDevOps, zabojniki, agilni procesi in neprekinjeno zagotavljanje kakovosti, brezstični uporabniški vmesniki, internet stvari, velepodatki in globoko učenje. V prispevkih so predstavljene izkušnje strokovnjakov, ki načela in principe digitalne preobrazbe že udejanjajo in pri tem ustrezno skrb posvečajo zagotavljanju informacijske varnosti in zasebnosti. In kar je še posebej pomembno – svoje znanje, storitve in rešitve uspešno tržijo na globalnem trgu vse od Avstralije, Filipinov, Kitajske, Rusije, Irana, držav Evropske unije in Švice do ZDA.For many decades, the field of Informatics and Information technologies has been the driving force and the enabler for innovations in business and industry, as well in society, improving the quality of life for everyone. Advanced technologies and tools, open standards, interoperability and the increased responsiveness of IS/IT experts are leading the way to the development of intelligent digital service platforms and innovative business models. In these new ecosystems, characterized by active involvement and the engagement of end-users, even competitors are becoming partners and allies.  

As in previous years, the papers from this year\u27s proceedings address actual challenges and technologies related to the development of advanced software and information solutions, namely BlockChain, BizDevOps, dockers, agile and continuous development, delivery and quality assurance, contactless HCI, Internet of Things, Big Data and Deep learning. We are delighted and thankful to all the authors for their willingness to share their experiences and best practices identified with real-life projects. There is no doubt that the authors have managed to demonstrate not only a successful application of the principles of digital transformation but also the ability to compete on the global market - from Australia, the Philippines, China, Russia, Iran, the EU and Switzerland to the USA",OTS 2017 Modern technologies and services,https://core.ac.uk/download/83110680.pdf,'University of Maribor',10.18690/978-961-286-040-0,,core
104448520,2016-08-17,"Abstract Automating the design of heuristic search methods is an active research field within computer science, artificial intelligence and operational research. In order to make these methods more generally applicable, it is important to eliminate or reduce the role of the human expert in the process of designing an effective methodology to solve a given computational search problem. Researchers developing such methodolo-gies are often constrained on the number of problem domains on which to test their adaptive, self-configuring algorithms; which can be explained by the inherent difficulty of implementing their corresponding domain specific software components. This paper presents HyFlex, a software framework for the development of cross-domain search methodologies. The framework features a common software interface for dealing with different combinatorial optimisation problems, and provides the al-gorithm components that are problem specific. In this way, the algorithm designer does not require a detailed knowledge the problem domains, and thus can concen-trate his/her efforts in designing adaptive general-purpose heuristic search algorithms. Four hard combinatorial problems are fully implemented (maximum satisfiability, one dimensional bin packing, permutation flow shop and personnel scheduling), each con-taining a varied set of instance data (including real-world industrial applications) and an extensive set of problem specific heuristics and search operators. The framework forms the basis for the first International Cross-domain Heuristic Search Challenge (CHeSC), and it is currently in use by the international research community. In sum-mary, HyFlex represents a valuable new benchmark of heuristic search generality, with which adaptive cross-domain algorithms are being easily developed, and reliably com-pared. Keywords hyper-heuristics · combinatorial optimisation · search methodologies, self-adaptation, adaptatio",Noname manuscript No. (will be inserted by the editor) HyFlex: A Benchmark Framework for Cross-domain Heuristic Search,,,,,core
74410704,2016-12-29T00:00:00,"Increased market demand for composite products and shortage of expert laminators is compelling the composite industry to explore ways to acquire layup skills from experts and transfer them to novices and eventually to machines. There is a lack of holistic methods in literature for capturing composite layup skills especially involving complex moulds. This research aims to develop an informatics-based method, enabled by consumer-grade gaming technology and machine learning, to capture and digitise manufacturing task knowledge from skill-intensive hand layup. The digitisation is underpinned by the proposed human-workpiece interaction theory and implemented to automatically extract and decode key knowledge constituents such as layup strategies, ply manipulation techniques, motion mechanics and problem-solving during hand layup, collectively categorised as layup skills. The significance of this research is its potential to facilitate cost-effective transfer of skills from experts to novices, real-time automated supervision of hand layup and automation of layup tasks in the future",Digitisation of manual composite layup task knowledge using gaming technology,https://core.ac.uk/download/74410704.pdf,'Elsevier BV',10.1016/j.compositesb.2016.12.050,"[{'title': 'Composites Part B Engineering', 'identifiers': ['1359-8368', 'issn:1359-8368']}]",core
45450607,2016-06-16T10:10:00,"The MIPAS (Michelson Interferometer for Passive Atmospheric Sounding) instrument on the Envisat (Environmental satellite) satellite has provided vertical profiles of the atmospheric composition on a global scale for almost ten years. The MIPAS mission is divided in two phases: the full resolution phase, from 2002 to 2004, and the optimized resolution phase, from 2005 to 2012, which is characterized by a finer vertical and horizontal sampling attained through a reduction of the spectral resolution.  While the description and characterization of the products of the ESA processor for the full resolution phase has been already described in previous papers, in this paper we focus on the performances of the latest version of the ESA (European Space Agency) processor, named ML2PP V6 (MIPAS Level 2 Prototype Processor), which has been used for reprocessing the entire mission. The ESA processor had to perform the operational near real time analysis of the observations and its products needed to be available for data assimilation. Therefore, it has been designed for fast, continuous and automated analysis of observations made in quite different atmospheric conditions and for a minimum use of external constraints in order to avoid biases in the products.  The dense vertical sampling of the measurements adopted in the second phase of the MIPAS mission resulted in sampling intervals finer than the instantaneous field of view of the instrument. Together with the choice of a retrieval grid aligned with the vertical sampling of the measurements, this made ill-conditioned the retrieval problem of the MIPAS operational processor. This problem has been handled with minimal changes to the original retrieval approach but with significant improvements nonetheless. The Levenberg-Marquardt method, already present in the retrieval scheme for its capability to provide fast convergence for nonlinear problems, is now also exploited for the reduction of the ill-conditioning of the inversion. An expression specifically designed for the regularizing Levenberg-Marquardt method has been implemented for the computation of the covariance matrices and averaging kernels of the retrieved products. The regularization of the Levenberg-Marquardt method is controlled by the convergence criteria and is deliberately kept weak. The resulting oscillations of the retrieved profile are a posteriori damped by an innovative self-adapting Tikhonov regularization. The convergence criteria and the weakness of the self-adapting regularization ensure that minimum constraints are used and the best vertical resolution obtainable from the measurements is achieved in all atmospheric conditions.  Random and systematic errors, as well as vertical and horizontal resolution are compared in the two phases of the mission for all products, namely: temperature, H2O, O3, HNO3, CH4, N2O, NO2, CFC-11, CFC-12, N2O5 and ClONO2. The use in the two phases of the mission of different optimized sets of spectral intervals ensures that, despite the different spectral resolutions, comparable performances are obtained in the whole MIPAS mission in terms of random and systematic errors, while the vertical resolution and the horizontal resolution are significantly better in the case of the optimized resolution measurements. © Author(s) 2013.This work has been performed under the ESA study >Support to MIPAS Level 2 product validation>, contract ESA-ESRIN no. 21719/08/I-OL. The authors are grateful to the Astrium team that developed the industrial prototype ML2PP using the ORM code as reference, to Thorsten Fehr and Rolf von Kulhmann for the coordination of the MIPAS Quality Working Group activities and to Michael Kiefer for the work done within the MIPAS Quality Working Group.Peer Reviewe",Ten years of MIPAS measurements with ESA Level 2 processor V6 – Part 1: Retrieval algorithm and diagnostics of the products,https://core.ac.uk/download/45450607.pdf,'Copernicus GmbH',10.5194/amt-6-2419-2013,"[{'title': None, 'identifiers': ['issn: 1867-1381', ' 1867-1381']}]",core
