contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-981-15-5397-4_14,Basic Review of Different Strategies for Classification of Sentiment Analysis in Social Networks,Communication Software and Networks,10.1007/978-981-15-5397-4_14,Springer,2021-01-01,2020-10-04,"The growth of different online networks such as MySpace, Twitter, LinkedIn, and Face book has been increased in recent years, high amount of data outsource via social media into data sources. This huge amount of data analyzed for research on different types of real-time applications. So that analysis of sentiment and mining user opinion is one of aggressive concepts to explore meaning of outsourced data. While different types of approaches are implemented to identifying sentiment and opinion in social networks like pattern-based classification with respect to parts of speech, emotions, and batch model learning while analyzing huge amount of data. So that in this paper description of different machine learning methodologies to describe utilizes sentiment of huge amount data in social networks. We give survey of different approaches with respect to sentiment exploration from online social network. Also describe comparative analysis of different methods used for analysis of sentiment and mining of user opinion in online social networks.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-15-5397-4_14,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-49629-6_26,Agent Reasoning in AI-Powered Negotiation,Handbook of Group Decision and Negotiation,10.1007/978-3-030-49629-6_26,Springer,2021-01-01,2021-05-18,"Negotiation, a fast-developing application area of artificial intelligence, has been studied by social and mathematical scientists with starkly different goals. Whereas social scientists have sought to understand various factors and reasoning processes underlying human negotiation behavior, mathematical scientists have developed theoretic models that formalize various elements of negotiation. The focus of this chapter is on mathematical models of agent reasoning in a negotiation, which can be either analytical or computational by nature: Analytical models offer structural predictions of agent behavior and provide managerial insights into negotiation strategy, whereas computational models offer optimization algorithms and heuristics to function as building blocks of negotiation tools powered by artificial intelligence (AI). Together, mathematical models of negotiation can often be implemented in autonomous processes, referred to as negotiation agents, that can incorporate realistic negotiation factors and engage in negotiations in a decentralized manner. Such agent models promise to contribute to our understanding of human information processing in negotiation and can be used for decision support of human decision-makers. In the long run, they may even become substitutes for human negotiators. This chapter reviews the analytical and computational negotiation literature, reveals areas of differences and synergies, and provides pointers to open questions and future research.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-49629-6_26,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-319-23514-1_1232-1,Artificial Intelligence and Teaching Values in Science,Encyclopedia of Business and Professional Ethics,10.1007/978-3-319-23514-1_1232-1,Springer,2021-01-01,2021-07-28,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-23514-1_1232-1,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-26050-7_1-1,Artificial Intelligence in the Earth Sciences,Encyclopedia of Mathematical Geosciences,10.1007/978-3-030-26050-7_1-1,Springer,2021-01-01,2021-09-08,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-26050-7_1-1,springer
Article,doi:10.1007/s13218-020-00692-5,Rethinking Computer Science Through AI,KI - Künstliche Intelligenz,10.1007/s13218-020-00692-5,Springer,2020-12-01,2020-12-11,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13218-020-00692-5,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-86970-0_5,Understanding Drug Abuse Social Network Using Weighted Graph Neural Networks Explainer,Computational Science and Its Applications – ICCSA 2021,10.1007/978-3-030-86970-0_5,Springer,2021-01-01,2021-09-11,"Relational data are universal in today’s society, such as social media network, citation network, and molecules. They can be transformed into graph data consisting of nodes and edges. To classify the class of nodes in graph, GNNs is a state-of-the-art model in this domain. For example, anti-drug police rely on social data to identify hidden drug abusers. However, in the deployment of GNNs, it still require interpretability techniques to support. Because GNNs embed the node information and pass them through the adjacency network, resulting in the lack of transparency in its model. However, the common explanation technique used in other models are not directly applicable on GNNs. And those explanation methods in CNNs are not applicable either considering the topological variety of graph. In order to explain our GNN model on drug abuse social network, we proposed a framework to preprocess graph data, train GNN model, and apply our Maximal Mutual Information (MMI) method to help explain the prediction made by the GNN model. We evaluate the performance of the explanation model with evaluation metrics consistency and contrastivity . The explanation model performs impressively in both real world data and two synthetic data compared to other baselines. The results also show that our model can mimic GNN explanation made by human in node classification.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-86970-0_5,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-81321-5_15,"Building a Prosocial Communication Model in the Fashion Sector, Based on Sustainability and Artificial Intelligence, Derived from COVID-19",Fashion Communication,10.1007/978-3-030-81321-5_15,Springer,2021-01-01,2021-09-21,"Considering communication in fashion from the perspective of sustainability and artificial intelligence allows us to resize its social focus, especially when we contextualize it in the era of COVID-19, which has stopped humanity in a loop, to rethink a new normal that accelerates processes, unthinkable in others historical moments. We see an undeniable trend, where a humanitarian sensitivity towards sustainability in fashion develops, towards the rational and real use of an intelligence in the fashion sector that is no longer artificial but advanced. This research responds to a question that belongs to the world of the social. How to communicate for a society that urgently needs to implement sustainability strategies in the fashion sector, based on artificial intelligence at the service of rescuing the human? In this sense, based on a projective documentary research and a series of in-depth interviews with fashion experts, it allowed us to initiate what aims to lay the foundations of a prosocial communication model in the fashion sector, based on the sustainability of the human being on the planet and, as a corollary, also based on artificial intelligence. The prosocial field is oriented to collaborate and help other people in a positive, productive and social way. Artificial intelligence in fashion, at the service of sustainability and communication, allows us to think with a humanistic approach to communication, where the focus is to understand the human being in a deep way, with an interrelation with artificial intelligence and the increase of sustainability in fashion in different areas of the value chain. This investigation concludes by showing that the implementation of the proposed model of this investigation is plausible.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-81321-5_15,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-85874-2_34,A Digital Twin-Driven Methodology for Material Resource Planning Under Uncertainties,Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems,10.1007/978-3-030-85874-2_34,Springer,2021-01-01,2021-08-31,"With the Industry 4.0 revolution currently underway, manufacturing companies are massively adopting new technologies to achieve the virtualization of their shop floor and the collaboration of their information systems. This process often leads to the construction of a real-time, collaborative, and intelligent virtual factory of their physical factory (so-called digital twin). The application of digital twins and frontier technologies in production planning still faces many challenges. But the research is still limited about how these frontier technologies can be applied to enhance production planning. This paper introduces how to enhance material resource planning (MRP) with digital twins and other frontier technologies, and presents a framework for the integration of MRP software with digital twin technologies. Indeed, the data collected from the shop floor can improve the accuracy of the optimization models used in the MRP software. First, several MRP parameters are unknown when planning, and some of these parameters may be accurately forecasted from the data with machine learning. Nevertheless, the forecast will never be perfect, and the variability of some parameters may have a critical impact on the resulting plan. Therefore, the optimization approach must properly account for these uncertainties, and some methods must allow building probability distribution from the data. Second, as the optimization models in MRP are based on aggregated data, the resulting plans are usually not implementable in practice. The capacity constraints may be acquired by communication with an accurate simulation of the execution of the plan on the shop floor.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-85874-2_34,springer
Article,doi:10.1007/s00345-020-03428-0,Prospects and Challenges of Artificial Intelligence and Computer Science for the Future of Urology,World Journal of Urology,10.1007/s00345-020-03428-0,Springer,2020-10-01,2020-09-10,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00345-020-03428-0,springer
Article,doi:10.1007/s13278-020-00696-x,Deep learning for misinformation detection on online social networks: a survey and new perspectives,Social Network Analysis and Mining,10.1007/s13278-020-00696-x,Springer,2020-09-29,2020-09-29,"Recently, the use of social networks such as Facebook, Twitter, and Sina Weibo has become an inseparable part of our daily lives. It is considered as a convenient platform for users to share personal messages, pictures, and videos. However, while people enjoy social networks, many deceptive activities such as fake news or rumors can mislead users into believing misinformation. Besides, spreading the massive amount of misinformation in social networks has become a global risk. Therefore, misinformation detection (MID) in social networks has gained a great deal of attention and is considered an emerging area of research interest. We find that several studies related to MID have been studied to new research problems and techniques. While important, however, the automated detection of misinformation is difficult to accomplish as it requires the advanced model to understand how related or unrelated the reported information is when compared to real information. The existing studies have mainly focused on three broad categories of misinformation: false information, fake news, and rumor detection. Therefore, related to the previous issues, we present a comprehensive survey of automated misinformation detection on (i) false information, (ii) rumors, (iii) spam, (iv) fake news, and (v) disinformation. We provide a state-of-the-art review on MID where deep learning (DL) is used to automatically process data and create patterns to make decisions not only to extract global features but also to achieve better results. We further show that DL is an effective and scalable technique for the state-of-the-art MID. Finally, we suggest several open issues that currently limit real-world implementation and point to future directions along this dimension.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13278-020-00696-x,springer
Article,doi:10.1186/s12859-020-03566-7,Machine learning models predicting multidrug resistant urinary tract infections using “DsaaS”,BMC Bioinformatics,10.1186/s12859-020-03566-7,BioMed Central,2020-08-25,2020-08-25,"Background The scope of this work is to build a Machine Learning model able to predict patients risk to contract a multidrug resistant urinary tract infection (MDR UTI) after hospitalization. To achieve this goal, we used different popular Machine Learning tools. Moreover, we integrated an easy-to-use cloud platform, called DSaaS ( Data Science as a Service ), well suited for hospital structures, where healthcare operators might not have specific competences in using programming languages but still, they do need to analyze data as a continuous process. Moreover, DSaaS allows the validation of data analysis models based on supervised Machine Learning regression and classification algorithms. Results We used DSaaS on a real antibiotic stewardship dataset to make predictions about antibiotic resistance in the Clinical Pathology Operative Unit of the Principe di Piemonte Hospital in Senigallia, Marche, Italy. Data related to a total of 1486 hospitalized patients with nosocomial urinary tract infection (UTI). Sex, age, age class, ward and time period, were used to predict the onset of a MDR UTI. Machine Learning methods such as Catboost, Support Vector Machine and Neural Networks were utilized to build predictive models. Among the performance evaluators, already implemented in DSaaS, we used accuracy (ACC), area under receiver operating characteristic curve (AUC-ROC), area under Precision-Recall curve (AUC-PRC), F1 score, sensitivity (SEN), specificity and Matthews correlation coefficient (MCC). Catboost exhibited the best predictive results (MCC 0.909; SEN 0.904; F1 score 0.809; AUC-PRC 0.853, AUC-ROC 0.739; ACC 0.717) with the highest value in every metric. Conclusions the predictive model built with DSaaS may serve as a useful support tool for physicians treating hospitalized patients with a high risk to acquire MDR UTIs. We obtained these results using only five easy and fast predictors accessible for each patient hospitalization. In future, DSaaS will be enriched with more features like unsupervised Machine Learning techniques, streaming data analysis, distributed calculation and big data storage and management to allow researchers to perform a complete data analysis pipeline. The DSaaS prototype is available as a demo at the following address: https://dsaas-demo.shinyapps.io/Server/",https://www.biomedcentral.com/openurl?doi=10.1186/s12859-020-03566-7,springer
Article,doi:10.1007/s00521-020-05487-1,A novel emergency situation awareness machine learning approach to assess flood disaster risk based on Chinese Weibo,Neural Computing and Applications,10.1007/s00521-020-05487-1,Springer,2020-11-21,2020-11-21,"Social media emerged as an important resource of information to improve the emergency situation awareness of flooding disasters. However, the online microblog text stream is unstructured and unbalanced obviously. Given the big, real-time, and noisy flood disaster microblog text flow, a new regional emergency situation awareness model to automatic assess flood disaster risk is proposed. Firstly, according to the established online disaster event-meta frame, a multi-label classification algorithm for the flood microbloggings is constructed based on the historical dataset. This algorithm helps to assign the relevant event-meta tags to each situation microbloggings. Second, a new machine learning method for dynamic assessment of flood risk for online microbloggings is developed. The flood event-metas are considered to be feature vectors, and the four different levels of flood risk are considered to be four classes. Then, the flood risk assessment task is innovatively transformed into a multi-classification task. By the logistic regression ordered multi-classification algorithm, the dynamic quantitative evaluation of event-meta, users and regional risks is realized. Finally, the proposed model is applied in the case of the Yuyao Flood. The results of the case study show that the Yuyao Flood’s online quantitative risk assessment results are consistent with real accumulated precipitation data, which illustrate that the proposed machine learning model could realize the bottom-up automatic disaster information collecting by processing victim user-generated content effectively. Social media is proven to supplement the deficiencies of traditional disaster statistics and provide real-time, scientific information support for the implementation of flood emergency processes.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-020-05487-1,springer
Article,doi:10.1038/s41746-020-00318-y,Developing a delivery science for artificial intelligence in healthcare,npj Digital Medicine,10.1038/s41746-020-00318-y,Nature,2020-08-21,2020-08-21,"Artificial Intelligence (AI) has generated a large amount of excitement in healthcare, mostly driven by the emergence of increasingly accurate machine learning models. However, the promise of AI delivering scalable and sustained value for patient care in the real world setting has yet to be realized. In order to safely and effectively bring AI into use in healthcare, there needs to be a concerted effort around not just the creation, but also the delivery of AI. This AI “delivery science” will require a broader set of tools, such as design thinking, process improvement, and implementation science, as well as a broader definition of what AI will look like in practice, which includes not just machine learning models and their predictions, but also the new systems for care delivery that they enable. The careful design, implementation, and evaluation of these AI enabled systems will be important in the effort to understand how AI can improve healthcare.",https://www.nature.com/articles/s41746-020-00318-y,springer
Article,doi:10.1007/s10822-020-00317-x,Artificial intelligence in chemistry and drug design,Journal of Computer-Aided Molecular Design,10.1007/s10822-020-00317-x,Springer,2020-07-01,2020-05-29,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10822-020-00317-x,springer
Article,doi:10.1007/s12144-020-00789-y,RETRACTED ARTICLE: HCI with DEEP learning for sentiment analysis of corporate social responsibility report,Current Psychology,10.1007/s12144-020-00789-y,Nature,2020-06-08,2020-06-08,,https://www.nature.com/articles/s12144-020-00789-y,springer
Article,doi:10.1007/s11036-019-01265-z,Editorial: Cognitive Science and Artificial Intelligence for Human Cognition and Communication,Mobile Networks and Applications,10.1007/s11036-019-01265-z,Springer,2020-06-01,2019-05-02,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11036-019-01265-z,springer
Article,doi:10.1007/s10851-020-00955-8,Special Issue on the Mathematical Foundations of Deep Learning in Imaging Science,Journal of Mathematical Imaging and Vision,10.1007/s10851-020-00955-8,Springer,2020-04-01,2020-03-25,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10851-020-00955-8,springer
Article,doi:10.1007/s11042-018-5665-6,RETRACTED ARTICLE: Detecting anomalous emotion through big data from social networks based on a deep learning method,Multimedia Tools and Applications,10.1007/s11042-018-5665-6,Springer,2020-04-01,2018-01-30,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-018-5665-6,springer
Article,doi:10.1007/s11904-020-00490-6,Artificial Intelligence and Machine Learning for HIV Prevention: Emerging Approaches to Ending the Epidemic,Current HIV/AIDS Reports,10.1007/s11904-020-00490-6,Springer,2020-06-01,2020-04-29,"Purpose of Review We review applications of artificial intelligence (AI), including machine learning (ML), in the field of HIV prevention. Recent Findings ML approaches have been used to identify potential candidates for preexposure prophylaxis (PrEP) in healthcare settings in the USA and Denmark and in a population-based research setting in Eastern Africa. Although still in the proof-of-concept stage, other applications include ML with smartphone-collected and social media data to promote real-time HIV risk reduction, virtual reality tools to facilitate HIV serodisclosure, and chatbots for HIV education. ML has also been used for causal inference in HIV prevention studies. Summary ML has strong potential to improve delivery of PrEP, with this approach moving from development to implementation. Development and evaluation of AI and ML strategies for HIV prevention may benefit from an implementation science approach, including qualitative assessments with end users, and should be developed and evaluated with attention to equity.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11904-020-00490-6,springer
Article,doi:10.1038/s41699-020-0137-z,Deep-learning-based image segmentation integrated with optical microscopy for automatically searching for two-dimensional materials,npj 2D Materials and Applications,10.1038/s41699-020-0137-z,Nature,2020-03-23,2020-03-23,"Deep-learning algorithms enable precise image recognition based on high-dimensional hierarchical image features. Here, we report the development and implementation of a deep-learning-based image segmentation algorithm in an autonomous robotic system to search for two-dimensional (2D) materials. We trained the neural network based on Mask-RCNN on annotated optical microscope images of 2D materials (graphene, hBN, MoS_2, and WTe_2). The inference algorithm is run on a 1024 × 1024 px^2 optical microscope images for 200 ms, enabling the real-time detection of 2D materials. The detection process is robust against changes in the microscopy conditions, such as illumination and color balance, which obviates the parameter-tuning process required for conventional rule-based detection algorithms. Integrating the algorithm with a motorized optical microscope enables the automated searching and cataloging of 2D materials. This development will allow researchers to utilize a large number of 2D materials simply by exfoliating and running the automated searching process. To facilitate research, we make the training codes, dataset, and model weights publicly available.",https://www.nature.com/articles/s41699-020-0137-z,springer
Article,doi:10.1007/s00521-019-04031-0,Special issue SOCO 2017: AI and ML applied to Health Sciences (MLHS),Neural Computing and Applications,10.1007/s00521-019-04031-0,Springer,2020-03-01,2019-01-21,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-019-04031-0,springer
Article,doi:10.1038/s41567-020-0830-z,Machines learn from biology,Nature Physics,10.1038/s41567-020-0830-z,Nature,2020-03-01,2020-03-06,,https://www.nature.com/articles/s41567-020-0830-z,springer
Article,doi:10.1038/s41587-020-0418-2,Assessing the impact of generative AI on medicinal chemistry,Nature Biotechnology,10.1038/s41587-020-0418-2,Nature,2020-02-01,2020-01-30,,https://www.nature.com/articles/s41587-020-0418-2,springer
Article,doi:10.1038/s41587-020-0417-3,Reply to ‘Assessing the impact of generative AI on medicinal chemistry’,Nature Biotechnology,10.1038/s41587-020-0417-3,Nature,2020-02-01,2020-01-30,,https://www.nature.com/articles/s41587-020-0417-3,springer
Article,doi:10.1007/s41019-020-00117-1,Deep Reinforcement Learning-Based Approach to Tackle Topic-Aware Influence Maximization,Data Science and Engineering,10.1007/s41019-020-00117-1,Springer,2020-03-01,2020-02-28,"Motivated by the application of viral marketing , the topic-aware influence maximization (TIM) problem has been proposed to identify the most influential users under given topics. In particular, it aims to find k seeds (users) in social network G , such that the seeds can maximize the influence on users under the specific query topics and diffusion model such as independent cascade (IC) or linear threshold (LT). This problem has been proved to be NP-hard, and most of the proposed techniques suffer from the efficiency issue due to the lack of generalization. Even worse, the design of these algorithms requires significant specialized knowledge which is hard to be understood and implemented. To overcome these issues, this paper aims to learn a generalized heuristic framework to solve TIM problems by meta-learning. To this end, we first propose two topic-aware social influence propagation models based on IC and LT model, respectively, which is conducive to better advertising injections. We then encode the feature of each node by a vector and introduce a model, called deep influence evaluation model , to evaluate the user influence under different circumstances. Based on this model, we can construct the solution according to the influence evaluations efficiently, rather than spending a high cost to compute the exact influence by considering the complex graph structure. We conducted experiments on generated graph instances and real-world social networks. The results show the superiority in performance and comparable quality of our framework.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s41019-020-00117-1,springer
Article,doi:10.1007/s40593-020-00194-3,Active Learning is About More Than Hands-On: A Mixed-Reality AI System to Support STEM Education,International Journal of Artificial Intelligence in Education,10.1007/s40593-020-00194-3,Springer,2020-03-01,2020-02-03,"Along with substantial consensus around the power of active learning, comes some lack of precision in what its essential ingredients are. New educational technologies offer vehicles for systematically exploring benefits of alternative techniques for supporting active learning. We introduce a new genre of Intelligent Science Station technology that uses Artificial Intelligence (AI) to support children in learning science by doing science in the real world. We use this system in a randomized controlled trial that investigates whether active learning is best when it is implemented as guided deliberate practice, as constructive “hands-on” activity, or as a combination of both. Automated, reactive guidance is made possible by a specialized AI computer vision algorithm we developed to track what children are doing in the physical environment as they do experiments and discoveries with physical objects. The results support deliberate practice and indicate that having some guided discovery based on effective learning mechanism such as self-explanation, contrasting cases and personalized interactive feedback produces more robust learning compared to exploratory construction alone. Children learning through guided discovery achieve greater understanding of the scientific principles than children learning through hands-on construction alone (4 times more pre-to-post test improvement). Importantly, a combined guided discovery and hands-on construction condition leads to better learning of the very hands-on construction skills that are the sole focus of the hands-on constructive learning condition (>10 times more pre-to-post improvement). These results suggest ways to achieve powerful active learning of science and engineering that go beyond the widespread temptation to equate hands-on activity with effective learning.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40593-020-00194-3,springer
Article,doi:10.1186/s13673-019-0205-6,Developing an online hate classifier for multiple social media platforms,Human-centric Computing and Information Sciences,10.1186/s13673-019-0205-6,Springer,2020-01-02,2020-01-02,"The proliferation of social media enables people to express their opinions widely online. However, at the same time, this has resulted in the emergence of conflict and hate, making online environments uninviting for users. Although researchers have found that hate is a problem across multiple platforms, there is a lack of models for online hate detection using multi-platform data. To address this research gap, we collect a total of 197,566 comments from four platforms: YouTube, Reddit, Wikipedia, and Twitter, with 80% of the comments labeled as non-hateful and the remaining 20% labeled as hateful. We then experiment with several classification algorithms (Logistic Regression, Naïve Bayes, Support Vector Machines, XGBoost, and Neural Networks) and feature representations (Bag-of-Words, TF-IDF, Word2Vec, BERT, and their combination). While all the models significantly outperform the keyword-based baseline classifier, XGBoost using all features performs the best (F1 = 0.92). Feature importance analysis indicates that BERT features are the most impactful for the predictions. Findings support the generalizability of the best model, as the platform-specific results from Twitter and Wikipedia are comparable to their respective source papers. We make our code publicly available for application in real software systems as well as for further development by online hate researchers.",https://www.biomedcentral.com/openurl?doi=10.1186/s13673-019-0205-6,springer
Article,doi:10.1007/s42354-019-0243-2,Quantum Humanities: A First Use Case for Quantum-ML in Media Science,Digitale Welt,10.1007/s42354-019-0243-2,Springer,2020-01-01,2019-12-04,,http://link.springer.com/openurl/pdf?id=doi:10.1007/s42354-019-0243-2,springer
Chapter,doi:10.1007/978-3-030-19396-6_7,The Evolving 5G Landscape,Smart Cities in Application,10.1007/978-3-030-19396-6_7,Springer,2020-01-01,2019-07-16,"5G is the next generation of cellular wireless networking and is the first software-defined end-to-end mobile network architecture. The 5G standard is based on a New Radio (NR) specification operating over a broad range of existing and new spectrum including millimeter wave (mmWave) and disruptive technologies including virtualization, Software-Defined Networking (SDN), and Network Function Virtualization (NFV). The migration from the traditional service provider core architecture to a decentralized and disaggregated edge compute model will accelerate a global digital transformation to deliver and enable the performance, scalability, reliability, availability, and network agility required for diverse workloads such as massive mobile broadband, latency-sensitive applications, and massive machine type communication for Internet of Things (IoT) devices. The transition to 5G will drive significant changes across vertical segments, delivering rich services, machine learning and artificial intelligence (ML/AI), rich multimedia delivery, and augmented/virtual reality applications (AR/VR). It will enable new operations, business, and technology innovations for all aspects of society.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-19396-6_7,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-50794-7_13,Data Analysis of Readiness Programs of Machine-Building Enterprises,"Advances in Design, Simulation and Manufacturing III",10.1007/978-3-030-50794-7_13,Springer,2020-01-01,2020-06-05,"One of the important aspects of providing the high level of the enterprises IT-readiness at machine-building enterprises is using the data science approach. By using data analysis, we mean the ability of the enterprises’ experts to increase using data by the most effective appliance of modern data science algorithms. In our research, the analysis has been carried out and the proposed approach can be used in real practice to evaluate the implementation of program projects to boost IT readiness. For example, at the initial stage, when the project is just starting and we do not know the real values of features, we can assign to modifications the average value for each, and then when the project arrives the real value of modification, we can calculate the target and track the dynamics of the assessment, the quality of the program projects to boost IT-readiness of machine-building enterprises. Thus, an important question is the compliance of the enterprise to the necessary level of IT-readiness which is directly connected with data analysis.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-50794-7_13,springer
Article,doi:10.1007/s42438-019-00059-6,"Review of Ben Williamson (2017). Big Data in Education: the Digital Future of Learning, Policy and Practice",Postdigital Science and Education,10.1007/s42438-019-00059-6,Springer,2019-10-01,2019-07-26,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s42438-019-00059-6,springer
Article,doi:10.1557/mrc.2019.73,Deep materials informatics: Applications of deep learning in materials science,MRS Communications,10.1557/mrc.2019.73,Springer,2019-09-01,2019-09-20,"The growing application of data-driven analytics in materials science has led to the rise of materials informatics. Within the arena of data analytics, deep learning has emerged as a game-changing technique in the last few years, enabling numerous real-world applications, such as self-driving cars. In this paper, the authors present an overview of deep learning, its advantages, challenges, and recent applications on different types of materials data. The increasingly availability of materials databases and big data in general, along with groundbreaking advances in deep learning offers a lot of promise to accelerate the discovery, design, and deployment of next-generation materials.",http://link.springer.com/openurl/fulltext?id=doi:10.1557/mrc.2019.73,springer
Article,doi:10.1007/s10514-018-9810-x,Advancing multi-vehicle deployments in oceanographic field experiments,Autonomous Robots,10.1007/s10514-018-9810-x,Springer,2019-08-15,2018-10-26,"Our research concerns the coordination and control of robotic vehicles for upper water-column oceanographic observations. In such an environment, operating multiple vehicles to observe dynamic oceanographic phenomena, such as ocean processes and marine life, from fronts to cetaceans, has required that we design, implement and operate software, methods and processes which can support opportunistic needs in real-world settings with substantial constraints. In this work, an approach for coordinated measurements using such platforms, which relate directly to task outcomes, is presented. We show the use and operational value of a new Artificial Intelligence based mixed-initiative system for handling multiple platforms along with the networked infrastructure support needed to conduct such operations in the open sea. We articulate the need and use of a range of middleware architectures, critical for such deployments and ground this in the context of a field experiment in open waters of the mid-Atlantic in the summer of 2015.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10514-018-9810-x,springer
Article,doi:10.1007/s10489-018-1359-z,A social recommender system using deep architecture and network embedding,Applied Intelligence,10.1007/s10489-018-1359-z,Springer,2019-05-15,2018-12-18,"A recommender system is an active tool for information filtering that can be deployed in a complex and dynamic online environment to provide the most relevant and accurate content to the users based on their unique preferences and tastes. The recent direction towards enhancing the recommender system leverages deep learning techniques and trust information. However, building a unified model for a recommender system that integrates deep architecture with trust information is an open challenge. Here, we propose a hybrid method by modeling a joint optimization function which extends deep Autoencoder with top- k semantic social information. We use network representation learning methods to capture the implicit semantic social information. We conducted experiments with various real-world data sets and evaluated the performance of the proposed method using different evaluation measures. Experimental results show the performance improvement of the proposed system compared to state-of-the-art methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-018-1359-z,springer
Article,doi:10.1557/mrs.2019.113,Using artificial intelligence to accelerate materials development,MRS Bulletin,10.1557/mrs.2019.113,Springer,2019-05-01,2020-09-27,,http://link.springer.com/openurl/pdf?id=doi:10.1557/mrs.2019.113,springer
Article,doi:10.1557/mrs.2019.51,Artificial intelligence is aiding the search for energy materials,MRS Bulletin,10.1557/mrs.2019.51,Springer,2019-03-01,2020-09-27,,http://link.springer.com/openurl/fulltext?id=doi:10.1557/mrs.2019.51,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-319-77525-8_100207,Machine Learning for Health and Life Sciences,Encyclopedia of Big Data Technologies,10.1007/978-3-319-77525-8_100207,Springer,2019-01-01,2019-02-20,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-77525-8_100207,springer
Chapter ConferencePaper,doi:10.1007/978-981-13-8410-3_13,Citizen Visual Search Engine: Detection and Curation of Urban Objects,"Computer-Aided Architectural Design. ""Hello, Culture""",10.1007/978-981-13-8410-3_13,Springer,2019-01-01,2019-05-21,"Increasingly, the ubiquity of satellite imagery has made the data analysis and machine learning of large geographical datasets one of the building blocks of visuospatial intelligence. It is the key to discover current (and predict future) cultural, social, financial and political realities. How can we, as designers and researchers, empower citizens to understand and participate in the design of our cities amid this technological shift? As an initial step towards this broader ambition, a series of creative web applications, in the form of visual search engines, has been developed and implemented to data mine large datasets. Using open sourced deep learning and computer vision libraries, these applications facilitate the searching, detecting and curating of urban objects. In turn, the paper proposes and formulates a framework to design truly citizen-centric creative visual search engines – a contribution to citizen science and citizen journalism in spatial terms.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-13-8410-3_13,springer
Article,doi:10.1007/s10707-019-00347-0,Bayesian networks for spatial learning: a workflow on using limited survey data for intelligent learning in spatial agent-based models,GeoInformatica,10.1007/s10707-019-00347-0,Springer,2019-04-15,2019-04-26,"Machine learning (ML) algorithms steer agent decisions in agent-based models (ABMs), serving as a vehicle for implementing behaviour changes during simulation runs. However, when training an ML algorithm, obtaining large sets of micro-level human behaviour data is often problematic. Information on human behaviour is often collected via surveys of relatively small sample sizes. This paper presents a methodology for training a learning algorithm to guide agent behaviour in a spatial ABM using a limited survey data sample. We apply different implementation strategies using survey data and Bayesian networks (BNs). By being grounded in probabilistic directed graphical models, BNs stand out among other learning algorithms in that they can be based on expert knowledge and/or known datasets. This paper presents four alternative implementations of data-driven BNs to support agent decisions in a spatial ABM. We differentiate between training BNs prior to, or during the simulation runs, using only survey data or a combination of survey data and expert knowledge. The four different implementations are then illustrated using a spatial ABM of cholera diffusion for Kumasi, Ghana. The results indicate that a balance between expert knowledge and survey data provides the best control over the learning process of the agents and produces the most realistic agent behaviour.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10707-019-00347-0,springer
