contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Article,doi:10.1007/s11837-020-04380-5,Machine Learning Applications in Advanced Manufacturing Processes,JOM,10.1007/s11837-020-04380-5,Springer,2020-11-01,2020-09-30,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11837-020-04380-5,springer
Article,doi:10.1007/s10845-020-01549-2,Quality analysis in metal additive manufacturing with deep learning,Journal of Intelligent Manufacturing,10.1007/s10845-020-01549-2,Springer,2020-12-01,2020-02-25,"As a promising modern technology, additive manufacturing (AM) has been receiving increasing research and industrial attention in the recent years. With its rapid development, the importance of quality monitoring in AM process has been recognized, which significantly affects the property of the manufactured parts. Since the conventional hand-crafted features for quality identification are generally costly, time-consuming and sensitive to noises, the intelligent data-driven automatic process monitoring methods are becoming more and more popular at present. This paper proposes a deep learning-based quality identification method for metal AM process. To alleviate the requirement for large amounts of high-quality labeled training data by most existing data-driven methods, an identification consistency-based approach is proposed to better explore the semi-supervised training data. The proposed method is able to achieve promising performance using limited supervised samples with low quality, such as noisy and blurred images. Experiments on a real-world metal AM dataset are implemented to validate the effectiveness of the proposed method, which offers a promising tool for real industrial applications.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-020-01549-2,springer
Article,doi:10.1007/s00170-020-06094-z,CAAI—a cognitive architecture to introduce artificial intelligence in cyber-physical production systems,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-020-06094-z,Springer,2020-11-01,2020-10-01,"This paper introduces CAAI, a novel cognitive architecture for artificial intelligence in cyber-physical production systems. The goal of the architecture is to reduce the implementation effort for the usage of artificial intelligence algorithms. The core of the CAAI is a cognitive module that processes the user’s declarative goals, selects suitable models and algorithms, and creates a configuration for the execution of a processing pipeline on a big data platform. Constant observation and evaluation against performance criteria assess the performance of pipelines for many and different use cases. Based on these evaluations, the pipelines are automatically adapted if necessary. The modular design with well-defined interfaces enables the reusability and extensibility of pipeline components. A big data platform implements this modular design supported by technologies such as Docker, Kubernetes, and Kafka for virtualization and orchestration of the individual components and their communication. The implementation of the architecture is evaluated using a real-world use case. The prototypic implementation is accessible on GitHub and contains a demonstration.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00170-020-06094-z,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-85867-4_4,AIRPA: An Architecture to Support the Execution and Maintenance of AI-Powered RPA Robots,Business Process Management: Blockchain and Robotic Process Automation Forum,10.1007/978-3-030-85867-4_4,Springer,2021-01-01,2021-08-22,"Robotic Process Automation (RPA) has quickly evolved from automating simple rule-based tasks. Nowadays, RPA is required to mimic more sophisticated human tasks, thus implying its combination with Artificial Intelligence (AI) technology, i.e., the so-called intelligent RPA. Putting together RPA with AI leads to a challenging scenario since (1) it involves professionals from both fields who typically have different skills and backgrounds, and (2) AI models tend to degrade over time which affects the performance of the overall solution. This paper describes the AIRPA project, which addresses these challenges by proposing a software architecture that enables (1) the abstraction of the robot development from the AI development and (2) the monitor, control, and maintain intelligent RPA developments to ensure its quality and performance over time. The project has been conducted in the Servinform context, a Spanish consultancy firm, and the proposed prototype has been validated with reality settings. The initial experiences yield promising results in reducing AHT (Average Handle Time) in processes where AIRPA deployed cognitive robots, which encourages exploring the support of intelligent RPA development.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-85867-4_4,springer
Chapter,doi:10.1007/978-981-16-0771-4_6,"Knowledge, Attitude, and Perceptions of Financial Industry Employees Towards AI in the GCC Region",Artificial Intelligence in the Gulf,10.1007/978-981-16-0771-4_6,Springer,2021-01-01,2021-06-24,"The financial services industry is at a crossroads around the world due to successive waves of innovation innovation from mainframes, databases, desktop and personal computing, business software, big data, Internet of Things (IoT), and Artificial Intelligence (AI). Many start-ups such as Financial Technology (FinTechs) providers are challenging the traditional banking system by offering faster services without compromising compliance or risk especially in Gulf Cooperation Council ( GCC GCC ). The collective nominal GDP GDP for the GCC is nearing US$2trn in 2020. Recent unprecedented developments in big data, virtual reality, e-commerce, machine learning, and AI offer enormous business opportunities to financial institutions. On the other hand, the development might be hindered due to knowledge, attitude attitude , and perceptions perception of professionals working in the GCC region. This research is developed through an online and paper-based questionnaire with responses from 157 professionals in the six GCC countries. The study uses descriptive and inferential statistics to analyse the data using SPSS. The findings show that the overwhelming majority of respondents in the GCC GCC countries are familiar with AI from a business and finance perspective. The findings also identify participant’s concerns about ethical, security security , and data privacy privacy issues.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-0771-4_6,springer
Article,doi:10.1186/s42400-020-00064-4,Sifu - a cybersecurity awareness platform with challenge assessment and intelligent coach,Cybersecurity,10.1186/s42400-020-00064-4,Springer,2020-12-15,2020-12-15,"Software vulnerabilities, when actively exploited by malicious parties, can lead to catastrophic consequences. Proper handling of software vulnerabilities is essential in the industrial context, particularly when the software is deployed in critical infrastructures. Therefore, several industrial standards mandate secure coding guidelines and industrial software developers’ training, as software quality is a significant contributor to secure software. CyberSecurity Challenges (CSC) form a method that combines serious game techniques with cybersecurity and secure coding guidelines to raise secure coding awareness of software developers in the industry. These cybersecurity awareness events have been used with success in industrial environments. However, until now, these coached events took place on-site. In the present work, we briefly introduce cybersecurity challenges and propose a novel platform that allows these events to take place online. The introduced cybersecurity awareness platform, which the authors call Sifu, performs automatic assessment of challenges in compliance to secure coding guidelines, and uses an artificial intelligence method to provide players with solution-guiding hints. Furthermore, due to its characteristics, the Sifu platform allows for remote (online) learning, in times of social distancing. The CyberSecurity Challenges events based on the Sifu platform were evaluated during four online real-life CSC events. We report on three surveys showing that the Sifu platform’s CSC events are adequate to raise industry software developers awareness on secure coding.",http://link.springer.com/openurl/fulltext?id=doi:10.1186/s42400-020-00064-4,springer
Article,doi:10.1007/s12247-019-09390-8,Machine Learning for Automated Quality Evaluation in Pharmaceutical Manufacturing of Emulsions,Journal of Pharmaceutical Innovation,10.1007/s12247-019-09390-8,Springer,2020-09-01,2019-04-16,"Purpose In pharmaceutical industries, the quality assessment of emulsions is typically based on subjective examination of these samples under the microscope by trained analysts. The major drawbacks of such manual quality assessment include inter-observer variability, intra-observer variability, lack of speed and poor accuracy. In order to address these challenges, an automated approach, based on machine vision and machine learning, is investigated in this study. Methods Micrographs, obtained during an emulsification process, are classified into four quality-based categories named TAMU (target, acceptable, marginal and unacceptable). A machine learning approach using principal component–based discriminant analysis is employed in this study for the classification. This approach is compared with manual classification results obtained for the same set of micrographs using attribute agreement analysis, which is a methodology of assessing the accuracy and precision of an evaluation system. Results The automated approach is demonstrated to be repeatable, 40% more accurate compared to the least performing analyst and 10% more accurate than the best performing analyst. The results show that the automated classification is superior to manual classification of micrographs with respect to speed (180 times faster), greater accuracy and repeatability. Conclusions The automated approach, implemented as a soft sensor, integrated with real-time image acquisition can be applied for in situ process monitoring of emulsions. The real-time approach can be used to predict the instantaneous product quality as well as optimum process time required to achieve the desirable droplet characteristics, which will avoid over-processing and wastage of resources in pharmaceutical industries.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12247-019-09390-8,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-67871-5_23,Distributed Data Collaborative Fusion Method for Industry-University-Research Cooperation Innovation System Based on Machine Learning,Advanced Hybrid Information Processing,10.1007/978-3-030-67871-5_23,Springer,2021-01-01,2021-02-03,"Computer technology and the Internet industry are developing rapidly, and the amount of data is exploding, and people are entering the era of big data. Massive data contains a lot of knowledge value, and machine learning can extract useful key information from massive data. There are many shortcomings in traditional fusion methods, in order to better process the data in machine learning, a distributed data collaborative fusion method based on machine learning and industry-university research cooperation innovation system is proposed. The method is analyzed by research method theory and method function. The method function mainly realizes the temporal and spatial fusion of data through time synchronization, delay and misalignment of uncertain data processing, data association and weighted fusion. The simulation experiment is carried out according to the design and implementation steps of the method, and the feasibility and use value of the method are verified by experiments, and the performance of this method is superior.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-67871-5_23,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-1395-1_24,Artificial Intelligence Analytics—Virtual Assistant in UAE Automotive Industry,Inventive Systems and Control,10.1007/978-981-16-1395-1_24,Springer,2021-01-01,2021-06-08,"The effectiveness of virtual assistance using IoT can only be established in actions operating to take over the world market. The Internet of Things (IoT) is enabled every basic object to stay connected and communicate over a single platform called the Internet, and it can be done without any human interactions or (say it one-to-one meetings). A virtual assistant works effectively in the motors, and automobile industry. New end cars will mostly function in a way that the person is safe to tame his car just by giving commands. Volkswagen, Skoda, and SEAT are a few of the automobiles which are in conversations to introduce Alexa in their mechanic hardware. Apple already has its Car Play and Google assistance for android. This research attempted to discuss the impact of artificial intelligence in the automotive industry. Every automotive industry’s main motive would be to introduce virtual assistance shortly, to make the experience smooth and effective for the customers. The purpose of this research is to identify the impact of artificial intelligence in the automotive industry. This research uses a descriptive research method and a survey method is adopted to collect the primary data. The vital objective of this survey is to rectify the implementations based on the real versus virtual performance of the car. The data analysis has been done to test the hypothesis by applying a Chi-square test. The results of the research reveal that a significant difference between the variables.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-1395-1_24,springer
Article,doi:10.1007/s10845-020-01539-4,The architecture development of Industry 4.0 compliant smart machine tool system (SMTS),Journal of Intelligent Manufacturing,10.1007/s10845-020-01539-4,Springer,2020-12-01,2020-01-29,"As part of the fourth industrial revolution, the movement to apply various enabling technologies under the name of Industry 4.0 is being promoted worldwide. Because of the wide range of applications and the capacity of manufacturing workpieces flexibly, machine tools are regarded as essential industrial elements. Hence, much research has been concerned with applying various enabling technologies such as cyber-physical systems to machine tools. To realize a machine tool suitable for Industry 4.0, development should be done in a systematic manner rather than the ad-hoc application of enabling technologies. In this paper, we propose a functional architecture for the Industry 4.0 version of machine tools, namely smart machine tool system. To reflect the voices of various stakeholders, stakeholder requirements are identified and transformed into design considerations. The design considerations are incorporated into the conceptual model and functional modeling, both of which are used to derive the functional architecture. The implementation procedure and an illustrative case study are presented for the application of the functional architecture.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-020-01539-4,springer
Article,doi:10.1007/s13218-020-00643-0,A Games Industry Perspective on Recent Game AI Developments,KI - Künstliche Intelligenz,10.1007/s13218-020-00643-0,Springer,2020-03-01,2020-02-07,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13218-020-00643-0,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-65310-1_22,Real-Time Automatic Configuration Tuning for Smart Manufacturing with Federated Deep Learning,Service-Oriented Computing,10.1007/978-3-030-65310-1_22,Springer,2020-01-01,2020-12-09,"Manufacturing systems contain a large number of parameters, and a proper configuration of parameters is very important to ensure the stability of product quality. Traditional configuration methods rely heavily on manual tuning, which is labor-intensive, time-consuming, and poor performance. In this paper, we propose to build deep learning models on the vast amount of industrial data collected by IIoT devices for automatic configuration tuning. In order to address key challenges such as high data redundancy, limited device capacity, latency-sensitivity, and system heterogeneity, we propose a two-level federated deep learning framework. We first extract representative features from redundant data, and reduce network traffic and latency through joint training on plants and the cloud. Timely configuration tuning is made through local models of plants, and the tuning accuracy is improved through the global model in the cloud. We have deployed and evaluated the performance of the proposed model in real-world smart manufacturing systems, and the experimental results confirm its effectiveness.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-65310-1_22,springer
Article,doi:10.1007/s10845-018-1447-2,Joint modeling of classification and regression for improving faulty wafer detection in semiconductor manufacturing,Journal of Intelligent Manufacturing,10.1007/s10845-018-1447-2,Springer,2020-02-01,2018-10-04,"In the semiconductor manufacturing process, it is important to identify wafers on which faults have occurred or will occur to avoid unnecessary and costly further processing and physical inspections. This issue can be addressed by formulating the faulty wafer detection problem as a predictive modeling task, in which the process parameters/measurements and subsequent inspection results concerning the faults comprise the input and output variables at the wafer level, respectively. To achieve improved predictive performance, this paper presents a joint modeling method that incorporates classification and regression tasks into a single prediction model. Given the output variables in both binary and continuous forms, the prediction model simultaneously considers both the classification and regression tasks to complement each other, where each task predicts the binary and continuous output variables, respectively. The outputs from these two tasks are combined to predict whether a wafer is faulty. The entire model is implemented as a neural network, and is trained by optimizing a single objective function. The effectiveness of the model is demonstrated with a case study using real-world data from a semiconductor manufacturer.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-018-1447-2,springer
Article,doi:10.1007/s10845-019-01476-x,Segmentation-based deep-learning approach for surface-defect detection,Journal of Intelligent Manufacturing,10.1007/s10845-019-01476-x,Springer,2020-03-01,2019-05-15,"Automated surface-anomaly detection using machine learning has become an interesting and promising area of research, with a very high and direct impact on the application domain of visual inspection. Deep-learning methods have become the most suitable approaches for this task. They allow the inspection system to learn to detect the surface anomaly by simply showing it a number of exemplar images. This paper presents a segmentation-based deep-learning architecture that is designed for the detection and segmentation of surface anomalies and is demonstrated on a specific domain of surface-crack detection. The design of the architecture enables the model to be trained using a small number of samples, which is an important requirement for practical applications. The proposed model is compared with the related deep-learning methods, including the state-of-the-art commercial software, showing that the proposed approach outperforms the related methods on the specific domain of surface-crack detection. The large number of experiments also shed light on the required precision of the annotation, the number of required training samples and on the required computational cost. Experiments are performed on a newly created dataset based on a real-world quality control case and demonstrates that the proposed approach is able to learn on a small number of defected surfaces, using only approximately 25–30 defective training samples, instead of hundreds or thousands, which is usually the case in deep-learning applications. This makes the deep-learning method practical for use in industry where the number of available defective samples is limited. The dataset is also made publicly available to encourage the development and evaluation of new methods for surface-defect detection.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-019-01476-x,springer
Article,doi:10.1007/s00170-020-05695-y,Intelligent vision-based online inspection system of screw-fastening operations in light-gauge steel frame manufacturing,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-020-05695-y,Springer,2020-07-01,2020-07-06,"Offsite construction shifts construction work to the factory environment, enabling automation of traditionally manual operations. While this approach has proven to be advantageous for the construction industry in Canada, changes in the process of manufacturing panelized walls have brought new challenges and opportunities. With the aim of providing alternatives to current manual quality control activities, an automated vision-based online inspection system for screw-fastening operations in light-gauge steel frame manufacturing is proposed in this paper. Targeting two common defects in the framing process, squareness and the quality of the screw-fastening operation itself, real-time quality assessment of the frame is achieved. The proposed system uses novel machine vision algorithms to generate the inspection data: a squareness estimation algorithm is developed, based on edge detection and the Hough transform, that can determine the squareness of a steel connection with a margin of error less than two degrees, whereas a R-CNN is designed based on a pre-trained ResNet-50 for detection and classification of screw-fastening operations, achieving an overall accuracy of 91.67%. All the inspection results are made accessible through a Python-based interface in order to direct operators towards either identifying potential quality issues or confirming the quality of the product leaving the station. The inspection system is validated over a real frame in a semi-automated machine environment. In future work, the inspection system will be deployed in continuous production setups in order to further test its accuracy and applicability.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00170-020-05695-y,springer
Article,doi:10.1186/s42400-020-00052-8,Cyber risk at the edge: current and future trends on cyber risk analytics and artificial intelligence in the industrial internet of things and industry 4.0 supply chains,Cybersecurity,10.1186/s42400-020-00052-8,Springer,2020-06-02,2020-06-02,"Digital technologies have changed the way supply chain operations are structured. In this article, we conduct systematic syntheses of literature on the impact of new technologies on supply chains and the related cyber risks. A taxonomic/cladistic approach is used for the evaluations of progress in the area of supply chain integration in the Industrial Internet of Things and Industry 4.0, with a specific focus on the mitigation of cyber risks. An analytical framework is presented, based on a critical assessment with respect to issues related to new types of cyber risk and the integration of supply chains with new technologies. This paper identifies a dynamic and self-adapting supply chain system supported with Artificial Intelligence and Machine Learning (AI/ML) and real-time intelligence for predictive cyber risk analytics. The system is integrated into a cognition engine that enables predictive cyber risk analytics with real-time intelligence from IoT networks at the edge. This enhances capacities and assist in the creation of a comprehensive understanding of the opportunities and threats that arise when edge computing nodes are deployed, and when AI/ML technologies are migrated to the periphery of IoT networks.",http://link.springer.com/openurl/fulltext?id=doi:10.1186/s42400-020-00052-8,springer
Article,doi:10.1038/s41598-020-68156-2,A machine learning workflow for raw food spectroscopic classification in a future industry,Scientific Reports,10.1038/s41598-020-68156-2,Nature,2020-07-08,2020-07-08,"Over the years, technology has changed the way we produce and have access to our food through the development of applications, robotics, data analysis, and processing techniques. The implementation of these approaches by the food industry ensure quality and affordability, reducing at the same time the costs of keeping the food fresh and increase productivity. A system, as the one presented herein, for raw food categorization is needed in future food industries to automate food classification according to type, the process of algorithm approaches that will be applied to every different food origin and also for serving disabled people. The purpose of this work was to develop a machine learning workflow based on supervised PLS regression and SVM classification, towards automated raw food categorization from FTIR. The system exhibited high efficiency in multi-class classification of 7 different types of raw food. The selected food samples, were diverse in terms of storage conditions (temperature, storage time and packaging), while the variability within each food was also taken into account by several different batches; leading in a classifier able to embed this variation towards increased robustness and efficiency, ready for real life applications targeting to the digital transformation of the food industry.",https://www.nature.com/articles/s41598-020-68156-2,springer
Article,doi:10.1007/s00170-018-03263-z,Observations on developing reliability information utilization in a manufacturing environment with case study: robotic arm manipulators,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-018-03263-z,Springer,2019-06-19,2019-02-13,"Manufacturing environments face many unique challenges with regard to balancing high standards of both product quality and production efficiency. Proper diagnostic health assessment is essential for maximizing uptime and maintaining product and process quality. Information for diagnostic assessments, and reliability information in general, can come from a myriad of sources that can be processed and managed through numerous algorithms that range from simplistic to hypercomplex. One area that typifies the assortment of information sources in a modern manufacturing setting is found with the use of industrial robotics and automated manipulators. Although several monitoring methods and technologies have been previously proposed for this and other assets, adoption has been sporadic with returns on investment not always meeting expectations. Practical concerns regarding data limitations, variability of setup, and scarcity of ground truth points of validation from active industrial sites have contributed to this. This paper seeks to provide an overview of barriers and offer a feasible action plan for developing a practical condition monitoring information utilization program, matching available capabilities and assets to maximize knowledge gain. Observations are made on a real-world case study involving industrial 6 degrees of freedom (DOF) robots actively deployed in a manufacturing facility with a variety of operational tasks.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s00170-018-03263-z,springer
Article,doi:10.1007/s12599-018-0566-9,Towards Digital Transformation in Fashion Retailing: A Design-Oriented IS Research Study of Automated Checkout Systems,Business & Information Systems Engineering,10.1007/s12599-018-0566-9,Springer,2019-02-12,2018-11-26,"Automated checkout systems promise greater sales due to an improved customer experience and cost savings because less store personnel is needed. The present design-oriented IS research study is concerned with an automated checkout solution in fashion retail stores. The implementation of such a cyberphysical system in established retail environments is challenging as architectural constraints, well-established customer processes, and customer expectations regarding privacy and convenience impose limits on system design. To overcome these challenges, the authors design an IT artifact that leverages an RFID sensor infrastructure and software components (data processing and prediction routines) to jointly address the central problems of detecting purchases in a reliable and timely fashion and assigning these purchases to individual shopping baskets. The system is implemented and evaluated in a research laboratory under real-world conditions. The evaluation indicates that shopping baskets can indeed be detected reliably (precision and recall rates greater than 99%) and in an expeditious manner (median detection time of 1.03 s). Moreover, purchase assignment reliability is 100% for most standard scenarios but falls to 42% in the most challenging scenario.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12599-018-0566-9,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-58817-5_35,Towards Explainable Direct Marketing in the Telecom Industry Through Hybrid Machine Learning,Computational Science and Its Applications – ICCSA 2020,10.1007/978-3-030-58817-5_35,Springer,2020-01-01,2020-09-30,"Direct marketing enables businesses to identify customers that could be interested in product offerings based on historical customer transactions data. Several machine learning (ML) tools are currently being used for direct marketing. However, the disadvantage of ML algorithmic models is that even though results could be accurate, they lack relevant explanations. The lack of detailed explanations that justify recommendations has led to reduced trust in ML-based recommendations for decision making in some critical real-world domains. The telecommunication domain has continued to witness a decline of revenue in core areas such as voice and text messaging services which make direct marketing useful to increase profit. This paper presents the conceptual design of a machine learning process framework that will enable telecom subscribers that should be targeted for direct marketing of new products to be identified, and also provide explanations for the recommendations. To do this, a hybrid framework that employs supervised learning, case-based reasoning and rule-based reasoning is proposed. The operational workflow of the framework is demonstrated with an example, while the plan of implementation and evaluation are also discussed.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-58817-5_35,springer
Article,doi:10.1007/s10845-018-01462-9,Predictive analytics methodology for smart qualification testing of electronic components,Journal of Intelligent Manufacturing,10.1007/s10845-018-01462-9,Springer,2019-03-15,2019-01-18,"In electronics manufacturing, the required quality of electronic modules (e.g. packaged electronic devices) are evaluated through qualification testing using standards and user-defined requirements. The challenge for the electronics industry is that product qualification testing is time-consuming and costly. This paper focuses on the development and demonstration of a novel approach for smarter qualification using test data from the production line along with integrated computational techniques for data mining/analytics and data-driven forecasting (i.e. prognostics) modelling. The most common type of testing in the electronics industry—sequentially run electrical multi-parameter tests on the Device-under-Test (DUT), is considered. The proposed data mining (DM) framework can identify the tests that have strong correlation to pending failure of the device in the qualification (tests sensitive to pending failure) as well as to evaluate the similarity in test measurements, thus generating knowledge on potentially redundant tests. Mining the data in this context and with the proposed approach represents a major new contribution because it uncovers embedded knowledge and information in the production test data that can enable intelligent optimisation of the tests’ sequence and reduce the number of tests. The intelligent manufacturing concept behind the development of data-driven prognostics models using machine learning techniques is to use data only from a small number of tests from the full qualification specification as training data in the process of model construction. This model can then forecast the overall qualification outcome for a DUT—Pass or Fail—without performing all other remaining tests. The novelty in the context of machine learning is in the selection of the data features for the training dataset using results from tests sensitive to pending failure. Support Vector Machine (SVM) binary classifiers SVM models built with data from tests sensitive to the outcome that the module will fail are shown to have superior performance compared with models trained with other datasets of tests. Case studies based on the use of real industrial production test data for an electronic module are included in the paper to demonstrate and validate the computational approach. This work is both novel and original because at present, to the best knowledge of the authors, such predictive analytics methodology applied to qualification testing and providing benefits of test time and hence cost reduction are non-existent in the electronics industry. The integrated data analytics-prognostics approach, deployable for both off-line and in-line optimisation of production test procedures, has the potential to transform current practices by exploiting in a smarter way information and knowledge available with large datasets of qualification test data.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-018-01462-9,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-58462-7_3,Development of Intelligent Obstacle Detection System on Railway Tracks for Yard Locomotives Using CNN,Dependable Computing - EDCC 2020 Workshops,10.1007/978-3-030-58462-7_3,Springer,2020-01-01,2020-08-31,"The paper proposes an approach to the development of obstacle detection systems on railway tracks for yard locomotives. The proposed approach is illustrated by full-stack technology comprises of hardware construction and software implementation. Original video capture device with double cameras making stereoscopic image recording in the realtime mode has been developed. The novel modified edge detection algorithm recognizes railway tracks and obstacles with on-line noise filtering. Pretrained object detection model containing deep convolution neural network able to distinguish and classify obstacles by its type and size has been implemented. Thus, the yard locomotive equipped with a proposed system can be classified as an intelligent vehicle achieving an autonomous safe-operating unit.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-58462-7_3,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-60884-2_7,Click Event Sound Detection Using Machine Learning in Automotive Industry,Advances in Soft Computing,10.1007/978-3-030-60884-2_7,Springer,2020-01-01,2020-10-07,"Artificial intelligence has been playing an important role when it comes to the automotive industry and its quality of assemblies in the production line, this is because since the arrival of the industry 4.0 it has been subject to change and continuous improvement. In the past, we’ve observed how many machine learning architectures have been used to create environmental sound classification systems in order to improve traditional systems, thus overcoming efficiency issues with great results. In this work, we present a machine learning solution/approach for click event sound detection using audio sensors that are used in the assembly of electric harnesses for engines, this being done on an automotive production line, where we divided our workflow into: data collection, pre-processing, feature extraction, training and inference and finally the detection of the click event sounds. We created a dataset that is composed by 25,000 audio files that have an average duration of 0.025 seconds per click sound with the purpose of training a Multi-layer Perceptron and bring it into the inference phase. In order to test this approach, we’ve performed various implementations in a laboratory and in the real automotive industry. We obtained 95.23% in F1-Score Metric in a laboratory, while in real conditions, we obtained less reliable results, as 84.00% as the best results.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-60884-2_7,springer
Article,doi:10.1631/FITEE.1900193,Framework and case study of cognitive maintenance in Industry 4.0,Frontiers of Information Technology & Electronic Engineering,10.1631/FITEE.1900193,Springer,2019-11-01,2019-12-16,"We present a new framework for cognitive maintenance (CM) based on cyber-physical systems and advanced artificial intelligence techniques. These CM systems integrate intelligent deep learning approaches and intelligent decision-making techniques, which can be used by maintenance professionals who are working with cutting-edge equipment. The systems will provide technical solutions to real-time online maintenance tasks, avoid outages due to equipment failures, and ensure the continuous and healthy operation of equipment and manufacturing assets. The implementation framework of CM consists of four modules, i.e., cyber-physical system, Internet of Things, data mining, and Internet of Services. In the data mining module, fault diagnosis and prediction are realized by deep learning methods. In the case study, the backlash error of cutting-edge machine tools is taken as an example. We use a deep belief network to predict the backlash of the machine tool, so as to predict the possible failure of the machine tool, and realize the strategy of CM. Through the case study, we discuss the significance of implementing CM for cutting-edge equipment, and the framework of CM implementation has been verified. Some CM system applications in manufacturing enterprises are summarized.",http://link.springer.com/openurl/pdf?id=doi:10.1631/FITEE.1900193,springer
Chapter,doi:10.1007/978-981-13-0080-6_15,Erratum to: Artificial Intelligence for Fashion Industry in the Big Data Era,Artificial Intelligence for Fashion Industry in the Big Data Era,10.1007/978-981-13-0080-6_15,Springer,2018-01-01,2018-07-11,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-13-0080-6_15,springer
Article,doi:10.1007/BF03545933,Nvidia Leading the Auto Industry to AI,The Hansen Report on Automotive Electronics,10.1007/BF03545933,Springer,2017-06-01,2017-06-01,,http://link.springer.com/openurl/pdf?id=doi:10.1007/BF03545933,springer
Article,doi:10.1007/s40747-018-0072-1,Risk prediction in life insurance industry using supervised learning algorithms,Complex & Intelligent Systems,10.1007/s40747-018-0072-1,Springer,2018-06-01,2018-04-07,"Risk assessment is a crucial element in the life insurance business to classify the applicants. Companies perform underwriting process to make decisions on applications and to price policies accordingly. With the increase in the amount of data and advances in data analytics, the underwriting process can be automated for faster processing of applications. This research aims at providing solutions to enhance risk assessment among life insurance firms using predictive analytics. The real world dataset with over hundred attributes (anonymized) has been used to conduct the analysis. The dimensionality reduction has been performed to choose prominent attributes that can improve the prediction power of the models. The data dimension has been reduced by feature selection techniques and feature extraction namely, Correlation-Based Feature Selection (CFS) and Principal Components Analysis (PCA). Machine learning algorithms, namely Multiple Linear Regression, Artificial Neural Network, REPTree and Random Tree classifiers were implemented on the dataset to predict the risk level of applicants. Findings revealed that REPTree algorithm showed the highest performance with the lowest mean absolute error (MAE) value of 1.5285 and lowest root-mean-squared error (RMSE) value of 2.027 for the CFS method, whereas Multiple Linear Regression showed the best performance for the PCA with the lowest MAE and RMSE values of 1.6396 and 2.0659, respectively, as compared to the other models.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40747-018-0072-1,springer
