@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123899044', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123899044?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123899044&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123899044&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123899044,SCOPUS_ID:85123899044,2-s2.0-85123899044,Toward Reinforcement Learning Identification for Swarms Engaged in Cooperative Pursuit,Sargent L.H.,"AIAA Science and Technology Forum and Exposition, AIAA SciTech Forum 2022",,,,,2022-01-01,2022,10.2514/6.2022-2501,0,"[{'@_fa': 'true', 'affilname': 'University of Miami', 'affiliation-city': 'Coral Gables', 'affiliation-country': 'United States'}]",,Conference Proceeding,cp,Conference Paper,AIAA 2022-2501,21101074853,0,False,,,,,"[{'@_fa': 'true', '$': '9781624106316'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123739674', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123739674?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123739674&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123739674&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123739674,SCOPUS_ID:85123739674,2-s2.0-85123739674,"Kimera-Multi: Robust, Distributed, Dense Metric-Semantic SLAM for Multi-Robot Systems",Tian Y.,IEEE Transactions on Robotics,19410468,,,,2022-01-01,2022,10.1109/TRO.2021.3137751,0,"[{'@_fa': 'true', 'affilname': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",,Journal,ar,Article,,95101,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",15523098,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123730675', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123730675?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123730675&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123730675&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123730675,SCOPUS_ID:85123730675,2-s2.0-85123730675,FastMDE: A Fast CNN Architecture for Monocular Depth Estimation at High Resolution,Dao T.T.,IEEE Access,21693536,,,,2022-01-01,2022,10.1109/ACCESS.2022.3145969,0,"[{'@_fa': 'true', 'affilname': 'Pusan National University', 'affiliation-city': 'Busan', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,,21100374601,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123487989', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123487989?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123487989&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123487989&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123487989,SCOPUS_ID:85123487989,2-s2.0-85123487989,A visual tool for monitoring and detecting anomalies in robot performance,Basurto N.,Pattern Analysis and Applications,1433755X,,,,2022-01-01,2022,10.1007/s10044-021-01053-0,0,"[{'@_fa': 'true', 'affilname': 'Universidad de Burgos', 'affiliation-city': 'Burgos', 'affiliation-country': 'Spain'}]",,Journal,ar,Article,,24822,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",14337541,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123433998', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123433998?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123433998&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123433998&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123433998,SCOPUS_ID:85123433998,2-s2.0-85123433998,"15th International Conference Dynamical Systems: Theory and Applications, DSTA, 2019",,Springer Proceedings in Mathematics and Statistics,21941017,362,,,2022-01-01,2022,,0,,,Conference Proceeding,cr,Conference Review,,21100255398,0,False,,,21941009,,"[{'@_fa': 'true', '$': '9783030773052'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123430801', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123430801?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123430801&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123430801&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123430801,SCOPUS_ID:85123430801,2-s2.0-85123430801,MoveRL: To a Safer Robotic Reinforcement Learning Environment,Liu G.,Communications in Computer and Information Science,18650937,1530 CCIS,,239-253,2022-01-01,2022,10.1007/978-3-030-93842-0_14,0,"[{'@_fa': 'true', 'affilname': 'Vrije Universiteit Brussel', 'affiliation-city': 'Brussels', 'affiliation-country': 'Belgium'}]",,Book Series,cp,Conference Paper,,17700155007,0,False,,,18650929,,"[{'@_fa': 'true', '$': '9783030938413'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123416699', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123416699?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123416699&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123416699&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123416699,SCOPUS_ID:85123416699,2-s2.0-85123416699,"International Conference on Inventive Communication and Computational Technologies, ICICCT 2021",,Lecture Notes in Networks and Systems,23673389,311,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811655289'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123317568', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123317568?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123317568&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123317568&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123317568,SCOPUS_ID:85123317568,2-s2.0-85123317568,Seven Defining Features of Terahertz (THz) Wireless Systems: A Fellowship of Communication and Sensing,Chaccour C.,IEEE Communications Surveys and Tutorials,1553877X,,,,2022-01-01,2022,10.1109/COMST.2022.3143454,0,"[{'@_fa': 'true', 'affilname': 'Virginia Polytechnic Institute and State University', 'affiliation-city': 'Blacksburg', 'affiliation-country': 'United States'}]",,Journal,ar,Article,,17900156715,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123308180', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123308180?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123308180&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123308180&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123308180,SCOPUS_ID:85123308180,2-s2.0-85123308180,Home Security System Using RaspberryPi,Banerjee P.,Lecture Notes in Electrical Engineering,18761119,820,,167-176,2022-01-01,2022,10.1007/978-981-16-7274-3_14,0,"[{'@_fa': 'true', 'affilname': 'RCC Institute of Information Technology', 'affiliation-city': 'Kolkata', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811672736'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123304786', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123304786?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123304786&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123304786&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123304786,SCOPUS_ID:85123304786,2-s2.0-85123304786,Robust Model for Rural Education Using Deep Learning and Robotics,Iyer S.,Lecture Notes in Networks and Systems,23673389,249,,175-182,2022-01-01,2022,10.1007/978-3-030-85365-5_17,0,"[{'@_fa': 'true', 'affilname': 'Rai University', 'affiliation-city': 'Saroda Village, Ahmedabad', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030853648'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123296333', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123296333?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123296333&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123296333&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123296333,SCOPUS_ID:85123296333,2-s2.0-85123296333,Intelligent Radio Resource Allocation for Human-Robot Collaboration,Feng Y.,IEEE Open Journal of the Communications Society,2644125X,3,,144-158,2022-01-01,2022,10.1109/OJCOMS.2022.3141201,0,"[{'@_fa': 'true', 'affilname': 'University of Melbourne', 'affiliation-city': 'Parkville', 'affiliation-country': 'Australia'}]",,Journal,ar,Article,,21101070921,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85123277117', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85123277117?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123277117&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123277117&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85123277117,SCOPUS_ID:85123277117,2-s2.0-85123277117,"5th World Conference on Smart Trends in Systems Security and Sustainability, WS4 2021",,Lecture Notes in Networks and Systems,23673389,333,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811663086'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122883066', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122883066?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122883066&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122883066&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122883066,SCOPUS_ID:85122883066,2-s2.0-85122883066,Evaluation of Collaborative Robot Sustainable Integration in Manufacturing Assembly by Using Process Time Savings,Calvo R.,Materials,19961944,15,2,,2022-01-01,January-2 2022,10.3390/ma15020611,0,"[{'@_fa': 'true', 'affilname': 'Escuela Técnica Superior de Ingeniería y Diseño Industrial', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}]",,Journal,ar,Article,611,76627,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122849089', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122849089?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122849089&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122849089&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122849089,SCOPUS_ID:85122849089,2-s2.0-85122849089,"A Real-Time Zanthoxylum Target Detection Method for an Intelligent Picking Robot under a Complex Background, Based on an Improved YOLOv5s Architecture",Xu Z.,Sensors,,22,2,,2022-01-01,January-2 2022,10.3390/s22020682,0,"[{'@_fa': 'true', 'affilname': 'Gansu Agricultural University', 'affiliation-city': 'Lanzhou', 'affiliation-country': 'China'}]",35062643,Journal,ar,Article,682,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122746182', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122746182?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122746182&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122746182&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122746182,SCOPUS_ID:85122746182,2-s2.0-85122746182,Exploration of IoT Nodes Communication Using LoRaWAN in Forest Environment,Sharma A.,"Computers, Materials and Continua",15462226,71,2,6240-6256,2022-01-01,2022,10.32604/cmc.2022.024639,0,"[{'@_fa': 'true', 'affilname': 'Chandigarh University', 'affiliation-city': 'Mohali', 'affiliation-country': 'India'}]",,Journal,ar,Article,,24364,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15462218,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122706625', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122706625?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122706625&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122706625&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122706625,SCOPUS_ID:85122706625,2-s2.0-85122706625,360 <sup>∘</sup> real-time and power-efficient 3D DAMOT for autonomous driving applications,Gómez-Huélamo C.,Multimedia Tools and Applications,15737721,,,,2022-01-01,2022,10.1007/s11042-021-11624-2,0,"[{'@_fa': 'true', 'affilname': 'Universidad de Alcalá', 'affiliation-city': 'Alcala de Henares', 'affiliation-country': 'Spain'}]",,Journal,ar,Article,,25627,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",13807501,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122584541', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122584541?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122584541&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122584541&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122584541,SCOPUS_ID:85122584541,2-s2.0-85122584541,Fuzzy Logic-Driven Variable Time-Scale Prediction-Based Reinforcement Learning for Robotic Multiple Peg-in-Hole Assembly,Hou Z.,IEEE Transactions on Automation Science and Engineering,15583783,19,1,218-229,2022-01-01,1 January 2022,10.1109/TASE.2020.3024725,1,"[{'@_fa': 'true', 'affilname': 'Tsinghua University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,Journal,ar,Article,,17340,0,False,,,15455955,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122561933', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122561933?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122561933&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122561933&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122561933,SCOPUS_ID:85122561933,2-s2.0-85122561933,COORP: Satisfying Low-Latency and High-Throughput Requirements of Wireless Network for Coordinated Robotic Learning,Deng S.,IEEE Internet of Things Journal,23274662,,,,2022-01-01,2022,10.1109/JIOT.2022.3140400,0,"[{'@_fa': 'true', 'affilname': 'The University of Hong Kong', 'affiliation-city': 'Pokfulam', 'affiliation-country': 'Hong Kong'}]",,Journal,ar,Article,,21100338350,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122561199', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122561199?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122561199&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122561199&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122561199,SCOPUS_ID:85122561199,2-s2.0-85122561199,Efficient FPGA Parallelization of Lipschitz Interpolation for Real-Time Decision-Making,Nadales J.M.,IEEE Transactions on Control Systems Technology,15580865,,,,2022-01-01,2022,10.1109/TCST.2021.3136616,0,"[{'@_fa': 'true', 'affilname': 'Universidad de Sevilla', 'affiliation-city': 'Sevilla', 'affiliation-country': 'Spain'}]",,Journal,ar,Article,,17342,0,False,,,10636536,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122516656', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122516656?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122516656&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122516656&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122516656,SCOPUS_ID:85122516656,2-s2.0-85122516656,Physics-Based Graphics Models in 3D Synthetic Environments as Autonomous Vision-Based Inspection Testbeds,Hoskere V.,Sensors,,22,2,,2022-01-01,January-2 2022,10.3390/s22020532,1,"[{'@_fa': 'true', 'affilname': 'University of Houston', 'affiliation-city': 'Houston', 'affiliation-country': 'United States'}]",35062493,Journal,ar,Article,532,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122508435', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122508435?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122508435&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122508435&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122508435,SCOPUS_ID:85122508435,2-s2.0-85122508435,Programing a Robotic Ambulance with Virtual Reality,Lavinia A.,IFMBE Proceedings,14339277,88,,344-354,2022-01-01,2022,10.1007/978-3-030-93564-1_38,0,"[{'@_fa': 'true', 'affilname': 'Universitatea de Medicina si Farmacie Iuliu Hatieganu din Cluj-Napoca', 'affiliation-city': 'Cluj Napoca', 'affiliation-country': 'Romania'}]",,Conference Proceeding,cp,Conference Paper,,19400157277,0,False,,,16800737,,"[{'@_fa': 'true', '$': '9783030935634'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122496638', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122496638?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122496638&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122496638&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122496638,SCOPUS_ID:85122496638,2-s2.0-85122496638,Object manipulation system based on image-based reinforcement learning,Kim S.,Intelligent Service Robotics,18612784,,,,2022-01-01,2022,10.1007/s11370-021-00402-6,0,"[{'@_fa': 'true', 'affilname': 'Korea University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,,9500154152,0,False,,,18612776,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122495244', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122495244?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122495244&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122495244&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122495244,SCOPUS_ID:85122495244,2-s2.0-85122495244,Closing the Gap: Combining Task Specification and Reinforcement Learning for Compliant Vegetable Cutting,Padalkar A.,Lecture Notes in Electrical Engineering,18761119,793,,187-206,2022-01-01,2022,10.1007/978-3-030-92442-3_11,0,"[{'@_fa': 'true', 'affilname': 'Deutsches Zentrum fur Luft- Und Raumfahrt', 'affiliation-city': '\xa0Cologne', 'affiliation-country': 'Germany'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9783030924416'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122427177', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122427177?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122427177&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122427177&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122427177,SCOPUS_ID:85122427177,2-s2.0-85122427177,Fuzzy Double Deep Q-Network-Based Gait Pattern Controller for Humanoid Robots,Li T.H.S.,IEEE Transactions on Fuzzy Systems,19410034,30,1,147-161,2022-01-01,1 January 2022,10.1109/TFUZZ.2020.3033141,0,"[{'@_fa': 'true', 'affilname': 'National Cheng Kung University', 'affiliation-city': 'Tainan', 'affiliation-country': 'Taiwan'}]",,Journal,ar,Article,,24242,0,False,,,10636706,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122176617', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122176617?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122176617&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122176617&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122176617,SCOPUS_ID:85122176617,2-s2.0-85122176617,Steering a Robotic Wheelchair Based on Voice Recognition System Using Convolutional Neural Networks,Bakouri M.,Electronics (Switzerland),20799292,11,1,,2022-01-01,January-1 2022,10.3390/electronics11010168,0,"[{'@_fa': 'true', 'affilname': 'Majmaah University', 'affiliation-city': 'Al-Majmaah', 'affiliation-country': 'Saudi Arabia'}, {'@_fa': 'true', 'affilname': 'Sebha University', 'affiliation-city': 'Sebha', 'affiliation-country': 'Libyan Arab Jamahiriya'}]",,Journal,ar,Article,168,21100829272,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121968187', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121968187?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121968187&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121968187&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2352711021001837'}",https://api.elsevier.com/content/abstract/scopus_id/85121968187,SCOPUS_ID:85121968187,2-s2.0-85121968187,tx2_fcnn_node: An open-source ROS compatible tool for monocular depth reconstruction,Muravyev K.,SoftwareX,23527110,17,,,2022-01-01,January 2022,10.1016/j.softx.2021.100956,0,"[{'@_fa': 'true', 'affilname': 'Federal Research Center Informatics and Management of the Russian Academy of Sciences', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",,Journal,ar,Article,100956,21100422153,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,S2352711021001837,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120525249', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120525249?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120525249&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120525249&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120525249,SCOPUS_ID:85120525249,2-s2.0-85120525249,Developments in Agriculture Technology Using Internet of Things,Sucharitha G.,EAI/Springer Innovations in Communication and Computing,25228609,,,341-360,2022-01-01,2022,10.1007/978-3-030-77528-5_18,0,"[{'@_fa': 'true', 'affilname': 'Institute of Aeronautical Engineering, Hyderabad', 'affiliation-city': 'Hyderabad', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118998006', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118998006?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118998006&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118998006&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118998006,SCOPUS_ID:85118998006,2-s2.0-85118998006,Using fuzzy logic control system as an artificial intelligence tool to design soap bubbles robot as a type of interactive games,Lashin M.M.A.,Information Sciences Letters,2090956X,11,1,15-19,2022-01-01,January 2022,10.18576/isl/110103,0,"[{'@_fa': 'true', 'affilname': 'Princess Nourah bint Abdulrahman University', 'affiliation-city': 'Riyadh', 'affiliation-country': 'Saudi Arabia'}]",,Journal,ar,Article,,21100970313,0,False,,,20909551,,
