contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Article,doi:10.1007/s13312-021-2228-0,Artificial Intelligence in Medical Education,Indian Pediatrics,10.1007/s13312-021-2228-0,Springer,2021-05-01,2021-05-21,,http://link.springer.com/openurl/pdf?id=doi:10.1007/s13312-021-2228-0,springer
Article,doi:10.1186/s12995-021-00301-7,Artificial intelligence and robotisation in the EU - should we change OHS law?,Journal of Occupational Medicine and Toxicology,10.1186/s12995-021-00301-7,BioMed Central,2021-05-05,2021-05-05,"Background Technological progress in the twenty-first century offers real chances for economic development of the European Union (EU). The purpose of this publication is to analyse risks and threats relating to Occupational Health and Safety (OHS) considerations in the context of scientific and technological development. The article attempts the analysis of whether current legislation of the European Union enables good protection of workers’ health in the performance of their duties using robots, artificial intelligence (AI). A feature of robotisation and AI may be new challenges in OHS protection. The analysis performed aims to determine whether threats posted by working with Artificial Intelligence are serious enough for the EU Legislator to focus on implementation of new OHS regulations. Methods The analysis was carried out on the basis of current legal regulations related to the protection of employee’s health in the European Union. The study used literature related to robotisation with artificial intelligence and health and safety at work in the working environment. Results Given the new psychological and physical threats related to the use of AI robots, it is necessary to expand the EU legislation with general guidelines for the use of intelligent robots in the work environment. Indeed, such robots must be defined in the applicable legal framework. Employers should also define, as part of their internal regulations, the procedures for employee communication with artificial intelligence, and relevantly update their training in the OHS area. Conclusions The developments in AI-assisted robots come with inherent risks and threats to the working environment. New challenges create the need for adapting EU laws to changing reality. In order to structure European Union legislation on health and safety at work, these changes could be defined in a single piece of legislation covering robotics and AI after detailed analysis, dialogue, and debate.",https://www.biomedcentral.com/openurl?doi=10.1186/s12995-021-00301-7,springer
Article,doi:10.1007/s12652-021-03275-w,An effective arrhythmia classification via ECG signal subsampling and mutual information based subbands statistical features selection,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-021-03275-w,Springer,2021-05-04,2021-05-04,"The deployment of wireless health wearables is increasing in the framework of mobile health monitoring. The power and processing efficiencies with data compression are key aspects. To this end, an efficient automated arrhythmia recognition method is devised. The aim of this work is to contribute to the realisation of modern wireless electrocardiogram (ECG) gadgets. The proposed system utilizes an intelligent combination of subsampling, denoising and wavelet transform based subbands decomposition. Onward, the subband’s statistical features are extracted and mutual information (MI) based dimension reduction is attained for an effective realization of the ECG wearable processing chain. The amount of information to be processed is reduced in a real-time manner by using subsampling. It brings a remarkable reduction in the proposed system's computational complexity compared to the fixed-rate counterparts. MI based features selection improves the classification performance in terms of precision and processing delay. Moreover, it enhances the compression gain and aptitudes an effective diminishing in the transmission activity. Experimental results show that the designed method attains a 4 times computational gain while assuring an appropriate quality of signal reconstruction. A 7.2-fold compression gain compared to conventional counterparts is also attained. The best classification accuracies of 97% and 99% are secured respectively for cases of 5-class and 4-class arrhythmia datasets. It shows that the suggested method realizes an effective recognition of arrhythmia.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-021-03275-w,springer
Article,doi:10.1038/s42256-021-00312-3,Machine learning pipeline for battery state-of-health estimation,Nature Machine Intelligence,10.1038/s42256-021-00312-3,Nature,2021-05-01,2021-04-05,"Rechargeable lithium-ion batteries play a crucial role in many modern-day applications, including portable electronics and electric vehicles, but they degrade over time. To ensure safe operation, a battery’s ‘state of health’ should be monitored in real time, and this machine learning pipeline, tested on a variety of charging conditions, can provide such an online estimation of battery state of health. Lithium-ion batteries are ubiquitous in applications ranging from portable electronics to electric vehicles. Irrespective of the application, reliable real-time estimation of battery state of health (SOH) by on-board computers is crucial to the safe operation of the battery, ultimately safeguarding asset integrity. In this Article, we design and evaluate a machine learning pipeline for estimation of battery capacity fade—a metric of battery health—on 179 cells cycled under various conditions. The pipeline estimates battery SOH with an associated confidence interval by using two parametric and two non-parametric algorithms. Using segments of charge voltage and current curves, the pipeline engineers 30 features, performs automatic feature selection and calibrates the algorithms. When deployed on cells operated under the fast-charging protocol, the best model achieves a root-mean-squared error of 0.45%. This work provides insights into the design of scalable data-driven models for battery SOH estimation, emphasizing the value of confidence bounds around the prediction. The pipeline methodology combines experimental data with machine learning modelling and could be applied to other critical components that require real-time estimation of SOH.",https://www.nature.com/articles/s42256-021-00312-3,springer
Article,doi:10.1007/s12652-020-01859-6,PALM-CSS: a high accuracy and intelligent machine learning based cooperative spectrum sensing methodology in cognitive health care networks,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-020-01859-6,Springer,2021-05-01,2020-03-27,"Spectrum sensing is the most crucial importance in cognitive radios. We propose a novel machine-learning algorithm for spectrum sensing in cognitive radio networks, which plays an essential role in medical data transmission. In this regard, high-speed pre-emptive decision-based multi-layer extreme learning machines are implemented for co-operative spectrums sensing in CR health care networks. For a radio channel, different vectors such as energy levels, distance, Channel ID, sensor values are determined at CR devices and are considered as a feature vector and thus used to feed into the proposed classifier for the determination of the availability of the channel. The classifier further categorizes the parameters such as user identification i.e., primary and secondary users, availability of channels, and the most crucial predictive decision of the available channels. The proposed PALM-CSS consists of two major phases, such as classification and prediction. Before the online classification and prediction, datasets are generated, and these datasets are used for the training of the proposed classifier. The proposed classifier uses the principle of high-speed priority-based multi-layer extreme learning machines for the classification and prediction. The experimental testbed has designed based Multicore CoxtexM-3 boards for implementing the real-time cognitive scenario and various performance parameters such as prediction accuracy, training and testing time, Receiver operating characteristics, and accuracy of detection. Furthermore, the proposed algorithms has also compared with the other existing machine learning algorithm such as artificial neural networks, support vector machines, K-nearest neighbor, Naïve Bayes and ensemble machine learning algorithms in which the proposed algorithm outperforms the other existing algorithms and finds its more suitable for cognitive health care networks.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-020-01859-6,springer
Article,doi:10.1007/s12652-021-03232-7,HealthSaver: a neural network based hospital recommendation system framework on flask webapplication with realtime database and RFID based attendance system,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-021-03232-7,Springer,2021-04-09,2021-04-09,"Good healthcare systems are crucial to the socio-economic growth of a country. In the current scenario, with a rapidly growing population, it is not always possible to find good hospitals nearby which has beds and doctors available, especially in times of emergencies. However, no reliable hospital recommendation system exists which compute these parameters and suggests hospitals. The proposed model utilizes neural networks to recommend hospitals based on hospital ratings, doctors available and distance to ensure that in time of emergencies, because crucial time is not wasted and the people can go to the best suited hospital. A comparative study among different neural network models were carried out in terms of accuracy and computing time. The most efficient model was chosen to be implemented in the final recommendation system. The dataset used to train the neural network models was the Hospital rating dataset provided by the Centers for Medicare and Medicaid services available on Kaggle. A real-time database has been made in Google Firebase, which contains information about hospitals like location, ratings, doctors and beds available. An attendance system for doctors has also been designed using Radio Frequency Identification (RFID) cards and NodeMCU. A web-application has also been designed where the user can obtain the name, address and phone number of the recommended hospital or hospitals.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-021-03232-7,springer
Article,doi:10.1007/s40747-021-00319-8,Smart healthcare system-a brain-like computing approach for analyzing the performance of detectron2 and PoseNet models for anomalous action detection in aged people with movement impairments,Complex & Intelligent Systems,10.1007/s40747-021-00319-8,Springer,2021-03-10,2021-03-10,"In this era of artificial intelligence, a wide variety of techniques are available in healthcare industry especially to study about various changes happening in the human body. Intelligent assistance using brain-like framework helps to understand and analyze various types of complex data by utilizing most recent innovations such as deep learning and computer vision. Activities are complex practices, including continuous actions as well as interleaved actions that could be processed with fully interconnected neuron-like processing machine in a way the human brain works. Human postures have the ability to express different body movements in different environments. An optimal method is required to identify and analyze different kinds of postures so that the recognition rate has to be increased. The system should handle ambiguous circumstances that include diverse body movements, multiple views and changes in the environments. The objective of this research is to apply real-time pose estimation models for object detection and abnormal activity recognition with vision-based complex key point analysis. Object detection based on bounding box with a mask is successfully implemented with detectron2 deep learning model. Using PoseNet model, normal and abnormal activities are successfully distinguished, and the performance is evaluated. The proposed system implemented a state of the art computing model for the development of public healthcare industry. The experimental results show that the models have high levels of accuracy for detecting sudden changes in movements under varying environments.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40747-021-00319-8,springer
Article,doi:10.1007/s13369-021-05596-6,Analysis of Electronic Health Records Based on Deep Learning with Natural Language Processing,Arabian Journal for Science and Engineering,10.1007/s13369-021-05596-6,Springer,2021-04-17,2021-04-17,"The interdisciplinary research field concentrated on interfaces between human languages and computers is natural language processing (NLP). Recent developments to solve NLP problems have been followed by deep learning. Deep learning implementations in the health care industry are mostly related to traditional examples of the technology of medical tests for detecting diseases through image processing or computer viewing techniques. Another source of information that is often ignored, if not more important than medical scanning, is the electronic health record (EHR), which can change the way to access valuable features and data from patients' medical records. The electronic health record (EHR) model's comprehensive adoption allows large-scale collection of health data from real clinical settings. In this paper, the Adaptive Hybridized Deep Neural Network has been proposed for electronic health records. Deep Neural Network has been utilized for the effective clinical record system. EHRs have several classifications, and controlled vocabularies record the appropriate medical information and events. Various EHR deep learning systems that easily share functional analyses and implementations introduced multiple clinical code types. EHR documents are mainly used to store patient data, such as patient medical history, development, age, Diagnosis, and treatment. Our findings illustrate the complexity of using highly imbalanced data sets and demonstrate that consecutive, deep learning architectures such as DNN may be better suited to tackle EHR's temporal structure.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13369-021-05596-6,springer
Article,doi:10.1186/s13000-021-01081-8,"Diagnosis prediction of tumours of unknown origin using ImmunoGenius, a machine learning-based expert system for immunohistochemistry profile interpretation",Diagnostic Pathology,10.1186/s13000-021-01081-8,BioMed Central,2021-03-11,2021-03-11,"Background Immunohistochemistry (IHC) remains the gold standard for the diagnosis of pathological diseases. This technique has been supporting pathologists in making precise decisions regarding differential diagnosis and subtyping, and in creating personalized treatment plans. However, the interpretation of IHC results presents challenges in complicated cases. Furthermore, rapidly increasing amounts of IHC data are making it even harder for pathologists to reach to definitive conclusions. Methods We developed ImmunoGenius, a machine-learning-based expert system for the pathologist, to support the diagnosis of tumors of unknown origin. Based on Bayesian theorem, the most probable diagnoses can be drawn by calculating the probabilities of the IHC results in each disease. We prepared IHC profile data of 584 antibodies in 2009 neoplasms based on the relevant textbooks. We developed the reactive native mobile application for iOS and Android platform that can provide 10 most possible differential diagnoses based on the IHC input. Results We trained the software using 562 real case data, validated it with 382 case data, tested it with 164 case data and compared the precision hit rate. Precision hit rate was 78.5, 78.0 and 89.0% in training, validation and test dataset respectively. Which showed no significant difference. The main reason for discordant precision was lack of disease-specific IHC markers and overlapping IHC profiles observed in similar diseases. Conclusion The results of this study showed a potential that the machine-learning algorithm based expert system can support the pathologic diagnosis by providing second opinion on IHC interpretation based on IHC database. Incorporation with contextual data including the clinical and histological findings might be required to elaborate the system in the future.",https://www.biomedcentral.com/openurl?doi=10.1186/s13000-021-01081-8,springer
Article,doi:10.1007/s00134-020-06316-8,Five principles for the intelligent use of AI in medical imaging,Intensive Care Medicine,10.1007/s00134-020-06316-8,Springer,2021-02-01,2021-01-15,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00134-020-06316-8,springer
Article,doi:10.1007/s00134-020-06203-2,Artificial intelligence in intensive care medicine,Intensive Care Medicine,10.1007/s00134-020-06203-2,Springer,2021-02-01,2020-08-07,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00134-020-06203-2,springer
Article,doi:10.1007/s12325-020-01605-6,Body Mass Index Variable Interpolation to Expand the Utility of Real-world Administrative Healthcare Claims Database Analyses,Advances in Therapy,10.1007/s12325-020-01605-6,Springer,2021-02-01,2021-01-11,"Introduction Administrative claims data provide an important source for real-world evidence (RWE) generation, but incomplete reporting, such as for body mass index (BMI), limits the sample sizes that can be analyzed to address certain research questions. The objective of this study was to construct models by implementing machine-learning (ML) algorithms to predict BMI classifications (≥ 30, ≥ 35, and ≥ 40 kg/m^2) in administrative healthcare claims databases, and then internally and externally validate them. Methods Five advanced ML algorithms were implemented for each BMI classification on a random sampling of BMI readings from the Optum PanTher Electronic Health Record database (2%) and the Optum Clinformatics Date of Death (20%) database, while incorporating baseline demographic and clinical characteristics. Sensitivity analyses with oversampling ratios were conducted. Model performance was validated internally and externally. Results Models trained on the Super Learner ML algorithm (SLA) yielded the best BMI classification predictive performance. SLA model 1 utilized sociodemographic and clinical characteristics, including baseline BMI values; the area under the receiver operating characteristic curve (ROC AUC) was approximately 88% for the prediction of BMI classifications of ≥ 30, ≥ 35, and ≥ 40 kg/m^2 (internal validation), while accuracy ranged from 87.9% to 92.8% and specificity ranged from 91.8% to 94.7%. SLA model 2 utilized sociodemographic information and clinical characteristics, excluding baseline BMI values; ROC AUC was approximately 73% for the prediction of BMI classifications of ≥ 30, ≥ 35, and ≥ 40 kg/m^2 (internal validation), while accuracy ranged from 73.6% to 80.0% and specificity ranged from 71.6% to 85.9%. The external validation on the MarketScan Commercial Claims and Encounters database yielded relatively consistent results with slightly diminished performance. Conclusion This study demonstrated the feasibility and validity of using ML algorithms to predict BMI classifications in administrative healthcare claims data to expand the utility for RWE generation.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12325-020-01605-6,springer
Article,doi:10.1007/s40257-020-00574-4,The Importance of Incorporating Human Factors in the Design and Implementation of Artificial Intelligence for Skin Cancer Diagnosis in the Real World,American Journal of Clinical Dermatology,10.1007/s40257-020-00574-4,Springer,2021-03-01,2020-12-22,"Artificial intelligence (AI) algorithms have been shown to diagnose skin lesions with impressive accuracy in experimental settings. The majority of the literature to date has compared AI and dermatologists as opponents in skin cancer diagnosis. However, in the real-world clinical setting, the clinician will work in collaboration with AI. Existing evidence regarding the integration of such AI diagnostic tools into clinical practice is limited. Human factors, such as cognitive style, personality, experience, preferences, and attitudes may influence clinicians’ use of AI. In this review, we consider these human factors and the potential cognitive errors, biases, and unintended consequences that could arise when using an AI skin cancer diagnostic tool in the real world. Integrating this knowledge in the design and implementation of AI technology will assist in ensuring that the end product can be used effectively. Dermatologist leadership in the development of these tools will further improve their clinical relevance and safety.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40257-020-00574-4,springer
Article,doi:10.1007/s00146-020-00985-1,Healthcare and anomaly detection: using machine learning to predict anomalies in heart rate data,AI & SOCIETY,10.1007/s00146-020-00985-1,Springer,2021-03-01,2020-05-07,"The application of machine learning algorithms to healthcare data can enhance patient care while also reducing healthcare worker cognitive load. These algorithms can be used to detect anomalous physiological readings, potentially leading to expedited emergency response or new knowledge about the development of a health condition. However, while there has been much research conducted in assessing the performance of anomaly detection algorithms on well-known public datasets, there is less conceptual comparison across unsupervised and supervised performance on physiological data. Moreover, while heart rate data are both ubiquitous and noninvasive, there has been little research specifically for anomaly detection of this type of data. Considering that heart rate data are indicative of both potential health complications and an individual’s physical activity, this is a rich source of largely overlooked data. To this end, we employed and evaluated five machine learning algorithms, two of which are unsupervised and the remaining three supervised, in their ability to detect anomalies in heart rate data. These algorithms were then evaluated on real heart rate data. Findings supported the effectiveness of local outlier factor and random forests algorithms in the task of heart rate anomaly detection, as each model generalized well from their training on simulated heart rate data to real world heart rate data. Furthermore, results support that simulated data can help configure algorithms to a degree of performance when real labeled data are not available and that this type of learning might be especially helpful in initial deployment of a system without prior data.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00146-020-00985-1,springer
Article,doi:10.1007/s11042-020-10292-y,Implementing a real-time image captioning service for scene identification using embedded system,Multimedia Tools and Applications,10.1007/s11042-020-10292-y,Springer,2021-03-01,2021-01-12,"Falling over or curling up on the ground potentially causes danger for the elderly, staying at home alone, once we rescue them lately. To ensure the safety of the elderly at home, most people monitor the home situation with mobile devices remotely. However, they are incapable of monitoring the home frequently while working outside. To this end, we design a scene identification system translating the semantic visual information into a human-readable sentence. Users can understand the scene instantly with a summarized sentence. In addition, our system features low inference time and easy deployment. Specifically, we implement a real-time scene identification system, equipped with an image captioning model, under the edge computing scenario. An image captioning model translates the captured scene image into a human-readable sentence. In a nutshell, we summarize an indoor scene in sentence form.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-020-10292-y,springer
Article,doi:10.1038/s41746-020-00376-2,Deep learning-enabled medical computer vision,npj Digital Medicine,10.1038/s41746-020-00376-2,Nature,2021-01-08,2021-01-08,"A decade of unprecedented progress in artificial intelligence (AI) has demonstrated the potential for many fields—including medicine—to benefit from the insights that AI techniques can extract from data. Here we survey recent progress in the development of modern computer vision techniques—powered by deep learning—for medical applications, focusing on medical imaging, medical video, and clinical deployment. We start by briefly summarizing a decade of progress in convolutional neural networks, including the vision tasks they enable, in the context of healthcare. Next, we discuss several example medical imaging applications that stand to benefit—including cardiology, pathology, dermatology, ophthalmology–and propose new avenues for continued work. We then expand into general medical video, highlighting ways in which clinical workflows can integrate computer vision to enhance care. Finally, we discuss the challenges and hurdles required for real-world clinical deployment of these technologies.",https://www.nature.com/articles/s41746-020-00376-2,springer
Chapter,doi:10.1007/978-3-030-66633-0_4,Smart Healthcare Technologies for Massive Internet of Medical Things,Efficient Data Handling for Massive Internet of Medical Things,10.1007/978-3-030-66633-0_4,Springer,2021-01-01,2021-09-02,"Smarthealth care system is required to handle the large volume of data produced by the Massive Internet of Medical things. Smart healthcare system uses information and communication technology of IoT, data analytic, machine learning, deep learning, augmented reality, and cloud technologies to realize efficient, personalized, convenient health care systems. This chapter intended to give an overview, and the case of the above said ICT technologies for smart health applications. Smart healthcare systems are more patient-centric and enable them to get anywhere any health care service at an affordable cost. Machine learning and deep learning allow auto diagnosis of disease and predict the disease in an earlier stage in a systematic way from the acquired data set from the patient. Prediction of the disease increases the chance of curing the disease and reduces the Mortality rate. IoT enables smart continuous remote patient monitoring and medical data acquisition via an intelligent sensor system. Augmented Reality (AR) helps the surgeons to diagnose the disease accurately, performs surgery precisely with the help of real-time data of the patient quickly. AR also make surgeons precisely study patients’ anatomy through overlaying AR set augmentation of their scanned image on top of their body. Doctors able to visualize the internal part of the human body and organs without cutting the body. Cloud platform enables the patient data storage and retrieval of them anywhere at any time. Cloud computing facilitates run diagnosis and decision support software on ad hoc fashion and enables remote healthcare services. mHealth system utilizes mobile applications to easily reach the community of patients to provide health care services.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-66633-0_4,springer
Chapter,doi:10.1007/978-981-16-2972-3_15,Impact of Artificial Intelligence in Health care: A Study,Hybrid Artificial Intelligence and IoT in Healthcare,10.1007/978-981-16-2972-3_15,Springer,2021-01-01,2021-07-23,"The acceptance of AI in health care relates to the analysis of the huge amount of information that is generated each day and the limitation of physicians to address these needs. The growth of data complexity in the medical domain refers to the increasing usage of artificial intelligence in that sector. Some vital functionaries include care providers, diagnostic recommendation systems, and adherence of patients among others. Likewise, there exist several applications where AI can be successfully deployed in clinical applications. In this study, the role of AI in this critical healthcare sector is highlighted. Some popular existing research works in the healthcare domain are discussed. Software projects involving AI in this sector are summarized. Finally, a real-time implementation of medical imaging using different computational methods is demonstrated. Maximum accuracy of 94.2% was noted for prostate cancer. It is also found that it takes maximum time for the analysis of lung cancer (2.43 s) and minimum for brain cancer (1.12 s) .",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-2972-3_15,springer
Chapter,doi:10.1007/978-981-15-5495-7_2,A Precise Analysis of Deep Learning for Medical Image Processing,Bio-inspired Neurocomputing,10.1007/978-981-15-5495-7_2,Springer,2021-01-01,2020-07-22,"Recently, usage of image processing in machine learning (ML) is growing fast. Medical image processing, image segmentation, computer-aided diagnosis, image transformation, image fusion combined with AI play a crucial role in the healthcare field. Other industries are different from the healthcare sector. This is the people’s highest priority sector for those whose expectation levels of the people about care and services are high at a decent cost. It consumes a huge percentage of budgets, but still, it does not affect the social expectations. Many times it is observed that explanations provided by medical experts seem to be ambiguous. Few experts are able to effectively explain the details of medical images due to its complexity and subjective nature; interpreters and fatigue exist in different extensives. Later, the achievement of deep learning concept in varieties of real-time application domains also provides thrilling solutions with a good accuracy percentage in a medical image which will help the medical society soon. Deep learning (DL) methods are a set of algorithms in machine learning (ML), which provides an effective way to analyse medical images automatically for diagnosis/assessment of a disease. DL enables a higher level of abstraction and provides better prediction from data sets. Therefore, DL has a great impact and becomes popular in recent years. In this chapter, we discuss different states of deep learning architecture, image classifications and the medical image segmentation optimizer. This chapter provides a detailed analysis of algorithms based on deep learning that is used in clinical image with regards to recent works and their future approaches. It provides some important knowledge and the way of approaching deep learning concept in the field of healthcare image analysis. Afterwards, we will discuss the challenges that are faced when it is applied to medical images and some open research issues. In the end, a successful medical image processing is presented where implementation is done by deep learning.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-15-5495-7_2,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-80744-3_1,Artificial Intelligence and Humanistic Medicine: A Symbiosis,Advances in Human Factors and Ergonomics in Healthcare and Medical Devices,10.1007/978-3-030-80744-3_1,Springer,2021-01-01,2021-07-08,"Medicine is a human endeavor aided by a sophisticated set of diagnostic tools. Healthcare systems are challenged with incorporating new and unfamiliar technology into existing systems of practice. As diagnostic tools such as artificial intelligence have entered the realm of clinical practice, new opportunities have arisen to optimize healthcare delivery. Overreliance on AI may lead to the dehumanization of medicine. However, with appropriate implementation, AI can free up time and resources to allow healthcare providers to focus on aspects of care that are unique humanistic. Effective medical practice requires availability of data, application of information, and appropriate clinical judgement. A large portion of modern patient care takes place without the presence of the patient. AI has shown the potential to synthesize and summarize vast amounts of data from medical records, clinical trials, and best-practice guidelines. By tailoring all available data to each case, AI can serve as an asset in enhancing diagnostic accuracy and increasing the efficiency of healthcare delivery. However, clinical decisions made between patients and their physicians cannot be reduced to a set of parameters, code, or logic trees. Clinical judgment and the implementation of available information remains necessarily human tasks. Only through a strong therapeutic relationship built on trust and empathy can shared decision making and compliance be attained. We propose a framework through which AI and humanistic medicine can build on one another to create a symbiosis of the highest possible caliber of patient care and healthcare quality.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-80744-3_1,springer
Chapter,doi:10.1007/978-981-16-0415-7_1,Introduction to Healthcare Information Management and Machine Learning,Artificial Intelligence for Information Management: A Healthcare Perspective,10.1007/978-981-16-0415-7_1,Springer,2021-01-01,2021-05-21,"Health information management deals with the collection, storing, analysis, and management of health data. It consists of various fields such as computer science, information science, information management, medicinal, business and data analytics. Machine Learning (ML) in healthcare evolving as an emerging field for healthcare industry. They help in analyzing the health data more effectively and timely. ML is one of the vital regions in the field of software engineering. It gives a streamlined answer for this present reality issues by utilizing past learning or past experience information. There are distinctive kinds of machine learning calculations present in software engineering. This chapter gives the outline of some chosen machine learning methods, for direct relapse, straight discriminant examination, bolster vector machine, innocent Bayes classifier, neural systems, and choice trees. Every one of these techniques is described in detail, which thus helps the reader to create our own answers for the given issues.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-0415-7_1,springer
Chapter,doi:10.1007/978-3-030-78217-7_35,Advanced Endoscopic Imaging Methods,Innovative Endoscopic and Surgical Technology in the GI Tract,10.1007/978-3-030-78217-7_35,Springer,2021-01-01,2021-10-02,"Endoscopic imaging is the mainstay of gastrointestinal endoscopy and has experienced remarkable improvements in recent decades. Further endoscopic innovations stemming from major technological advances such as artificial intelligence and deep learning are at advanced stages of development and will be increasingly deployed in routine clinical practice. These will improve the detection and enable real-time optical diagnosis of pathologies in the gastrointestinal tract. Furthermore, the utilization of endoscopic robots may result in higher diagnostic yield and greater patient comfort. This chapter covers the most recent developments around computer-assisted diagnosis, hypoxia and three-dimensional imaging, robotic-assisted endoscopy, and eye-tracking technology in the field of gastrointestinal endoscopy highlighting devices that have received regulatory approval and systems that are at earlier developmental stages but that have the potential to strongly impact clinical practice in the future.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-78217-7_35,springer
Chapter ConferencePaper,doi:10.1007/978-981-15-6202-0_37,Artificial Intelligence for Smart Healthcare Management: Brief Study,Intelligent and Cloud Computing,10.1007/978-981-15-6202-0_37,Springer,2021-01-01,2020-08-29,"In recent time, entrepreneurs have started offering smart solutions to monitor healthcare system by using artificial intelligence (AI). It provides a smart alternative to manage the whole healthcare system and helps in accurate prediction and diagnosis of various critical health conditions. Therefore, the advancement and application of AI will change the future healthcare scenario. Even though the AI-based technologies in medical field are advancing rapidly, but in real time, its implementation is yet to be achieved. AI is being used not only in detection of disease but also in allocating professionals, giving home care advises and prescribing medicines. In this article, the importance of AI in the field of healthcare management is shown. Moreover, discussion of several works published in different areas of medicine based on AI during the past few years is carried out briefly. Extending the article, an analysis of the use of AI in health system along with various challenges toward it is done.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-15-6202-0_37,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-58080-3_200-1,Artificial Intelligence and Deep Learning in Ophthalmology,Artificial Intelligence in Medicine,10.1007/978-3-030-58080-3_200-1,Springer,2021-01-01,2021-08-26,"Artificial intelligence (AI), in particular deep learning (DL), has gained significant interest recently from healthcare systems. DL has been widely applied to detect and classify major diseases in ophthalmology, including diabetic retinopathy (DR), age-related macular degeneration (AMD), glaucoma, and retinopathy of prematurity based on fundus photographs; cataract and anterior segment diseases, glaucoma, and retinal diseases based on optical coherence tomography (OCT) scans; and glaucoma progression based on visual fields. The substantial progress of AI in ophthalmology has involved the identification of clear public health (e.g., DR screening) and clinical (e.g., prediction of the need to treat AMD) unmet needs, the targeted development of the AI algorithms using both retrospective and prospective clinical and imaging data, and designing the application interface for clinical deployment. In ophthalmology, there has also been significant experience of applying AI algorithms in “real-world” clinical situations, as well as the submission and approval by governmental regulatory agencies (e.g., Food and Drug Administration). Future research is warranted to address not only technical issues (e.g., explainability of the “black box”) but also a range of nontechnical challenges, such as increasing the awareness and acceptance of physician and patient, issues relating to global collaboration and data sharing, medical ethics, financial and reimbursement systems, and integration of AI algorithms in clinical settings with diverse electronic health records.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-58080-3_200-1,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-88418-5_25,"
                
              
: Towards Secure and Lightweight Deep Learning as a Medical Diagnostic Service",Computer Security – ESORICS 2021,10.1007/978-3-030-88418-5_25,Springer,2021-01-01,2021-09-30,"The striking progress of deep learning paves the way towards intelligent and quality medical diagnostic services. Enterprises deploy such services via the neural network (NN) inference, yet confronted with rising privacy concerns of the medical data being diagnosed and the pre-trained NN models. We propose , a system framework that enables enterprises to offer secure medical diagnostic service to their customers via an execution of NN inference in the ciphertext domain.  ensures the privacy of both parties with cryptographic guarantees. At the heart, we present an efficient and communication-optimized secure inference protocol that purely relies on the lightweight secret sharing techniques and can well cope with the commonly-used linear and non-linear NN layers. Compared to the garbled circuits based solutions, the latency and communication of  are 24 $$\times $$ × lower and 868 $$\times $$ × less for the secure ReLU, and 20 $$\times $$ × lower and 314 $$\times $$ × less for the secure Max-pool. We evaluate  on two benchmark and four real-world medical datasets, and comprehensively compare it with prior arts. The results demonstrate the promising performance of , which is much more bandwidth-efficient compared to prior works.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-88418-5_25,springer
Chapter ReferenceWorkEntry,doi:10.1007/978-3-030-58080-3_164-1,AIM in Endoscopy Procedures,Artificial Intelligence in Medicine,10.1007/978-3-030-58080-3_164-1,Springer,2021-01-01,2021-08-26,"Artificial intelligence (AI) is revolutionizing the way medicine is practiced. In this context, the application of AI algorithms in endoscopy is gaining increasing attention so that modern endoscopy is moving towards more and more assisted/automatic solutions. Several approaches have been carried out in order to improve accuracy in diagnosis and surgical procedures. In this chapter, a general overview of the main contributions in the field is surveyed. Four main categories of applications were identified, namely, (i) detection and diagnosis during endoscopic procedure, (ii) informative frame selection, (iii) mosaicking and surface reconstruction, (iv) augmented reality systems for intraoperative assistance and surgeon training. Discussions on future research directions and implementation in clinical practice are provided.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-58080-3_164-1,springer
