contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-981-15-6648-6_17,RETRACTED CHAPTER: Design of a Network with VANET Sporadic Cloud Computing Applied to Traffic Accident Prevention,"Computing Science, Communication and Security",10.1007/978-981-15-6648-6_17,Springer,2020-01-01,2020-07-19,"The study analyzes the bandwidth available in a segment of route in the VANET network, since this value directly affects sporadic cloud computing. For this purpose, the bandwidth was tested on a highly complex urban scenario, where a number of mobile nodes were used with random conditions both in mobility and in resources of transmission. The results of the tests show that the stability of the bandwidth available in each region is proportional to the number of real mobile nodes in the region. However, a considerable bandwidth is also reached with a smaller number of mobile nodes, but there is no stability in the region, thus causing the network to collapse. The VANET network simulation tool was NS-3, since it is currently one of the most commonly used free software that allows configure the simulation parameters in a vehicular environment. The urban simulation scenario is the historic center of the City of Bogotá, Colombia, which was created with SUMO for obtaining the mobility traces.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-15-6648-6_17,springer
Article,doi:10.1007/s11432-018-9594-9,Hybrid teaching—learning artificial neural network for city-level electrical load prediction,Science China Information Sciences,10.1007/s11432-018-9594-9,Springer,2019-10-09,2019-10-09,,http://link.springer.com/openurl/pdf?id=doi:10.1007/s11432-018-9594-9,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-22750-0_74,Traffic3D: A Rich 3D-Traffic Environment to Train Intelligent Agents,Computational Science – ICCS 2019,10.1007/978-3-030-22750-0_74,Springer,2019-01-01,2019-06-08,"The last few years marked a substantial development in the domain of Deep Reinforcement Learning. However, a crucial and not yet fully achieved objective is to devise intelligent agents which can be successfully taken out of the laboratory and employed in the real world. Intelligent agents that are successfully deployable in true physical settings, require substantial prior exposure to their intended environments. When this is not practical or possible, the agents benefit from being trained and tested on powerful test-beds, effectively replicating the real world. To achieve traffic management at an unprecedented level of efficiency, in this paper, we introduce a significantly richer new traffic simulation environment; Traffic3D. Traffic3D is a unique platform built to effectively simulate and evaluate a variety of 3D-road traffic scenarios, closely mimicking real-world traffic characteristics including faithful simulation of individual vehicle behavior, precise physics of movement and photo-realism. We discuss the merits of Traffic3D in comparison to state-of-the-art traffic-based simulators. Along with deep reinforcement learning, Traffic3D facilitates research across various domains such as object detection and segmentation, unsupervised representation learning, visual question answering, procedural generation, imitation learning and learning by interaction.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-22750-0_74,springer
Article,doi:10.1007/s13198-019-00802-z,IoT based pollution monitoring and health correlation: a case study on smart city,International Journal of System Assurance Engineering and Management,10.1007/s13198-019-00802-z,Springer,2019-08-01,2019-05-14,"We are living in a world which is connected to the internet, and as a result, a significant amount of data is being generated which can be processed using efficient methods for the technology development for the mankind. This paper focuses on the implementation of the HUT architecture for analyzing the IoT data, for the pollution control of a smart city. We propose our solution in a real-world smart city use case by obtaining the correlation between different types of gases responsible for pollution and further predicting the solutions for the prevention of pollution in real time.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13198-019-00802-z,springer
Article,doi:10.1007/s12652-019-01272-8,Object detection mechanism based on deep learning algorithm using embedded IoT devices for smart home appliances control in CoT,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-019-01272-8,Springer,2019-03-22,2019-03-22,"Object detection and recognition is commonly used in diverse computer vision based applications and many algorithms are proposed in literature. However, application of object detection algorithms in real-time systems demand minimal computation time and comprehensive performance analysis needs to be conducted before deployment. This paper aims to conduct performance analysis of deep learning based algorithm i.e. single shot detector (SSD) in IoT based embedded devices for smart home appliances control. We have developed a smart home automation system using object detection algorithm based on model view controller (MVC) architecture deployed on Cloud of Things (CoT) i.e. Amazon Web Service (AWS) cloud for users to remotely monitor their homes. Message queuing telemetry transport (MQTT) protocol is used for communication with connected IoT devices. For load-balancing, we have proposed the concept of distributed broker to support high number of publishers and subscribers. For experimental analysis, we have connected a camera with Raspberry Pi for object detection based on deep learning algorithm (SSD) using OpenCV library in our proposed system. Experiments are conducted to evaluate the performance of object detection algorithm under varying environmental conditions by changing the light intensity level, distance of object from camera, and frame size of video. Results show that communication delay is very low (i.e. 0.2 s) as compared to processing delay in Raspberry Pi. Furthermore, changing environmental conditions have very low/insignificant impact on the processing delay of object detection algorithm i.e. average delay of 1.7 s (stdev. 0.18) and 1.8 s (stdev. 0.24) in bright and dark lighting levels, respectively. However, accuracy is deteriorated under low lighting intensity level and increased frame sizes i.e. from 95–100 to 80–85%. Selected embedded device, camera model and object detection algorithm limits the performance of object detection in real-time systems and shall be carefully selected to fulfill the requirement.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-019-01272-8,springer
Chapter,doi:10.1007/978-3-030-26013-2_9,Machine Learning and Big Data for Smart Generation,Computing and Communication Systems in Urban Development,10.1007/978-3-030-26013-2_9,Springer,2019-01-01,2019-09-20,"The rapid development and deployment of smart cities result in huge data generation at an increased rate. This huge volume of data is exhausted without extracting potential knowledge due to insufficient algorithms and data analytics mechanisms. This dynamic nature of smart cities demands for advanced machine learning algorithm that supports efficient data processing and adaptive learning from real-time data. Intelligent and adaptive learning structure for smart urban areas is investigated that utilize numerous levels of enormous information created by smart urban areas in order to provide diverse level of knowledge abstractions. This learning framework can manage data as labeled and unlabeled data based on user feedback, thereby utilizing all available data and is capable of managing the scalable requirements of smart generation. The challenges of big data and the importance of machine learning algorithms for intelligent generation are highlighted here. Various challenges and future research scope for consolidating AI and abnormal state knowledge for smart age administrations and also the cognitive nature of smart city are explored in this chapter, thereby improving their performance.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-26013-2_9,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-23528-4_69,An Application to Generate Air Quality Recommendations and Alerts on a Smart Campus,HCI International 2019 - Posters,10.1007/978-3-030-23528-4_69,Springer,2019-01-01,2019-07-06,"Due to the need to monitor the emission of harmful gases for human health and generate recommendations in real time, we sought to create an affordable solution to be deployed in any city . This process happens through the use of a LoRaWan network and sensors distributed within a university campus, space that reproduces a city in smaller dimensions. In this research it is proposed the development of an application to analyze the collected data and generate recommendations and alerts for the academic community and the administration of the campus in order to improve the quality of life of the people.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-23528-4_69,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-30809-4_29,Emerging Computer Vision Based Machine Learning Issues for Smart Cities,Research & Innovation Forum 2019,10.1007/978-3-030-30809-4_29,Springer,2019-01-01,2019-10-29,"Machine learning algorithms Khan, Muhammad Murtaza  boast remarkable predictive capabilities and deep learning, a branch of machine Ilyas, Muhammad Usman  learning, has already provided the much required breakthroughs for Saleem, Sajid  recognition and authentication. This has enabled the deployment Alowibdi, Jalal S.  of a face recognition based biometric identification system Alkatheiri, Mohammed Saeed  by the Department of Homeland Security at U.S. airports. Deep learning algorithms require huge amounts of data for training. However, this shall not be an issue in smart cities. Instead, the ability to use the same deep learning technology for ulterior motives raise some issues. Machine learning algorithms have already been developed which can generate fake images and videos and rendering humans incapable of differentiating between real and generated content. Such content can be used for spreading disinformation regarding individuals and may lead to legal issues. Any system, relying on face recognition may be mislead using such technology. Similarly, researchers were able to create master finger prints, i.e., a set of finger prints that may be used instead of an original finger print to defeat authentication biometric systems. Alongside data pollution, these image and video processing issues may present significant challenges to governance of smart cities that shall rely on automated processing of such data. This paper presents an introduction to interpretability, attempts made to improve understanding of ML algorithms and their results. Area where we believe the definition of interpretability is lacking are also highlighted and a few example scenarios are presented. Finally, some possible directions for addressing the raised issues are introduced.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-30809-4_29,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-58462-7_3,Development of Intelligent Obstacle Detection System on Railway Tracks for Yard Locomotives Using CNN,Dependable Computing - EDCC 2020 Workshops,10.1007/978-3-030-58462-7_3,Springer,2020-01-01,2020-08-31,"The paper proposes an approach to the development of obstacle detection systems on railway tracks for yard locomotives. The proposed approach is illustrated by full-stack technology comprises of hardware construction and software implementation. Original video capture device with double cameras making stereoscopic image recording in the realtime mode has been developed. The novel modified edge detection algorithm recognizes railway tracks and obstacles with on-line noise filtering. Pretrained object detection model containing deep convolution neural network able to distinguish and classify obstacles by its type and size has been implemented. Thus, the yard locomotive equipped with a proposed system can be classified as an intelligent vehicle achieving an autonomous safe-operating unit.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-58462-7_3,springer
Article,doi:10.1007/s12008-019-00619-x,Hardware in the loop framework proposal for a semi-autonomous car architecture in a closed route environment,International Journal on Interactive Design and Manufacturing (IJIDeM),10.1007/s12008-019-00619-x,Springer,2019-12-01,2019-10-05,"The development of intelligent vehicles has been increasing at great speed in recent years, which has allowed to improve their capabilities in autonomous driving systems. Many of these features are related to advanced driving assistance systems and autonomous driving systems. This capability improvement, has been achieved because of recent developments of automation oriented software and hardware. Such improvements, allowed the vehicle to achieve a more precise perception of it’s working environment. For this improvement it is important the integration and simulation of the systems in different configurations, such as hardware-in-the-loop, software-in-the-loop and model-in-the-loop. In this paper, we present a framework proposal that allows the design and testing of computer vision and control systems for the partial automation of a vehicle, with the use of hardware and software systems in the loop. This proposal is focused on the rapid experimental development of these systems for the implementation by autonomous vehicle designers and engineers. Our proposal allows faster data capture, either in a real or simulated environment, to improve and optimize data training with machine learning algorithms; this proposal integrates several open source systems and hardware with the necessary capacity for real-time implementation.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12008-019-00619-x,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-64465-3_45,Erratum to: Water Consumption Prediction for City Pumping Station Using Neural Networks,Intelligent Systems in Production Engineering and Maintenance – ISPEM 2017,10.1007/978-3-319-64465-3_45,Springer,2018-01-01,2018-02-08,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-64465-3_45,springer
Chapter,doi:10.1007/978-3-319-58544-4_4,Computational Challenges in Modeling and Simulation,Research Challenges in Modeling and Simulation for Engineering Complex Systems,10.1007/978-3-319-58544-4_4,Springer,2017-01-01,2017-08-19,"Computing and communication technologies have advanced rapidly in the last decade. M&S has not yet fully realized the potential and opportunities afforded by technologies such as mobile and ubiquitous computing, big data, the Internet of Things, cloud computing, and modern supercomputer architectures. This has kept M&S from achieving its fullest potential in modeling complex systems, or being widely deployed in new contexts such as online management of operational systems. Research advances are needed to enable M&S technologies to address issues such as the complexity and scale of the systems that need to be modeled today. This chapter outlines key computational challenges associated with maximally exploiting emerging computing platforms ranging from handheld mobile computers to massively parallel supercomputers, use of models and simulations in interacting with the real world, challenges associated with managing a “plethora of models” that exists today, and synergies between M&S and “big data.”",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-58544-4_4,springer
Chapter,doi:10.1007/978-3-319-51602-8_19,iTRANS: Proactive ITS Based on Drone Technology to Solve Urban Transportation Challenge,Disrupting Mobility,10.1007/978-3-319-51602-8_19,Springer,2017-01-01,2017-01-05,"Transportation has become the latest field for disrupting innovation, as were telecommunications or computers in the last decades. We are seeing significant advances in the development of autonomous or semi-autonomous vehicles and an immense surge of shared mobility services, such as bike-sharing and ride-sourcing services like Uber- all promising to improve the life of the average urban commuter. There are significant obstacles to the deployment and/or full utilization of these technologies, however, which could be mitigated with an additional layer of transportation system monitoring. This chapter introduces the use of unmanned aircraft vehicles (UAV), or drones, as the cornerstone of an advanced and proactive new intelligent transportation system (ITS) called, iTRANS. This new approach will reveal important traffic variables that are currently unpredictable, as well as solve most jurisdictional conflicts of interest, and regulatory constraints. Furthermore, iTRANS is designed to be one of the main tools to complete a successful transition from a dysfunctional transportation system to an optimal linear programming one in which transportation supply and demand is proactively managed through advanced ITS software. This sophisticated ITS system, connected to open software platforms, would gather and integrate all available information from the different modes of transportation, allowing real-time traffic management of the entire transportation system, as a whole. In addition, this chapter addresses the current technologies, urban transportation challenges related to autonomous vehicles, and describes the multifaceted approach of iTRANS and how its application would be advantageous in the deployment of autonomous vehicles. In a nutshell, this provides a systematic approach that 21st century engineers could use to create more eco-friendly, affordable, safe and sustainable transportation environments.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-51602-8_19,springer
Chapter,doi:10.1007/978-3-319-47715-2_4,Artificial Neural Network Based Real-Time Urban Road Traffic State Estimation Framework,Computational Intelligence in Wireless Sensor Networks,10.1007/978-3-319-47715-2_4,Springer,2017-01-01,2017-01-12,"With the rapid increase of urban development and the surge in vehicle ownership, urban road transport problems like traffic accident and congestion caused huge waste of time, property damage and environmental pollution in recent years. To address these problems, use of information communication technology-based transport systems that can support maximum utilization of the existing road transport infrastructure has been proposed by different researchers. Road monitoring systems are one of these solutions which support road users to make informed decisions. However, the current road traffic monitoring systems use road side infrastructures for road traffic data collection and these technologies lack accurate and up-to-date traffic data covering the whole road network. By comparison, cellular networks are already widely deployed and can provide large road network coverage. Besides, 3G and 4G cellular networks provide mobile phone positioning facility with better performance accuracy and this opportunity can help to obtain accurate traffic flow information in cost effective manner on the entire road networks. The purpose of this chapter is to present our approach for real-time road traffic state estimation framework using the existing cellular network for road traffic data source and a neural network state estimation model. To evaluate the performance of the Artificial Neural Network model (ANN) both simulation and real world data is applied. The estimation accuracy using MAE and estimation availability indicated that reliable link speed estimation can be generated using this model and the estimated data can help to indicate real-time urban road traffic condition.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-47715-2_4,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-50127-7_35,Optimization of Traffic Signals Using Deep Learning Neural Networks,AI 2016: Advances in Artificial Intelligence,10.1007/978-3-319-50127-7_35,Springer,2016-01-01,2016-11-29,"Reducing traffic delay at signalized intersections is a key objective of intelligent transport systems. Many existing applications do not have the intelligence embedded to learn about the environmental parameters (such weather, incident etc.) that influence traffic flow; therefore, they are passive to the dynamic nature of vehicle traffic. This report proposes a deep learning neural networks method to optimise traffic flow and reduce congestion at key intersections, which will enhance the ability of signalized intersections to respond to changing traffic and environmental conditions. The input features of the proposed methods are composed of historical data of all the movements of an intended intersection, time series and environmental variables such as weather conditions etc. The method can learn about the region and predict traffic volumes at any point in time. The output (i.e. predicted traffic volume) is fed into the delay equation that generates best green times to manage traffic delay. The performance of our method is measured by root mean squared error (RMSE), against other models: Radial Basic Function, Random Walk, Support Vector Machine and BP Neural Network. Experiments conducted on real datasets show that our deep neural network method outperforms other methods and can be deployed to optimize the operations of traffic signals.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-319-50127-7_35,springer
Article,doi:10.1007/s11269-012-0122-1,"Erratum to: Forecasting Urban Water Demand Via Wavelet-Denoising and Neural Network Models. Case Study: City of Syracuse, Italy",Water Resources Management,10.1007/s11269-012-0122-1,Springer,2013-01-01,2012-09-12,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11269-012-0122-1,springer
Article,doi:10.1186/1472-6882-12-S1-P289,P04.19. T’ai chi as exercise among middle age and elderly Chinese in urban China,BMC Complementary and Alternative Medicine,10.1186/1472-6882-12-S1-P289,BioMed Central,2012-06-12,2012-06-12,,https://www.biomedcentral.com/openurl?doi=10.1186/1472-6882-12-S1-P289,springer
Article,doi:10.1007/s00254-009-1734-5,"Erratum to: Prediction of ground subsidence in Samcheok City, Korea using artificial neural networks and GIS",Environmental Geology,10.1007/s00254-009-1734-5,Springer,2009-07-01,2009-02-07,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00254-009-1734-5,springer
Chapter ConferencePaper,doi:10.1007/978-3-642-14825-5_20,Vehicular Ad Hoc Network Mobility Models Applied for Reinforcement Learning Routing Algorithm,Contemporary Computing,10.1007/978-3-642-14825-5_20,Springer,2010-01-01,,"Vehicular ad-hoc networks (VANET) are specialized applications of mobile ad-hoc network. To analyze the complex and dynamic topologies of these scalable applications a simulation based analysis plays a vital role in realizing the effective deployment of vehicles in realistic scenarios and its corresponding effect on routing protocols. Mobility models mimic the movement of vehicles and we consider Manhattan, City section and INVENT mobility models for our analysis. We measure the performances of these mobility models with suitable mobility metrics and try to correlate its corresponding impact on the performances of routing protocols. Routing protocols play a central role in the design of these types of networks. To meet the challenging requirements of the vehicular networks we analyze the suitability of a reinforcement learning based routing algorithm. We compare the performance of a reinforcement learning algorithm with AODV which is considered as one of the robust routing protocols under varying traffic and load conditions.",http://link.springer.com/openurl/pdf?id=doi:10.1007/978-3-642-14825-5_20,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-23222-5_35,Crosswalk Recognition Through Point-Cloud Processing and Deep-Learning Suited to a Wearable Mobility Aid for the Visually Impaired,New Trends in Image Analysis and Processing -- ICIAP 2015 Workshops,10.1007/978-3-319-23222-5_35,Springer,2015-01-01,2015-08-21,"In smart-cities, computer vision has the potential to dramatically improve the quality of life of people suffering of visual impairments. In this field, we have been working on a wearable mobility aid aimed at detecting in real-time obstacles in front of a visually impaired. Our approach relies on a custom RGBD camera, with FPGA on-board processing, worn as traditional eyeglasses and effective point-cloud processing implemented on a compact and lightweight embedded computer. This latter device also provides feedback to the user by means of an haptic interface as well as audio messages. In this paper we address crosswalk recognition that, as pointed out by several visually impaired users involved in the evaluation of our system, is a crucial requirement in the design of an effective mobility aid. Specifically, we propose a reliable methodology to detect and categorize crosswalks by leveraging on point-cloud processing and deep-learning techniques. The experimental results reported, on 10000+ frames, confirm that the proposed approach is invariant to head/camera pose and extremely effective even when dealing with large occlusions typically found in urban environments.",http://link.springer.com/openurl/pdf?id=doi:10.1007/978-3-319-23222-5_35,springer
Chapter ConferencePaper,doi:10.1007/978-3-319-02895-8_58,Perspective Multiscale Detection of Vehicles for Real-Time Forward Collision Avoidance Systems,Advanced Concepts for Intelligent Vision Systems,10.1007/978-3-319-02895-8_58,Springer,2013-01-01,,This paper presents a single camera vehicle detection technique for forward collision warning systems suitable to be integrated in embedded platforms. It combines the robustness of detectors based on classification methods with an innovative perspective multi-scale procedure to scan the images that dramatically reduces the computational cost associated with robust detectors. In our experiments we compare different implementation classifiers in search for a trade-off between the real-time constraint of embedded platforms and the high detection rates required by safety applications.,http://link.springer.com/openurl/pdf?id=doi:10.1007/978-3-319-02895-8_58,springer
Chapter ReferenceWorkEntry,doi:10.1007/0-306-48329-7_8,Artificial Neural Network Techniques in Human Mobility Rehabilitation,"Computational Methods in Biophysics, Biomaterials, Biotechnology and Medical Systems",10.1007/0-306-48329-7_8,Springer,2002-01-01,,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/0-306-48329-7_8,springer
Article,doi:10.1007/s00068-001-1148-x,Recommended Guidelines for Diagnostics and Therapy in Trauma Surgery,European Journal of Trauma,10.1007/s00068-001-1148-x,Springer,2001-06-01,,,http://link.springer.com/openurl/pdf?id=doi:10.1007/s00068-001-1148-x,springer
Article,doi:10.1007/BF00250670,A boundary value problem for the three dimensional neutron transport equation,Archive for Rational Mechanics and Analysis,10.1007/BF00250670,Springer,1979-05-01,,,http://link.springer.com/openurl/pdf?id=doi:10.1007/BF00250670,springer
Article,doi:10.1007/BF00247752,On a branching process in neutron transport theory,Archive for Rational Mechanics and Analysis,10.1007/BF00247752,Springer,1973-01-01,,,http://link.springer.com/openurl/pdf?id=doi:10.1007/BF00247752,springer
Chapter ConferencePaper,doi:10.1007/978-1-4471-0465-0_8,Improved Modelling and Control of Oil and Gas Transport Facility Operations using Artificial Intelligence,Applications and Innovations in Intelligent Systems VII,10.1007/978-1-4471-0465-0_8,Springer,2000-01-01,,"In recent years, the application of artificial intelligence (AI) based techniques to a wide range of industrial processes has become increasingly common. One reason for this development is the level of maturity of both theory of AI concepts and its implementation into application tools for commercial use. Another very important reason is the persistent drive of many industries to increase efficiencies and the realisation that this requires more effective processing of gained knowledge and information. In the oil and gas industry, due to high saturation levels of many production fields and the complex nature of processes, the need for increased efficiencies and highly effective processing of a large amount of information is particularly evident. Some organisations have recognised the opportunities offered by AI-based techniques and started exploiting them in order to improve knowledge and information handling and process efficiencies. This paper discusses the application of two AI-based techniques, fuzzy logic (FL) and artificial neural networks (ANNs), to specific problems related to the operation of oil and gas transport facilities. The background for the work, which is carried out in a co-operation between a university and a leading engineering service provider, is described firstly. This is followed by a brief summary of the fundamentals of the AI techniques considered with respect to their use for industrial purposes. then, two case studies are presented. The first case study demonstrates the application of fuzzy logic to the control of a pump station in a pipieline system whilst the second case study shows the use of an ANN for the determination of important pipeline characteristic. Problem backgrounds, design procedures and outlines for the implementation of the used AI techniques are given. Finally, benefits of the adopted approaches are highlighted and the wider impact on both industry and research community is discussed.",http://link.springer.com/openurl/pdf?id=doi:10.1007/978-1-4471-0465-0_8,springer
