id,datePublished,description,title,downloadUrl,publisher,doi,journals,database
103131457,01/11/2015,"The aim of this study was modeling of ambient air pollutants through ANN in industrial area of Ujjain city in India and the study was carried out on modeling of air pollutants like SPM and RSPM using Artificial Neural Network. Artificial neural networks (ANN), whose performances to deal with pattern recognition problems is well known, are proposed to identify air pollution sources. The ANN system was run by giving the inputs of meteorological data’s and giving the outputs of concentration of various pollutants and accordingly the estimation of Errors was done by this study. The monthly data’s in year from 2009-2012 of meteorological data’s like Temperature, Humidity, wind pressure and rainfall and the pollutants concentration were collected from the State Pollution Control Board. The ANN system used, as shown in figure 1, analyses all these data’s and finds the error coming during the experiment. The study estimated the Mean Square Error (MSE) from the inputs and outputs which were given to ANN in the industrial area of Ujjain City in India was found satisfactory being in the range of 0.001-0.003. The results shown here indicate that the neural network techniques can be useful tool in the hands of practitioners of air quality management and prediction. The models studied in this study are easily implemented, and they can deliver prediction in real time, unlike other modeling techniques",,Modeling of Ambient Air Pollutats for RSPM and SPM Through Artifical Neural Network In Industrial Area of Ujjain City,,,,core
43095130,2015-10-08T12:54:10,"WRAH 2011: Weather Radar and Hydrology International Symposium, 18-21 April 2011, University of Exeter, UKThis paper describes the application of ANNs (Artificial Neural Networks) as DDMs (Data Driven Models) to predict urban flooding in real-time based on BADC weather radar and/or rainfall data. A 123-manhole combined sewer sub-network from Keighley, West Yorkshire, UK is used to demonstrate the methodology. An ANN is configured for prediction of flooding at manholes based on rainfall. In the absence of actual flood data, the 3DNet / SIPSON simulator, which uses a conventional fluid-dynamic approach to predict flooding surcharge levels in sewer networks, is employed to provide the target data for training the ANN. Artificial rainfall profiles derived from observed data provide the input. Both flood-level analogue and flood-severity classification schemes are implemented. We also investigate the use of an ANN for nowcasting of rainfall based on the relationship between radar data and recorded rainfall history. This allows the two ANNs to be cascaded to predict flooding in real-time based on weather radar",International Association of Hydrological Sciences,Urban flood prediction in real-time from weather radar and rainfall data using artificial neural networks,https://core.ac.uk/download/43095130.pdf,,,core
213619981,2015-12-01T00:00:00,"RÉSUMÉ Les simulateurs de vol sont des systèmes composés d’un système logiciel et d’actuateurs mécaniques qui recréés la dynamique d’un vrai vol avec un aéronef et qui sont notamment utilisés par les compagnies de transport aérien pour former leurs futurs pilotes. Ces simulateurs doivent recréer des scénarios de vol permettant d’exécuter des itinéraires réguliers de vol ou de confronter les pilotes à différentes situations d’urgence qui peuvent subvenir lors d’un vrai vol (p. ex., une tempête violente). Puisque les simulateurs de vol ont un impact direct sur la qualité de formation des pilotes, une batterie exhaustive de tests s’impose à chaque fois qu’une nouvelle version d’un simulateur doit être mise en opération. Une bonne partie de ces tests requièrent l’intervention d’un pilote qui stimule le système en réalisant une série d’opérations de contrôle provenant de scénarios de vol préparés par des experts en aéronautique, ce qui est gourmand en temps, en ressources humaines et en ressources financières. La raison de la nécessité de réaliser tous ces tests est que le logiciel en soit est constitué de plusieurs composants de type boîte noire dont le code source n’est pas disponible, ils sont fournis tels quels par les fournisseurs du composant réel d’origine devant être simulé (p. ex., un composant hydraulique d’un aéronef que nous voulons simuler). Puisque nous n’avons pas pas accès au code source, il n’est pas possible lors de la mise-à-jour de l’un de ces composants de savoir quel sera le changement dans le comportement du simulateur. Dans le meilleur des cas, un défaut dans un composant aura un impact local et, dans le pire des cas, il peut nuire à tous les autres composants du simulateur. Il est dans ce cas nécessaire d’utiliser une stratégie de test d’une large granularité couvrant à la fois le fonctionnement des composants eux-mêmes et l’ensemble des fonctionnalités de vol du simulateur afin d’en assurer sa qualité. Dans le cadre de ces tests, afin de réduire le temps requis pour vérifier le bon comportement d’une nouvelle version d’un simulateur, nous proposons dans ce mémoire d’automatiser l’analyse des résultats de test en modélisant le comportement normal du système logiciel en utilisant de l’apprentissage automatique. Un tel modèle tente de recréer le comportement stable du système en bâtissant des règles reliant ses entrées à chacune de ses sorties. Les entrées sont constituées de métriques provenant des contrôles qui stimulent le système et les sorties sont constituées de métriques que nous pouvons observer. Nous produisons donc un modèle initial d’une version fiable du simulateur et nous validons par la suite le bon comportement des versions subséquentes en comparant leur comportement avec celui du modèle initial. Nous cherchons à voir s’il y a un écart trop important avec le modèle initial, ce nous considérons comme étant une déviation. Le but final de notre recherche est de pouvoir appliquer notre méthodologie d’analyse des résultats de test dans l’industrie de la simulation. Afin d’avoir plus de flexibilité dans nos expérimentations, nous commençons d’abord par valider l’approche avec un simulateur plus simple et ouvert. Nous utilisons donc le simulateur de vol à source libre FlightGear comme cas d’étude pour évaluer notre approche de test. Ce simulateur utilise l’engin de vol très populaire JSBsim et la librairie SimGear pour modéliser les aéronefs et simuler leur comportement dynamique dans un environnement de vol. JSBsim est notamment utilisé par la Nasa à des fins de recherche. Nous réalisons d’abord un vol manuel en utilisant des périphériques de contrôle d’un ordinateur tout en enregistrant les données contenues dans le simulateur. Le vol doit être composé de toutes les opérations régulières de pilotage afin que le modèle que l’on en extrait représente fidèlement le comportement normal du simulateur. Nous réalisons par la suite plusieurs répétitions du même vol afin d’identifier des niveaux de seuils robustes pour déterminer au delà de quels écarts un métrique d’une nouvelle version doit être considéré comme déviant par rapport au modèle. Nous élaborons à cet effet cinq scénarios de mutation du comportement de la version initiale de notre simulateur afin de générer différentes versions ayant des métriques qui respectent le comportement normal du système ou présentant une déviation du comportement normal reliée à un problème fonctionnel. En sachant d’avance quelles mutations présentent des déviations et avec l’aide d’experts identifiant précisément les métriques qui dévient de leur comportement normal, nous pouvons construire un oracle avec lequel nous évaluons la précision et le rappel de notre approche de détection. En particulier, dans le cadre de notre étude empirique sur FlightGear, nous modifions une version initiale du simulateur en y injectant cinq différentes mutations qui n’ont pas d’impact grave ou qui engendrent des problème fonctionnels avec lesquels nous évaluons notre approche. Les résultats montrent qu’en choisissant des niveaux de seuil initiaux lors d’une première calibration, notre approche peut détecter les métriques ayant des déviations avec un rappel majoritairement de 100% (un seul cas de mutation à 50%) et une précision d’au moins 40%. En ce qui a trait aux mutations ne changeant pas le comportement normal du simulateur, notre approche a un taux de fausses alarmes de 60%. Nous montrons également qu’avec une base de données plus large, il est possible de calibrer notre approche afin d’améliorer sa performance. Avec des niveaux de seuil optimaux qui sont calibrés pour chacune des mutations, nous obtenons un taux de rappel de 100% pour tous les cas, une précision d’au moins 50% pour les versions ayant des problèmes fonctionnels et un taux de fausses alarmes de 0% pour les versions n’ayant pas de problèmes fonctionnels. Afin d’ouvrir la voie pour des améliorations futures, nous utilisons notre méthodologie pour faire une petite expérimentation connexe sur JSBsim afin de détecter les déviations dans les transitions entre les états stables de chacun des métriques. Nous utilisons la même modélisation du simulateur. Les résultats montrent que nous pouvons battre une classification aléatoire des déviations. Cette nouvelle approche n’en n’est qu’à ces débuts et nous sommes convaincu que nous pouvons obtenir des résultats plus significatifs avec de futurs travaux sur le sujet. Nous proposons également dans les améliorations futures de descendre le niveau de granularité de notre modélisation du simulateur au niveau de chacun de ses composants. Cela permettrait d’isoler exactement qu’elle composant présente une déviation, et ainsi trouver la source du problème.----------ABSTRACT Flight simulators are systems composed of software and mechanical actuators used to train crews for real flights. The software is emulating flight dynamics and control systems using components off-the-shelf developed by third parties. For each new version of these components, we do not know what parts of the system is impacted by the change and hence how the change would impact the behaviour of the entire simulator. Hence, given the safety critical nature of flight simulators, an exhaustive set of manual system tests must be performed by a professional pilot. Test experts then rely on the test pilot’s feedback and on the analysis of output metrics to assess the correctness of a simulator’s behaviour, which consumes time and money, even more these tests must be repeated each time one of the components is updated by its vendor. To automate the analysis of test results from new simulator versions, we propose a machine learning-based approach that first builds a model that mimics the normal behaviour of a simulator by creating rules between its input and output metrics, where input metrics are control data stimulating the system and output metrics are data used to assess the behaviour of the system. We then build a behavioural model of the last-known correctly behaving version of the simulator, to which we compare data from new versions to detect metric deviations. The goal of our research is to first build a model of the simulator, then detect deviations of new simulator versions using that model, and finally develop an automatic approach to flag deviations when there are functional problems. Our case study uses the open-source flight simulator Flight Gear, based on the well-known JSBsim flight dynamic engine currently used by the Nasa. Applying our approach, we first drive a manual basic flight using computer peripherals while recording metrics in the simulator. We then use the recorded metrics to build a model of this basic execution scenario. After repeating several times our flight we have enough data to identify robust metric deviation thresholds to determine when a metric in a new version is deviating too far from the model. We generate five different versions of FlightGear by injecting harmless and harmful modifications into the the simulator, then perform again our initial flight multiple times for each of those versions while recording input and output metrics. We rely on experts identifying which output metric should be deviating in each scenario to build an oracle. Using an initial threshold, our approach can detect most of the deviations in problematic versions with a near perfect recall (only one case at 50%) and a reasonable precision of at least 40%. For the versions without harmfull deviations we get a false alarm rate of 60%. By optimizing the threshold for each version, we get a perfect recall of 100%, a precision of at least 50%, and a false alarm rate of 0% for the good behaving versions. To open the path for future work, we perform a case study on JSBsim using a variant of our basic deviation detection approach to detect transient deviations using the same model. Our results show that we can beat a random classification for one kind of deviation, however for other deviations our models do not perform as well. This new approach is just a first step towards transient deviation detection, and we are convinced that we can get better results in future work. We also propose to use finer-grained models for each component to be able to isolate the exact component causing a functional problem",,Identification automatique des problèmes fonctionnels dans les simulateurs de vol,https://core.ac.uk/download/213619981.pdf,,,core
290064301,2015,"Emancipare significa rendere liberi, concedere autonomia.
Nella città moderna, che si è sviluppata a misura dei cittadini adulti e delle
loro automobili, i bambini hanno perso la possibilità di muoversi autonomamente
e non vengono riconosciuti come cittadini, ma solo come futuri cittadini,
bisognosi di cura e di protezione. Di fronte alle inadempienze degli adulti
e ai «guai» che stanno producendo nel mondo contemporaneo, il progetto «La
città delle bambine e dei bambini» propone una reale emancipazione infantile
chiamando i bambini a partecipare al governo delle città e restituendo loro la
possibilità di muoversi autonomamente negli spazi pubblici della città. Il progetto
intende dare piena attuazione alla Convenzione dei diritti dell’Infanzia,
approvata dalle Nazioni Unite nel 1989 e finora poco conosciuta e sostanzialmente
inattuata. A conclusione del contributo si riferiscono alcuni esempi di
come concrete proposte infantili possano modificare sostanzialmente la politica
delle nostre città.Emancipar significa liberar, conceder autonomía. La ciudad
moderna, se ha desarrollado a medida de los ciudadanos adultos y de sus automóviles,
los niños han perdido la posibilidad de moverse de forma autónoma y no se les reconoce como ciudadanos, sino sólo como futuros ciudadanos, necesitados
de cuidado y protección. Frente a los incumplimientos de los adultos
y a los «líos» que están provocando en el mundo contemporáneo, el proyecto
La Ciudad de las Niñas y los Niños propone una emancipación infantil real
llamando a los niños a participar en el gobierno de las ciudades y devolviéndoles
la posibilidad de moverse de manera autónoma en los espacios públicos
de la ciudad. El proyecto pretende aplicar en su totalidad la Convención de los
derechos de la Infancia, aprobada por las Naciones Unidas en 1989 y hasta el
momento poco conocida y prácticamente sin aplicar. Al final del artículo se
incluyen algunos ejemplos de cómo propuestas infantiles concretas podrían
modificar sustancialmente la política de nuestras ciudadesEmancipar significa alliberar, concedir autonomia. La ciutat moderna
s’ha desenvolupat a mida de la ciutadania adulta i dels automòbils, els xiquets
i les xiquetes han perdut la possibilitat de moure’s per la ciutat de manera
autònoma i no se’ls reconeix com a ciutadans, sinó només com a futurs ciutadans
que necessiten cura i protecció. Davant dels incompliments dels adults i
els «embolics» que provoquen en el món contemporani, el projecte La Ciutat
de les Xiquetes i dels Xiquets» proposa una emancipació infantil real i crida
els xiquets a participar en el govern de les ciutats, per a retornar-los la possibilitat
de moure’s de manera autònoma als espais públics de la ciutat. El projecte
pretén aplicar-hi totalment la Convenció dels Drets de la Infantesa, aprovada
per les Nacions Unides, en 1989, i fins ara poc coneguda i pràcticament sense
aplicar. Al final de l’article s’inclouen alguns exemples de com propostes
infantils concretes podrien modificar substancialment la política urbana.Emancipating means freeing, granting autonomy. In the modern
city, which has developed to accommodate adult citizens and their cars, children
have lost the ability to move autonomously and they are not recognised as citizens, but rather only as future citizens, in need of care and protection. In
light of adults’ inadequacies and the ‘mess’ they are making in today’s world,
the City of Girls and Boys project calls for real emancipation for children,
inviting them to participate in governing their cities and giving them back
the ability to move autonomously in the city’s public spaces. The aim of the
project is to apply in full the Convention on the Rights of the Child approved
by the United Nations in 1989 and to date, unfamiliar to most and yet to be
implemented practically everywhere. The article concludes with some examples
of how children’s specific proposals can substantially alter the politics of
our citie",Universitat Jaume I. Servei d'Activitats Socioculturals (SASC),A proposito di emancipare: “Se gli adulti non ascoltano i bambini vanno incontro a guai grossi” La città dei bambini: una nuova filosofia di governo delle città.,,10.6035/Kult-ur.2015.2.3.3,"[{'title': None, 'identifiers': ['issn:2386-5458', '2386-5458']}]",core
73423435,2016-11-28T00:00:00,"Intelligent Transportation Systems (ITS) rely on connected vehicle
applications to address real-world problems. Research is currently being
conducted to support safety, mobility and environmental applications. This
paper presents the DrivingStyles architecture, which adopts data mining
techniques and neural networks to analyze and generate a classification of
driving styles and fuel consumption based on driver characterization. In
particular, we have implemented an algorithm that is able to characterize the
degree of aggressiveness of each driver. We have also developed a methodology
to calculate, in real-time, the consumption and environmental impact of spark
ignition and diesel vehicles from a set of variables obtained from the
vehicle's Electronic Control Unit (ECU). In this paper, we demonstrate the
impact of the driving style on fuel consumption, as well as its correlation
with the greenhouse gas emissions generated by each vehicle. Overall, our
platform is able to assist drivers in correcting their bad driving habits,
while offering helpful tips to improve fuel economy and driving safety.Comment: Journal of Communications and Network",,"DrivingStyles: A mobile platform for driving styles and fuel consumption
  characterization",http://arxiv.org/abs/1611.09065,,,core
87486272,2016-11-01T00:00:00Z,"In recent years, the strong pace of construction is increasing in big cities. With their growth becomes a question of the deployment of firefighters and the number of fire stations. The most effective solution is the problem of finding the optimum route of fire departments, taking into account the information transport logistics systems within the city that will allow us to arrive at the scene at any time, regardless of the degree of congestion of city roads. Prompt arrival of fire units provides the most successful fire fighting. The main objective of the study is to develop a preliminary route and the route in case of unforeseen factors affecting the time fire engine arrived. To construct the routes used to develop actively in the current methods of machine learning artificial neural networks. To construct the optimal route requires a correct prediction of the future behavior of a complex system of urban traffic based on its past behavior. Within the framework of statistical machine learning theory considered the problem of classification and regression. The learning process is to select a classification or a regression function of a predetermined broad class of such functions. After determining the prediction scheme, it is necessary to evaluate the quality of its forecasts, which are measured not on the basis of observations, and on the basis of an improved stochastic process, the result of the construction of the prediction rules. The model is verified on the basis of data collected in real departures real fire brigades, which made it possible to obtain a minimum time of arrival of fire units",Voronezh state university of engineering technologies,Mathematical model of optimizing the arrival of fire units with the use of information systems for monitoring transport logistics of Voronezh city,,10.20914/2310-1202-2016-3-122,"[{'title': None, 'identifiers': ['2226-910x', '2310-1202', 'issn:2310-1202', 'issn:2226-910X']}]",core
30788733,2015-02-01T00:00:00,"The prediction of environmental noise in urban environments requires the solution of a complex and non-linear problem, since there are complex relationships among the multitude of variables involved in the characterization and modelling of environmental noise and environmental-noise magnitudes. Moreover, the inclusion of the great spatial heterogeneity characteristic of urban environments seems to be essential in order to achieve an accurate environmental-noise prediction in cities. This problem is addressed in this paper, where a procedure based on feature-selection techniques and machine-learning regression methods is proposed and applied to this environmental problem. Three machine-learning regression methods, which are considered very robust in solving non-linear problems, are used to estimate the energy-equivalent sound-pressure level descriptor (LAeq). These three methods are: (i) multilayer perceptron (MLP), (ii) sequential minimal optimisation (SMO), and (iii) Gaussian processes for regression (GPR). In addition, because of the high number of input variables involved in environmental-noise modelling and estimation in urban environments, which make LAeq prediction models quite complex and costly in terms of time and resources for application to real situations, three different techniques are used to approach feature selection or data reduction. The feature-selection techniques used are: (i) correlation-based feature-subset selection (CFS), (ii) wrapper for feature-subset selection (WFS), and the data reduction technique is principal-component analysis (PCA). The subsequent analysis leads to a proposal of different schemes, depending on the needs regarding data collection and accuracy. The use of WFS as the feature-selection technique with the implementation of SMO or GPR as regression algorithm provides the best LAeq estimation (R2 = 0.94 and mean absolute error (MAE) = 1.14–1.16 dB(A))",'Elsevier BV',A general procedure to generate models for urban environmental-noise pollution using feature selection and machine learning methods,,10.1016/j.scitotenv.2014.08.060,,core
402086028,2015-01-01T00:00:00,"Tez Başlığı: Bitki Kökenli Antimikrobiyal (-)-Roemerin Alkaloidine Karşı Bakteriyel Cevabın Biyosistem Mühendisliği Araçları Kullanılarak Anlaşılması
Çoklu-ilaçlara direnç gösteren bakterilerin hızla artmasından ötürü antibiyotik direnciyle savaşmak gitgide güçleşmektedir. Bu savaşta, bakteriyel direnç mekanizmalarını zayıflatan yeni antibakteriyel arayışı, araştırmaları biyoaktif moleküller için alternatif bir kaynak olan bitkilere yöneltmiştir. Bu nedenle, bu çalışmada, bitki alkaloidi                             (-)-roemerine’nin E. coli TB1 hücreleri üzerindeki antibakteriyel mekanizması araştırılmıştır. (-)-Roemerine’in minimum inhibitor konsantrasyonu (MİK) 100 µg/ml olarak bulunmuştur. Bu bulgu doğrultusunda, E. coli hücrelerindeki değişim, 1× MİK           (-)-roemerine’e maruz bırakıldıktan bir saat sonra incelenmiştir. İlaç adayı ile   muamelenin ardınan hücrelerin sadece % 33’ünün koloni oluşturduğu bulunmuştur. Ekspresyonu farklı olan proteinleri belirlemek için iki boyutlu jel elektroforezi ve kütle spektrometrisi kullanılmıştır. Daha sonra, Ludesi REDFIN yazılımı ile (BIO-RAD), kontrol ve (-)-roemerine uygulanmış örneklere ait jellerdeki protein spot hacimleri karşılaştırılmıştır. Ekspresyonu farklı olan proteinlerden 16 tanesinin (eşik değeri ≥ 1.8 kat) karbonhidrat taşınmasında, D-glukarat katabolik prosesinde, amino asit biyosentezinde, amino asit taşınmasında, amino asit metabolizmasında, protein biyosentezinde, bakteriosin taşınmasında, dış membran bileşiminde, hücre redoks homoestosizinde ve  hücre adezyonunda rol aldığı bulunmuştur. Ayrıca, gerçek-zamanlı kantitatif PZR ile yapılan transkripsiyonel farklılıklarının analizi, (-)-roemerine’nin dış membranda, antibiyotik direnç mekanizmalarında ve karbonhidrat taşınmasında rol oynayan proteinleri kodlayan genleri etkilediğini göstermiştir. STRING 9.1 veritabanı kullanılarak çizilen fonksiyonel etkileşim ağı, etkilenen tüm ekspresyonu farklı   proteinler arasında güçlü bir etkileşim olduğunu göstermiştir. Bu tez, bitkilerden elde edilecek alternatif ilaç adaylarının keşfi açısından önemli bir çalışmayı ortaya koymaktadır.treated samples. 16 of the differentially expressed proteins with a cut-off value ≥ 1.8 fold, were found to be involved in carbohydrate transport, D-glucarate catabolic process, amino acid biosynthesis, amino acid transport, amino acid metabolism, protein biosynthesis, bacteriosin transport, outer membrane formation, cell redox homeostosis and cell adhesion. Furthermore, analysis of transcriptional differences with real-time quantitative PCR revealed that the genes encoding proteins related to the outer membrane, antibiotic resistance mechanisms, and carbohydrate transport were affected with (-)-roemerine treatment. The construction of the functional interaction network of all differentially expressed proteins by the      STRING 9.1 database showed a strong interaction between them. This thesis work presents a novel work in the discovery of alternative drug leads from plants.  

ABSTRACT
Thesis Title: Understanding the Response of Bacteria to Plant Origin Antimicrobial Alkaloid (-)-Roemerine Using Biosystem Engineering Tools
Fighting with antibiotic resistance is a challenging task due to the exponential increase     in multi-drug resistant bacteria. In this fight, the search for novel antibacterials that    impair bacterial resistance mechanism(s), has led researches towards plants as      alternative sources of bioactive molecules. Hence, in the current study, the antibacterial mechanism of the plant alkaloid (-)-roemerine against E. coli TB1 cells was      investigated. The minimum inhibitory concentration (MIC) of (-)-roemerine was found                                as 100 µg/ml. Based on this finding, the changes in E. coli cells were investigated following one hour of exposure to 1×MIC (-)-roemerine. Only 33% of the cells were  found to form colonies after this treatment. Two-dimensional gel electrophoresis  followed by mass spectrometry were used to identify the differentially expressed    proteins. Ludesi REDFIN software (BIO-RAD) was then used to compare the spot volumes from gels of control and (-)-roemerine treated samples. 16 of the differentially expressed proteins with a cut-off value ≥ 1.8 fold, were found to be involved in carbohydrate transport, D-glucarate catabolic process, amino acid biosynthesis, amino acid transport, amino acid metabolism, protein biosynthesis, bacteriosin transport, outer membrane formation, cell redox homeostosis and cell adhesion. Furthermore, analysis of transcriptional differences with real-time quantitative PCR revealed that the genes encoding proteins related to the outer membrane, antibiotic resistance mechanisms, and carbohydrate transport were affected with (-)-roemerine treatment. The construction of the functional interaction network of all differentially expressed proteins by the      STRING 9.1 database showed a strong interaction between them. This thesis work presents a novel work in the discovery of alternative drug leads from plants. ",'Marmara Universitesi Ilahiyat Fakultesi Dergisi',Understandıng the response of bacterıa to plant orıgın antımıcrobıal alkaloıd (-)-roemerıne usıng bıosystem engıneerıng tools,,,,core
61480129,2015-01-01T00:00:00,"Emancipare significa rendere liberi, concedere autonomia.
Nella città moderna, che si è sviluppata a misura dei cittadini adulti e delle
loro automobili, i bambini hanno perso la possibilità di muoversi autonomamente
e non vengono riconosciuti come cittadini, ma solo come futuri cittadini,
bisognosi di cura e di protezione. Di fronte alle inadempienze degli adulti
e ai «guai» che stanno producendo nel mondo contemporaneo, il progetto «La
città delle bambine e dei bambini» propone una reale emancipazione infantile
chiamando i bambini a partecipare al governo delle città e restituendo loro la
possibilità di muoversi autonomamente negli spazi pubblici della città. Il progetto
intende dare piena attuazione alla Convenzione dei diritti dell’Infanzia,
approvata dalle Nazioni Unite nel 1989 e finora poco conosciuta e sostanzialmente
inattuata. A conclusione del contributo si riferiscono alcuni esempi di
come concrete proposte infantili possano modificare sostanzialmente la politica
delle nostre città.Emancipar significa liberar, conceder autonomía. La ciudad
moderna, se ha desarrollado a medida de los ciudadanos adultos y de sus automóviles,
los niños han perdido la posibilidad de moverse de forma autónoma y no se les reconoce como ciudadanos, sino sólo como futuros ciudadanos, necesitados
de cuidado y protección. Frente a los incumplimientos de los adultos
y a los «líos» que están provocando en el mundo contemporáneo, el proyecto
La Ciudad de las Niñas y los Niños propone una emancipación infantil real
llamando a los niños a participar en el gobierno de las ciudades y devolviéndoles
la posibilidad de moverse de manera autónoma en los espacios públicos
de la ciudad. El proyecto pretende aplicar en su totalidad la Convención de los
derechos de la Infancia, aprobada por las Naciones Unidas en 1989 y hasta el
momento poco conocida y prácticamente sin aplicar. Al final del artículo se
incluyen algunos ejemplos de cómo propuestas infantiles concretas podrían
modificar sustancialmente la política de nuestras ciudadesEmancipar significa alliberar, concedir autonomia. La ciutat moderna
s’ha desenvolupat a mida de la ciutadania adulta i dels automòbils, els xiquets
i les xiquetes han perdut la possibilitat de moure’s per la ciutat de manera
autònoma i no se’ls reconeix com a ciutadans, sinó només com a futurs ciutadans
que necessiten cura i protecció. Davant dels incompliments dels adults i
els «embolics» que provoquen en el món contemporani, el projecte La Ciutat
de les Xiquetes i dels Xiquets» proposa una emancipació infantil real i crida
els xiquets a participar en el govern de les ciutats, per a retornar-los la possibilitat
de moure’s de manera autònoma als espais públics de la ciutat. El projecte
pretén aplicar-hi totalment la Convenció dels Drets de la Infantesa, aprovada
per les Nacions Unides, en 1989, i fins ara poc coneguda i pràcticament sense
aplicar. Al final de l’article s’inclouen alguns exemples de com propostes
infantils concretes podrien modificar substancialment la política urbana.Emancipating means freeing, granting autonomy. In the modern
city, which has developed to accommodate adult citizens and their cars, children
have lost the ability to move autonomously and they are not recognised as citizens, but rather only as future citizens, in need of care and protection. In
light of adults’ inadequacies and the ‘mess’ they are making in today’s world,
the City of Girls and Boys project calls for real emancipation for children,
inviting them to participate in governing their cities and giving them back
the ability to move autonomously in the city’s public spaces. The aim of the
project is to apply in full the Convention on the Rights of the Child approved
by the United Nations in 1989 and to date, unfamiliar to most and yet to be
implemented practically everywhere. The article concludes with some examples
of how children’s specific proposals can substantially alter the politics of
our citie",'Universitat Jaume I',A proposito di emancipare: “Se gli adulti non ascoltano i bambini vanno incontro a guai grossi” La città dei bambini: una nuova filosofia di governo delle città.,https://core.ac.uk/download/61480129.pdf,10.6035/Kult-ur.2015.2.3.3,"[{'title': 'kult-ur revista interdisciplinària sobre la cultura de la ciutat', 'identifiers': ['issn:2386-5458', '2386-5458']}]",core
86633917,2015-01-01T00:00:00,"The iMagiMat Smart Carpet is a tomography-based polymer optical fibre (POF) sensor system that images the real-time deformation exerted by human footsteps, to access characteristics of individual gait and mobility. Measurements of changes in POF transmission, due to small deformations of individual optical fibres embedded within the carpet surface, are mapped using a sensing grid of Toray POF sensor elements of 1mm diameter (multimode, 980μm inner diameter, 10μm cladding) and fed into an inverse tomography imaging problem solver. We report recent progress; including the implementation of fast footprint ""centre of mass"" calculation, related to ""centre of pressure"" and ground reaction force, the suitability of machine learning techniques for the extraction of gait parameters; and evaluation of iMagiMat performance against more conventional technology such as GAITrite, force plates and inertial motion sensors",International Conference on Plastic Optical Fibers,Imagimat smart carpet: POF layer to detect gait and mobility,,,,core
220620863,2015-01-01T00:00:00,"Emancipar significa alliberar, concedir autonomia. La ciutat moderna s’ha desenvolupat a mida de la ciutadania adulta i dels automòbils, els xiquets
i les xiquetes han perdut la possibilitat de moure’s per la ciutat de manera
autònoma i no se’ls reconeix com a ciutadans, sinó només com a futurs ciutadans
que necessiten cura i protecció. Davant dels incompliments dels adults i
els «embolics» que provoquen en el món contemporani, el projecte La Ciutat
de les Xiquetes i dels Xiquets» proposa una emancipació infantil real i crida
els xiquets a participar en el govern de les ciutats, per a retornar-los la possibilitat
de moure’s de manera autònoma als espais públics de la ciutat. El projecte
pretén aplicar-hi totalment la Convenció dels Drets de la Infantesa, aprovada
per les Nacions Unides, en 1989, i fins ara poc coneguda i pràcticament sense
aplicar. Al final de l’article s’inclouen alguns exemples de com propostes
infantils concretes podrien modificar substancialment la política urbana.Emancipating means freeing, granting autonomy. In the modern city, which has developed to accommodate adult citizens and their cars, children have lost the ability to move autonomously and they are not recognisedas citizens, but rather only as future citizens, in need of care and protection. In light of adults’ inadequacies and the ‘mess’ they are making in today’s world, the City of Girls and Boys project calls for real emancipation for children, inviting them to participate in governing their cities and giving them back the ability to move autonomously in the city’s public spaces. The aim of the project is to apply in full the Convention on the Rights of the Child approved
by the United Nations in 1989 and to date, unfamiliar to most and yet to be
implemented practically everywhere. The article concludes with some examples
of how children’s specific proposals can substantially alter the politics of our cities.Emancipare significa rendere liberi, concedere autonomia. Nella città moderna, che si è sviluppata a misura dei cittadini adulti e delle loro automobili, i bambini hanno perso la possibilità di muoversi autonomamente e non vengono riconosciuti come cittadini, ma solo come futuri cittadini, bisognosi di cura e di protezione. Di fronte alle inadempienze degli adulti e ai “guai” che stanno producendo nel mondo contemporaneo, il progetto “La città delle bambine e dei bambini” propone una reale emancipazione infantile chiamando i bambini a partecipare al governo delle città e restituendo loro la possibilità di muoversi autonomamente negli spazi pubblici della città. Il progetto intende dare piena attuazione alla Convenzione dei diritti dell’Infanzia, approvata dalle Nazioni Unite nel 1989 e finora poco conosciuta e sostanzialmente inattuata. A conclusione del contributo si riferiscono alcuni esempi di come concrete proposte infantili possano modificare sostanzialmente la politica delle nostre città.Emancipar significa liberar, conceder autonomía. La ciudad moderna, se ha desarrollado a medida de los ciudadanos adultos y de sus automóviles, los niños han perdido la posibilidad de moverse de forma autónoma yno se les reconoce como ciudadanos, sino sólo como futuros ciudadanos, necesitados de cuidado y protección. Frente a los incumplimientos de los adultos y a los «líos» que están provocando en el mundo contemporáneo, el proyecto La Ciudad de las Niñas y los Niños propone una emancipación infantil real llamando a los niños a participar en el gobierno de las ciudades y devolviéndoles la posibilidad de moverse de manera autónoma en los espacios públicos de la ciudad. El proyecto pretende aplicar en su totalidad la Convención de los derechos de la Infancia, aprobada por las Naciones Unidas en 1989 y hasta el momento poco conocida y prácticamente sin aplicar. Al final del artículo se incluyen algunos ejemplos de cómo propuestas infantiles concretas podrían modificar sustancialmente la política de nuestras ciudades",,A proposito di emancipare: “Se gli adulti non ascoltano i bambini vanno incontro a guai grossi”  La città dei bambini: una nuova filosofia di governo delle città,,,,core
